seq	TSS	strand	nTAGs	isreal
I	  72246	+	    1	TRUE
I	  72278	+	    5	TRUE
I	  72284	+	    1	TRUE
I	  72317	+	    1	TRUE
I	  72318	+	    3	TRUE
I	  72320	+	    1	TRUE
I	  72369	+	    3	TRUE
I	  72373	+	    3	TRUE
I	  72375	+	    1	TRUE
I	  72380	+	    1	TRUE
I	  72413	+	    1	TRUE
I	  72415	+	    1	TRUE
I	  72471	+	    3	TRUE
I	  72479	+	    1	TRUE
I	  72480	+	    1	TRUE
I	  72495	+	    1	TRUE
I	  72522	+	    2	TRUE
I	  72523	+	    1	TRUE
I	  72539	+	    3	TRUE
I	  72551	+	    1	TRUE
I	  72555	+	    1	TRUE
I	  72560	+	    6	TRUE
I	  72561	+	   10	TRUE
I	  72562	+	    5	TRUE
I	  72563	+	    7	TRUE
I	  72569	+	    1	TRUE
I	  72577	+	    1	TRUE
I	  72578	+	    2	TRUE
I	  72579	+	    9	TRUE
I	  72581	+	    5	TRUE
I	  72586	+	    1	TRUE
I	  72587	+	    3	TRUE
I	  72588	+	   23	TRUE
I	  72589	+	    5	TRUE
I	  72614	+	    1	TRUE
I	  72618	+	    1	TRUE
I	  72621	+	    1	TRUE
I	  72635	+	    1	TRUE
I	  72637	+	    1	TRUE
I	  72638	+	    1	TRUE
I	  72655	+	    1	TRUE
I	  72656	+	    1	TRUE
I	  72657	+	    1	TRUE
I	  72663	+	    1	TRUE
I	  72664	+	    4	TRUE
I	  72666	+	    1	TRUE
I	  72683	+	    2	TRUE
I	  72689	+	    2	TRUE
I	  72697	+	    1	TRUE
I	  72703	+	    1	TRUE
I	  72712	+	    1	TRUE
I	  72722	+	    3	TRUE
I	  72728	+	    2	TRUE
I	  72732	+	    1	TRUE
I	  72741	+	    2	TRUE
I	  72746	+	    1	TRUE
I	  72760	+	    1	TRUE
I	  72764	+	    1	TRUE
I	  72769	+	    1	TRUE
I	  72791	+	    1	TRUE
I	  72796	+	    3	TRUE
I	  72798	+	   14	TRUE
I	  72830	+	    1	TRUE
I	  72831	+	    1	TRUE
I	  72883	+	    1	TRUE
I	  72929	+	    8	TRUE
I	  72932	+	   11	TRUE
I	  72933	+	    1	TRUE
I	  72935	+	    5	TRUE
I	  72965	+	    1	TRUE
I	  72972	+	    2	TRUE
I	  72974	+	    1	TRUE
I	  73128	+	    1	TRUE
I	  73418	+	    1	TRUE
I	  73447	+	    1	TRUE
I	  73450	+	    3	TRUE
I	  73486	+	    1	TRUE
I	  73847	+	    1	TRUE
I	  73864	+	    2	TRUE
I	  73916	+	    2	TRUE
I	  73921	+	    2	TRUE
I	  73940	+	    3	TRUE
I	  73991	+	    1	TRUE
I	  76344	+	    1	TRUE
I	  76354	+	    1	TRUE
I	  76359	+	    1	TRUE
I	  76364	+	    3	TRUE
I	  76367	+	    1	TRUE
I	  76368	+	    7	TRUE
I	  76371	+	   19	TRUE
I	  76374	+	    1	TRUE
I	  76377	+	   17	TRUE
I	  76378	+	    1	TRUE
I	  76384	+	   43	TRUE
I	  76386	+	   62	TRUE
I	  76387	+	    2	TRUE
I	  76388	+	    3	TRUE
I	  76389	+	    4	TRUE
I	  76392	+	   77	TRUE
I	  76393	+	    9	TRUE
I	  76394	+	   43	TRUE
I	  76396	+	   13	TRUE
I	  76397	+	   35	TRUE
I	  76398	+	    8	TRUE
I	  76400	+	    6	TRUE
I	  76401	+	  935	TRUE
I	  76403	+	    3	TRUE
I	  76404	+	    6	TRUE
I	  76405	+	  163	TRUE
I	  76407	+	    2	TRUE
I	  76411	+	   16	TRUE
I	  76414	+	   16	TRUE
I	  76418	+	    1	TRUE
I	  76421	+	    1	TRUE
I	  76422	+	   12	TRUE
I	  76426	+	    1	TRUE
I	  76432	+	    3	TRUE
I	  76433	+	    1	TRUE
I	  76447	+	    1	TRUE
I	  76452	+	    1	TRUE
I	  76469	+	    1	TRUE
I	  76516	+	    1	TRUE
I	  76544	+	    2	TRUE
I	  76581	+	    1	TRUE
I	  76605	+	    4	TRUE
I	  76675	+	    2	TRUE
I	  76715	+	    1	TRUE
I	  76730	+	    1	TRUE
I	  76763	+	    1	TRUE
I	  76804	+	    1	TRUE
I	  76823	+	    1	TRUE
I	  76829	+	    1	TRUE
I	  76835	+	    1	TRUE
I	  76843	+	    1	TRUE
I	  76844	+	    2	TRUE
I	  76876	+	    1	TRUE
I	  76931	+	    4	TRUE
I	  77120	+	    1	TRUE
I	  77121	+	    1	TRUE
I	  77237	+	    1	TRUE
I	  77432	+	    1	TRUE
I	  77476	+	    2	TRUE
I	  78237	+	    1	TRUE
I	  78397	+	    1	TRUE
I	  79674	+	    3	TRUE
I	  79684	+	    1	TRUE
I	  79686	+	    8	TRUE
I	  79689	+	   15	TRUE
I	  79690	+	    1	TRUE
I	  79695	+	    6	TRUE
I	  79705	+	    1	TRUE
I	  79709	+	    1	TRUE
I	  79877	+	    1	TRUE
I	  82667	+	    2	TRUE
I	  82680	+	    2	TRUE
I	  82681	+	    4	TRUE
I	  82683	+	    3	TRUE
I	  82685	+	    7	TRUE
I	  82688	+	   24	TRUE
I	  82691	+	    2	TRUE
I	  82695	+	    1	TRUE
I	  82696	+	   15	TRUE
I	  82697	+	    5	TRUE
I	  82698	+	    2	TRUE
I	  82701	+	   50	TRUE
I	  82704	+	   15	TRUE
I	  82708	+	    2	TRUE
I	  82711	+	    1	TRUE
I	  82753	+	    2	TRUE
I	  82766	+	    2	TRUE
I	  87250	+	    2	TRUE
I	  87253	+	    1	TRUE
I	  87259	+	    1	TRUE
I	  87261	+	    1	TRUE
I	  87263	+	    1	TRUE
I	  87264	+	   11	TRUE
I	  87268	+	    2	TRUE
I	  87270	+	    2	TRUE
I	  87279	+	    1	TRUE
I	  87282	+	    1	TRUE
I	  87289	+	    1	TRUE
I	  92836	+	    2	TRUE
I	  92849	+	    1	TRUE
I	  92852	+	    7	TRUE
I	  92859	+	    1	TRUE
I	  92877	+	    1	TRUE
I	  92882	+	    1	TRUE
I	  92885	+	    4	TRUE
I	  92902	+	    1	TRUE
I	  92939	+	    1	TRUE
I	  94292	+	    1	TRUE
I	  94599	+	    1	TRUE
I	  94607	+	    4	TRUE
I	  94610	+	    2	TRUE
I	  94620	+	    1	TRUE
I	  94625	+	    3	TRUE
I	  94640	+	    2	TRUE
I	  94655	+	    2	TRUE
I	  94664	+	    2	TRUE
I	  94680	+	    1	TRUE
I	  95123	+	    1	TRUE
I	  95131	+	    2	TRUE
I	  95146	+	    1	TRUE
I	  95152	+	    4	TRUE
I	  95164	+	    1	TRUE
I	  95173	+	    4	TRUE
I	  95218	+	    1	TRUE
I	 113552	+	    2	TRUE
I	 114786	+	    1	TRUE
I	 114788	+	    1	TRUE
I	 114795	+	    2	TRUE
I	 114800	+	    3	TRUE
I	 114803	+	    4	TRUE
I	 114806	+	   10	TRUE
I	 114809	+	   49	TRUE
I	 114811	+	    3	TRUE
I	 114816	+	    7	TRUE
I	 114818	+	   12	TRUE
I	 114821	+	    1	TRUE
I	 114825	+	    1	TRUE
I	 114826	+	    6	TRUE
I	 114828	+	   11	TRUE
I	 114832	+	    6	TRUE
I	 114847	+	    1	TRUE
I	 114854	+	    1	TRUE
I	 114858	+	    1	TRUE
I	 115507	+	    1	TRUE
I	 115680	+	    2	TRUE
I	 119843	+	    2	TRUE
I	 119850	+	    2	TRUE
I	 119855	+	    1	TRUE
I	 119858	+	   10	TRUE
I	 119867	+	    2	TRUE
I	 119872	+	    4	TRUE
I	 119879	+	    2	TRUE
I	 119891	+	    4	TRUE
I	 119960	+	    3	TRUE
I	 120213	+	    3	TRUE
I	 124781	+	    3	TRUE
I	 124782	+	   37	TRUE
I	 124783	+	    3	TRUE
I	 124786	+	    7	TRUE
I	 124789	+	   10	TRUE
I	 124792	+	   12	TRUE
I	 124795	+	    8	TRUE
I	 124798	+	   24	TRUE
I	 124801	+	   13	TRUE
I	 124803	+	    1	TRUE
I	 124808	+	    1	TRUE
I	 124818	+	    1	TRUE
I	 124872	+	    1	TRUE
I	 125795	+	    1	TRUE
I	 129205	+	    1	TRUE
I	 129208	+	    7	TRUE
I	 129210	+	    7	TRUE
I	 129213	+	    8	TRUE
I	 129216	+	    4	TRUE
I	 129223	+	    4	TRUE
I	 129224	+	    1	TRUE
I	 129225	+	    6	TRUE
I	 129226	+	    3	TRUE
I	 129227	+	    1	TRUE
I	 129229	+	    2	TRUE
I	 129230	+	   13	TRUE
I	 129231	+	    6	TRUE
I	 129232	+	    1	TRUE
I	 129236	+	   22	TRUE
I	 129238	+	   20	TRUE
I	 129239	+	    2	TRUE
I	 129241	+	    1	TRUE
I	 129244	+	    8	TRUE
I	 129245	+	    4	TRUE
I	 129248	+	    3	TRUE
I	 129251	+	    3	TRUE
I	 129252	+	    4	TRUE
I	 129254	+	    2	TRUE
I	 129268	+	    2	TRUE
I	 129277	+	    1	TRUE
I	 129280	+	    2	TRUE
I	 129322	+	    1	TRUE
I	 129441	+	    1	TRUE
I	 129572	+	    2	TRUE
I	 129593	+	    1	TRUE
I	 129624	+	    1	TRUE
I	 129691	+	    2	TRUE
I	 129922	+	    1	TRUE
I	 130686	+	    8	TRUE
I	 130690	+	    1	TRUE
I	 130694	+	   10	TRUE
I	 130701	+	   21	TRUE
I	 130706	+	    3	TRUE
I	 130716	+	   16	TRUE
I	 130723	+	    6	TRUE
I	 130731	+	    4	TRUE
I	 130735	+	  291	TRUE
I	 130737	+	    1	TRUE
I	 130740	+	    4	TRUE
I	 130742	+	   26	TRUE
I	 130744	+	  104	TRUE
I	 130748	+	   21	TRUE
I	 130750	+	   19	TRUE
I	 130751	+	    1	TRUE
I	 130754	+	    2	TRUE
I	 130758	+	    3	TRUE
I	 130773	+	    1	TRUE
I	 130775	+	    1	TRUE
I	 130784	+	    1	TRUE
I	 130799	+	    2	TRUE
I	 131018	+	    1	TRUE
I	 131038	+	    2	TRUE
I	 131078	+	    1	TRUE
I	 131511	+	    1	TRUE
I	 131747	+	    1	TRUE
I	 131809	+	    1	TRUE
I	 132164	+	    1	TRUE
I	 132185	+	    9	TRUE
I	 132187	+	    1	TRUE
I	 132191	+	    2	TRUE
I	 132195	+	   16	TRUE
I	 132199	+	    1	TRUE
I	 132201	+	    2	TRUE
I	 132205	+	    1	TRUE
I	 132208	+	    1	TRUE
I	 132213	+	    1	TRUE
I	 132220	+	    3	TRUE
I	 132221	+	    2	TRUE
I	 132542	+	    1	TRUE
I	 135780	+	    1	TRUE
I	 135782	+	    1	TRUE
I	 135792	+	    2	TRUE
I	 135803	+	    1	TRUE
I	 135813	+	    2	TRUE
I	 135821	+	    1	TRUE
I	 135822	+	    1	TRUE
I	 135824	+	    2	TRUE
I	 135825	+	    1	TRUE
I	 135829	+	    2	TRUE
I	 135832	+	    2	TRUE
I	 135834	+	    1	TRUE
I	 135841	+	    1	TRUE
I	 135844	+	    3	TRUE
I	 135847	+	    1	TRUE
I	 135854	+	    1	TRUE
I	 136028	+	    1	TRUE
I	 136815	+	    4	TRUE
I	 136817	+	    1	TRUE
I	 136822	+	    1	TRUE
I	 136844	+	    3	TRUE
I	 136852	+	    2	TRUE
I	 136856	+	    5	TRUE
I	 136858	+	    1	TRUE
I	 136860	+	    9	TRUE
I	 136861	+	    2	TRUE
I	 136863	+	    4	TRUE
I	 136864	+	    1	TRUE
I	 136865	+	    1	TRUE
I	 136866	+	    7	TRUE
I	 136868	+	   11	TRUE
I	 136869	+	    1	TRUE
I	 136871	+	    5	TRUE
I	 136874	+	   27	TRUE
I	 136875	+	    1	TRUE
I	 136877	+	    1	TRUE
I	 136882	+	   13	TRUE
I	 136886	+	    1	TRUE
I	 137021	+	    1	TRUE
I	 137045	+	    1	TRUE
I	 137070	+	    1	TRUE
I	 137133	+	    1	TRUE
I	 137146	+	    1	TRUE
I	 137149	+	    1	TRUE
I	 137173	+	    2	TRUE
I	 137725	+	    2	TRUE
I	 141953	+	    1	TRUE
I	 141988	+	    2	TRUE
I	 142049	+	    1	TRUE
I	 142054	+	    1	TRUE
I	 142117	+	    5	TRUE
I	 142121	+	    2	TRUE
I	 142122	+	   66	TRUE
I	 142124	+	    2	TRUE
I	 142130	+	    1	TRUE
I	 142131	+	   41	TRUE
I	 142135	+	    2	TRUE
I	 142136	+	    1	TRUE
I	 142137	+	    1	TRUE
I	 142138	+	  157	TRUE
I	 142139	+	   27	TRUE
I	 142140	+	    4	TRUE
I	 142141	+	  510	TRUE
I	 142143	+	    1	TRUE
I	 142144	+	  298	TRUE
I	 142146	+	  153	TRUE
I	 142147	+	   88	TRUE
I	 142149	+	   33	TRUE
I	 142151	+	   11	TRUE
I	 142152	+	   22	TRUE
I	 142153	+	 1710	TRUE
I	 142154	+	    6	TRUE
I	 142156	+	    1	TRUE
I	 142157	+	   66	TRUE
I	 142159	+	    3	TRUE
I	 142160	+	    1	TRUE
I	 142161	+	   14	TRUE
I	 142163	+	    5	TRUE
I	 142165	+	    1	TRUE
I	 142167	+	   18	TRUE
I	 142169	+	    1	TRUE
I	 142171	+	    3	TRUE
I	 142173	+	    1	TRUE
I	 142176	+	    2	TRUE
I	 142186	+	    1	TRUE
I	 142187	+	    2	TRUE
I	 142218	+	    1	TRUE
I	 142234	+	    3	TRUE
I	 142237	+	    1	TRUE
I	 142619	+	    1	TRUE
I	 142642	+	    1	TRUE
I	 142715	+	    2	TRUE
I	 142716	+	    2	TRUE
I	 142781	+	    1	TRUE
I	 142837	+	    1	TRUE
I	 142838	+	    2	TRUE
I	 142894	+	    1	TRUE
I	 142900	+	    1	TRUE
I	 143548	+	    1	TRUE
I	 143563	+	    1	TRUE
I	 143572	+	    1	TRUE
I	 143577	+	    1	TRUE
I	 143587	+	    2	TRUE
I	 143616	+	    6	TRUE
I	 143618	+	    1	TRUE
I	 143679	+	    1	TRUE
I	 143709	+	    2	TRUE
I	 145819	+	    1	TRUE
I	 151796	+	    1	TRUE
I	 152161	+	    1	TRUE
I	 152178	+	    1	TRUE
I	 152200	+	    2	TRUE
I	 152204	+	    7	TRUE
I	 152207	+	    1	TRUE
I	 152208	+	    3	TRUE
I	 152215	+	   76	TRUE
I	 152217	+	    4	TRUE
I	 152220	+	    3	TRUE
I	 152221	+	    1	TRUE
I	 152222	+	    1	TRUE
I	 152224	+	   12	TRUE
I	 152227	+	    1	TRUE
I	 152713	+	    1	TRUE
I	 154903	+	    1	TRUE
I	 154920	+	    8	TRUE
I	 154951	+	    3	TRUE
I	 154955	+	    1	TRUE
I	 154958	+	   10	TRUE
I	 154964	+	    8	TRUE
I	 155388	+	    1	TRUE
I	 155927	+	    1	TRUE
I	 155944	+	    1	TRUE
I	 156019	+	    1	TRUE
I	 158847	+	    8	TRUE
I	 158850	+	    8	TRUE
I	 158852	+	    6	TRUE
I	 158864	+	   13	TRUE
I	 158868	+	    9	TRUE
I	 158872	+	   15	TRUE
I	 158875	+	    3	TRUE
I	 158882	+	    1	TRUE
I	 158893	+	    2	TRUE
I	 158897	+	    4	TRUE
I	 158906	+	    3	TRUE
I	 159038	+	    1	TRUE
I	 159180	+	    1	TRUE
I	 169238	+	    1	TRUE
I	 169240	+	    1	TRUE
I	 169244	+	    1	TRUE
I	 169249	+	    1	TRUE
I	 169251	+	    1	TRUE
I	 169259	+	    6	TRUE
I	 169263	+	    7	TRUE
I	 169272	+	   67	TRUE
I	 169277	+	   10	TRUE
I	 169278	+	    1	TRUE
I	 169279	+	    1	TRUE
I	 169282	+	   49	TRUE
I	 169283	+	    5	TRUE
I	 169285	+	    3	TRUE
I	 169286	+	  213	TRUE
I	 169287	+	    1	TRUE
I	 169293	+	    3	TRUE
I	 169300	+	    2	TRUE
I	 169302	+	    4	TRUE
I	 169306	+	   10	TRUE
I	 169309	+	    3	TRUE
I	 169311	+	    1	TRUE
I	 169312	+	   11	TRUE
I	 169315	+	   56	TRUE
I	 169317	+	    4	TRUE
I	 169318	+	    1	TRUE
I	 169319	+	    1	TRUE
I	 169321	+	  138	TRUE
I	 169325	+	  291	TRUE
I	 169326	+	    1	TRUE
I	 169327	+	    6	TRUE
I	 169329	+	    2	TRUE
I	 169330	+	   64	TRUE
I	 169334	+	    3	TRUE
I	 169336	+	    4	TRUE
I	 169339	+	    1	TRUE
I	 169345	+	    1	TRUE
I	 169354	+	    3	TRUE
I	 169358	+	    1	TRUE
I	 169365	+	    4	TRUE
I	 169368	+	    1	TRUE
