seq	TSS	strand	nTAGs	isreal
I	  72181	+	    2	TRUE
I	  72184	+	    8	TRUE
I	  72190	+	    5	TRUE
I	  72201	+	    5	TRUE
I	  72203	+	    2	TRUE
I	  72204	+	    3	TRUE
I	  72207	+	    6	TRUE
I	  72218	+	    9	TRUE
I	  72227	+	    1	TRUE
I	  72243	+	    1	TRUE
I	  72251	+	    2	TRUE
I	  72257	+	    5	TRUE
I	  72260	+	    3	TRUE
I	  72262	+	    1	TRUE
I	  72265	+	    1	TRUE
I	  72277	+	    1	TRUE
I	  72280	+	    4	TRUE
I	  72292	+	    1	TRUE
I	  72294	+	    3	TRUE
I	  72315	+	    7	TRUE
I	  72316	+	   45	TRUE
I	  72317	+	   11	TRUE
I	  72318	+	    5	TRUE
I	  72320	+	    2	TRUE
I	  72322	+	    1	TRUE
I	  72333	+	    4	TRUE
I	  72338	+	   15	TRUE
I	  72349	+	    2	TRUE
I	  72351	+	    4	TRUE
I	  72358	+	    1	TRUE
I	  72360	+	    1	TRUE
I	  72362	+	    2	TRUE
I	  72365	+	    2	TRUE
I	  72367	+	    6	TRUE
I	  72368	+	    1	TRUE
I	  72370	+	    4	TRUE
I	  72373	+	    5	TRUE
I	  72389	+	   12	TRUE
I	  72392	+	    2	TRUE
I	  72394	+	    4	TRUE
I	  72397	+	    5	TRUE
I	  72401	+	    8	TRUE
I	  72404	+	    1	TRUE
I	  72407	+	    4	TRUE
I	  72412	+	    3	TRUE
I	  72427	+	    2	TRUE
I	  72437	+	    1	TRUE
I	  72443	+	    2	TRUE
I	  72451	+	    4	TRUE
I	  72457	+	    4	TRUE
I	  72458	+	    3	TRUE
I	  72461	+	    7	TRUE
I	  72469	+	   18	TRUE
I	  72470	+	    6	TRUE
I	  72471	+	    1	TRUE
I	  72473	+	    5	TRUE
I	  72476	+	    1	TRUE
I	  72484	+	    1	TRUE
I	  72485	+	    2	TRUE
I	  72493	+	    2	TRUE
I	  72496	+	    5	TRUE
I	  72518	+	    4	TRUE
I	  72521	+	   15	TRUE
I	  72522	+	    2	TRUE
I	  72536	+	    2	TRUE
I	  72547	+	    1	TRUE
I	  72550	+	    9	TRUE
I	  72557	+	    2	TRUE
I	  72560	+	    4	TRUE
I	  72566	+	    2	TRUE
I	  72568	+	    2	TRUE
I	  72574	+	    2	TRUE
I	  72576	+	    6	TRUE
I	  72578	+	   12	TRUE
I	  72586	+	   12	TRUE
I	  72593	+	    2	TRUE
I	  72600	+	    1	TRUE
I	  72608	+	    3	TRUE
I	  72610	+	    1	TRUE
I	  72616	+	   10	TRUE
I	  72617	+	    6	TRUE
I	  72620	+	    8	TRUE
I	  72623	+	    3	TRUE
I	  72634	+	    3	TRUE
I	  72643	+	    1	TRUE
I	  72652	+	    3	TRUE
I	  72653	+	    1	TRUE
I	  72657	+	    3	TRUE
I	  72661	+	    1	TRUE
I	  72665	+	    1	TRUE
I	  72685	+	    1	TRUE
I	  72688	+	    8	TRUE
I	  72689	+	    2	TRUE
I	  72694	+	    6	TRUE
I	  72711	+	    2	TRUE
I	  72714	+	    7	TRUE
I	  72718	+	    1	TRUE
I	  72720	+	    1	TRUE
I	  72725	+	    2	TRUE
I	  72734	+	    1	TRUE
I	  72754	+	    4	TRUE
I	  72759	+	    1	TRUE
I	  72791	+	    1	TRUE
I	  72793	+	    2	TRUE
I	  72796	+	    5	TRUE
I	  72798	+	    1	TRUE
I	  72815	+	    1	TRUE
I	  72830	+	    1	TRUE
I	  72835	+	    1	TRUE
I	  72838	+	    1	TRUE
I	  72851	+	    1	TRUE
I	  72884	+	    1	TRUE
I	  72897	+	    1	TRUE
I	  72967	+	    2	TRUE
I	  73488	+	    1	TRUE
I	  73864	+	    1	TRUE
I	  73914	+	    1	TRUE
I	  73921	+	    6	TRUE
I	  74035	+	    1	TRUE
I	  75227	+	    1	TRUE
I	  76338	+	    3	TRUE
I	  76364	+	    2	TRUE
I	  76368	+	   48	TRUE
I	  76371	+	    2	TRUE
I	  76377	+	  108	TRUE
I	  76384	+	    7	TRUE
I	  76386	+	  343	TRUE
I	  76387	+	   12	TRUE
I	  76388	+	    6	TRUE
I	  76392	+	   37	TRUE
I	  76393	+	    2	TRUE
I	  76394	+	  143	TRUE
I	  76396	+	   73	TRUE
I	  76397	+	  116	TRUE
I	  76398	+	   35	TRUE
I	  76401	+	  120	TRUE
I	  76404	+	   28	TRUE
I	  76405	+	  247	TRUE
I	  76406	+	    5	TRUE
I	  76409	+	    2	TRUE
I	  76411	+	   19	TRUE
I	  76418	+	    2	TRUE
I	  76422	+	    1	TRUE
I	  76426	+	    1	TRUE
I	  76456	+	    1	TRUE
I	  76464	+	    3	TRUE
I	  76465	+	    2	TRUE
I	  76466	+	    2	TRUE
I	  76469	+	    1	TRUE
I	  76478	+	    2	TRUE
I	  76492	+	    2	TRUE
I	  76499	+	    1	TRUE
I	  76550	+	    7	TRUE
I	  76565	+	    1	TRUE
I	  76624	+	    2	TRUE
I	  76652	+	    1	TRUE
I	  76681	+	    1	TRUE
I	  76702	+	    8	TRUE
I	  76708	+	    1	TRUE
I	  76714	+	    3	TRUE
I	  76732	+	    1	TRUE
I	  76840	+	    1	TRUE
I	  76906	+	    1	TRUE
I	  77008	+	    1	TRUE
I	  77087	+	    1	TRUE
I	  77092	+	    2	TRUE
I	  77137	+	    1	TRUE
I	  77171	+	    2	TRUE
I	  77240	+	    1	TRUE
I	  77257	+	    3	TRUE
I	  77260	+	    1	TRUE
I	  77360	+	    1	TRUE
I	  77398	+	    1	TRUE
I	  77417	+	    2	TRUE
I	  77429	+	    1	TRUE
I	  77569	+	    1	TRUE
I	  77659	+	    3	TRUE
I	  77732	+	    1	TRUE
I	  77947	+	    1	TRUE
I	  78331	+	    1	TRUE
I	  79670	+	    1	TRUE
I	  79674	+	    4	TRUE
I	  79686	+	    2	TRUE
I	  79689	+	    1	TRUE
I	  79695	+	   18	TRUE
I	  79702	+	    2	TRUE
I	  79705	+	    3	TRUE
I	  80031	+	    1	TRUE
I	  80087	+	    7	TRUE
I	  82688	+	    1	TRUE
I	  82689	+	    1	TRUE
I	  82701	+	    1	TRUE
I	  82753	+	    3	TRUE
I	  87259	+	    1	TRUE
I	  87264	+	    5	TRUE
I	  87270	+	    3	TRUE
I	  92849	+	   12	TRUE
I	  92850	+	    4	TRUE
I	  92859	+	    3	TRUE
I	  92862	+	    6	TRUE
I	  92889	+	    3	TRUE
I	  92893	+	    2	TRUE
I	  94595	+	    4	TRUE
I	  94604	+	    1	TRUE
I	  94640	+	    3	TRUE
I	  94655	+	    7	TRUE
I	  95097	+	    1	TRUE
I	 106418	+	    1	TRUE
I	 107310	+	    1	TRUE
I	 110761	+	    1	TRUE
I	 110762	+	    2	TRUE
I	 110921	+	    1	TRUE
I	 111815	+	    1	TRUE
I	 111826	+	    1	TRUE
I	 114178	+	    3	TRUE
I	 114788	+	    1	TRUE
I	 114790	+	    1	TRUE
I	 114803	+	   13	TRUE
I	 114806	+	    6	TRUE
I	 114809	+	   55	TRUE
I	 114811	+	   13	TRUE
I	 114813	+	    8	TRUE
I	 114816	+	    1	TRUE
I	 114826	+	    3	TRUE
I	 114832	+	   10	TRUE
I	 114854	+	    2	TRUE
I	 114862	+	    2	TRUE
I	 115191	+	    2	TRUE
I	 118116	+	    1	TRUE
I	 119843	+	    1	TRUE
I	 119855	+	    1	TRUE
I	 119858	+	   18	TRUE
I	 119864	+	    2	TRUE
I	 119869	+	    2	TRUE
I	 119876	+	    3	TRUE
I	 119891	+	    1	TRUE
I	 120240	+	    1	TRUE
I	 120426	+	    1	TRUE
I	 120453	+	    1	TRUE
I	 121873	+	    1	TRUE
I	 122276	+	    3	TRUE
I	 123316	+	    2	TRUE
I	 124783	+	    3	TRUE
I	 124786	+	    4	TRUE
I	 124789	+	    3	TRUE
I	 124795	+	    3	TRUE
I	 124798	+	   17	TRUE
I	 124801	+	   16	TRUE
I	 124803	+	    1	TRUE
I	 124815	+	    1	TRUE
I	 124818	+	    2	TRUE
I	 127476	+	    4	TRUE
I	 129208	+	   44	TRUE
I	 129210	+	   15	TRUE
I	 129213	+	   16	TRUE
I	 129223	+	   20	TRUE
I	 129224	+	    4	TRUE
I	 129225	+	    5	TRUE
I	 129227	+	    1	TRUE
I	 129230	+	  149	TRUE
I	 129231	+	   24	TRUE
I	 129236	+	   43	TRUE
I	 129238	+	    4	TRUE
I	 129239	+	   22	TRUE
I	 129241	+	    3	TRUE
I	 129244	+	   22	TRUE
I	 129246	+	    4	TRUE
I	 129248	+	   37	TRUE
I	 129251	+	   32	TRUE
I	 129254	+	    2	TRUE
I	 129392	+	    1	TRUE
I	 130683	+	    1	TRUE
I	 130695	+	    1	TRUE
I	 130701	+	    7	TRUE
I	 130703	+	    3	TRUE
I	 130706	+	    3	TRUE
I	 130716	+	   24	TRUE
I	 130735	+	  193	TRUE
I	 130736	+	    1	TRUE
I	 130737	+	    3	TRUE
I	 130742	+	    3	TRUE
I	 130744	+	   35	TRUE
I	 130748	+	    6	TRUE
I	 130750	+	    2	TRUE
I	 130862	+	    3	TRUE
I	 131164	+	    4	TRUE
I	 131306	+	    1	TRUE
I	 131711	+	    1	TRUE
I	 132158	+	    2	TRUE
I	 132162	+	    6	TRUE
I	 132182	+	    6	TRUE
I	 132185	+	   15	TRUE
I	 132191	+	    1	TRUE
I	 132201	+	   16	TRUE
I	 132205	+	    2	TRUE
I	 132208	+	    4	TRUE
I	 132213	+	    3	TRUE
I	 132221	+	    2	TRUE
I	 135818	+	    4	TRUE
I	 135825	+	    2	TRUE
I	 135829	+	    3	TRUE
I	 135832	+	    6	TRUE
I	 135854	+	    2	TRUE
I	 135855	+	    1	TRUE
I	 135878	+	    3	TRUE
I	 136548	+	    2	TRUE
I	 136825	+	    1	TRUE
I	 136868	+	   16	TRUE
I	 136877	+	    1	TRUE
I	 136882	+	    2	TRUE
I	 136897	+	    2	TRUE
I	 140029	+	    1	TRUE
I	 142122	+	    2	TRUE
I	 142131	+	   44	TRUE
I	 142137	+	    1	TRUE
I	 142138	+	   16	TRUE
I	 142141	+	   88	TRUE
I	 142144	+	   84	TRUE
I	 142146	+	   39	TRUE
I	 142147	+	   59	TRUE
I	 142149	+	   75	TRUE
I	 142150	+	    1	TRUE
I	 142151	+	    6	TRUE
I	 142152	+	    2	TRUE
I	 142153	+	 1396	TRUE
I	 142154	+	    3	TRUE
I	 142155	+	    1	TRUE
I	 142156	+	    5	TRUE
I	 142157	+	   16	TRUE
I	 142167	+	    4	TRUE
I	 142179	+	    1	TRUE
I	 142182	+	    5	TRUE
I	 142249	+	    1	TRUE
I	 142367	+	    8	TRUE
I	 142725	+	    2	TRUE
I	 142878	+	    3	TRUE
I	 143442	+	    1	TRUE
I	 143552	+	    1	TRUE
I	 143577	+	    3	TRUE
I	 143578	+	    3	TRUE
I	 143588	+	    2	TRUE
I	 143592	+	    1	TRUE
I	 143618	+	    2	TRUE
I	 143679	+	    5	TRUE
I	 146808	+	    1	TRUE
I	 152163	+	    1	TRUE
I	 152208	+	    9	TRUE
I	 152215	+	   13	TRUE
I	 152228	+	   14	TRUE
I	 152408	+	    1	TRUE
I	 152746	+	    1	TRUE
I	 152747	+	    1	TRUE
I	 153314	+	    1	TRUE
I	 153524	+	    1	TRUE
I	 154920	+	   15	TRUE
I	 154944	+	    3	TRUE
I	 154960	+	    8	TRUE
I	 154964	+	    1	TRUE
I	 158847	+	    3	TRUE
I	 158850	+	   10	TRUE
I	 158852	+	    5	TRUE
I	 158863	+	    5	TRUE
I	 158864	+	    9	TRUE
I	 158872	+	    1	TRUE
I	 158882	+	    1	TRUE
I	 158897	+	   11	TRUE
I	 158898	+	    1	TRUE
I	 169259	+	    3	TRUE
I	 169272	+	   78	TRUE
I	 169274	+	    1	TRUE
I	 169277	+	    3	TRUE
I	 169282	+	    5	TRUE
I	 169286	+	   65	TRUE
I	 169315	+	   40	TRUE
I	 169317	+	    5	TRUE
I	 169321	+	    1	TRUE
I	 169322	+	    1	TRUE
I	 169325	+	   18	TRUE
I	 169327	+	    2	TRUE
I	 169336	+	    3	TRUE
I	 169339	+	    5	TRUE
I	 169419	+	    2	TRUE
I	 169491	+	    1	TRUE
I	 169576	+	    2	TRUE
I	 175270	+	    1	TRUE
I	 175295	+	    2	TRUE
I	 182730	+	    1	TRUE
I	 183379	+	    1	TRUE
I	 183688	+	    3	TRUE
I	 183690	+	   12	TRUE
I	 183696	+	    3	TRUE
I	 183883	+	    2	TRUE
I	 184853	+	    4	TRUE
I	 184863	+	    4	TRUE
I	 184867	+	    1	TRUE
I	 184871	+	    1	TRUE
I	 184876	+	    6	TRUE
I	 186951	+	    1	TRUE
I	 186997	+	    2	TRUE
I	 187406	+	    2	TRUE
I	 188045	+	    5	TRUE
I	 188050	+	    8	TRUE
I	 188053	+	    1	TRUE
I	 188055	+	    1	TRUE
I	 188061	+	    7	TRUE
I	 188932	+	    1	TRUE
I	 191528	+	    1	TRUE
I	 191563	+	    3	TRUE
I	 191593	+	    2	TRUE
I	 191873	+	    1	TRUE
I	 191926	+	    6	TRUE
I	 192549	+	    2	TRUE
I	 192552	+	    2	TRUE
I	 192553	+	    2	TRUE
I	 192554	+	    2	TRUE
I	 192555	+	    1	TRUE
I	 192568	+	    2	TRUE
I	 192569	+	    2	TRUE
I	 192571	+	   18	TRUE
I	 192572	+	   22	TRUE
I	 192573	+	    2	TRUE
I	 192584	+	    2	TRUE
I	 192597	+	    3	TRUE
I	 192611	+	    1	TRUE
I	 192612	+	    1	TRUE
I	 192616	+	    1	TRUE
I	 192619	+	    8	TRUE
I	 192843	+	    2	TRUE
I	 193005	+	    1	TRUE
I	 193540	+	    2	TRUE
I	 193743	+	    1	TRUE
I	 193770	+	    5	TRUE
I	 193839	+	    2	TRUE
I	 194576	+	    1	TRUE
I	 194729	+	    6	TRUE
I	 194942	+	    1	TRUE
I	 195497	+	    4	TRUE
I	 195724	+	    1	TRUE
I	 195745	+	    1	TRUE
I	 195811	+	    3	TRUE
I	 195926	+	    1	TRUE
I	 198736	+	    1	TRUE
I	 200630	+	    3	TRUE
I	 221867	+	    3	TRUE
I	 225394	+	   11	TRUE
I	 225395	+	    4	TRUE
I	 225398	+	    3	TRUE
I	 225401	+	    8	TRUE
I	 225404	+	   20	TRUE
I	 225407	+	   12	TRUE
I	 225410	+	    2	TRUE
I	 225413	+	  215	TRUE
I	 225414	+	    2	TRUE
I	 225415	+	   79	TRUE
I	 225416	+	    8	TRUE
I	 225420	+	    2	TRUE
I	 225458	+	    1	TRUE
I	 225472	+	    1	TRUE
I	 225613	+	    2	TRUE
I	 226245	+	    1	TRUE
I	 226311	+	    2	TRUE
I	  12888	-	    2	TRUE
I	  20848	-	    1	TRUE
I	  24755	-	    1	TRUE
I	  32379	-	    1	TRUE
I	  32501	-	    1	TRUE
I	  32562	-	    9	TRUE
I	  32583	-	    3	TRUE
I	  32658	-	    2	TRUE
I	  32675	-	    2	TRUE
I	  32684	-	    1	TRUE
I	  32700	-	    3	TRUE
I	  32716	-	    4	TRUE
I	  32717	-	    3	TRUE
I	  32728	-	   12	TRUE
I	  32749	-	    5	TRUE
I	  32923	-	    2	TRUE
I	  32942	-	    3	TRUE
I	  32948	-	    3	TRUE
I	  32951	-	    4	TRUE
I	  32966	-	    3	TRUE
I	  32968	-	    1	TRUE
I	  34182	-	    1	TRUE
I	  34227	-	    1	TRUE
I	  34293	-	    9	TRUE
I	  34355	-	   25	TRUE
I	  34358	-	   22	TRUE
I	  34362	-	    5	TRUE
I	  34363	-	    2	TRUE
I	  34365	-	    9	TRUE
I	  34395	-	    6	TRUE
I	  34404	-	    5	TRUE
I	  34408	-	    1	TRUE
I	  34518	-	    9	TRUE
I	  35857	-	    4	TRUE
I	  36329	-	    3	TRUE
I	  36447	-	    1	TRUE
I	  38854	-	    2	TRUE
I	  43129	-	    1	TRUE
I	  52616	-	    3	TRUE
I	  52622	-	    2	TRUE
I	  52653	-	    1	TRUE
I	  52661	-	    2	TRUE
I	  54640	-	    2	TRUE
I	  54787	-	    1	TRUE
I	  54799	-	   10	TRUE
I	  54822	-	    5	TRUE
I	  56515	-	    2	TRUE
I	  56857	-	    3	TRUE
I	  56873	-	    4	TRUE
I	  56878	-	    1	TRUE
I	  56897	-	    1	TRUE
I	  57383	-	    3	TRUE
I	  57391	-	    8	TRUE
I	  57409	-	    2	TRUE
I	  58206	-	    1	TRUE
I	  58466	-	   24	TRUE
I	  58469	-	  129	TRUE
I	  58481	-	   10	TRUE
I	  59450	-	    4	TRUE
I	  59619	-	    1	TRUE
I	  60906	-	    1	TRUE
I	  61038	-	    1	TRUE
I	  61050	-	    3	TRUE
I	  61057	-	    4	TRUE
I	  61058	-	   10	TRUE
I	  61062	-	    7	TRUE
I	  61068	-	    7	TRUE
I	  61083	-	    1	TRUE
I	  61088	-	   19	TRUE
I	  67827	-	    2	TRUE
I	  67833	-	   10	TRUE
I	  67837	-	    3	TRUE
I	  67844	-	   77	TRUE
I	  67846	-	    3	TRUE
I	  67848	-	   14	TRUE
I	  67850	-	    1	TRUE
I	  68889	-	    1	TRUE
I	  68949	-	    1	TRUE
I	  69046	-	    1	TRUE
I	  69430	-	    5	TRUE
I	  69552	-	    4	TRUE
I	  69562	-	    4	TRUE
I	  69564	-	    2	TRUE
I	  69571	-	   12	TRUE
I	  69573	-	    6	TRUE
I	  69596	-	   32	TRUE
I	  69599	-	    1	TRUE
I	  69605	-	    1	TRUE
I	  69623	-	    1	TRUE
I	  72921	-	    1	TRUE
I	  72922	-	    2	TRUE
I	  72993	-	    1	TRUE
I	  72994	-	    1	TRUE
I	  73005	-	    1	TRUE
I	  73060	-	    1	TRUE
I	  73062	-	    4	TRUE
I	  73085	-	    1	TRUE
I	  73235	-	    2	TRUE
I	  75786	-	    1	TRUE
I	  75928	-	    1	TRUE
I	  76108	-	    2	TRUE
I	  76178	-	    4	TRUE
I	  76180	-	    8	TRUE
I	  76184	-	   31	TRUE
I	  76189	-	   51	TRUE
I	  76192	-	    1	TRUE
I	  76193	-	    7	TRUE
I	  76199	-	   73	TRUE
I	  76202	-	    2	TRUE
I	  76203	-	    2	TRUE
I	  76210	-	    1	TRUE
I	  76213	-	    9	TRUE
I	  76218	-	    4	TRUE
I	  82289	-	    1	TRUE
I	  82495	-	    4	TRUE
I	  82553	-	    2	TRUE
I	  82557	-	    3	TRUE
I	  82576	-	    1	TRUE
I	  82585	-	    1	TRUE
I	  82592	-	    1	TRUE
I	  82594	-	    1	TRUE
I	  84212	-	    1	TRUE
I	  84276	-	    1	TRUE
I	  84482	-	    8	TRUE
I	  84488	-	    1	TRUE
I	  84494	-	    9	TRUE
I	  84496	-	    4	TRUE
I	  84499	-	    1	TRUE
I	  84502	-	    1	TRUE
I	  84504	-	    5	TRUE
I	  84505	-	    1	TRUE
