seq	start	end	strand	nTSSs	nTAGs	tsrPeak	tsrWdth	tsrTrq	tsrSI	tsrMSI	featureID
I	 195700	 195700	+	 1	   4	1.00	  1	  0.00	 2.00	1.00	NA
I	 207256	 207256	+	 1	   3	1.00	  1	  0.00	 2.00	1.00	NA
I	 225413	 225415	+	 2	  36	0.89	  3	 -0.78	 1.50	0.50	gene:YAR071W
I	 225552	 225586	+	 2	  10	0.50	 35	  0.00	 1.00	0.00	gene:YAR071W
I	  32562	  32562	-	 1	   4	1.00	  1	  0.00	 2.00	1.00	NA
I	  32966	  32968	-	 2	   6	0.50	  3	  0.00	 1.00	0.00	NA
I	  34293	  34293	-	 1	   5	1.00	  1	  0.00	 2.00	1.00	NA
I	  34358	  34358	-	 1	   4	1.00	  1	  0.00	 2.00	1.00	NA
I	  58466	  58469	-	 2	  53	0.75	  4	  0.76	 1.20	0.20	gene:YAL044C
I	  61086	  61086	-	 1	   6	1.00	  1	  0.00	 2.00	1.00	gene:YAL043C
I	  67844	  67850	-	 2	  15	0.73	  7	 -1.40	 1.16	0.16	NA
I	  69044	  69044	-	 1	   4	1.00	  1	  0.00	 2.00	1.00	NA
I	  69553	  69605	-	 3	  10	0.40	 53	  0.20	 0.43	0.01	gene:YAL039C
I	  76199	  76199	-	 1	   3	1.00	  1	  0.00	 2.00	1.00	gene:YAL036C
I	  84123	  84123	-	 1	   4	1.00	  1	  0.00	 2.00	1.00	NA
I	  84500	  84507	-	 3	  10	0.40	  8	  0.20	 0.43	0.01	gene:YAL032C
I	  91542	  91542	-	 1	   3	1.00	  1	  0.00	 2.00	1.00	NA
I	 101008	 101008	-	 1	   3	1.00	  1	  0.00	 2.00	1.00	NA
I	 101151	 101225	-	 6	 105	0.63	 75	-18.10	 0.29	0.34	gene:YAL025C
I	 106763	 106767	-	 2	   8	0.50	  5	  0.00	 1.00	0.00	NA
I	 107559	 107559	-	 1	   4	1.00	  1	  0.00	 2.00	1.00	NA
I	 108617	 108654	-	 4	  28	0.43	 38	 -1.25	 0.26	0.13	gene:YAL023C
I	 111325	 111325	-	 1	   3	1.00	  1	  0.00	 2.00	1.00	NA
I	 113389	 113424	-	 3	  13	0.46	 36	 -4.42	 0.47	0.04	gene:YAL021C
I	 114619	 114619	-	 1	   4	1.00	  1	  0.00	 2.00	1.00	gene:YAL020C
I	 128102	 128102	-	 1	   7	1.00	  1	  0.00	 2.00	1.00	gene:YAL015C
I	 129062	 129062	-	 1	   4	1.00	  1	  0.00	 2.00	1.00	gene:YAL014C
I	 135702	 135702	-	 1	   4	1.00	  1	  0.00	 2.00	1.00	gene:YAL010C
I	 138417	 138423	-	 3	  30	0.77	  7	  0.10	 0.99	0.36	gene:YAL007C
I	 139920	 139920	-	 1	  10	1.00	  1	  0.00	 2.00	1.00	NA
I	 140088	 140111	-	 2	   9	0.67	 24	 -3.83	 1.08	0.08	NA
I	 140197	 140224	-	 2	   9	0.67	 28	 -4.50	 1.08	0.08	NA
I	 140385	 140385	-	 1	   3	1.00	  1	  0.00	 2.00	1.00	NA
I	 140428	 140450	-	 4	  17	0.35	 23	  0.24	 0.07	0.03	NA
I	 140634	 140634	-	 1	   3	1.00	  1	  0.00	 2.00	1.00	NA
I	 140756	 140757	-	 2	  18	0.72	  2	 -0.22	 1.15	0.15	NA
I	 140798	 140874	-	 4	  24	0.33	 77	 -6.25	 0.10	0.05	NA
I	 141072	 141078	-	 2	   8	0.62	  7	  0.75	 1.05	0.05	NA
I	 141300	 141300	-	 1	   4	1.00	  1	  0.00	 2.00	1.00	NA
I	 141429	 141429	-	 1	   4	1.00	  1	  0.00	 2.00	1.00	gene:YAL005C
I	 141493	 141493	-	 1	   7	1.00	  1	  0.00	 2.00	1.00	gene:YAL005C
I	 151203	 151203	-	 1	   4	1.00	  1	  0.00	 2.00	1.00	gene:YAL001C
I	 154744	 154747	-	 2	  29	0.83	  4	 -0.98	 1.34	0.34	gene:YAR002C-A
I	 158698	 158698	-	 1	   5	1.00	  1	  0.00	 2.00	1.00	gene:YAR007C
I	 164822	 164822	-	 1	   4	1.00	  1	  0.00	 2.00	1.00	NA
I	 165919	 165919	-	 1	  38	1.00	  1	  0.00	 2.00	1.00	NA
I	 168796	 168796	-	 1	   3	1.00	  1	  0.00	 2.00	1.00	gene:YAR014C
I	 168992	 169021	-	 2	   6	0.50	 30	  0.00	 1.00	0.00	gene:YAR014C
II	   9332	   9332	+	 1	  28	1.00	  1	  0.00	 2.00	1.00	gene:YBL107W-A
II	  23980	  23980	+	 1	   6	1.00	  1	  0.00	 2.00	1.00	gene:YBL102W
II	  24041	  24041	+	 1	   3	1.00	  1	  0.00	 2.00	1.00	gene:YBL102W
II	  31869	  31869	+	 1	   3	1.00	  1	  0.00	 2.00	1.00	NA
II	  36757	  36757	+	 1	   3	1.00	  1	  0.00	 2.00	1.00	NA
II	  37437	  37437	+	 1	   3	1.00	  1	  0.00	 2.00	1.00	NA
II	  37756	  37756	+	 1	   5	1.00	  1	  0.00	 2.00	1.00	NA
II	  38354	  38354	+	 1	   5	1.00	  1	  0.00	 2.00	1.00	NA
II	  42062	  42062	+	 1	   3	1.00	  1	  0.00	 2.00	1.00	NA
II	  45591	  45629	+	10	 690	0.60	 39	  4.90	 0.06	0.42	NA
II	  46778	  46778	+	 1	   7	1.00	  1	  0.00	 2.00	1.00	NA
II	  63536	  63536	+	 1	   3	1.00	  1	  0.00	 2.00	1.00	NA
II	  63740	  63740	+	 1	   9	1.00	  1	  0.00	 2.00	1.00	gene:YBL085W
II	  65978	  65978	+	 1	   3	1.00	  1	  0.00	 2.00	1.00	NA
II	  71555	  71555	+	 1	  15	1.00	  1	  0.00	 2.00	1.00	NA
II	  75178	  75178	+	 1	   4	1.00	  1	  0.00	 2.00	1.00	gene:YBL079W
II	  75972	  75972	+	 1	   3	1.00	  1	  0.00	 2.00	1.00	NA
II	  76725	  76725	+	 1	   3	1.00	  1	  0.00	 2.00	1.00	NA
II	  78979	  78979	+	 1	   4	1.00	  1	  0.00	 2.00	1.00	NA
II	  89937	  89943	+	 2	  33	0.79	  7	  1.73	 1.25	0.25	gene:YBL071W-A
II	  89990	  89990	+	 1	   3	1.00	  1	  0.00	 2.00	1.00	gene:YBL071W-A
II	  90685	  90685	+	 1	   8	1.00	  1	  0.00	 2.00	1.00	gene:YBL069W
II	  92372	  92372	+	 1	   4	1.00	  1	  0.00	 2.00	1.00	gene:YBL068W
II	 101869	 101869	+	 1	   5	1.00	  1	  0.00	 2.00	1.00	gene:YBL063W
II	 111396	 111403	+	 2	  15	0.67	  8	  1.17	 1.08	0.08	gene:YBL058W
II	 111969	 111969	+	 1	   5	1.00	  1	  0.00	 2.00	1.00	NA
II	 114803	 114803	+	 1	   3	1.00	  1	  0.00	 2.00	1.00	NA
II	 125038	 125048	+	 2	  48	0.94	 11	  4.38	 1.66	0.66	gene:YBL050W
II	 125345	 125345	+	 1	   3	1.00	  1	  0.00	 2.00	1.00	NA
II	 141082	 141082	+	 1	   3	1.00	  1	  0.00	 2.00	1.00	gene:YBL041W
II	 141191	 141196	+	 2	  13	0.69	  6	  0.96	 1.11	0.11	gene:YBL041W
II	 141238	 141238	+	 1	   3	1.00	  1	  0.00	 2.00	1.00	gene:YBL041W
II	 147100	 147100	+	 1	   3	1.00	  1	  0.00	 2.00	1.00	gene:YBL037W
II	 160094	 160124	+	 3	  18	0.50	 31	  6.33	 0.54	0.08	gene:YBL032W
II	 168392	 168404	+	 4	 642	0.68	 13	 -2.19	 0.98	0.49	gene:YBL027W
II	 172516	 172516	+	 1	   4	1.00	  1	  0.00	 2.00	1.00	gene:YBL024W
II	 182322	 182322	+	 1	  14	1.00	  1	  0.00	 2.00	1.00	gene:YBL020W
II	 182811	 182811	+	 1	   4	1.00	  1	  0.00	 2.00	1.00	NA
II	 192408	 192408	+	 1	   3	1.00	  1	  0.00	 2.00	1.00	gene:YBL016W
II	 203051	 203051	+	 1	   4	1.00	  1	  0.00	 2.00	1.00	NA
II	 203525	 203525	+	 1	   5	1.00	  1	  0.00	 2.00	1.00	gene:YBL011W
II	 203886	 203886	+	 1	   6	1.00	  1	  0.00	 2.00	1.00	NA
II	 209576	 209579	+	 2	   7	0.57	  4	 -0.21	 1.01	0.01	gene:YBL008W
II	 217418	 217467	+	 6	  69	0.46	 50	-13.47	 0.02	0.23	gene:YBL005W
II	 221402	 221402	+	 1	   3	1.00	  1	  0.00	 2.00	1.00	NA
II	 221459	 221459	+	 1	   5	1.00	  1	  0.00	 2.00	1.00	NA
II	 226860	 226860	+	 1	   7	1.00	  1	  0.00	 2.00	1.00	NA
II	 236449	 236469	+	 4	  45	0.67	 21	  5.80	 0.57	0.29	gene:YBL002W
II	 256303	 256307	+	 2	  64	0.94	  5	 -1.75	 1.66	0.66	gene:YBR010W
II	 256543	 256543	+	 1	   5	1.00	  1	  0.00	 2.00	1.00	NA
II	 263113	 263113	+	 1	   5	1.00	  1	  0.00	 2.00	1.00	NA
II	 270194	 270217	+	 4	  28	0.50	 24	 -3.71	 0.25	0.13	gene:YBR016W
II	 281332	 281332	+	 1	   6	1.00	  1	  0.00	 2.00	1.00	gene:YBR021W
II	 300132	 300160	+	 6	 204	0.81	 29	  4.37	 0.92	0.58	gene:YBR031W
II	 300397	 300397	+	 1	   3	1.00	  1	  0.00	 2.00	1.00	NA
II	 300449	 300449	+	 1	   3	1.00	  1	  0.00	 2.00	1.00	NA
II	 300489	 300511	+	 3	  18	0.50	 23	 -0.11	 0.50	0.06	NA
II	 300770	 300775	+	 2	   9	0.67	  6	 -0.83	 1.08	0.08	NA
II	 311830	 311848	+	 2	   8	0.50	 19	  0.00	 1.00	0.00	gene:YBR038W
II	 315539	 315539	+	 1	   8	1.00	  1	  0.00	 2.00	1.00	gene:YBR039W
II	 332794	 332823	+	10	 278	0.47	 30	  0.74	-0.20	0.34	gene:YBR048W
II	 340990	 340990	+	 1	   5	1.00	  1	  0.00	 2.00	1.00	NA
II	 343889	 343889	+	 1	   5	1.00	  1	  0.00	 2.00	1.00	NA
II	 370530	 370530	+	 1	   3	1.00	  1	  0.00	 2.00	1.00	NA
II	 379299	 379299	+	 1	   3	1.00	  1	  0.00	 2.00	1.00	NA
II	 380352	 380352	+	 1	   4	1.00	  1	  0.00	 2.00	1.00	gene:YBR071W
II	 381956	 381956	+	 1	   6	1.00	  1	  0.00	 2.00	1.00	gene:YBR072W
II	 383137	 383140	+	 2	   6	0.50	  4	  0.00	 1.00	0.00	gene:YBR073W
II	 386281	 386281	+	 1	   3	1.00	  1	  0.00	 2.00	1.00	gene:YBR074W
II	 392947	 392962	+	 2	   9	0.56	 16	 -0.83	 1.01	0.01	gene:YBR078W
II	 394117	 394117	+	 1	   5	1.00	  1	  0.00	 2.00	1.00	NA
II	 411040	 411040	+	 1	   7	1.00	  1	  0.00	 2.00	1.00	gene:YBR084W
II	 412283	 412283	+	 1	   3	1.00	  1	  0.00	 2.00	1.00	NA
II	 412541	 412541	+	 1	   3	1.00	  1	  0.00	 2.00	1.00	NA
II	 429566	 429566	+	 1	   3	1.00	  1	  0.00	 2.00	1.00	NA
II	 436891	 436891	+	 1	   3	1.00	  1	  0.00	 2.00	1.00	gene:YBR097W
II	 454778	 454806	+	 3	  19	0.58	 29	 -4.32	 0.62	0.13	gene:YBR108W
II	 467146	 467157	+	 2	   8	0.62	 12	  1.38	 1.05	0.05	gene:YBR114W
II	 467228	 467228	+	 1	   7	1.00	  1	  0.00	 2.00	1.00	gene:YBR114W
II	 467292	 467292	+	 1	   3	1.00	  1	  0.00	 2.00	1.00	gene:YBR114W
II	 477630	 477704	+	 9	1137	0.88	 75	-17.59	 1.16	0.74	gene:YBR118W
II	 477764	 477775	+	 3	  12	0.42	 12	 -2.33	 0.45	0.02	gene:YBR118W
II	 477822	 477862	+	 8	  94	0.48	 41	 -3.12	-0.35	0.22	NA
II	 477964	 478367	+	39	 308	0.11	404	 26.69	-2.95	0.06	NA
II	 478436	 478589	+	12	  54	0.17	154	 -1.63	-1.49	0.03	NA
II	 478637	 478670	+	 2	   6	0.50	 34	  0.00	 1.00	0.00	NA
II	 478760	 478760	+	 1	   3	1.00	  1	  0.00	 2.00	1.00	NA
II	 497159	 497159	+	 1	   3	1.00	  1	  0.00	 2.00	1.00	gene:YBR131W
II	 504751	 504800	+	 4	  44	0.70	 50	  1.41	 0.67	0.34	gene:YBR135W
II	 505623	 505623	+	 1	   4	1.00	  1	  0.00	 2.00	1.00	gene:YBR136W
II	 515656	 515656	+	 1	  30	1.00	  1	  0.00	 2.00	1.00	gene:YBR139W
II	 527184	 527184	+	 1	   4	1.00	  1	  0.00	 2.00	1.00	gene:YBR141W-A
II	 528246	 528246	+	 1	   3	1.00	  1	  0.00	 2.00	1.00	gene:YBR142W
II	 539922	 540020	+	 5	  33	0.33	 99	-11.33	-0.11	0.09	gene:YBR149W
II	 544882	 544882	+	 1	   4	1.00	  1	  0.00	 2.00	1.00	gene:YBR151W
II	 546378	 546378	+	 1	   4	1.00	  1	  0.00	 2.00	1.00	gene:YBR152W
II	 549734	 549734	+	 1	   5	1.00	  1	  0.00	 2.00	1.00	gene:YBR155W
II	 565196	 565215	+	 4	  37	0.65	 20	  0.91	 0.55	0.28	gene:YBR162W-A
II	 604466	 604506	+	10	 182	0.42	 41	 -4.86	-0.49	0.25	gene:YBR189W
II	 606203	 606248	+	 6	 117	0.62	 46	 16.45	 0.21	0.31	gene:YBR191W
II	 607489	 607489	+	 1	   5	1.00	  1	  0.00	 2.00	1.00	gene:YBR192W
II	 618826	 618826	+	 1	   3	1.00	  1	  0.00	 2.00	1.00	gene:YBR199W
II	 620817	 620817	+	 1	   4	1.00	  1	  0.00	 2.00	1.00	gene:YBR200W
II	 633601	 633607	+	 2	   7	0.57	  7	 -0.43	 1.01	0.01	gene:YBR205W
II	 649670	 649670	+	 1	   4	1.00	  1	  0.00	 2.00	1.00	NA
II	 657773	 657773	+	 1	   7	1.00	  1	  0.00	 2.00	1.00	gene:YBR217W
II	 680302	 680302	+	 1	   6	1.00	  1	  0.00	 2.00	1.00	gene:YBR230W-A
II	 683958	 683958	+	 1	   3	1.00	  1	  0.00	 2.00	1.00	NA
II	 707483	 707483	+	 1	   4	1.00	  1	  0.00	 2.00	1.00	gene:YBR244W
II	 714678	 714678	+	 1	   4	1.00	  1	  0.00	 2.00	1.00	NA
II	 722580	 722605	+	 5	 227	0.92	 26	  0.43	 1.42	0.75	gene:YBR252W
II	 723200	 723200	+	 1	   6	1.00	  1	  0.00	 2.00	1.00	gene:YBR253W
II	 723803	 723803	+	 1	   4	1.00	  1	  0.00	 2.00	1.00	NA
II	 735683	 735683	+	 1	   3	1.00	  1	  0.00	 2.00	1.00	NA
II	 737058	 737058	+	 1	   6	1.00	  1	  0.00	 2.00	1.00	NA
II	 738541	 738541	+	 1	   8	1.00	  1	  0.00	 2.00	1.00	gene:YBR265W
II	 739820	 739840	+	 2	  10	0.70	 21	 -4.00	 1.12	0.12	gene:YBR267W
II	 740165	 740165	+	 1	   4	1.00	  1	  0.00	 2.00	1.00	NA
II	 740593	 740593	+	 1	   3	1.00	  1	  0.00	 2.00	1.00	NA
II	 741269	 741295	+	 3	  31	0.48	 27	  3.97	 0.54	0.08	gene:YBR268W
II	 761697	 761697	+	 1	   3	1.00	  1	  0.00	 2.00	1.00	NA
II	 762363	 762363	+	 1	   4	1.00	  1	  0.00	 2.00	1.00	NA
II	 768195	 768251	+	 3	  16	0.56	 57	 -9.31	 0.58	0.10	gene:YBR282W
II	 775699	 775699	+	 1	   6	1.00	  1	  0.00	 2.00	1.00	NA
II	 775866	 775866	+	 1	   4	1.00	  1	  0.00	 2.00	1.00	NA
II	 779630	 779630	+	 1	   4	1.00	  1	  0.00	 2.00	1.00	gene:YBR289W
II	 779836	 779836	+	 1	   3	1.00	  1	  0.00	 2.00	1.00	NA
II	 781730	 781730	+	 1	   4	1.00	  1	  0.00	 2.00	1.00	NA
II	 782552	 782569	+	 2	  10	0.60	 18	 -1.70	 1.03	0.03	gene:YBR290W
II	  10551	  10557	-	 3	  19	0.47	  7	 -0.32	 0.49	0.05	gene:YBL107C
II	  17962	  17965	-	 2	   7	0.57	  4	  0.21	 1.01	0.01	NA
II	  28597	  28597	-	 1	   4	1.00	  1	  0.00	 2.00	1.00	NA
II	  44965	  45001	-	 5	  29	0.24	 37	  4.38	-0.26	0.03	gene:YBL093C
II	  47906	  47906	-	 1	   3	1.00	  1	  0.00	 2.00	1.00	NA
II	  48148	  48148	-	 1	   7	1.00	  1	  0.00	 2.00	1.00	NA
II	  48568	  48568	-	 1	   4	1.00	  1	  0.00	 2.00	1.00	gene:YBL091C
II	  48638	  48638	-	 1	   8	1.00	  1	  0.00	 2.00	1.00	gene:YBL091C
II	  48695	  48695	-	 1	   3	1.00	  1	  0.00	 2.00	1.00	gene:YBL091C
II	  60762	  60762	-	 1	   4	1.00	  1	  0.00	 2.00	1.00	gene:YBL087C
II	  62120	  62120	-	 1	   5	1.00	  1	  0.00	 2.00	1.00	NA
II	  62717	  62717	-	 1	   3	1.00	  1	  0.00	 2.00	1.00	gene:YBL086C
II	  69566	  69566	-	 1	  14	1.00	  1	  0.00	 2.00	1.00	gene:YBL084C
II	  71145	  71173	-	 5	  19	0.26	 29	 -1.16	-0.29	0.01	gene:YBL082C
II	  81553	  81553	-	 1	   3	1.00	  1	  0.00	 2.00	1.00	NA
II	  81642	  81642	-	 1	   5	1.00	  1	  0.00	 2.00	1.00	NA
II	  82381	  82381	-	 1	   7	1.00	  1	  0.00	 2.00	1.00	NA
II	  82527	  82527	-	 1	   7	1.00	  1	  0.00	 2.00	1.00	NA
II	  83910	  83910	-	 1	   5	1.00	  1	  0.00	 2.00	1.00	NA
II	  84269	  84290	-	 3	  13	0.54	 22	  3.35	 0.54	0.08	gene:YBL076C
II	  85850	  85850	-	 1	   5	1.00	  1	  0.00	 2.00	1.00	NA
II	  87803	  87803	-	 1	   3	1.00	  1	  0.00	 2.00	1.00	gene:YBL074C
II	  89073	  89073	-	 1	   3	1.00	  1	  0.00	 2.00	1.00	gene:YBL072C
II	  89461	  89495	-	 6	  63	0.51	 35	 -8.17	-0.06	0.20	gene:YBL071C-B
II	 101188	 101188	-	 1	   6	1.00	  1	  0.00	 2.00	1.00	gene:YBL064C
II	 110565	 110571	-	 2	  18	0.61	  7	  0.67	 1.04	0.04	gene:YBL059C-A
II	 113419	 113458	-	 4	  16	0.38	 40	  6.12	 0.06	0.03	gene:YBL057C
II	 123633	 123633	-	 1	   5	1.00	  1	  0.00	 2.00	1.00	NA
II	 123683	 123683	-	 1	   4	1.00	  1	  0.00	 2.00	1.00	NA
II	 124822	 124844	-	 4	  35	0.34	 23	 -3.23	 0.04	0.02	gene:YBL051C
II	 128634	 128634	-	 1	   3	1.00	  1	  0.00	 2.00	1.00	NA
II	 130564	 130564	-	 1	   6	1.00	  1	  0.00	 2.00	1.00	NA
II	 131107	 131107	-	 1	   4	1.00	  1	  0.00	 2.00	1.00	NA
II	 135702	 135711	-	 2	   7	0.57	 10	 -0.64	 1.01	0.01	gene:YBL045C
II	 139460	 139460	-	 1	   3	1.00	  1	  0.00	 2.00	1.00	NA
II	 140316	 140316	-	 1	  15	1.00	  1	  0.00	 2.00	1.00	gene:YBL042C
II	 144553	 144553	-	 1	   3	1.00	  1	  0.00	 2.00	1.00	NA
II	 145221	 145221	-	 1	   3	1.00	  1	  0.00	 2.00	1.00	gene:YBL039C-A
II	 145762	 145818	-	 6	  35	0.34	 57	  0.60	-0.27	0.12	gene:YBL039C
II	 150963	 150963	-	 1	   4	1.00	  1	  0.00	 2.00	1.00	NA
II	 159721	 159724	-	 2	  15	0.53	  4	 -0.10	 1.00	0.00	gene:YBL033C
II	 164137	 164137	-	 1	   4	1.00	  1	  0.00	 2.00	1.00	gene:YBL030C
II	 164841	 164841	-	 1	  10	1.00	  1	  0.00	 2.00	1.00	gene:YBL029C-A
II	 167893	 167893	-	 1	   3	1.00	  1	  0.00	 2.00	1.00	gene:YBL028C
II	 169950	 169950	-	 1	   3	1.00	  1	  0.00	 2.00	1.00	NA
II	 181392	 181408	-	 3	  41	0.61	 17	 -4.05	 0.65	0.15	gene:YBL022C
II	 186504	 186508	-	 2	   9	0.67	  5	  0.67	 1.08	0.08	gene:YBL018C
II	 186984	 186984	-	 1	   3	1.00	  1	  0.00	 2.00	1.00	NA
II	 187131	 187140	-	 2	   8	0.62	 10	 -1.12	 1.05	0.05	NA
II	 189870	 189870	-	 1	   4	1.00	  1	  0.00	 2.00	1.00	NA
II	 191755	 191755	-	 1	   3	1.00	  1	  0.00	 2.00	1.00	gene:YBL017C
II	 201767	 201767	-	 1	   5	1.00	  1	  0.00	 2.00	1.00	gene:YBL014C
II	 213621	 213654	-	 2	   7	0.57	 34	 -2.36	 1.01	0.01	NA
II	 214853	 214853	-	 1	   5	1.00	  1	  0.00	 2.00	1.00	NA
II	 215160	 215160	-	 1	   6	1.00	  1	  0.00	 2.00	1.00	NA
II	 216244	 216244	-	 1	   4	1.00	  1	  0.00	 2.00	1.00	NA
II	 217112	 217150	-	 5	  38	0.34	 39	 -3.32	-0.13	0.08	gene:YBL006C
II	 220761	 220761	-	 1	   3	1.00	  1	  0.00	 2.00	1.00	NA
II	 222445	 222445	-	 1	   3	1.00	  1	  0.00	 2.00	1.00	NA
II	 222730	 222730	-	 1	  21	1.00	  1	  0.00	 2.00	1.00	NA
II	 225044	 225044	-	 1	   3	1.00	  1	  0.00	 2.00	1.00	NA
II	 235785	 235785	-	 1	   7	1.00	  1	  0.00	 2.00	1.00	gene:YBL003C
II	 237465	 237509	-	 3	  11	0.45	 45	  1.55	 0.46	0.03	gene:YBL001C
II	 242207	 242207	-	 1	   3	1.00	  1	  0.00	 2.00	1.00	NA
II	 242568	 242568	-	 1	   7	1.00	  1	  0.00	 2.00	1.00	gene:YBR002C
II	 251128	 251128	-	 1	   5	1.00	  1	  0.00	 2.00	1.00	gene:YBR007C
II	 255723	 255723	-	 1	   4	1.00	  1	  0.00	 2.00	1.00	gene:YBR009C
II	 257393	 257410	-	 2	   6	0.50	 18	  0.00	 1.00	0.00	NA
II	 257567	 257567	-	 1	   5	1.00	  1	  0.00	 2.00	1.00	NA
II	 257654	 257654	-	 1	   3	1.00	  1	  0.00	 2.00	1.00	NA
II	 257789	 257789	-	 1	   6	1.00	  1	  0.00	 2.00	1.00	NA
II	 257859	 257859	-	 1	   9	1.00	  1	  0.00	 2.00	1.00	NA
