seq	TSS	strand	nTAGs	isreal
I	  37378	+	  1	TRUE
I	  37380	+	  3	TRUE
I	  37382	+	  1	TRUE
I	  37392	+	  1	TRUE
I	  37403	+	  1	TRUE
I	  37415	+	  5	TRUE
I	  37419	+	  1	TRUE
I	  37910	+	  1	TRUE
I	  38096	+	  1	TRUE
I	  38139	+	  1	TRUE
I	  38393	+	  1	TRUE
I	  38513	+	  1	TRUE
I	  38646	+	  1	TRUE
I	  39163	+	  1	TRUE
I	  39195	+	  1	TRUE
I	  39197	+	  1	TRUE
I	  39200	+	  2	TRUE
I	  39201	+	  2	TRUE
I	  39205	+	  3	TRUE
I	  39208	+	  1	TRUE
I	  39215	+	  5	TRUE
I	  39217	+	  4	TRUE
I	  39228	+	  2	TRUE
I	  39229	+	  1	TRUE
I	  39234	+	  3	TRUE
I	  39237	+	  3	TRUE
I	  39240	+	  1	TRUE
I	  39259	+	  1	TRUE
I	  39261	+	  1	TRUE
I	  39463	+	  1	TRUE
I	  39466	+	  1	TRUE
I	  40145	+	  1	TRUE
I	  40195	+	  1	TRUE
I	  40930	+	  1	TRUE
I	  41129	+	  1	TRUE
I	  41156	+	  1	TRUE
I	  41175	+	  1	TRUE
I	  41226	+	  1	TRUE
I	  41248	+	  1	TRUE
I	  41278	+	  1	TRUE
I	  41284	+	  1	TRUE
I	  41379	+	  1	TRUE
I	  41399	+	  1	TRUE
I	  42119	+	  1	TRUE
I	  42134	+	  5	TRUE
I	  42137	+	  3	TRUE
I	  42142	+	  1	TRUE
I	  42145	+	  4	TRUE
I	  42148	+	  7	TRUE
I	  42155	+	 18	TRUE
I	  42157	+	  1	TRUE
I	  42158	+	  5	TRUE
I	  42161	+	  8	TRUE
I	  42164	+	 11	TRUE
I	  42167	+	 10	TRUE
I	  42168	+	  1	TRUE
I	  42170	+	  8	TRUE
I	  42172	+	  3	TRUE
I	  42177	+	  9	TRUE
I	  42179	+	  1	TRUE
I	  42182	+	  5	TRUE
I	  42185	+	 19	TRUE
I	  42188	+	  3	TRUE
I	  42191	+	  2	TRUE
I	  42193	+	  1	TRUE
I	  42198	+	  1	TRUE
I	  42199	+	  2	TRUE
I	  42203	+	  9	TRUE
I	  42207	+	  2	TRUE
I	  42212	+	  5	TRUE
I	  42269	+	  1	TRUE
I	  42894	+	  1	TRUE
I	  43130	+	  1	TRUE
I	  45724	+	  1	TRUE
I	  45728	+	  1	TRUE
I	  45748	+	  2	TRUE
I	  45751	+	  2	TRUE
I	  45757	+	  1	TRUE
I	  45759	+	  1	TRUE
I	  45761	+	  2	TRUE
I	  45764	+	  1	TRUE
I	  45766	+	  4	TRUE
I	  45769	+	  1	TRUE
I	  45772	+	  1	TRUE
I	  45775	+	  1	TRUE
I	  45810	+	  4	TRUE
I	  45813	+	  3	TRUE
I	  45815	+	  2	TRUE
I	  45820	+	  1	TRUE
I	  45823	+	  1	TRUE
I	  45825	+	  1	TRUE
I	  45826	+	  1	TRUE
I	  45874	+	  4	TRUE
I	  45877	+	  2	TRUE
I	  45961	+	  1	TRUE
I	  46204	+	  1	TRUE
I	  46297	+	  1	TRUE
I	  46676	+	  1	TRUE
I	  47086	+	  1	TRUE
I	  47289	+	  1	TRUE
I	  47444	+	  1	TRUE
I	  47755	+	  1	TRUE
I	  47786	+	  1	TRUE
I	  47798	+	  1	TRUE
I	  47828	+	  1	TRUE
I	  48047	+	  1	TRUE
I	  48474	+	  1	TRUE
I	  48479	+	  1	TRUE
I	  48508	+	  1	TRUE
I	  48514	+	  1	TRUE
I	  48529	+	  1	TRUE
I	  48534	+	  4	TRUE
I	  48539	+	  2	TRUE
I	  48542	+	  1	TRUE
I	  48545	+	  2	TRUE
I	  48550	+	  6	TRUE
I	  48555	+	 11	TRUE
I	  48564	+	  6	TRUE
I	  48566	+	  4	TRUE
I	  48581	+	  1	TRUE
I	  48590	+	  1	TRUE
I	  48595	+	  1	TRUE
I	  48795	+	  1	TRUE
I	  49519	+	  1	TRUE
I	  49953	+	  1	TRUE
I	  52122	+	  1	TRUE
I	  54209	+	  2	TRUE
I	  54214	+	  1	TRUE
I	  56524	+	  1	TRUE
I	  56561	+	  1	TRUE
I	  56681	+	  1	TRUE
I	  56693	+	  1	TRUE
I	  56964	+	  1	TRUE
I	  56968	+	  1	TRUE
I	  56970	+	  1	TRUE
I	  56972	+	  1	TRUE
I	  56973	+	  1	TRUE
I	  57006	+	  1	TRUE
I	  57432	+	  1	TRUE
I	  57478	+	  1	TRUE
I	  57481	+	  2	TRUE
I	  57484	+	  4	TRUE
I	  57493	+	  4	TRUE
I	  57496	+	  2	TRUE
I	  57500	+	  2	TRUE
I	  57502	+	  1	TRUE
I	  57504	+	  1	TRUE
I	  57506	+	  5	TRUE
I	  57507	+	  1	TRUE
I	  57509	+	  1	TRUE
I	  57510	+	  3	TRUE
I	  57511	+	  1	TRUE
I	  57517	+	 10	TRUE
I	  57520	+	  5	TRUE
I	  57524	+	  4	TRUE
I	  57553	+	  1	TRUE
I	  61269	+	  5	TRUE
I	  61274	+	  9	TRUE
I	  61279	+	  6	TRUE
I	  61282	+	  5	TRUE
I	  61285	+	  2	TRUE
I	  61287	+	  6	TRUE
I	  61290	+	  7	TRUE
I	  61294	+	  2	TRUE
I	  61296	+	  1	TRUE
I	  61300	+	 30	TRUE
I	  61301	+	  1	TRUE
I	  61304	+	 12	TRUE
I	  61307	+	  1	TRUE
I	  61316	+	  1	TRUE
I	  61328	+	  1	TRUE
I	  61330	+	  2	TRUE
I	  61336	+	  1	TRUE
I	  61364	+	  1	TRUE
I	  61449	+	  1	TRUE
I	  61455	+	  2	TRUE
I	  61468	+	  1	TRUE
I	  61474	+	  1	TRUE
I	  61476	+	  1	TRUE
I	  61486	+	  1	TRUE
I	  61497	+	  1	TRUE
I	  61503	+	  2	TRUE
I	  61528	+	  1	TRUE
I	  61529	+	  1	TRUE
I	  61537	+	  1	TRUE
I	  61568	+	  1	TRUE
I	  61577	+	  1	TRUE
I	  61618	+	  1	TRUE
I	  61623	+	  1	TRUE
I	  61684	+	  1	TRUE
I	  61736	+	  1	TRUE
I	  61848	+	  1	TRUE
I	  61902	+	  1	TRUE
I	  61943	+	  1	TRUE
I	  61969	+	  1	TRUE
I	  61970	+	  1	TRUE
I	  61979	+	  1	TRUE
I	  61999	+	  1	TRUE
I	  62003	+	  2	TRUE
I	  62004	+	  2	TRUE
I	  62009	+	  1	TRUE
I	  62015	+	  1	TRUE
I	  62025	+	  2	TRUE
I	  62040	+	  1	TRUE
I	  62042	+	  2	TRUE
I	  62053	+	  2	TRUE
I	  62059	+	  1	TRUE
I	  62066	+	  2	TRUE
I	  62069	+	  1	TRUE
I	  62072	+	  5	TRUE
I	  62075	+	  2	TRUE
I	  62078	+	  1	TRUE
I	  62082	+	  3	TRUE
I	  62086	+	  5	TRUE
I	  62094	+	  1	TRUE
I	  62100	+	  1	TRUE
I	  62101	+	  5	TRUE
I	  62106	+	  1	TRUE
I	  62107	+	  4	TRUE
I	  62108	+	  1	TRUE
I	  62109	+	  1	TRUE
I	  62110	+	  1	TRUE
I	  62111	+	  1	TRUE
I	  62119	+	  1	TRUE
I	  62122	+	  1	TRUE
I	  62125	+	  3	TRUE
I	  62126	+	  5	TRUE
I	  62144	+	  2	TRUE
I	  62145	+	  1	TRUE
I	  62146	+	  1	TRUE
I	  62147	+	  6	TRUE
I	  62156	+	  1	TRUE
I	  62159	+	  1	TRUE
I	  62163	+	  1	TRUE
I	  62173	+	  5	TRUE
I	  62174	+	  1	TRUE
I	  62177	+	  1	TRUE
I	  62183	+	  1	TRUE
I	  62184	+	  3	TRUE
I	  62185	+	  5	TRUE
I	  62186	+	  4	TRUE
I	  62188	+	  1	TRUE
I	  62192	+	  2	TRUE
I	  62198	+	  3	TRUE
I	  62199	+	  1	TRUE
I	  62208	+	  2	TRUE
I	  62213	+	  2	TRUE
I	  62214	+	  1	TRUE
I	  62216	+	  2	TRUE
I	  62218	+	  1	TRUE
I	  62224	+	  1	TRUE
I	  62229	+	  1	TRUE
I	  62234	+	  1	TRUE
I	  62236	+	  1	TRUE
I	  62240	+	  2	TRUE
I	  62247	+	  1	TRUE
I	  62248	+	  1	TRUE
I	  62249	+	  1	TRUE
I	  62253	+	  1	TRUE
I	  62261	+	  1	TRUE
I	  62263	+	  2	TRUE
I	  62267	+	  1	TRUE
I	  62284	+	  1	TRUE
I	  62285	+	  1	TRUE
I	  62294	+	  1	TRUE
I	  62297	+	  1	TRUE
I	  62307	+	  1	TRUE
I	  62310	+	  3	TRUE
I	  62331	+	  3	TRUE
I	  62334	+	  4	TRUE
I	  62342	+	  1	TRUE
I	  62343	+	  3	TRUE
I	  62353	+	  1	TRUE
I	  62364	+	  1	TRUE
I	  62366	+	  1	TRUE
I	  62370	+	  1	TRUE
I	  62372	+	  1	TRUE
I	  62389	+	  1	TRUE
I	  62748	+	  1	TRUE
I	  62759	+	  1	TRUE
I	  62765	+	  1	TRUE
I	  62769	+	  2	TRUE
I	  62771	+	  1	TRUE
I	  62773	+	  7	TRUE
I	  62776	+	  8	TRUE
I	  62779	+	  2	TRUE
I	  62785	+	  1	TRUE
I	  62792	+	  1	TRUE
I	  62799	+	  1	TRUE
I	  62800	+	  1	TRUE
I	  62808	+	  6	TRUE
I	  62822	+	  3	TRUE
I	  62832	+	  2	TRUE
I	  62836	+	  1	TRUE
I	  62872	+	  2	TRUE
I	  62878	+	  1	TRUE
I	  62933	+	  1	TRUE
I	  62938	+	  1	TRUE
I	  62942	+	  1	TRUE
I	  62948	+	  1	TRUE
I	  62951	+	  1	TRUE
I	  62953	+	  1	TRUE
I	  62958	+	  1	TRUE
I	  62981	+	  1	TRUE
I	  63001	+	  1	TRUE
I	  63017	+	  1	TRUE
I	  63132	+	  1	TRUE
I	  63181	+	  1	TRUE
I	  63438	+	  1	TRUE
I	  64872	+	  1	TRUE
I	  65051	+	  1	TRUE
I	  65084	+	  1	TRUE
I	  67543	+	  1	TRUE
I	  68718	+	  1	TRUE
I	  68725	+	  1	TRUE
I	  68735	+	  1	TRUE
I	  71644	+	  1	TRUE
I	  71649	+	  3	TRUE
I	  71650	+	  1	TRUE
I	  71670	+	  4	TRUE
I	  71696	+	  8	TRUE
I	  71703	+	  2	TRUE
I	  71711	+	 12	TRUE
I	  71717	+	  1	TRUE
I	  71722	+	  1	TRUE
I	  71726	+	  2	TRUE
I	  71729	+	 20	TRUE
I	  71734	+	  1	TRUE
I	  71735	+	  1	TRUE
I	  71736	+	  1	TRUE
I	  71739	+	  2	TRUE
I	  71745	+	  3	TRUE
I	  71749	+	  4	TRUE
I	  71751	+	 34	TRUE
I	  71752	+	  2	TRUE
I	  71753	+	 37	TRUE
I	  71756	+	 92	TRUE
I	  71757	+	  1	TRUE
I	  71759	+	199	TRUE
I	  71760	+	  1	TRUE
I	  71763	+	 11	TRUE
I	  71764	+	  1	TRUE
I	  71765	+	  1	TRUE
I	  71768	+	 20	TRUE
I	  71771	+	  1	TRUE
I	  71777	+	 23	TRUE
I	  71780	+	  5	TRUE
I	  71783	+	  2	TRUE
I	  71785	+	  1	TRUE
I	  71788	+	  3	TRUE
I	  71792	+	  2	TRUE
I	  71802	+	  1	TRUE
I	  71822	+	  1	TRUE
I	  71827	+	  1	TRUE
I	  71828	+	  6	TRUE
I	  71829	+	  1	TRUE
I	  71839	+	  1	TRUE
I	  71846	+	  1	TRUE
I	  71852	+	  2	TRUE
I	  71859	+	  1	TRUE
I	  71865	+	  1	TRUE
I	  71882	+	  2	TRUE
I	  71900	+	  1	TRUE
I	  71911	+	  1	TRUE
I	  71924	+	  2	TRUE
I	  71927	+	  2	TRUE
I	  71942	+	  1	TRUE
I	  71943	+	  1	TRUE
I	  71961	+	  1	TRUE
I	  71964	+	  2	TRUE
I	  71966	+	  1	TRUE
I	  71974	+	  2	TRUE
I	  72004	+	  2	TRUE
I	  72026	+	  1	TRUE
I	  72034	+	  1	TRUE
I	  72043	+	  1	TRUE
I	  72045	+	  2	TRUE
I	  72056	+	  1	TRUE
I	  72068	+	  2	TRUE
I	  72073	+	  1	TRUE
I	  72074	+	  2	TRUE
I	  72087	+	  1	TRUE
I	  72091	+	  1	TRUE
I	  72096	+	  1	TRUE
I	  72099	+	  1	TRUE
I	  72122	+	  1	TRUE
I	  72125	+	  1	TRUE
I	  72140	+	  1	TRUE
I	  72152	+	  1	TRUE
I	  72167	+	  1	TRUE
I	  72174	+	  3	TRUE
I	  72179	+	  2	TRUE
I	  72182	+	  1	TRUE
I	  72188	+	  2	TRUE
I	  72212	+	  1	TRUE
I	  72242	+	  1	TRUE
I	  72251	+	  1	TRUE
I	  72257	+	  2	TRUE
I	  72268	+	  2	TRUE
I	  72296	+	  1	TRUE
I	  72311	+	  1	TRUE
I	  72316	+	  3	TRUE
I	  72320	+	  1	TRUE
I	  72332	+	  1	TRUE
I	  72335	+	  1	TRUE
I	  72350	+	  1	TRUE
I	  72382	+	  1	TRUE
I	  72395	+	  2	TRUE
I	  72401	+	  1	TRUE
I	  72402	+	  1	TRUE
I	  72410	+	  2	TRUE
I	  72428	+	  1	TRUE
I	  72432	+	  1	TRUE
I	  72436	+	  1	TRUE
I	  72440	+	  4	TRUE
I	  72443	+	  1	TRUE
I	  72450	+	  1	TRUE
I	  72451	+	  1	TRUE
I	  72454	+	  1	TRUE
I	  72455	+	  2	TRUE
I	  72457	+	  1	TRUE
I	  72458	+	  7	TRUE
I	  72461	+	  1	TRUE
I	  72462	+	  1	TRUE
I	  72464	+	  1	TRUE
I	  72469	+	  2	TRUE
I	  72470	+	  5	TRUE
I	  72477	+	  6	TRUE
I	  72478	+	  1	TRUE
I	  72479	+	  1	TRUE
I	  72482	+	  5	TRUE
I	  72484	+	  4	TRUE
I	  72485	+	  1	TRUE
I	  72487	+	  1	TRUE
I	  72488	+	  2	TRUE
I	  72489	+	  2	TRUE
I	  72490	+	  2	TRUE
I	  72497	+	  3	TRUE
I	  72502	+	  1	TRUE
I	  72503	+	  1	TRUE
I	  72515	+	  1	TRUE
I	  72519	+	  2	TRUE
I	  72520	+	  1	TRUE
I	  72521	+	  2	TRUE
I	  72524	+	  2	TRUE
I	  72536	+	  1	TRUE
I	  72539	+	  1	TRUE
I	  72547	+	  3	TRUE
I	  72550	+	  3	TRUE
I	  72551	+	  1	TRUE
I	  72557	+	  2	TRUE
I	  72560	+	  3	TRUE
I	  72566	+	  4	TRUE
I	  72568	+	  8	TRUE
I	  72569	+	  1	TRUE
I	  72570	+	  1	TRUE
I	  72571	+	  1	TRUE
I	  72572	+	  1	TRUE
I	  72575	+	  2	TRUE
I	  72576	+	  2	TRUE
I	  72578	+	  3	TRUE
I	  72579	+	  1	TRUE
I	  72586	+	  4	TRUE
I	  72593	+	  1	TRUE
I	  72599	+	  1	TRUE
I	  72600	+	  1	TRUE
I	  72601	+	  3	TRUE
I	  72608	+	  1	TRUE
I	  72610	+	  1	TRUE
I	  72611	+	  2	TRUE
I	  72634	+	  2	TRUE
I	  72635	+	  1	TRUE
I	  72641	+	  1	TRUE
I	  72645	+	  1	TRUE
I	  72652	+	  2	TRUE
I	  72656	+	  1	TRUE
I	  72660	+	  1	TRUE
I	  72661	+	  2	TRUE
I	  72672	+	  1	TRUE
I	  72674	+	  1	TRUE
I	  72685	+	  3	TRUE
I	  72688	+	  2	TRUE
I	  72694	+	  1	TRUE
I	  72695	+	  3	TRUE
I	  72697	+	  1	TRUE
I	  72703	+	  1	TRUE
I	  72704	+	  7	TRUE
I	  72708	+	  1	TRUE
I	  72709	+	  2	TRUE
I	  72711	+	  2	TRUE
I	  72714	+	  2	TRUE
I	  72718	+	  2	TRUE
I	  72719	+	  3	TRUE
I	  72720	+	  1	TRUE
I	  72722	+	  1	TRUE
I	  72725	+	  3	TRUE
I	  72728	+	  1	TRUE
I	  72734	+	  1	TRUE
I	  72737	+	  1	TRUE
I	  72739	+	  1	TRUE
I	  72740	+	  2	TRUE
I	  72748	+	  1	TRUE
I	  72749	+	  1	TRUE
I	  72753	+	  1	TRUE
I	  72754	+	  3	TRUE
I	  72755	+	  2	TRUE
I	  72757	+	  1	TRUE
I	  72758	+	  4	TRUE
I	  72759	+	  1	TRUE
I	  72763	+	  1	TRUE
I	  72764	+	  1	TRUE
I	  72768	+	  1	TRUE
I	  72770	+	  1	TRUE
I	  72778	+	  2	TRUE
I	  72780	+	  1	TRUE
I	  72781	+	  1	TRUE
I	  72785	+	  2	TRUE
I	  72788	+	  1	TRUE
I	  72790	+	  1	TRUE
I	  72791	+	  1	TRUE
I	  72794	+	  2	TRUE
I	  72795	+	  1	TRUE
I	  72796	+	  4	TRUE
I	  72807	+	  1	TRUE
I	  72808	+	  1	TRUE
I	  72812	+	  3	TRUE
I	  72818	+	  1	TRUE
I	  72821	+	  1	TRUE
I	  72829	+	  2	TRUE
I	  72837	+	  1	TRUE
I	  72839	+	  2	TRUE
I	  72844	+	  1	TRUE
I	  72845	+	  1	TRUE
I	  72855	+	  1	TRUE
I	  72860	+	  1	TRUE
I	  72870	+	  1	TRUE
I	  72887	+	  2	TRUE
I	  72897	+	  1	TRUE
I	  72899	+	  2	TRUE
I	  72910	+	  1	TRUE
I	  72916	+	  1	TRUE
I	  72917	+	  1	TRUE
I	  72919	+	  1	TRUE
I	  72943	+	  1	TRUE
I	  72947	+	  1	TRUE
I	  73004	+	  1	TRUE
I	  73166	+	  1	TRUE
I	  73864	+	  1	TRUE
I	  73913	+	  1	TRUE
I	  73914	+	  1	TRUE
I	  73921	+	  2	TRUE
I	  73940	+	  2	TRUE
I	  73952	+	  1	TRUE
I	  73962	+	  1	TRUE
I	  73978	+	  1	TRUE
I	  76344	+	  1	TRUE
I	  76364	+	  3	TRUE
I	  76366	+	  1	TRUE
I	  76368	+	  6	TRUE
I	  76371	+	  2	TRUE
I	  76374	+	  1	TRUE
I	  76377	+	 26	TRUE
I	  76378	+	  1	TRUE
I	  76384	+	 18	TRUE
I	  76386	+	 55	TRUE
I	  76387	+	  5	TRUE
I	  76388	+	  2	TRUE
I	  76389	+	  1	TRUE
I	  76392	+	 88	TRUE
I	  76393	+	  1	TRUE
I	  76394	+	 41	TRUE
I	  76396	+	 21	TRUE
I	  76397	+	 44	TRUE
I	  76398	+	  4	TRUE
I	  76399	+	  2	TRUE
I	  76400	+	  1	TRUE
I	  76401	+	240	TRUE
I	  76404	+	  5	TRUE
I	  76405	+	 79	TRUE
I	  76406	+	  3	TRUE
I	  76409	+	  1	TRUE
I	  76411	+	  3	TRUE
I	  76414	+	  5	TRUE
I	  76418	+	  3	TRUE
I	  76422	+	  2	TRUE
I	  76426	+	  1	TRUE
I	  76429	+	  6	TRUE
I	  76432	+	  2	TRUE
I	  76455	+	  3	TRUE
I	  76464	+	  1	TRUE
I	  76465	+	  1	TRUE
I	  76469	+	  1	TRUE
I	  76478	+	  1	TRUE
I	  76487	+	  1	TRUE
I	  76493	+	  1	TRUE
I	  76528	+	  1	TRUE
I	  76537	+	  1	TRUE
I	  76538	+	  2	TRUE
I	  76570	+	  1	TRUE
I	  76594	+	  1	TRUE
I	  76604	+	  1	TRUE
I	  76605	+	  1	TRUE
I	  76632	+	  1	TRUE
I	  76633	+	  1	TRUE
I	  76644	+	  2	TRUE
I	  76654	+	  1	TRUE
I	  76672	+	  1	TRUE
I	  76685	+	  1	TRUE
I	  76690	+	  1	TRUE
I	  76696	+	  1	TRUE
I	  76723	+	  2	TRUE
I	  76724	+	  1	TRUE
I	  76729	+	  2	TRUE
I	  76744	+	  1	TRUE
I	  76757	+	  2	TRUE
I	  76761	+	  1	TRUE
I	  76766	+	  1	TRUE
I	  76768	+	  1	TRUE
I	  76789	+	  5	TRUE
I	  76799	+	  2	TRUE
I	  76820	+	  1	TRUE
I	  76832	+	  1	TRUE
I	  76835	+	  1	TRUE
I	  76950	+	  1	TRUE
I	  76957	+	  1	TRUE
I	  76963	+	  1	TRUE
I	  76971	+	  1	TRUE
I	  76983	+	  1	TRUE
I	  76998	+	  1	TRUE
I	  77017	+	  1	TRUE
I	  77030	+	  1	TRUE
I	  77032	+	  1	TRUE
I	  77033	+	  1	TRUE
I	  77039	+	  1	TRUE
I	  77041	+	  3	TRUE
I	  77045	+	  2	TRUE
I	  77048	+	  1	TRUE
I	  77086	+	  2	TRUE
I	  77092	+	  4	TRUE
I	  77095	+	  1	TRUE
I	  77119	+	  2	TRUE
I	  77120	+	  2	TRUE
I	  77123	+	  1	TRUE
I	  77134	+	  1	TRUE
I	  77167	+	  9	TRUE
I	  77170	+	  2	TRUE
I	  77174	+	  2	TRUE
I	  77175	+	  1	TRUE
I	  77178	+	  1	TRUE
I	  77185	+	  1	TRUE
I	  77191	+	  1	TRUE
I	  77199	+	  2	TRUE
I	  77200	+	  1	TRUE
I	  77201	+	  2	TRUE
I	  77204	+	  1	TRUE
I	  77209	+	  1	TRUE
I	  77223	+	  1	TRUE
I	  77224	+	  2	TRUE
I	  77233	+	  3	TRUE
I	  77234	+	  1	TRUE
