seq	TSS	strand	nTAGs	isreal
I	  57510	+	  4	TRUE
I	  57511	+	  3	TRUE
I	  57517	+	  9	TRUE
I	  57520	+	  4	TRUE
I	  57524	+	  4	TRUE
I	  57532	+	  2	TRUE
I	  57535	+	  1	TRUE
I	  57563	+	  1	TRUE
I	  57648	+	  1	TRUE
I	  57677	+	  1	TRUE
I	  61261	+	  1	TRUE
I	  61267	+	  1	TRUE
I	  61269	+	 10	TRUE
I	  61274	+	  8	TRUE
I	  61279	+	  2	TRUE
I	  61280	+	  1	TRUE
I	  61282	+	  2	TRUE
I	  61285	+	  1	TRUE
I	  61287	+	  6	TRUE
I	  61290	+	  5	TRUE
I	  61294	+	 13	TRUE
I	  61296	+	  1	TRUE
I	  61300	+	 31	TRUE
I	  61301	+	  1	TRUE
I	  61304	+	  9	TRUE
I	  61323	+	  1	TRUE
I	  61448	+	  1	TRUE
I	  61449	+	  1	TRUE
I	  61474	+	  1	TRUE
I	  61497	+	  1	TRUE
I	  61499	+	  1	TRUE
I	  61503	+	  1	TRUE
I	  61537	+	  1	TRUE
I	  61554	+	  1	TRUE
I	  61579	+	  3	TRUE
I	  61606	+	  1	TRUE
I	  61648	+	  2	TRUE
I	  61650	+	  1	TRUE
I	  61686	+	  1	TRUE
I	  61695	+	  1	TRUE
I	  61740	+	  1	TRUE
I	  61861	+	  1	TRUE
I	  61862	+	  2	TRUE
I	  61891	+	  1	TRUE
I	  61892	+	  1	TRUE
I	  61921	+	  1	TRUE
I	  61961	+	  1	TRUE
I	  61966	+	  1	TRUE
I	  61969	+	  2	TRUE
I	  61978	+	  1	TRUE
I	  61985	+	  2	TRUE
I	  61996	+	  1	TRUE
I	  62004	+	  1	TRUE
I	  62013	+	  1	TRUE
I	  62026	+	  1	TRUE
I	  62028	+	  1	TRUE
I	  62031	+	  1	TRUE
I	  62038	+	  1	TRUE
I	  62045	+	  1	TRUE
I	  62066	+	  1	TRUE
I	  62070	+	  1	TRUE
I	  62072	+	  2	TRUE
I	  62078	+	  1	TRUE
I	  62082	+	  1	TRUE
I	  62086	+	  1	TRUE
I	  62098	+	  1	TRUE
I	  62101	+	  3	TRUE
I	  62105	+	  1	TRUE
I	  62106	+	  1	TRUE
I	  62107	+	  1	TRUE
I	  62108	+	  1	TRUE
I	  62110	+	  1	TRUE
I	  62112	+	  1	TRUE
I	  62119	+	  1	TRUE
I	  62122	+	  1	TRUE
I	  62124	+	  1	TRUE
I	  62125	+	  1	TRUE
I	  62126	+	  3	TRUE
I	  62139	+	  1	TRUE
I	  62144	+	  5	TRUE
I	  62145	+	  1	TRUE
I	  62146	+	  1	TRUE
I	  62147	+	  4	TRUE
I	  62173	+	  3	TRUE
I	  62174	+	  1	TRUE
I	  62175	+	  1	TRUE
I	  62177	+	  1	TRUE
I	  62184	+	  1	TRUE
I	  62185	+	  3	TRUE
I	  62186	+	  2	TRUE
I	  62188	+	  1	TRUE
I	  62198	+	  2	TRUE
I	  62199	+	  1	TRUE
I	  62214	+	  4	TRUE
I	  62217	+	  3	TRUE
I	  62218	+	  1	TRUE
I	  62240	+	  1	TRUE
I	  62253	+	  1	TRUE
I	  62267	+	  1	TRUE
I	  62273	+	  1	TRUE
I	  62279	+	  2	TRUE
I	  62284	+	  2	TRUE
I	  62285	+	  2	TRUE
I	  62297	+	  1	TRUE
I	  62307	+	  1	TRUE
I	  62310	+	  1	TRUE
I	  62312	+	  1	TRUE
I	  62328	+	  1	TRUE
I	  62330	+	  1	TRUE
I	  62331	+	  6	TRUE
I	  62334	+	  1	TRUE
I	  62351	+	  1	TRUE
I	  62362	+	  1	TRUE
I	  62365	+	  1	TRUE
I	  62366	+	  1	TRUE
I	  62372	+	  2	TRUE
I	  62424	+	  1	TRUE
I	  62449	+	  1	TRUE
I	  62746	+	  1	TRUE
I	  62771	+	  1	TRUE
I	  62773	+	  3	TRUE
I	  62776	+	  6	TRUE
I	  62779	+	  1	TRUE
I	  62792	+	  1	TRUE
I	  62795	+	  2	TRUE
I	  62799	+	  2	TRUE
I	  62805	+	  1	TRUE
I	  62807	+	  1	TRUE
I	  62808	+	  4	TRUE
I	  62822	+	  1	TRUE
I	  62827	+	  3	TRUE
I	  62882	+	  1	TRUE
I	  62936	+	  3	TRUE
I	  62938	+	  1	TRUE
I	  62981	+	  1	TRUE
I	  62991	+	  1	TRUE
I	  63194	+	  1	TRUE
I	  63243	+	  1	TRUE
I	  63348	+	  1	TRUE
I	  63688	+	  1	TRUE
I	  64969	+	  1	TRUE
I	  65126	+	  1	TRUE
I	  65681	+	  1	TRUE
I	  68009	+	  1	TRUE
I	  68325	+	  1	TRUE
I	  68735	+	  1	TRUE
I	  68947	+	  1	TRUE
I	  70021	+	  1	TRUE
I	  70096	+	  1	TRUE
I	  71510	+	  1	TRUE
I	  71560	+	  1	TRUE
I	  71646	+	  1	TRUE
I	  71649	+	  5	TRUE
I	  71670	+	  5	TRUE
I	  71680	+	  1	TRUE
I	  71682	+	  2	TRUE
I	  71686	+	  2	TRUE
I	  71688	+	  1	TRUE
I	  71696	+	  5	TRUE
I	  71711	+	  7	TRUE
I	  71717	+	  2	TRUE
I	  71722	+	  1	TRUE
I	  71729	+	 15	TRUE
I	  71731	+	  1	TRUE
I	  71734	+	  2	TRUE
I	  71739	+	  2	TRUE
I	  71745	+	  2	TRUE
I	  71749	+	  1	TRUE
I	  71751	+	 31	TRUE
I	  71753	+	 41	TRUE
I	  71756	+	 75	TRUE
I	  71757	+	  1	TRUE
I	  71759	+	173	TRUE
I	  71760	+	  1	TRUE
I	  71762	+	  1	TRUE
I	  71763	+	  9	TRUE
I	  71764	+	  1	TRUE
I	  71765	+	  1	TRUE
I	  71768	+	 22	TRUE
I	  71772	+	  1	TRUE
I	  71777	+	 13	TRUE
I	  71780	+	  6	TRUE
I	  71783	+	  2	TRUE
I	  71785	+	  2	TRUE
I	  71788	+	  1	TRUE
I	  71798	+	  1	TRUE
I	  71806	+	  2	TRUE
I	  71812	+	  2	TRUE
I	  71819	+	  1	TRUE
I	  71827	+	  1	TRUE
I	  71828	+	  4	TRUE
I	  71829	+	  1	TRUE
I	  71852	+	  1	TRUE
I	  71858	+	  2	TRUE
I	  71864	+	  1	TRUE
I	  71867	+	  2	TRUE
I	  71893	+	  1	TRUE
I	  71896	+	  1	TRUE
I	  71897	+	  1	TRUE
I	  71900	+	  1	TRUE
I	  71915	+	  1	TRUE
I	  71921	+	  1	TRUE
I	  71945	+	  1	TRUE
I	  71949	+	  1	TRUE
I	  71961	+	  1	TRUE
I	  72004	+	  1	TRUE
I	  72011	+	  1	TRUE
I	  72019	+	  1	TRUE
I	  72022	+	  1	TRUE
I	  72034	+	  5	TRUE
I	  72043	+	  3	TRUE
I	  72056	+	  2	TRUE
I	  72057	+	  1	TRUE
I	  72067	+	  1	TRUE
I	  72070	+	  1	TRUE
I	  72071	+	  1	TRUE
I	  72082	+	  1	TRUE
I	  72083	+	  1	TRUE
I	  72086	+	  1	TRUE
I	  72124	+	  1	TRUE
I	  72128	+	  1	TRUE
I	  72135	+	  1	TRUE
I	  72136	+	  1	TRUE
I	  72147	+	  1	TRUE
I	  72155	+	  1	TRUE
I	  72161	+	  1	TRUE
I	  72178	+	  1	TRUE
I	  72184	+	  1	TRUE
I	  72188	+	  1	TRUE
I	  72190	+	  1	TRUE
I	  72194	+	  2	TRUE
I	  72196	+	  1	TRUE
I	  72200	+	  1	TRUE
I	  72212	+	  1	TRUE
I	  72218	+	  1	TRUE
I	  72224	+	  1	TRUE
I	  72235	+	  1	TRUE
I	  72250	+	  1	TRUE
I	  72257	+	  1	TRUE
I	  72260	+	  1	TRUE
I	  72283	+	  1	TRUE
I	  72296	+	  1	TRUE
I	  72316	+	  2	TRUE
I	  72333	+	  2	TRUE
I	  72356	+	  1	TRUE
I	  72358	+	  2	TRUE
I	  72366	+	  1	TRUE
I	  72367	+	  1	TRUE
I	  72368	+	  2	TRUE
I	  72378	+	  1	TRUE
I	  72382	+	  1	TRUE
I	  72389	+	  1	TRUE
I	  72392	+	  1	TRUE
I	  72397	+	  1	TRUE
I	  72401	+	  1	TRUE
I	  72407	+	  1	TRUE
I	  72410	+	  2	TRUE
I	  72412	+	  1	TRUE
I	  72413	+	  2	TRUE
I	  72418	+	  1	TRUE
I	  72427	+	  1	TRUE
I	  72428	+	  2	TRUE
I	  72439	+	  1	TRUE
I	  72440	+	  1	TRUE
I	  72443	+	  1	TRUE
I	  72451	+	  1	TRUE
I	  72455	+	  1	TRUE
I	  72457	+	  2	TRUE
I	  72458	+	  3	TRUE
I	  72461	+	  1	TRUE
I	  72464	+	  2	TRUE
I	  72469	+	  8	TRUE
I	  72470	+	  2	TRUE
I	  72476	+	  1	TRUE
I	  72477	+	  6	TRUE
I	  72482	+	  3	TRUE
I	  72483	+	  1	TRUE
I	  72484	+	  6	TRUE
I	  72485	+	  1	TRUE
I	  72488	+	  2	TRUE
I	  72489	+	  2	TRUE
I	  72490	+	  1	TRUE
I	  72496	+	  1	TRUE
I	  72497	+	  3	TRUE
I	  72502	+	  1	TRUE
I	  72503	+	  1	TRUE
I	  72521	+	  3	TRUE
I	  72522	+	  1	TRUE
I	  72524	+	  3	TRUE
I	  72531	+	  1	TRUE
I	  72532	+	  2	TRUE
I	  72536	+	  2	TRUE
I	  72548	+	  1	TRUE
I	  72549	+	  2	TRUE
I	  72550	+	  4	TRUE
I	  72551	+	  3	TRUE
I	  72552	+	  1	TRUE
I	  72554	+	  1	TRUE
I	  72557	+	  2	TRUE
I	  72560	+	  4	TRUE
I	  72565	+	  1	TRUE
I	  72566	+	  4	TRUE
I	  72568	+	  7	TRUE
I	  72569	+	  2	TRUE
I	  72571	+	  2	TRUE
I	  72572	+	  1	TRUE
I	  72574	+	  1	TRUE
I	  72576	+	  1	TRUE
I	  72578	+	  5	TRUE
I	  72579	+	  1	TRUE
I	  72581	+	  2	TRUE
I	  72583	+	  1	TRUE
I	  72586	+	  5	TRUE
I	  72593	+	  1	TRUE
I	  72600	+	  1	TRUE
I	  72608	+	  2	TRUE
I	  72609	+	  1	TRUE
I	  72620	+	  3	TRUE
I	  72626	+	  1	TRUE
I	  72634	+	  1	TRUE
I	  72656	+	  2	TRUE
I	  72657	+	  2	TRUE
I	  72661	+	  4	TRUE
I	  72672	+	  1	TRUE
I	  72674	+	  2	TRUE
I	  72675	+	  1	TRUE
I	  72685	+	  1	TRUE
I	  72688	+	  3	TRUE
I	  72695	+	  1	TRUE
I	  72697	+	  1	TRUE
I	  72704	+	  6	TRUE
I	  72711	+	  1	TRUE
I	  72718	+	  1	TRUE
I	  72719	+	  4	TRUE
I	  72725	+	  2	TRUE
I	  72726	+	  1	TRUE
I	  72728	+	  2	TRUE
I	  72734	+	  1	TRUE
I	  72737	+	  1	TRUE
I	  72740	+	  1	TRUE
I	  72754	+	  2	TRUE
I	  72755	+	  1	TRUE
I	  72758	+	  3	TRUE
I	  72759	+	  3	TRUE
I	  72767	+	  1	TRUE
I	  72770	+	  1	TRUE
I	  72775	+	  1	TRUE
I	  72778	+	  3	TRUE
I	  72781	+	  1	TRUE
I	  72785	+	  1	TRUE
I	  72791	+	  1	TRUE
I	  72793	+	  1	TRUE
I	  72796	+	  3	TRUE
I	  72797	+	  1	TRUE
I	  72806	+	  1	TRUE
I	  72811	+	  1	TRUE
I	  72812	+	  2	TRUE
I	  72815	+	  2	TRUE
I	  72818	+	  1	TRUE
I	  72821	+	  1	TRUE
I	  72823	+	  1	TRUE
I	  72827	+	  1	TRUE
I	  72829	+	  3	TRUE
I	  72833	+	  1	TRUE
I	  72845	+	  1	TRUE
I	  72851	+	  2	TRUE
I	  72860	+	  1	TRUE
I	  72871	+	  1	TRUE
I	  72878	+	  1	TRUE
I	  72884	+	  1	TRUE
I	  72898	+	  1	TRUE
I	  72909	+	  1	TRUE
I	  72917	+	  2	TRUE
I	  72919	+	  1	TRUE
I	  72920	+	  1	TRUE
I	  72947	+	  1	TRUE
I	  72959	+	  1	TRUE
I	  72967	+	  1	TRUE
I	  72998	+	  1	TRUE
I	  73004	+	  1	TRUE
I	  73052	+	  1	TRUE
I	  73102	+	  1	TRUE
I	  73190	+	  1	TRUE
I	  73595	+	  1	TRUE
I	  73841	+	  1	TRUE
I	  73851	+	  1	TRUE
I	  73864	+	  1	TRUE
I	  73875	+	  1	TRUE
I	  73910	+	  1	TRUE
I	  73914	+	  1	TRUE
I	  73916	+	  1	TRUE
I	  73921	+	  1	TRUE
I	  73940	+	  3	TRUE
I	  73970	+	  1	TRUE
I	  74076	+	  1	TRUE
I	  74122	+	  1	TRUE
I	  74210	+	  1	TRUE
I	  74730	+	  1	TRUE
I	  76344	+	  2	TRUE
I	  76354	+	  1	TRUE
I	  76359	+	  1	TRUE
I	  76364	+	  3	TRUE
I	  76368	+	  7	TRUE
I	  76371	+	  4	TRUE
I	  76377	+	 32	TRUE
I	  76384	+	  8	TRUE
I	  76386	+	 49	TRUE
I	  76387	+	  3	TRUE
I	  76388	+	  1	TRUE
I	  76392	+	 77	TRUE
I	  76394	+	 36	TRUE
I	  76395	+	  2	TRUE
I	  76396	+	 15	TRUE
I	  76397	+	 33	TRUE
I	  76398	+	  7	TRUE
I	  76399	+	  1	TRUE
I	  76401	+	213	TRUE
I	  76404	+	  6	TRUE
I	  76405	+	 71	TRUE
I	  76406	+	  1	TRUE
I	  76409	+	  1	TRUE
I	  76411	+	  7	TRUE
I	  76414	+	  5	TRUE
I	  76418	+	  5	TRUE
I	  76422	+	  1	TRUE
I	  76426	+	  2	TRUE
I	  76429	+	  2	TRUE
I	  76440	+	  1	TRUE
I	  76481	+	  1	TRUE
I	  76487	+	  1	TRUE
I	  76516	+	  1	TRUE
I	  76517	+	  1	TRUE
I	  76519	+	  1	TRUE
I	  76547	+	  1	TRUE
I	  76578	+	  1	TRUE
I	  76587	+	  1	TRUE
I	  76594	+	  3	TRUE
I	  76595	+	  1	TRUE
I	  76627	+	  1	TRUE
I	  76657	+	  1	TRUE
I	  76674	+	  1	TRUE
I	  76687	+	  1	TRUE
I	  76693	+	  1	TRUE
I	  76708	+	  1	TRUE
I	  76714	+	  1	TRUE
I	  76722	+	  1	TRUE
I	  76723	+	  2	TRUE
I	  76729	+	  1	TRUE
I	  76735	+	  1	TRUE
I	  76736	+	  1	TRUE
I	  76737	+	  1	TRUE
I	  76752	+	  1	TRUE
I	  76757	+	  1	TRUE
I	  76769	+	  1	TRUE
I	  76789	+	  1	TRUE
I	  76843	+	  1	TRUE
I	  76866	+	  1	TRUE
I	  76883	+	  1	TRUE
I	  76906	+	  1	TRUE
I	  76930	+	  1	TRUE
I	  76935	+	  1	TRUE
I	  76936	+	  1	TRUE
I	  76957	+	  2	TRUE
I	  76983	+	  1	TRUE
I	  76990	+	  1	TRUE
I	  76998	+	  1	TRUE
I	  77002	+	  1	TRUE
I	  77017	+	  2	TRUE
I	  77029	+	  2	TRUE
I	  77048	+	  2	TRUE
I	  77051	+	  1	TRUE
I	  77067	+	  1	TRUE
I	  77092	+	  1	TRUE
I	  77115	+	  1	TRUE
I	  77134	+	  2	TRUE
I	  77140	+	  2	TRUE
I	  77183	+	  1	TRUE
I	  77191	+	  1	TRUE
I	  77194	+	  2	TRUE
I	  77199	+	  1	TRUE
I	  77201	+	  1	TRUE
I	  77225	+	  2	TRUE
I	  77228	+	  1	TRUE
I	  77233	+	  1	TRUE
I	  77243	+	  1	TRUE
I	  77249	+	  1	TRUE
I	  77250	+	  1	TRUE
I	  77260	+	  2	TRUE
I	  77261	+	  1	TRUE
I	  77294	+	  1	TRUE
I	  77295	+	  1	TRUE
I	  77357	+	  1	TRUE
I	  77360	+	  1	TRUE
I	  77371	+	  1	TRUE
I	  77414	+	  1	TRUE
I	  77420	+	  1	TRUE
I	  77431	+	  1	TRUE
I	  77432	+	  1	TRUE
I	  77459	+	  1	TRUE
I	  77483	+	  1	TRUE
I	  77515	+	  1	TRUE
I	  77519	+	  1	TRUE
I	  77547	+	  1	TRUE
I	  77549	+	  1	TRUE
I	  77558	+	  1	TRUE
I	  77576	+	  1	TRUE
I	  77578	+	  1	TRUE
I	  77584	+	  1	TRUE
I	  77598	+	  1	TRUE
I	  77605	+	  1	TRUE
I	  77609	+	  1	TRUE
I	  77613	+	  2	TRUE
I	  77616	+	  1	TRUE
I	  77620	+	  1	TRUE
I	  77637	+	  1	TRUE
I	  77659	+	  1	TRUE
I	  77664	+	  1	TRUE
I	  77702	+	  1	TRUE
I	  77711	+	  1	TRUE
I	  77718	+	  1	TRUE
I	  77720	+	  1	TRUE
I	  77733	+	  1	TRUE
I	  78035	+	  1	TRUE
I	  78065	+	  1	TRUE
I	  78143	+	  1	TRUE
I	  78431	+	  1	TRUE
I	  78451	+	  1	TRUE
I	  78599	+	  1	TRUE
I	  78661	+	  1	TRUE
I	  78694	+	  1	TRUE
I	  78774	+	  1	TRUE
I	  78829	+	  1	TRUE
I	  78838	+	  1	TRUE
I	  79674	+	  4	TRUE
I	  79684	+	  1	TRUE
I	  79686	+	  4	TRUE
I	  79695	+	  8	TRUE
I	  79700	+	  2	TRUE
I	  79705	+	  1	TRUE
I	  80110	+	  1	TRUE
I	  82683	+	  1	TRUE
I	  82688	+	  7	TRUE
I	  82696	+	  3	TRUE
I	  82698	+	  2	TRUE
I	  82701	+	  9	TRUE
I	  82704	+	  1	TRUE
I	  82711	+	  3	TRUE
I	  82732	+	  1	TRUE
I	  82753	+	  2	TRUE
I	  82757	+	  1	TRUE
I	  82759	+	  2	TRUE
I	  82760	+	  1	TRUE
I	  82766	+	  1	TRUE
I	  83709	+	  1	TRUE
I	  85567	+	  1	TRUE
I	  87237	+	  2	TRUE
I	  87248	+	  2	TRUE
I	  87250	+	  3	TRUE
I	  87259	+	  4	TRUE
I	  87261	+	  2	TRUE
I	  87264	+	 19	TRUE
I	  87268	+	  1	TRUE
I	  87273	+	  1	TRUE
I	  87279	+	  1	TRUE
I	  92400	+	  1	TRUE
I	  92412	+	  1	TRUE
I	  92417	+	  1	TRUE
I	  92831	+	  1	TRUE
I	  92836	+	  1	TRUE
I	  92843	+	  1	TRUE
I	  92849	+	  8	TRUE
I	  92852	+	  2	TRUE
I	  92859	+	  9	TRUE
I	  92862	+	  6	TRUE
I	  92873	+	  2	TRUE
I	  92875	+	  1	TRUE
I	  92885	+	  3	TRUE
I	  92889	+	  4	TRUE
I	  92897	+	  1	TRUE
I	  92902	+	  1	TRUE
I	  93542	+	  1	TRUE
I	  93581	+	  1	TRUE
I	  93650	+	  1	TRUE
I	  93905	+	  1	TRUE
I	  93923	+	  1	TRUE
I	  94587	+	  1	TRUE
I	  94591	+	  2	TRUE
I	  94595	+	  7	TRUE
I	  94601	+	  1	TRUE
I	  94602	+	  1	TRUE
I	  94607	+	  4	TRUE
I	  94610	+	  3	TRUE
I	  94615	+	  2	TRUE
I	  94616	+	  1	TRUE
I	  94625	+	  6	TRUE
I	  94631	+	  1	TRUE
I	  94634	+	  1	TRUE
I	  94640	+	  5	TRUE
I	  94642	+	  1	TRUE
I	  94646	+	  3	TRUE
I	  94655	+	  5	TRUE
