seq	start	end	strand	nTSSs	nTAGs	tsrPeak	tsrWdth	tsrTrq	tsrSI	tsrMSI	featureID
I	  84482	  84509	-	  7	  65	0.28	 28	   1.13	-0.69	0.04	gene:YAL032C
I	  87052	  87078	-	  4	  39	0.56	 27	   5.05	 0.37	0.19	gene:YAL031C
I	  92459	  92473	-	  2	  11	0.73	 15	   3.18	 1.15	0.15	gene:YAL029C
I	  99764	  99792	-	  3	  30	0.73	 29	   3.67	 0.90	0.30	gene:YAL026C
I	 101151	 101196	-	 13	 199	0.26	 46	  -3.11	-1.23	0.13	gene:YAL025C
I	 105962	 105966	-	  2	   8	0.62	  5	   0.50	 1.05	0.05	gene:YAL024C
I	 106007	 106007	-	  1	   4	1.00	  1	   0.00	 2.00	1.00	gene:YAL024C
I	 108614	 108671	-	  9	  60	0.27	 58	   2.47	-0.96	0.07	gene:YAL023C
I	 110446	 110463	-	  3	  19	0.63	 18	  -3.66	 0.69	0.17	gene:YAL022C
I	 113389	 113420	-	 10	  72	0.24	 32	   2.58	-1.12	0.06	gene:YAL021C
I	 114025	 114025	-	  1	   6	1.00	  1	   0.00	 2.00	1.00	NA
I	 114571	 114667	-	 12	 103	0.35	 97	   2.95	-1.08	0.14	gene:YAL020C
I	 118716	 118797	-	  6	  26	0.23	 82	   5.19	-0.54	0.02	NA
I	 128075	 128102	-	  3	  11	0.36	 28	  -2.23	 0.43	0.01	gene:YAL015C
I	 129032	 129072	-	  5	  26	0.35	 41	   4.69	-0.19	0.05	gene:YAL014C
I	 135686	 135715	-	  3	  15	0.47	 30	  -1.23	 0.49	0.05	gene:YAL010C
I	 138394	 138453	-	  7	  79	0.35	 60	  -3.68	-0.42	0.14	gene:YAL007C
I	 139746	 139746	-	  1	   6	1.00	  1	   0.00	 2.00	1.00	NA
I	 139970	 139970	-	  1	   3	1.00	  1	   0.00	 2.00	1.00	NA
I	 140032	 140354	-	 23	  97	0.10	323	  -9.79	-2.39	0.03	NA
I	 140405	 140405	-	  1	   3	1.00	  1	   0.00	 2.00	1.00	NA
I	 140463	 140553	-	  8	  32	0.16	 91	  11.66	-0.98	0.01	NA
I	 140597	 140911	-	 42	 196	0.06	315	  41.75	-3.26	0.03	NA
I	 140953	 141029	-	 22	 125	0.10	 77	  10.53	-2.26	0.04	NA
I	 141095	 141133	-	 14	  82	0.21	 39	  -0.89	-1.50	0.08	NA
I	 141182	 141661	-	100	1311	0.25	480	   3.98	-2.99	0.25	gene:YAL005C
I	 151175	 151203	-	  4	  34	0.59	 29	   5.82	 0.41	0.20	gene:YAL001C
I	 154724	 154798	-	 12	  80	0.21	 75	  -9.32	-1.36	0.06	gene:YAR002C-A
I	 158661	 158698	-	  2	   9	0.56	 38	  -2.06	 1.01	0.01	gene:YAR007C
I	 161533	 161533	-	  1	   3	1.00	  1	   0.00	 2.00	1.00	NA
I	 164813	 164818	-	  4	  25	0.32	  6	  -0.10	 0.04	0.02	NA
I	 165849	 165919	-	  4	  57	0.70	 71	  17.75	 0.74	0.37	NA
I	 168942	 169061	-	 12	 109	0.47	120	  17.76	-0.67	0.26	gene:YAR014C
I	 175135	 175189	-	  5	  29	0.24	 55	   1.86	-0.30	0.01	gene:YAR019C
I	 180939	 180946	-	  2	   6	0.50	  8	   0.00	 1.00	0.00	NA
I	 181008	 181008	-	  1	   7	1.00	  1	   0.00	 2.00	1.00	NA
I	 188530	 188533	-	  2	   7	0.57	  4	  -0.21	 1.01	0.01	NA
I	 188621	 188684	-	  9	  77	0.34	 64	  -5.14	-0.65	0.17	NA
I	 189649	 189649	-	  1	   3	1.00	  1	   0.00	 2.00	1.00	NA
I	 198992	 198992	-	  1	   3	1.00	  1	   0.00	 2.00	1.00	NA
II	  23980	  24041	+	  8	  70	0.24	 62	  -5.40	-0.74	0.09	gene:YBL102W
II	  29454	  29454	+	  1	   3	1.00	  1	   0.00	 2.00	1.00	NA
II	  29884	  29884	+	  1	  31	1.00	  1	   0.00	 2.00	1.00	NA
II	  30536	  30536	+	  1	   3	1.00	  1	   0.00	 2.00	1.00	NA
II	  31487	  31487	+	  1	   8	1.00	  1	   0.00	 2.00	1.00	NA
II	  31825	  31929	+	  9	  30	0.13	105	  12.73	-1.16	0.00	NA
II	  36702	  36809	+	 21	 362	0.28	108	  -5.02	-1.46	0.21	gene:YBL099W
II	  37306	  37306	+	  1	   3	1.00	  1	   0.00	 2.00	1.00	NA
II	  37424	  37424	+	  1	   3	1.00	  1	   0.00	 2.00	1.00	NA
II	  37641	  37641	+	  1	   4	1.00	  1	   0.00	 2.00	1.00	NA
II	  40765	  40768	+	  2	  10	0.70	  4	   0.60	 1.12	0.12	gene:YBL097W
II	  43251	  43267	+	  4	  24	0.54	 17	   2.87	 0.30	0.15	gene:YBL095W
II	  45517	  45626	+	 18	 171	0.15	110	  18.11	-1.97	0.05	NA
II	  48794	  48824	+	  6	  48	0.42	 31	  -3.17	-0.23	0.14	gene:YBL090W
II	  49558	  49558	+	  1	   3	1.00	  1	   0.00	 2.00	1.00	gene:YBL089W
II	  63669	  63763	+	 12	 103	0.32	 95	   9.47	-1.10	0.14	gene:YBL085W
II	  64014	  64014	+	  1	   3	1.00	  1	   0.00	 2.00	1.00	NA
II	  71552	  71566	+	  3	  32	0.66	 15	  -4.59	 0.75	0.21	NA
II	  75153	  75210	+	  7	  35	0.23	 58	  11.73	-0.71	0.03	gene:YBL079W
II	  89926	  89986	+	  9	  93	0.40	 61	 -12.33	-0.59	0.18	gene:YBL071W-A
II	  92356	  92372	+	  2	   8	0.62	 17	   2.00	 1.05	0.05	gene:YBL068W
II	  96402	  96421	+	  3	  17	0.53	 20	   1.91	 0.55	0.09	NA
II	 101864	 101878	+	  3	  17	0.41	 15	  -1.65	 0.45	0.02	gene:YBL063W
II	 107674	 107689	+	  2	   6	0.50	 16	   0.00	 1.00	0.00	gene:YBL060W
II	 107876	 107918	+	  5	  23	0.26	 43	  -3.35	-0.26	0.03	gene:YBL060W
II	 110666	 110732	+	 11	  51	0.20	 67	  -4.98	-1.32	0.04	gene:YBL059W
II	 111396	 111473	+	 13	 185	0.26	 78	 -24.80	-1.02	0.18	gene:YBL058W
II	 111549	 111549	+	  1	   3	1.00	  1	   0.00	 2.00	1.00	NA
II	 111618	 111618	+	  1	   3	1.00	  1	   0.00	 2.00	1.00	NA
II	 111668	 111668	+	  1	   5	1.00	  1	   0.00	 2.00	1.00	NA
II	 111937	 111937	+	  1	   3	1.00	  1	   0.00	 2.00	1.00	NA
II	 113626	 113651	+	  4	  24	0.38	 26	   2.62	 0.07	0.03	gene:YBL056W
II	 113707	 113730	+	  5	  50	0.40	 24	  -0.94	 0.00	0.14	gene:YBL056W
II	 117470	 117491	+	  2	   6	0.50	 22	   0.00	 1.00	0.00	gene:YBL054W
II	 118819	 118819	+	  1	   3	1.00	  1	   0.00	 2.00	1.00	NA
II	 125033	 125094	+	 14	 198	0.22	 62	 -11.32	-1.35	0.12	gene:YBL050W
II	 126606	 126717	+	 11	 112	0.19	112	 -22.61	-1.19	0.08	gene:YBL049W
II	 132399	 132411	+	  2	  11	0.73	 13	   2.73	 1.15	0.15	gene:YBL046W
II	 132634	 132634	+	  1	   3	1.00	  1	   0.00	 2.00	1.00	NA
II	 136527	 136580	+	  7	  82	0.33	 54	   1.39	-0.41	0.14	gene:YBL043W
II	 140991	 140991	+	  1	   4	1.00	  1	   0.00	 2.00	1.00	NA
II	 141033	 141033	+	  1	   3	1.00	  1	   0.00	 2.00	1.00	gene:YBL041W
II	 141186	 141247	+	 12	 247	0.18	 62	  -0.29	-1.13	0.13	gene:YBL041W
II	 141639	 141639	+	  1	   6	1.00	  1	   0.00	 2.00	1.00	NA
II	 143082	 143108	+	  6	  42	0.31	 27	   0.14	-0.48	0.04	NA
II	 143188	 143191	+	  2	  17	0.76	  4	  -0.79	 1.21	0.21	gene:YBL039W-B
II	 143278	 143351	+	  8	  40	0.22	 74	  -2.83	-0.91	0.03	gene:YBL039W-B
II	 146098	 146136	+	  7	  79	0.23	 39	   6.89	-0.66	0.05	gene:YBL038W
II	 147097	 147178	+	 11	 108	0.31	 82	 -14.99	-0.98	0.14	gene:YBL037W
II	 160092	 160147	+	  8	  64	0.28	 56	  -4.89	-0.69	0.10	gene:YBL032W
II	 161661	 161677	+	  3	  15	0.47	 17	   2.13	 0.49	0.05	gene:YBL031W
II	 166992	 166992	+	  1	   3	1.00	  1	   0.00	 2.00	1.00	NA
II	 167095	 167095	+	  1	   3	1.00	  1	   0.00	 2.00	1.00	NA
II	 167143	 167158	+	  3	  16	0.44	 16	  -2.81	 0.49	0.05	NA
II	 168384	 168404	+	  3	 113	0.49	 21	   3.56	 0.81	0.25	gene:YBL027W
II	 170552	 170581	+	  6	  43	0.51	 30	  -5.20	-0.11	0.18	gene:YBL026W
II	 171399	 171483	+	  7	  37	0.24	 85	  -2.49	-0.66	0.05	gene:YBL025W
II	 171622	 171625	+	  2	   9	0.56	  4	   0.17	 1.01	0.01	NA
II	 172511	 172525	+	  2	  13	0.77	 15	  -3.77	 1.22	0.22	gene:YBL024W
II	 182303	 182357	+	  5	  44	0.45	 55	  -3.36	-0.08	0.10	gene:YBL020W
II	 184321	 184361	+	  3	  14	0.43	 41	   0.57	 0.44	0.02	gene:YBL019W
II	 184709	 184709	+	  1	   3	1.00	  1	   0.00	 2.00	1.00	NA
II	 192361	 192372	+	  4	  19	0.47	 12	  -1.61	 0.18	0.09	gene:YBL016W
II	 192415	 192423	+	  2	  20	0.50	  9	   0.00	 1.00	0.00	gene:YBL016W
II	 194019	 194068	+	 10	 126	0.29	 50	  -4.22	-0.92	0.12	gene:YBL015W
II	 195021	 195021	+	  1	   3	1.00	  1	   0.00	 2.00	1.00	NA
II	 195533	 195533	+	  1	   3	1.00	  1	   0.00	 2.00	1.00	NA
II	 196333	 196333	+	  1	   6	1.00	  1	   0.00	 2.00	1.00	NA
II	 201990	 201990	+	  1	   6	1.00	  1	   0.00	 2.00	1.00	gene:YBL013W
II	 202036	 202036	+	  1	   3	1.00	  1	   0.00	 2.00	1.00	gene:YBL013W
II	 202772	 202772	+	  1	   4	1.00	  1	   0.00	 2.00	1.00	NA
II	 203356	 203356	+	  1	   6	1.00	  1	   0.00	 2.00	1.00	gene:YBL011W
II	 203437	 203471	+	  6	  54	0.31	 35	   1.61	-0.39	0.07	gene:YBL011W
II	 209561	 209616	+	  8	  51	0.25	 56	  -1.26	-0.82	0.06	gene:YBL008W
II	 209748	 209748	+	  1	   5	1.00	  1	   0.00	 2.00	1.00	gene:YBL008W
II	 217388	 217408	+	  3	  16	0.56	 21	   4.00	 0.58	0.10	gene:YBL005W
II	 217539	 217543	+	  2	  11	0.55	  5	  -0.18	 1.01	0.01	gene:YBL005W
II	 220935	 220977	+	  3	  14	0.43	 43	  -3.43	 0.44	0.02	NA
II	 221314	 221314	+	  1	   8	1.00	  1	   0.00	 2.00	1.00	NA
II	 221436	 221459	+	  3	  10	0.40	 24	   3.80	 0.43	0.01	NA
II	 221576	 221576	+	  1	   3	1.00	  1	   0.00	 2.00	1.00	NA
II	 222011	 222011	+	  1	   3	1.00	  1	   0.00	 2.00	1.00	NA
II	 222074	 222098	+	  2	   6	0.50	 25	   0.00	 1.00	0.00	NA
II	 225256	 225256	+	  1	  11	1.00	  1	   0.00	 2.00	1.00	NA
II	 227511	 227546	+	  9	  47	0.28	 36	  -3.44	-0.98	0.06	gene:YBL004W
II	 236368	 236368	+	  1	   3	1.00	  1	   0.00	 2.00	1.00	gene:YBL002W
II	 236449	 236518	+	  9	  67	0.31	 70	 -13.62	-0.68	0.15	gene:YBL002W
II	 236744	 236744	+	  1	   3	1.00	  1	   0.00	 2.00	1.00	NA
II	 241674	 241674	+	  1	  11	1.00	  1	   0.00	 2.00	1.00	NA
II	 241738	 241738	+	  1	   4	1.00	  1	   0.00	 2.00	1.00	NA
II	 242775	 242803	+	  5	  37	0.38	 29	  -2.38	-0.11	0.09	gene:YBR003W
II	 245817	 245883	+	 10	  75	0.23	 67	  11.65	-1.15	0.05	gene:YBR005W
II	 246879	 246894	+	  2	  16	0.69	 16	  -2.81	 1.10	0.10	gene:YBR006W
II	 246957	 246970	+	  2	  24	0.75	 14	   3.25	 1.19	0.19	gene:YBR006W
II	 248087	 248087	+	  1	   3	1.00	  1	   0.00	 2.00	1.00	NA
II	 256303	 256307	+	  2	  54	0.83	  5	  -1.33	 1.35	0.35	gene:YBR010W
II	 260575	 260634	+	  5	  30	0.33	 60	  -6.07	-0.17	0.06	NA
II	 260748	 260751	+	  2	   7	0.57	  4	  -0.21	 1.01	0.01	NA
II	 270189	 270268	+	 23	 505	0.21	 80	 -11.35	-1.59	0.21	gene:YBR016W
II	 276742	 276742	+	  1	   3	1.00	  1	   0.00	 2.00	1.00	NA
II	 276816	 276816	+	  1	   5	1.00	  1	   0.00	 2.00	1.00	NA
II	 283161	 283187	+	  3	  10	0.40	 27	   1.20	 0.43	0.01	NA
II	 283655	 283719	+	  8	  56	0.23	 65	  -8.41	-0.78	0.07	gene:YBR022W
II	 289328	 289353	+	  4	  20	0.30	 26	  -0.60	 0.01	0.01	gene:YBR024W
II	 300150	 300150	+	  1	  32	1.00	  1	   0.00	 2.00	1.00	gene:YBR031W
II	 302330	 302330	+	  1	   6	1.00	  1	   0.00	 2.00	1.00	NA
II	 307556	 307556	+	  1	   8	1.00	  1	   0.00	 2.00	1.00	NA
II	 307599	 307599	+	  1	   4	1.00	  1	   0.00	 2.00	1.00	NA
II	 307873	 307873	+	  1	   3	1.00	  1	   0.00	 2.00	1.00	NA
II	 308079	 308079	+	  1	   5	1.00	  1	   0.00	 2.00	1.00	NA
II	 311777	 311861	+	 12	  53	0.15	 85	  11.79	-1.51	0.02	gene:YBR038W
II	 315481	 315552	+	 19	 407	0.22	 72	   4.67	-1.70	0.13	gene:YBR039W
II	 315793	 315853	+	  4	  13	0.31	 61	   6.23	 0.01	0.01	NA
II	 315916	 315916	+	  1	   3	1.00	  1	   0.00	 2.00	1.00	NA
II	 315995	 315995	+	  1	   8	1.00	  1	   0.00	 2.00	1.00	NA
II	 318213	 318237	+	  2	  11	0.73	 25	  -5.45	 1.15	0.15	gene:YBR041W
II	 326276	 326276	+	  1	   3	1.00	  1	   0.00	 2.00	1.00	NA
II	 326316	 326329	+	  2	   8	0.50	 14	   0.00	 1.00	0.00	NA
II	 329879	 329915	+	  3	   9	0.33	 37	   5.00	 0.42	0.00	NA
II	 331772	 331868	+	 12	  88	0.19	 97	 -10.99	-1.24	0.10	gene:YBR047W
II	 332752	 332821	+	 22	 203	0.16	 70	   9.37	-2.09	0.08	gene:YBR048W
II	 339727	 339727	+	  1	   3	1.00	  1	   0.00	 2.00	1.00	NA
II	 340994	 340994	+	  1	   4	1.00	  1	   0.00	 2.00	1.00	NA
II	 342779	 342802	+	  6	  48	0.54	 24	  -4.52	 0.02	0.23	NA
II	 347767	 347885	+	 10	  93	0.32	119	  -9.46	-0.87	0.14	gene:YBR056W
II	 351211	 351246	+	  4	  26	0.31	 36	   6.04	 0.04	0.02	gene:YBR056W-A
II	 362841	 362841	+	  1	   3	1.00	  1	   0.00	 2.00	1.00	NA
II	 370530	 370548	+	  4	  15	0.33	 19	   0.60	 0.03	0.02	NA
II	 371952	 371952	+	  1	   4	1.00	  1	   0.00	 2.00	1.00	NA
II	 373484	 373484	+	  1	   5	1.00	  1	   0.00	 2.00	1.00	NA
II	 380210	 380370	+	 20	 265	0.25	161	  34.65	-1.66	0.15	gene:YBR071W
