seq	start	end	strand	nTSSs	nTAGs	tsrPeak	tsrWdth	tsrTrq	tsrSI	tsrMSI	featureID
I	 136866	 136882	+	  4	  19	0.32	 17	  -2.26	 0.06	0.03	gene:YAL008W
I	 142035	 142035	+	  1	   4	1.00	  1	   0.00	 2.00	1.00	gene:YAL003W
I	 142117	 142242	+	 23	 423	0.22	126	 -29.21	-1.90	0.14	gene:YAL003W
I	 142648	 142711	+	  6	  26	0.23	 64	  10.92	-0.54	0.02	NA
I	 142792	 142858	+	  5	  19	0.32	 67	   7.05	-0.26	0.03	NA
I	 142926	 142936	+	  3	  11	0.45	 11	   0.36	 0.46	0.03	NA
I	 143572	 143572	+	  1	   4	1.00	  1	   0.00	 2.00	1.00	gene:YAL002W
I	 143616	 143616	+	  1	   5	1.00	  1	   0.00	 2.00	1.00	gene:YAL002W
I	 152215	 152228	+	  2	  34	0.74	 14	  -3.06	 1.17	0.17	gene:YAR002W
I	 154958	 154958	+	  1	   3	1.00	  1	   0.00	 2.00	1.00	gene:YAR003W
I	 158847	 158897	+	  6	  47	0.28	 51	  -9.60	-0.41	0.07	gene:YAR008W
I	 169238	 169330	+	 10	  65	0.20	 93	  10.77	-1.10	0.07	gene:YAR015W
I	 183699	 183699	+	  1	   3	1.00	  1	   0.00	 2.00	1.00	gene:YAR027W
I	 184832	 184832	+	  1	   3	1.00	  1	   0.00	 2.00	1.00	gene:YAR028W
I	 187396	 187396	+	  1	   3	1.00	  1	   0.00	 2.00	1.00	NA
I	 188053	 188053	+	  1	   3	1.00	  1	   0.00	 2.00	1.00	gene:YAR033W
I	 190148	 190149	+	  2	   7	0.57	  2	  -0.07	 1.01	0.01	gene:YAR035W
I	 191926	 191926	+	  1	   3	1.00	  1	   0.00	 2.00	1.00	NA
I	 192567	 192583	+	  3	  12	0.42	 17	   0.00	 0.45	0.02	gene:YAR042W
I	 199098	 199098	+	  1	   6	1.00	  1	   0.00	 2.00	1.00	NA
I	 199256	 199256	+	  1	   3	1.00	  1	   0.00	 2.00	1.00	NA
I	 200628	 200628	+	  1	   3	1.00	  1	   0.00	 2.00	1.00	NA
I	 225159	 225159	+	  1	   6	1.00	  1	   0.00	 2.00	1.00	NA
I	 225413	 225415	+	  2	   8	0.50	  3	   0.00	 1.00	0.00	gene:YAR071W
I	  32549	  32549	-	  1	   5	1.00	  1	   0.00	 2.00	1.00	NA
I	  32684	  32766	-	  6	  34	0.24	 83	 -15.18	-0.53	0.02	NA
I	  32968	  32982	-	  2	   7	0.57	 15	  -1.00	 1.01	0.01	NA
I	  34345	  34358	-	  3	  20	0.55	 14	   3.65	 0.59	0.11	NA
I	  43276	  43276	-	  1	   3	1.00	  1	   0.00	 2.00	1.00	NA
I	  52661	  52661	-	  1	   4	1.00	  1	   0.00	 2.00	1.00	gene:YAL049C
I	  54799	  54799	-	  1	   4	1.00	  1	   0.00	 2.00	1.00	gene:YAL048C
I	  56882	  56886	-	  2	   8	0.50	  5	   0.00	 1.00	0.00	gene:YAL047C
I	  58469	  58476	-	  3	  21	0.48	  8	  -1.21	 0.51	0.06	gene:YAL044C
I	  67833	  67885	-	  6	  70	0.36	 53	 -13.97	-0.23	0.14	NA
I	  69562	  69600	-	  8	  53	0.36	 39	   1.36	-0.64	0.12	gene:YAL039C
I	  76184	  76199	-	  3	  13	0.38	 16	   0.19	 0.45	0.02	gene:YAL036C
I	  81978	  81997	-	  3	  24	0.50	 20	   1.17	 0.51	0.06	gene:YAL034C
I	  82585	  82585	-	  1	   4	1.00	  1	   0.00	 2.00	1.00	NA
I	  84494	  84509	-	  3	  13	0.46	 16	   3.12	 0.47	0.04	gene:YAL032C
I	  87060	  87078	-	  3	  27	0.63	 19	   2.78	 0.72	0.19	gene:YAL031C
I	  92473	  92486	-	  2	  11	0.55	 14	   0.59	 1.01	0.01	gene:YAL029C
I	  92547	  92547	-	  1	   3	1.00	  1	   0.00	 2.00	1.00	NA
I	  99783	  99783	-	  1	  14	1.00	  1	   0.00	 2.00	1.00	gene:YAL026C
I	 101151	 101196	-	 13	 310	0.19	 46	  -3.05	-1.28	0.11	gene:YAL025C
I	 108614	 108671	-	  4	  19	0.32	 58	   9.76	 0.04	0.02	gene:YAL023C
I	 110446	 110463	-	  2	  12	0.67	 18	  -2.83	 1.08	0.08	gene:YAL022C
I	 113400	 113423	-	  6	  40	0.25	 24	  -2.12	-0.44	0.06	gene:YAL021C
I	 114571	 114667	-	  7	  33	0.33	 97	   2.24	-0.58	0.08	gene:YAL020C
I	 128075	 128075	-	  1	   3	1.00	  1	   0.00	 2.00	1.00	gene:YAL015C
I	 129067	 129067	-	  1	   5	1.00	  1	   0.00	 2.00	1.00	gene:YAL014C
I	 135686	 135702	-	  4	  28	0.46	 17	   1.11	 0.22	0.11	gene:YAL010C
I	 138394	 138453	-	  9	  74	0.26	 60	  -0.53	-0.88	0.09	gene:YAL007C
I	 140351	 140351	-	  1	   3	1.00	  1	   0.00	 2.00	1.00	NA
I	 140394	 140394	-	  1	   3	1.00	  1	   0.00	 2.00	1.00	NA
I	 140757	 140781	-	  2	   7	0.57	 25	  -1.71	 1.01	0.01	NA
I	 140834	 140883	-	  5	  16	0.25	 50	  -1.75	-0.31	0.00	NA
I	 140977	 140977	-	  1	   4	1.00	  1	   0.00	 2.00	1.00	NA
I	 141026	 141027	-	  2	   7	0.57	  2	  -0.07	 1.01	0.01	NA
I	 141114	 141114	-	  1	   8	1.00	  1	   0.00	 2.00	1.00	NA
I	 141306	 141306	-	  1	   4	1.00	  1	   0.00	 2.00	1.00	NA
I	 141374	 141374	-	  1	   3	1.00	  1	   0.00	 2.00	1.00	gene:YAL005C
I	 141431	 141522	-	 17	 344	0.44	 92	  12.58	-0.95	0.28	gene:YAL005C
I	 141585	 141675	-	  4	  13	0.31	 91	  -1.46	 0.01	0.01	gene:YAL005C
I	 151189	 151203	-	  2	  20	0.60	 15	   1.40	 1.03	0.03	gene:YAL001C
I	 154724	 154798	-	 11	  50	0.20	 75	 -11.34	-1.31	0.04	gene:YAR002C-A
I	 158661	 158661	-	  1	   4	1.00	  1	   0.00	 2.00	1.00	gene:YAR007C
I	 161494	 161494	-	  1	   3	1.00	  1	   0.00	 2.00	1.00	NA
I	 164825	 164825	-	  1	   3	1.00	  1	   0.00	 2.00	1.00	NA
I	 165919	 165919	-	  1	  21	1.00	  1	   0.00	 2.00	1.00	NA
I	 168862	 168862	-	  1	   3	1.00	  1	   0.00	 2.00	1.00	gene:YAR014C
I	 168976	 169061	-	  9	  94	0.50	 86	   5.06	-0.38	0.25	gene:YAR014C
I	 171711	 171711	-	  1	   5	1.00	  1	   0.00	 2.00	1.00	gene:YAR018C
I	 175126	 175161	-	  3	  13	0.46	 36	   0.73	 0.47	0.04	gene:YAR019C
I	 180056	 180088	-	  2	   9	0.67	 33	  -5.33	 1.08	0.08	gene:YAR023C
I	 187901	 187901	-	  1	   3	1.00	  1	   0.00	 2.00	1.00	NA
I	 188637	 188661	-	  3	  14	0.50	 25	  -0.86	 0.51	0.06	NA
I	 198999	 199014	-	  2	   8	0.62	 16	  -1.88	 1.05	0.05	NA
II	  23980	  24041	+	  6	  28	0.32	 62	  -3.93	-0.44	0.06	gene:YBL102W
II	  29884	  29884	+	  1	  21	1.00	  1	   0.00	 2.00	1.00	NA
II	  31887	  31921	+	  3	   9	0.33	 35	  -2.67	 0.42	0.00	NA
II	  36702	  36766	+	 11	  94	0.31	 65	  12.36	-0.99	0.13	NA
II	  39115	  39118	+	  2	   7	0.57	  4	  -0.21	 1.01	0.01	gene:YBL098W
II	  40768	  40768	+	  1	  13	1.00	  1	   0.00	 2.00	1.00	gene:YBL097W
II	  43252	  43267	+	  3	   9	0.33	 16	   0.50	 0.42	0.00	gene:YBL095W
II	  45364	  45367	+	  2	   7	0.57	  4	  -0.21	 1.01	0.01	NA
II	  45515	  45680	+	 28	 399	0.19	166	  14.44	-2.01	0.17	NA
II	  45740	  45740	+	  1	   3	1.00	  1	   0.00	 2.00	1.00	gene:YBL092W
II	  46575	  46583	+	  2	  13	0.69	  9	   1.54	 1.11	0.11	NA
II	  46778	  46778	+	  1	   4	1.00	  1	   0.00	 2.00	1.00	NA
II	  48753	  48753	+	  1	   5	1.00	  1	   0.00	 2.00	1.00	gene:YBL090W
II	  48794	  48816	+	  4	  20	0.40	 23	   2.90	 0.10	0.05	gene:YBL090W
II	  49551	  49551	+	  1	   3	1.00	  1	   0.00	 2.00	1.00	gene:YBL089W
II	  63671	  63763	+	 11	  98	0.36	 93	   6.57	-1.01	0.13	gene:YBL085W
II	  71540	  71566	+	  6	  63	0.37	 27	   0.71	-0.24	0.13	NA
II	  75153	  75210	+	  6	  28	0.29	 58	   6.00	-0.45	0.05	gene:YBL079W
II	  89932	  89980	+	  7	  64	0.48	 49	 -11.62	-0.20	0.22	gene:YBL071W-A
II	  90685	  90712	+	  3	  25	0.76	 28	  -9.78	 0.96	0.35	gene:YBL069W
II	  92345	  92382	+	  6	  24	0.25	 38	   0.50	-0.54	0.02	gene:YBL068W
II	 101869	 101869	+	  1	   3	1.00	  1	   0.00	 2.00	1.00	gene:YBL063W
II	 107895	 107897	+	  2	  10	0.50	  3	   0.00	 1.00	0.00	gene:YBL060W
II	 108018	 108018	+	  1	   3	1.00	  1	   0.00	 2.00	1.00	gene:YBL060W
II	 110700	 110700	+	  1	   4	1.00	  1	   0.00	 2.00	1.00	NA
II	 111396	 111412	+	  5	  35	0.31	 17	   1.23	-0.18	0.06	gene:YBL058W
II	 111452	 111452	+	  1	   5	1.00	  1	   0.00	 2.00	1.00	gene:YBL058W
II	 113636	 113636	+	  1	   4	1.00	  1	   0.00	 2.00	1.00	gene:YBL056W
II	 113707	 113730	+	  5	  29	0.45	 24	  -0.40	-0.06	0.11	gene:YBL056W
II	 117378	 117378	+	  1	   3	1.00	  1	   0.00	 2.00	1.00	gene:YBL054W
II	 117460	 117491	+	  4	  25	0.32	 32	   1.74	 0.08	0.04	gene:YBL054W
II	 125038	 125089	+	  8	 108	0.34	 52	 -13.82	-0.55	0.15	gene:YBL050W
II	 132399	 132426	+	  3	  29	0.45	 28	   1.19	 0.48	0.04	gene:YBL046W
II	 136553	 136553	+	  1	   3	1.00	  1	   0.00	 2.00	1.00	gene:YBL043W
II	 141021	 141021	+	  1	   3	1.00	  1	   0.00	 2.00	1.00	gene:YBL041W
II	 141191	 141247	+	  8	 111	0.22	 57	  -3.04	-0.77	0.08	gene:YBL041W
II	 143091	 143108	+	  3	  18	0.56	 18	  -2.94	 0.56	0.09	NA
II	 143188	 143188	+	  1	   5	1.00	  1	   0.00	 2.00	1.00	gene:YBL039W-B
II	 146113	 146133	+	  4	  35	0.40	 21	   0.03	 0.10	0.05	gene:YBL038W
II	 147097	 147162	+	  5	  44	0.43	 66	 -16.84	-0.01	0.14	gene:YBL037W
II	 160074	 160147	+	 11	  97	0.28	 74	   4.68	-0.98	0.14	gene:YBL032W
II	 161661	 161677	+	  3	  20	0.40	 17	   1.20	 0.44	0.02	gene:YBL031W
II	 161724	 161724	+	  1	   3	1.00	  1	   0.00	 2.00	1.00	gene:YBL031W
II	 167050	 167050	+	  1	   3	1.00	  1	   0.00	 2.00	1.00	NA
II	 168364	 168415	+	  8	 488	0.42	 52	  10.87	-0.01	0.33	gene:YBL027W
II	 169052	 169052	+	  1	   5	1.00	  1	   0.00	 2.00	1.00	NA
II	 170552	 170581	+	  4	  18	0.44	 30	  -6.17	 0.14	0.07	gene:YBL026W
II	 171418	 171418	+	  1	   4	1.00	  1	   0.00	 2.00	1.00	gene:YBL025W
II	 172509	 172530	+	  6	  48	0.44	 22	  -4.52	-0.23	0.14	gene:YBL024W
II	 182319	 182357	+	  4	  30	0.37	 39	  -4.80	 0.18	0.09	gene:YBL020W
II	 184293	 184293	+	  1	   3	1.00	  1	   0.00	 2.00	1.00	gene:YBL019W
II	 184361	 184361	+	  1	   3	1.00	  1	   0.00	 2.00	1.00	gene:YBL019W
II	 192363	 192369	+	  3	  16	0.44	  7	  -0.62	 0.45	0.02	gene:YBL016W
II	 192423	 192423	+	  1	   8	1.00	  1	   0.00	 2.00	1.00	gene:YBL016W
II	 194019	 194033	+	  2	  11	0.64	 15	   1.91	 1.05	0.05	gene:YBL015W
II	 203437	 203471	+	  4	  27	0.37	 35	   5.67	 0.11	0.06	gene:YBL011W
II	 209573	 209608	+	  5	  29	0.41	 36	  -8.40	-0.06	0.11	gene:YBL008W
II	 209748	 209748	+	  1	   5	1.00	  1	   0.00	 2.00	1.00	gene:YBL008W
II	 217380	 217430	+	  4	  19	0.37	 51	   4.26	 0.07	0.03	gene:YBL005W
II	 217539	 217543	+	  2	  10	0.70	  5	   0.80	 1.12	0.12	gene:YBL005W
II	 221613	 221613	+	  1	   3	1.00	  1	   0.00	 2.00	1.00	NA
II	 222036	 222036	+	  1	   5	1.00	  1	   0.00	 2.00	1.00	NA
II	 222098	 222098	+	  1	   6	1.00	  1	   0.00	 2.00	1.00	NA
II	 225256	 225256	+	  1	   3	1.00	  1	   0.00	 2.00	1.00	NA
II	 227499	 227580	+	 10	  56	0.23	 82	 -14.95	-1.08	0.07	gene:YBL004W
II	 236368	 236386	+	  2	  24	0.54	 19	  -0.75	 1.01	0.01	gene:YBL002W
II	 236449	 236518	+	 11	 135	0.30	 70	 -17.74	-0.85	0.18	gene:YBL002W
II	 236743	 236743	+	  1	   3	1.00	  1	   0.00	 2.00	1.00	NA
II	 241674	 241674	+	  1	   6	1.00	  1	   0.00	 2.00	1.00	NA
II	 242775	 242803	+	  6	  29	0.24	 29	  -1.86	-0.51	0.03	gene:YBR003W
II	 245871	 245883	+	  4	  18	0.33	 13	   0.06	 0.05	0.02	gene:YBR005W
II	 246879	 246894	+	  2	  11	0.64	 16	  -2.05	 1.05	0.05	gene:YBR006W
II	 246957	 246970	+	  2	  12	0.75	 14	   3.25	 1.19	0.19	gene:YBR006W
II	 248075	 248078	+	  2	   9	0.56	  4	  -0.17	 1.01	0.01	NA
II	 256303	 256307	+	  3	  74	0.91	  5	  -1.68	 1.46	0.66	gene:YBR010W
II	 260575	 260575	+	  1	   7	1.00	  1	   0.00	 2.00	1.00	NA
II	 270189	 270244	+	 14	 158	0.22	 56	  -2.16	-1.30	0.13	gene:YBR016W
II	 283655	 283719	+	  5	  29	0.28	 65	  -4.17	-0.20	0.05	gene:YBR022W
II	 289328	 289353	+	  3	  14	0.43	 26	  -1.00	 0.47	0.03	gene:YBR024W
II	 298213	 298246	+	  4	  19	0.37	 34	  -6.55	 0.07	0.03	gene:YBR030W
II	 300142	 300150	+	  4	 114	0.78	  9	   2.89	 0.90	0.45	gene:YBR031W
II	 300689	 300689	+	  1	   3	1.00	  1	   0.00	 2.00	1.00	NA
II	 307556	 307556	+	  1	   3	1.00	  1	   0.00	 2.00	1.00	NA
II	 307596	 307608	+	  3	  12	0.42	 13	  -2.00	 0.45	0.02	NA
II	 307733	 307733	+	  1	   4	1.00	  1	   0.00	 2.00	1.00	NA
II	 311788	 311880	+	  9	  66	0.29	 93	  12.76	-0.84	0.11	gene:YBR038W
II	 315484	 315549	+	 10	 104	0.31	 66	   3.26	-0.99	0.10	gene:YBR039W
II	 326276	 326338	+	  4	  19	0.32	 63	   6.89	 0.06	0.03	NA
II	 331780	 331850	+	  5	  38	0.42	 71	 -12.84	-0.08	0.11	gene:YBR047W
II	 332677	 332677	+	  1	   3	1.00	  1	   0.00	 2.00	1.00	gene:YBR048W
II	 332733	 332853	+	 34	 843	0.19	121	  10.80	-2.13	0.19	gene:YBR048W
II	 333396	 333405	+	  3	  18	0.44	 10	  -0.50	 0.47	0.03	NA
II	 333461	 333461	+	  1	   3	1.00	  1	   0.00	 2.00	1.00	NA
II	 337198	 337198	+	  1	   7	1.00	  1	   0.00	 2.00	1.00	NA
II	 342775	 342791	+	  3	  32	0.62	 17	   4.00	 0.74	0.21	NA
II	 347806	 347819	+	  3	  26	0.50	 14	   0.00	 0.61	0.12	gene:YBR056W
II	 351244	 351246	+	  2	   6	0.50	  3	   0.00	 1.00	0.00	gene:YBR056W-A
II	 362886	 362886	+	  1	   9	1.00	  1	   0.00	 2.00	1.00	NA
II	 370514	 370548	+	  3	  12	0.42	 35	   2.50	 0.45	0.02	NA
II	 371882	 371882	+	  1	   4	1.00	  1	   0.00	 2.00	1.00	NA
II	 371952	 371952	+	  1	  10	1.00	  1	   0.00	 2.00	1.00	NA
II	 376377	 376377	+	  1	   4	1.00	  1	   0.00	 2.00	1.00	NA
II	 380240	 380240	+	  1	   6	1.00	  1	   0.00	 2.00	1.00	gene:YBR071W
II	 380339	 380352	+	  2	  19	0.58	 14	  -1.03	 1.02	0.02	gene:YBR071W
II	 380450	 380450	+	  1	   3	1.00	  1	   0.00	 2.00	1.00	gene:YBR071W
II	 381956	 381959	+	  2	  30	0.87	  4	  -1.10	 1.43	0.43	gene:YBR072W
II	 383114	 383156	+	  4	  46	0.57	 43	   3.85	 0.46	0.23	gene:YBR073W
II	 386260	 386283	+	  5	  62	0.50	 24	   2.77	 0.05	0.16	gene:YBR074W
II	 392939	 392984	+	  6	 105	0.41	 46	  -5.72	-0.01	0.22	gene:YBR078W
II	 409122	 409136	+	  3	  26	0.69	 15	  -3.27	 0.82	0.25	gene:YBR083W
II	 409187	 409187	+	  1	   6	1.00	  1	   0.00	 2.00	1.00	gene:YBR083W
II	 410971	 411040	+	  3	  40	0.68	 70	  20.18	 0.80	0.24	gene:YBR084W
II	 423754	 423754	+	  1	   6	1.00	  1	   0.00	 2.00	1.00	gene:YBR087W
II	 431980	 431980	+	  1	   5	1.00	  1	   0.00	 2.00	1.00	gene:YBR094W
II	 435939	 435939	+	  1	   6	1.00	  1	   0.00	 2.00	1.00	gene:YBR096W
II	 441467	 441517	+	  3	  13	0.46	 51	   8.23	 0.47	0.04	gene:YBR098W
II	 447549	 447549	+	  1	   5	1.00	  1	   0.00	 2.00	1.00	gene:YBR103W
II	 447592	 447592	+	  1	   6	1.00	  1	   0.00	 2.00	1.00	gene:YBR103W
II	 449575	 449607	+	  3	  17	0.41	 33	  -3.76	 0.45	0.02	gene:YBR104W
II	 452554	 452635	+	 11	  84	0.21	 82	  23.70	-1.15	0.09	gene:YBR106W
II	 454760	 454824	+	  8	  68	0.34	 65	  -6.84	-0.62	0.13	gene:YBR108W
II	 458657	 458692	+	  5	  18	0.33	 36	  -5.00	-0.25	0.03	gene:YBR110W
II	 458824	 458825	+	  2	  13	0.69	  2	  -0.19	 1.11	0.11	gene:YBR110W
II	 458865	 458865	+	  1	   3	1.00	  1	   0.00	 2.00	1.00	gene:YBR110W
II	 462098	 462147	+	  9	  47	0.28	 50	  -6.20	-0.93	0.08	gene:YBR111W-A
II	 467146	 467170	+	  5	  99	0.39	 25	  -0.19	-0.06	0.11	gene:YBR114W
II	 467210	 467236	+	  6	  56	0.23	 27	  -0.32	-0.54	0.02	gene:YBR114W
II	 467290	 467290	+	  1	   3	1.00	  1	   0.00	 2.00	1.00	gene:YBR114W
II	 467358	 467374	+	  2	   7	0.57	 17	  -1.14	 1.01	0.01	NA
II	 474283	 474344	+	  9	  52	0.19	 62	   2.81	-1.08	0.03	NA
II	 474388	 474388	+	  1	   3	1.00	  1	   0.00	 2.00	1.00	NA
II	 477559	 477714	+	 21	 399	0.44	156	   4.86	-1.01	0.31	gene:YBR118W
II	 477758	 477758	+	  1	   4	1.00	  1	   0.00	 2.00	1.00	gene:YBR118W
II	 478099	 478099	+	  1	   4	1.00	  1	   0.00	 2.00	1.00	NA
II	 478149	 478150	+	  2	  12	0.58	  2	  -0.08	 1.02	0.02	NA
II	 478204	 478204	+	  1	   3	1.00	  1	   0.00	 2.00	1.00	NA
II	 478319	 478319	+	  1	   4	1.00	  1	   0.00	 2.00	1.00	NA
II	 478472	 478472	+	  1	   3	1.00	  1	   0.00	 2.00	1.00	NA
II	 479268	 479338	+	  6	  37	0.30	 71	  -8.92	-0.44	0.06	gene:YBR119W
II	 488754	 488754	+	  1	   3	1.00	  1	   0.00	 2.00	1.00	NA
II	 490822	 490831	+	  3	  21	0.52	 10	   0.69	 0.54	0.08	gene:YBR126W-B
II	 497119	 497119	+	  1	   3	1.00	  1	   0.00	 2.00	1.00	gene:YBR131W
II	 504745	 504804	+	  7	  43	0.33	 60	  -8.80	-0.58	0.08	gene:YBR135W
II	 505617	 505636	+	  2	   8	0.62	 20	  -2.38	 1.05	0.05	gene:YBR136W
II	 512982	 512991	+	  2	  10	0.70	 10	  -1.80	 1.12	0.12	gene:YBR137W
II	 515653	 515666	+	  4	  64	0.38	 14	  -2.28	 0.15	0.07	gene:YBR139W
II	 527184	 527184	+	  1	   3	1.00	  1	   0.00	 2.00	1.00	gene:YBR141W-A
II	 528234	 528270	+	  6	  48	0.48	 37	   7.75	-0.11	0.19	gene:YBR142W
II	 533706	 533706	+	  1	  11	1.00	  1	   0.00	 2.00	1.00	gene:YBR145W
II	 535171	 535248	+	 10	  57	0.18	 78	  -7.32	-1.17	0.04	gene:YBR146W
II	 536441	 536474	+	  3	  20	0.45	 34	  -0.35	 0.49	0.05	gene:YBR147W
II	 536515	 536558	+	  5	  36	0.53	 44	   7.11	 0.08	0.17	gene:YBR147W
II	 539922	 540020	+	 10	  89	0.26	 99	  -0.18	-0.99	0.10	gene:YBR149W
II	 544863	 544965	+	 12	  92	0.36	103	 -16.84	-1.02	0.16	gene:YBR151W
II	 546322	 546328	+	  2	   7	0.57	  7	  -0.43	 1.01	0.01	gene:YBR152W
II	 546378	 546378	+	  1	   7	1.00	  1	   0.00	 2.00	1.00	gene:YBR152W
II	 547386	 547410	+	  2	   8	0.62	 25	  -3.00	 1.05	0.05	gene:YBR153W
II	 549674	 549734	+	  6	  32	0.28	 61	   1.75	-0.43	0.06	gene:YBR155W
II	 556278	 556311	+	  4	  48	0.62	 34	  -4.38	 0.50	0.25	gene:YBR158W
II	 558621	 558665	+	  4	  19	0.53	 45	  -0.58	 0.25	0.13	gene:YBR159W
II	 559947	 560018	+	  5	  20	0.35	 72	  -1.40	-0.23	0.04	gene:YBR160W
II	 561541	 561567	+	  3	  11	0.45	 27	   3.73	 0.46	0.03	gene:YBR161W
II	 564849	 564849	+	  1	   3	1.00	  1	   0.00	 2.00	1.00	NA
II	 564985	 565005	+	  3	  17	0.47	 21	  -2.35	 0.48	0.04	gene:YBR162W-A
II	 565168	 565224	+	 11	 123	0.22	 57	   7.14	-1.12	0.10	gene:YBR162W-A
II	 565608	 565635	+	  4	  16	0.44	 28	  -1.69	 0.12	0.06	gene:YBR163W
II	 565728	 565733	+	  2	  10	0.70	  6	   1.00	 1.12	0.12	gene:YBR163W
II	 568760	 568768	+	  2	  22	0.73	  9	   1.82	 1.15	0.15	gene:YBR165W
II	 572086	 572086	+	  1	   3	1.00	  1	   0.00	 2.00	1.00	NA
II	 572250	 572250	+	  1	   4	1.00	  1	   0.00	 2.00	1.00	gene:YBR168W
II	 578315	 578352	+	 10	 142	0.37	 38	  -0.32	-0.70	0.19	gene:YBR171W
II	 582408	 582408	+	  1	   4	1.00	  1	   0.00	 2.00	1.00	gene:YBR175W
II	 596018	 596072	+	  5	  24	0.25	 55	   5.38	-0.28	0.02	gene:YBR183W
II	 597358	 597358	+	  1	   3	1.00	  1	   0.00	 2.00	1.00	gene:YBR184W
II	 602505	 602554	+	  4	  20	0.35	 50	  -7.30	 0.07	0.04	gene:YBR187W
II	 604454	 604537	+	 23	 436	0.27	 84	 -16.34	-1.66	0.19	gene:YBR189W
II	 606191	 606276	+	 16	 276	0.57	 86	   5.82	-0.54	0.36	gene:YBR191W
II	 606853	 606853	+	  1	   3	1.00	  1	   0.00	 2.00	1.00	NA
II	 606898	 606898	+	  1	   3	1.00	  1	   0.00	 2.00	1.00	NA
II	 607460	 607489	+	  2	   7	0.57	 30	   2.07	 1.01	0.01	gene:YBR192W
