seq	start	end	strand	nTSSs	nTAGs	tsrPeak	tsrWdth	tsrTrq	tsrSI	tsrMSI	featureID
1	 23691781	 23691824	+	17	 226	0.43	 44	  1.88	-1.05	0.25	transcript:ENST00000458455
1	 23692690	 23692690	+	 1	   3	1.00	  1	  0.00	 2.00	1.00	transcript:ENST00000458455
1	 23693876	 23693876	+	 1	   3	1.00	  1	  0.00	 2.00	1.00	NA
1	 23743425	 23743489	+	 6	  23	0.22	 65	 10.65	-0.56	0.01	transcript:ENST00000609199
1	 23778386	 23778466	+	15	  93	0.19	 81	-13.92	-1.68	0.06	transcript:ENST00000415372
1	 23791168	 23791168	+	 1	   6	1.00	  1	  0.00	 2.00	1.00	transcript:ENST00000421070
1	 23959805	 23959843	+	10	 105	0.49	 39	  3.87	-0.55	0.23	transcript:ENST00000334351
1	 24415780	 24415802	+	 2	  17	0.82	 23	  7.12	 1.33	0.33	transcript:ENST00000339255
1	 24515863	 24515863	+	 1	   8	1.00	  1	  0.00	 2.00	1.00	NA
1	 24643183	 24643200	+	 4	  16	0.38	 18	  1.88	 0.06	0.03	transcript:ENST00000596378
1	 24643270	 24643335	+	23	 367	0.19	 66	-10.90	-1.99	0.12	transcript:ENST00000596378
1	 24658952	 24658952	+	 1	   4	1.00	  1	  0.00	 2.00	1.00	NA
1	 24745382	 24745385	+	 2	  24	0.58	  4	 -0.25	 1.02	0.02	transcript:ENST00000374379
1	 24745432	 24745444	+	 3	  13	0.38	 13	  2.00	 0.42	0.01	transcript:ENST00000374379
1	 25232642	 25232642	+	 1	   5	1.00	  1	  0.00	 2.00	1.00	NA
1	 25338304	 25338391	+	 9	  50	0.26	 88	-18.62	-0.93	0.08	transcript:ENST00000374358
1	 25484236	 25484236	+	 1	   4	1.00	  1	  0.00	 2.00	1.00	NA
1	 25543611	 25543611	+	 1	   3	1.00	  1	  0.00	 2.00	1.00	transcript:ENST00000374338
1	 25819953	 25819953	+	 1	   3	1.00	  1	  0.00	 2.00	1.00	transcript:ENST00000374300
1	 26111805	 26111828	+	 3	  11	0.45	 24	  4.14	 0.46	0.03	transcript:ENST00000374271
1	 26169915	 26169927	+	 4	  13	0.31	 13	  0.38	 0.01	0.01	transcript:ENST00000270812
1	 26234200	 26234218	+	 6	  26	0.27	 19	 -0.58	-0.52	0.03	transcript:ENST00000252992
1	 26280044	 26280099	+	12	 112	0.16	 56	  2.94	-1.38	0.06	transcript:ENST00000319041
1	 26317958	 26317958	+	 1	   7	1.00	  1	  0.00	 2.00	1.00	transcript:ENST00000374213
1	 26432323	 26432403	+	 7	  31	0.23	 81	  1.74	-0.75	0.02	transcript:ENST00000430232
1	 26472416	 26472517	+	31	 437	0.32	102	 28.03	-1.78	0.24	transcript:ENST00000619352
1	 26696015	 26696047	+	 2	   8	0.50	 33	  0.00	 1.00	0.00	transcript:ENST00000457599
1	 26729759	 26729759	+	 1	   3	1.00	  1	  0.00	 2.00	1.00	transcript:ENST00000636219
1	 26729818	 26729818	+	 1	   4	1.00	  1	  0.00	 2.00	1.00	transcript:ENST00000636219
1	 26731173	 26731173	+	 1	   3	1.00	  1	  0.00	 2.00	1.00	NA
1	 26921720	 26921832	+	44	 898	0.11	113	-23.20	-2.69	0.14	transcript:ENST00000452707
1	 26941598	 26941598	+	 1	   4	1.00	  1	  0.00	 2.00	1.00	NA
1	 26942907	 26942907	+	 1	   3	1.00	  1	  0.00	 2.00	1.00	NA
1	 27322263	 27322263	+	 1	   3	1.00	  1	  0.00	 2.00	1.00	transcript:ENST00000498220
1	 27725982	 27725982	+	 1	   9	1.00	  1	  0.00	 2.00	1.00	transcript:ENST00000010299
1	 27726028	 27726028	+	 1	   5	1.00	  1	  0.00	 2.00	1.00	transcript:ENST00000010299
1	 27773258	 27773259	+	 2	   6	0.50	  2	  0.00	 1.00	0.00	transcript:ENST00000440806
1	 27830798	 27830818	+	 6	  34	0.32	 21	  3.03	-0.42	0.06	transcript:ENST00000431586
1	 27872551	 27872551	+	 1	   4	1.00	  1	  0.00	 2.00	1.00	transcript:ENST00000442118
1	 28236080	 28236215	+	42	 814	0.16	136	 -7.38	-2.61	0.15	transcript:ENST00000465645
1	 28236384	 28236384	+	 1	   4	1.00	  1	  0.00	 2.00	1.00	transcript:ENST00000465645
1	 28236635	 28236635	+	 1	   3	1.00	  1	  0.00	 2.00	1.00	transcript:ENST00000465645
1	 28259524	 28259525	+	 2	   9	0.67	  2	 -0.17	 1.08	0.08	transcript:ENST00000253063
1	 28369715	 28369771	+	 9	  55	0.18	 57	 -9.38	-1.02	0.05	transcript:ENST00000493669
1	 28505991	 28505991	+	 1	   4	1.00	  1	  0.00	 2.00	1.00	transcript:ENST00000373833
1	 28506041	 28506045	+	 5	 101	0.56	  5	 -0.09	 0.27	0.25	transcript:ENST00000373833
1	 28508566	 28508566	+	 1	   3	1.00	  1	  0.00	 2.00	1.00	NA
1	 28518252	 28518290	+	 4	  17	0.35	 39	  1.12	 0.07	0.03	transcript:ENST00000430407
1	 28553085	 28553095	+	 2	  12	0.58	 11	  0.83	 1.02	0.02	transcript:ENST00000373830
1	 28643229	 28643229	+	 1	   3	1.00	  1	  0.00	 2.00	1.00	NA
1	 28648600	 28648600	+	 1	   3	1.00	  1	  0.00	 2.00	1.00	NA
1	 28668773	 28668773	+	 1	   3	1.00	  1	  0.00	 2.00	1.00	transcript:ENST00000294409
1	 28668826	 28668826	+	 1	   3	1.00	  1	  0.00	 2.00	1.00	transcript:ENST00000294409
1	 28736935	 28736992	+	 5	  28	0.54	 58	 -7.61	 0.08	0.17	transcript:ENST00000496288
1	 28887078	 28887134	+	 9	  41	0.20	 57	  1.95	-1.09	0.03	transcript:ENST00000347529
1	 28914540	 28914574	+	11	 141	0.38	 35	  9.82	-0.78	0.20	transcript:ENST00000645184
1	 28914628	 28914633	+	 2	  12	0.50	  6	  0.00	 1.00	0.00	transcript:ENST00000645184
1	 29053165	 29053165	+	 1	   3	1.00	  1	  0.00	 2.00	1.00	transcript:ENST00000646871
1	 29182186	 29182186	+	 1	   4	1.00	  1	  0.00	 2.00	1.00	NA
1	 30778682	 30778685	+	 3	  15	0.47	  4	  0.03	 0.49	0.05	NA
1	 31072673	 31072673	+	 1	   3	1.00	  1	  0.00	 2.00	1.00	NA
1	 31155065	 31155080	+	 2	   6	0.50	 16	  0.00	 1.00	0.00	NA
1	 31296977	 31297086	+	24	 245	0.15	110	-15.23	-2.14	0.10	transcript:ENST00000627541
1	 32014211	 32014211	+	 1	   3	1.00	  1	  0.00	 2.00	1.00	transcript:ENST00000492989
1	 32072935	 32072935	+	 1	   3	1.00	  1	  0.00	 2.00	1.00	transcript:ENST00000441402
1	 32108040	 32108105	+	12	  59	0.17	 66	 -4.62	-1.48	0.03	transcript:ENST00000471599
1	 32179723	 32179749	+	 8	  47	0.28	 27	  1.94	-0.82	0.06	transcript:ENST00000373609
1	 32180065	 32180065	+	 1	   8	1.00	  1	  0.00	 2.00	1.00	transcript:ENST00000373609
1	 32180106	 32180106	+	 1	   6	1.00	  1	  0.00	 2.00	1.00	transcript:ENST00000373609
1	 32190071	 32190071	+	 1	   3	1.00	  1	  0.00	 2.00	1.00	NA
1	 32200622	 32200651	+	 4	  15	0.33	 30	 -0.43	 0.03	0.02	transcript:ENST00000461819
1	 32205648	 32205658	+	 3	  15	0.53	 11	  1.27	 0.54	0.08	transcript:ENST00000537469
1	 32221771	 32221771	+	 1	   3	1.00	  1	  0.00	 2.00	1.00	transcript:ENST00000373586
1	 32222405	 32222433	+	 4	  35	0.69	 29	 -6.49	 0.62	0.31	transcript:ENST00000373586
1	 32292083	 32292140	+	16	  88	0.11	 58	  2.43	-1.85	0.04	transcript:ENST00000428704
1	 32651167	 32651232	+	21	 197	0.19	 66	  1.79	-1.92	0.11	transcript:ENST00000445722
1	 32651280	 32651300	+	 3	  11	0.45	 21	 -0.18	 0.46	0.03	transcript:ENST00000445722
1	 32672682	 32672682	+	 1	   3	1.00	  1	  0.00	 2.00	1.00	NA
1	 32817592	 32817653	+	 8	  33	0.18	 62	-11.44	-0.96	0.01	transcript:ENST00000482212
1	 35079403	 35079403	+	 1	   3	1.00	  1	  0.00	 2.00	1.00	transcript:ENST00000373330
1	 35268936	 35269037	+	 9	  39	0.33	102	  6.06	-0.91	0.08	transcript:ENST00000441447
1	 35557790	 35557790	+	 1	   6	1.00	  1	  0.00	 2.00	1.00	transcript:ENST00000437806
1	 35869761	 35869807	+	 6	  36	0.33	 47	 -2.83	-0.43	0.06	transcript:ENST00000373206
1	 36224429	 36224454	+	 7	  41	0.27	 26	 -2.38	-0.62	0.07	transcript:ENST00000354618
1	 36293913	 36293913	+	 1	   4	1.00	  1	  0.00	 2.00	1.00	NA
1	 37519042	 37519042	+	 1	   8	1.00	  1	  0.00	 2.00	1.00	NA
1	 37692476	 37692537	+	12	 106	0.25	 62	 -7.27	-1.11	0.13	transcript:ENST00000373055
1	 37808296	 37808296	+	 1	   3	1.00	  1	  0.00	 2.00	1.00	NA
1	 38012697	 38012799	+	27	 383	0.28	103	-10.75	-1.93	0.17	transcript:ENST00000373014
1	 38991245	 38991297	+	 6	  34	0.26	 53	  4.24	-0.48	0.04	transcript:ENST00000531822
1	 39026318	 39026382	+	28	 320	0.11	 65	  0.60	-2.48	0.07	transcript:ENST00000372969
1	 39738872	 39738903	+	 7	 102	0.27	 32	  0.13	-0.54	0.09	transcript:ENST00000475350
1	 40040661	 40040786	+	33	 374	0.16	126	 31.36	-2.50	0.11	transcript:ENST00000446031
1	 40067539	 40067539	+	 1	  10	1.00	  1	  0.00	 2.00	1.00	NA
1	 40161387	 40161387	+	 1	   3	1.00	  1	  0.00	 2.00	1.00	transcript:ENST00000372771
1	 40258186	 40258255	+	 8	  44	0.23	 70	 -1.36	-0.88	0.04	transcript:ENST00000372759
1	 40374073	 40374073	+	 1	   3	1.00	  1	  0.00	 2.00	1.00	transcript:ENST00000372708
1	 40374629	 40374633	+	 3	   9	0.33	  5	  0.00	 0.42	0.00	transcript:ENST00000372708
1	 40383828	 40383828	+	 1	   8	1.00	  1	  0.00	 2.00	1.00	NA
1	 40450080	 40450080	+	 1	   3	1.00	  1	  0.00	 2.00	1.00	transcript:ENST00000361584
1	 40450148	 40450148	+	 1	   5	1.00	  1	  0.00	 2.00	1.00	transcript:ENST00000361584
1	 40691617	 40691617	+	 1	   3	1.00	  1	  0.00	 2.00	1.00	transcript:ENST00000372669
1	 40691704	 40691704	+	 1	   5	1.00	  1	  0.00	 2.00	1.00	transcript:ENST00000372669
1	 40691849	 40691849	+	 1	   3	1.00	  1	  0.00	 2.00	1.00	transcript:ENST00000372669
1	 40979690	 40979720	+	 4	  20	0.35	 31	 -3.90	 0.07	0.04	transcript:ENST00000470271
1	 42456557	 42456559	+	 2	  13	0.69	  3	  0.38	 1.11	0.11	transcript:ENST00000372556
1	 42658423	 42658436	+	 2	  15	0.67	 14	 -2.17	 1.08	0.08	transcript:ENST00000436387
1	 42682418	 42682430	+	 4	  57	0.75	 13	  2.54	 0.85	0.42	transcript:ENST00000436427
1	 42682650	 42682652	+	 2	   7	0.57	  3	 -0.14	 1.01	0.01	transcript:ENST00000436427
1	 42682713	 42682713	+	 1	   3	1.00	  1	  0.00	 2.00	1.00	transcript:ENST00000436427
1	 42683136	 42683136	+	 1	   3	1.00	  1	  0.00	 2.00	1.00	transcript:ENST00000436427
1	 42683410	 42683410	+	 1	   3	1.00	  1	  0.00	 2.00	1.00	transcript:ENST00000436427
1	 42696742	 42696743	+	 2	   9	0.67	  2	 -0.17	 1.08	0.08	NA
1	 42696894	 42696929	+	 2	  25	0.76	 36	 -9.10	 1.20	0.20	NA
1	 42700781	 42700782	+	 2	   7	0.57	  2	  0.07	 1.01	0.01	NA
1	 42846614	 42846614	+	 1	  16	1.00	  1	  0.00	 2.00	1.00	transcript:ENST00000372504
1	 43358939	 43358989	+	 4	  14	0.29	 51	  0.86	 0.01	0.01	transcript:ENST00000372462
1	 43389904	 43389945	+	 3	   9	0.33	 42	 -3.83	 0.42	0.00	transcript:ENST00000634258
1	 43650149	 43650149	+	 1	   5	1.00	  1	  0.00	 2.00	1.00	transcript:ENST00000645057
1	 43904825	 43904825	+	 1	   3	1.00	  1	  0.00	 2.00	1.00	NA
1	 43974942	 43974967	+	 5	  24	0.33	 26	  3.75	-0.21	0.05	transcript:ENST00000498208
1	 44030440	 44030440	+	 1	   3	1.00	  1	  0.00	 2.00	1.00	NA
1	 44631955	 44631955	+	 1	   3	1.00	  1	  0.00	 2.00	1.00	transcript:ENST00000488865
1	 44739820	 44739923	+	14	 127	0.20	104	-12.95	-1.41	0.10	transcript:ENST00000455186
1	 44740976	 44740976	+	 1	   3	1.00	  1	  0.00	 2.00	1.00	NA
1	 44775527	 44775589	+	19	 323	0.18	 63	 14.70	-1.76	0.11	transcript:ENST00000372209
1	 44776033	 44776072	+	 2	   8	0.62	 40	 -4.88	 1.05	0.05	transcript:ENST00000372209
1	 44776117	 44776117	+	 1	   4	1.00	  1	  0.00	 2.00	1.00	NA
1	 44776749	 44776749	+	 1	   3	1.00	  1	  0.00	 2.00	1.00	NA
1	 45012223	 45012258	+	 8	  87	0.21	 36	  9.64	-0.77	0.08	transcript:ENST00000652514
1	 45012935	 45012977	+	 4	  21	0.48	 43	 -4.57	 0.18	0.09	transcript:ENST00000652514
1	 45014475	 45014475	+	 1	   5	1.00	  1	  0.00	 2.00	1.00	NA
1	 45014802	 45014802	+	 1	   3	1.00	  1	  0.00	 2.00	1.00	NA
1	 45550826	 45550826	+	 1	   3	1.00	  1	  0.00	 2.00	1.00	transcript:ENST00000471651
1	 45551065	 45551065	+	 1	  13	1.00	  1	  0.00	 2.00	1.00	transcript:ENST00000471651
1	 45583987	 45584050	+	10	 194	0.33	 64	 23.04	-0.73	0.18	transcript:ENST00000351223
1	 45584155	 45584155	+	 1	   4	1.00	  1	  0.00	 2.00	1.00	transcript:ENST00000351223
1	 45688175	 45688202	+	 6	  37	0.38	 28	  1.15	-0.38	0.08	transcript:ENST00000372025
1	 46037507	 46037507	+	 1	   3	1.00	  1	  0.00	 2.00	1.00	NA
1	 46247738	 46247778	+	 8	  36	0.19	 41	 -3.83	-0.93	0.02	transcript:ENST00000493032
1	 46303631	 46303763	+	38	 602	0.11	133	  4.47	-2.67	0.11	transcript:ENST00000496387
1	 46489899	 46489899	+	 1	   3	1.00	  1	  0.00	 2.00	1.00	NA
1	 47231420	 47231420	+	 1	   5	1.00	  1	  0.00	 2.00	1.00	NA
1	 47333824	 47333824	+	 1	   4	1.00	  1	  0.00	 2.00	1.00	transcript:ENST00000450808
1	 47333884	 47333946	+	16	  98	0.13	 63	  6.04	-1.80	0.05	transcript:ENST00000450808
1	 50968704	 50968720	+	 4	  20	0.45	 17	 -3.30	 0.14	0.07	transcript:ENST00000396148
1	 50968806	 50968806	+	 1	   3	1.00	  1	  0.00	 2.00	1.00	transcript:ENST00000396148
1	 51236515	 51236515	+	 1	   3	1.00	  1	  0.00	 2.00	1.00	transcript:ENST00000242719
1	 51518274	 51518288	+	 3	  17	0.41	 15	 -0.53	 0.45	0.02	NA
1	 51617089	 51617104	+	 3	  16	0.56	 16	 -3.00	 0.58	0.10	transcript:ENST00000489990
1	 51729815	 51729878	+	14	 100	0.14	 64	  2.92	-1.66	0.04	transcript:ENST00000486942
1	 52056295	 52056323	+	 5	  34	0.32	 29	  1.06	-0.21	0.05	transcript:ENST00000484036
1	 52404564	 52404618	+	 5	  35	0.31	 55	  7.66	-0.21	0.05	transcript:ENST00000257181
1	 52875769	 52875769	+	 1	   4	1.00	  1	  0.00	 2.00	1.00	NA
1	 52897765	 52897765	+	 1	   8	1.00	  1	  0.00	 2.00	1.00	NA
1	 53014904	 53014974	+	12	 116	0.20	 71	  6.87	-1.31	0.08	transcript:ENST00000488965
1	 53196824	 53196851	+	 2	   6	0.50	 28	  0.00	 1.00	0.00	transcript:ENST00000638135
1	 54200174	 54200194	+	 7	  64	0.39	 21	  3.53	-0.45	0.13	transcript:ENST00000605337
1	 54715845	 54715885	+	 4	  22	0.32	 41	  0.82	 0.03	0.02	transcript:ENST00000371281
1	 61082561	 61082574	+	 2	  14	0.71	 14	 -2.79	 1.14	0.14	transcript:ENST00000371184
1	 61082616	 61082621	+	 2	  14	0.71	  6	  1.07	 1.14	0.14	transcript:ENST00000371184
1	 62437077	 62437077	+	 1	   3	1.00	  1	  0.00	 2.00	1.00	transcript:ENST00000339950
1	 62784137	 62784137	+	 1	   3	1.00	  1	  0.00	 2.00	1.00	transcript:ENST00000371120
1	 63367635	 63367635	+	 1	   6	1.00	  1	  0.00	 2.00	1.00	transcript:ENST00000487136
1	 65148174	 65148174	+	 1	   3	1.00	  1	  0.00	 2.00	1.00	transcript:ENST00000327299
1	 65420668	 65420668	+	 1	   3	1.00	  1	  0.00	 2.00	1.00	transcript:ENST00000349533
1	 65420718	 65420720	+	 2	  10	0.70	  3	 -0.40	 1.12	0.12	transcript:ENST00000349533
1	 65525540	 65525540	+	 1	   3	1.00	  1	  0.00	 2.00	1.00	transcript:ENST00000616738
1	 66924950	 66925008	+	 8	  55	0.31	 59	 10.22	-0.78	0.07	transcript:ENST00000371012
1	 66925497	 66925497	+	 1	   5	1.00	  1	  0.00	 2.00	1.00	NA
1	 66930254	 66930383	+	17	 157	0.19	130	-10.53	-1.78	0.08	transcript:ENST00000355356
1	 67207616	 67207616	+	 1	   5	1.00	  1	  0.00	 2.00	1.00	transcript:ENST00000473881
1	 67685194	 67685201	+	 2	   6	0.50	  8	  0.00	 1.00	0.00	transcript:ENST00000617962
1	 69551878	 69551903	+	 4	  20	0.45	 26	 -3.85	 0.16	0.08	NA
1	 70205718	 70205724	+	 2	  13	0.54	  7	 -0.23	 1.00	0.00	transcript:ENST00000370950
1	 70221380	 70221383	+	 2	   8	0.62	  4	  0.38	 1.05	0.05	transcript:ENST00000473950
1	 70221462	 70221485	+	 6	  27	0.19	 24	  2.50	-0.56	0.01	transcript:ENST00000473950
1	 70234759	 70234759	+	 1	   3	1.00	  1	  0.00	 2.00	1.00	NA
1	 70239496	 70239496	+	 1	   3	1.00	  1	  0.00	 2.00	1.00	NA
1	 70250005	 70250005	+	 1	   3	1.00	  1	  0.00	 2.00	1.00	NA
1	 70411214	 70411268	+	 4	  52	0.73	 55	 21.15	 0.74	0.37	transcript:ENST00000346806
1	 74198264	 74198264	+	 1	   4	1.00	  1	  0.00	 2.00	1.00	transcript:ENST00000370893
1	 74733169	 74733205	+	 2	   6	0.50	 37	  0.00	 1.00	0.00	transcript:ENST00000479111
1	 75724689	 75724778	+	21	 196	0.09	 90	 -0.03	-2.21	0.04	transcript:ENST00000420607
1	 75786252	 75786268	+	 5	  37	0.57	 17	 -2.78	 0.18	0.21	transcript:ENST00000319942
1	 76699754	 76699755	+	 2	  33	0.52	  2	 -0.02	 1.00	0.00	NA
1	 77129078	 77129078	+	 1	   6	1.00	  1	  0.00	 2.00	1.00	NA
1	 77888508	 77888508	+	 1	   4	1.00	  1	  0.00	 2.00	1.00	transcript:ENST00000440324
1	 77979536	 77979536	+	 1	   3	1.00	  1	  0.00	 2.00	1.00	transcript:ENST00000426517
1	 78004939	 78004941	+	 2	  14	0.71	  3	 -0.43	 1.14	0.14	transcript:ENST00000370763
1	 78007299	 78007299	+	 1	  12	1.00	  1	  0.00	 2.00	1.00	NA
1	 84244264	 84244264	+	 1	   4	1.00	  1	  0.00	 2.00	1.00	NA
1	 84479249	 84479282	+	13	 142	0.21	 34	 -0.68	-1.35	0.10	transcript:ENST00000370654
1	 86704602	 86704602	+	 1	   4	1.00	  1	  0.00	 2.00	1.00	transcript:ENST00000482504
1	 86704815	 86704842	+	 4	  19	0.37	 28	 -0.97	 0.10	0.05	transcript:ENST00000482504
1	 86914620	 86914620	+	 1	   3	1.00	  1	  0.00	 2.00	1.00	transcript:ENST00000370551
1	 87328880	 87328882	+	 2	  17	0.59	  3	  0.18	 1.02	0.02	transcript:ENST00000370544
1	 88684252	 88684345	+	 9	  54	0.19	 94	 11.72	-1.00	0.05	transcript:ENST00000370513
1	 89821854	 89821883	+	 5	  18	0.33	 30	 -5.33	-0.25	0.03	transcript:ENST00000394593
1	 89821937	 89821943	+	 3	  15	0.47	  7	  0.33	 0.47	0.03	transcript:ENST00000394593
1	 89821983	 89822006	+	 5	  21	0.29	 24	  5.83	-0.27	0.02	transcript:ENST00000394593
1	 89995110	 89995181	+	10	  49	0.29	 72	  2.32	-1.10	0.07	transcript:ENST00000370447
1	 90027567	 90027567	+	 1	   6	1.00	  1	  0.00	 2.00	1.00	NA
1	 91500833	 91500868	+	 2	  10	0.70	 36	  7.00	 1.12	0.12	transcript:ENST00000426137
1	 92299028	 92299059	+	 3	  12	0.50	 32	  2.75	 0.50	0.05	transcript:ENST00000610020
1	 92832013	 92832105	+	32	 510	0.15	 93	 -8.58	-2.29	0.14	transcript:ENST00000315741
1	 92833431	 92833431	+	 1	   3	1.00	  1	  0.00	 2.00	1.00	NA
1	 92833604	 92833628	+	 2	   7	0.57	 25	 -1.71	 1.01	0.01	NA
1	 92834799	 92834801	+	 3	  35	0.54	  3	 -0.40	 0.60	0.11	NA
1	 92834848	 92834904	+	 9	  42	0.29	 57	  9.05	-0.94	0.07	NA
1	 92836234	 92836234	+	 1	  14	1.00	  1	  0.00	 2.00	1.00	NA
1	 92836347	 92836370	+	 4	  14	0.36	 24	  1.21	 0.04	0.02	NA
1	 92837528	 92837528	+	 1	   7	1.00	  1	  0.00	 2.00	1.00	NA
1	 92837594	 92837594	+	 1	   4	1.00	  1	  0.00	 2.00	1.00	NA
1	 93079280	 93079290	+	 3	  24	0.58	 11	 -1.58	 0.62	0.13	transcript:ENST00000370303
1	 93180698	 93180724	+	 4	  15	0.33	 27	  2.67	 0.03	0.02	transcript:ENST00000481180
