seq	TSS	strand	nTAGs	isreal
I	  35185	+	  3	TRUE
I	  35630	+	  1	TRUE
I	  36511	+	  2	TRUE
I	  36513	+	  4	TRUE
I	  36522	+	  1	TRUE
I	  36525	+	 11	TRUE
I	  36528	+	  2	TRUE
I	  36556	+	  4	TRUE
I	  36559	+	  3	TRUE
I	  36567	+	 15	TRUE
I	  36571	+	  2	TRUE
I	  36581	+	  1	TRUE
I	  36583	+	  2	TRUE
I	  36837	+	  1	TRUE
I	  37380	+	  1	TRUE
I	  37389	+	  1	TRUE
I	  37392	+	  1	TRUE
I	  37396	+	  1	TRUE
I	  37403	+	  1	TRUE
I	  37415	+	  4	TRUE
I	  37419	+	  1	TRUE
I	  37422	+	  2	TRUE
I	  38101	+	  1	TRUE
I	  39195	+	  1	TRUE
I	  39200	+	  1	TRUE
I	  39205	+	  2	TRUE
I	  39208	+	  3	TRUE
I	  39215	+	  6	TRUE
I	  39217	+	  4	TRUE
I	  39229	+	  4	TRUE
I	  39230	+	  1	TRUE
I	  39234	+	  1	TRUE
I	  39237	+	  8	TRUE
I	  39255	+	  1	TRUE
I	  39259	+	  1	TRUE
I	  39271	+	  1	TRUE
I	  40767	+	  1	TRUE
I	  41146	+	  1	TRUE
I	  41455	+	  1	TRUE
I	  42134	+	  3	TRUE
I	  42137	+	  4	TRUE
I	  42142	+	  1	TRUE
I	  42145	+	  1	TRUE
I	  42148	+	  6	TRUE
I	  42151	+	  3	TRUE
I	  42155	+	 25	TRUE
I	  42158	+	  7	TRUE
I	  42159	+	  1	TRUE
I	  42161	+	  6	TRUE
I	  42164	+	  7	TRUE
I	  42166	+	  1	TRUE
I	  42167	+	 12	TRUE
I	  42168	+	  1	TRUE
I	  42170	+	  5	TRUE
I	  42177	+	 13	TRUE
I	  42182	+	 12	TRUE
I	  42185	+	 15	TRUE
I	  42188	+	  3	TRUE
I	  42191	+	  2	TRUE
I	  42203	+	  6	TRUE
I	  42212	+	  3	TRUE
I	  42221	+	  2	TRUE
I	  42230	+	  3	TRUE
I	  42281	+	  1	TRUE
I	  42388	+	  1	TRUE
I	  43064	+	  1	TRUE
I	  43539	+	  2	TRUE
I	  43782	+	  1	TRUE
I	  43802	+	  1	TRUE
I	  45728	+	  1	TRUE
I	  45744	+	  1	TRUE
I	  45748	+	  1	TRUE
I	  45751	+	  2	TRUE
I	  45757	+	  1	TRUE
I	  45759	+	  2	TRUE
I	  45761	+	  3	TRUE
I	  45762	+	  1	TRUE
I	  45766	+	  1	TRUE
I	  45769	+	  6	TRUE
I	  45805	+	  1	TRUE
I	  45810	+	  3	TRUE
I	  45813	+	  4	TRUE
I	  45823	+	  3	TRUE
I	  45825	+	  1	TRUE
I	  45840	+	  1	TRUE
I	  45874	+	  1	TRUE
I	  45877	+	  8	TRUE
I	  45879	+	  1	TRUE
I	  46661	+	  1	TRUE
I	  47024	+	  1	TRUE
I	  47085	+	  1	TRUE
I	  47445	+	  1	TRUE
I	  47614	+	  1	TRUE
I	  47933	+	  1	TRUE
I	  48486	+	  1	TRUE
I	  48488	+	  1	TRUE
I	  48489	+	  1	TRUE
I	  48496	+	  1	TRUE
I	  48511	+	  2	TRUE
I	  48532	+	  1	TRUE
I	  48534	+	  1	TRUE
I	  48539	+	  3	TRUE
I	  48542	+	  1	TRUE
I	  48543	+	  1	TRUE
I	  48545	+	  1	TRUE
I	  48550	+	  7	TRUE
I	  48551	+	  1	TRUE
I	  48555	+	 10	TRUE
I	  48564	+	  4	TRUE
I	  48566	+	  3	TRUE
I	  48579	+	  1	TRUE
I	  48588	+	  1	TRUE
I	  48590	+	  1	TRUE
I	  48593	+	  1	TRUE
I	  48624	+	  1	TRUE
I	  48629	+	  1	TRUE
I	  54188	+	  1	TRUE
I	  54214	+	  2	TRUE
I	  54921	+	  1	TRUE
I	  56555	+	  1	TRUE
I	  56962	+	  1	TRUE
I	  57418	+	  1	TRUE
I	  57481	+	  1	TRUE
I	  57484	+	  2	TRUE
I	  57490	+	  1	TRUE
I	  57493	+	  1	TRUE
I	  57496	+	  2	TRUE
I	  57500	+	  1	TRUE
I	  57502	+	  2	TRUE
I	  57504	+	  1	TRUE
I	  57506	+	  4	TRUE
I	  57507	+	  1	TRUE
I	  57509	+	  2	TRUE
I	  57510	+	  2	TRUE
I	  57511	+	  2	TRUE
I	  57517	+	  8	TRUE
I	  57520	+	  4	TRUE
I	  57523	+	  1	TRUE
I	  57524	+	  4	TRUE
I	  57532	+	  1	TRUE
I	  57539	+	  1	TRUE
I	  57542	+	  1	TRUE
I	  61259	+	  1	TRUE
I	  61261	+	  1	TRUE
I	  61267	+	  1	TRUE
I	  61269	+	  4	TRUE
I	  61274	+	  9	TRUE
I	  61279	+	  5	TRUE
I	  61282	+	  5	TRUE
I	  61285	+	  1	TRUE
I	  61287	+	  9	TRUE
I	  61290	+	  8	TRUE
I	  61294	+	 10	TRUE
I	  61296	+	  3	TRUE
I	  61300	+	 36	TRUE
I	  61301	+	  1	TRUE
I	  61304	+	  6	TRUE
I	  61307	+	  1	TRUE
I	  61309	+	  1	TRUE
I	  61313	+	  2	TRUE
I	  61316	+	  1	TRUE
I	  61474	+	  1	TRUE
I	  61486	+	  1	TRUE
I	  61489	+	  1	TRUE
I	  61506	+	  1	TRUE
I	  61534	+	  1	TRUE
I	  61537	+	  1	TRUE
I	  61579	+	  2	TRUE
I	  61648	+	  1	TRUE
I	  61761	+	  2	TRUE
I	  61785	+	  1	TRUE
I	  61848	+	  2	TRUE
I	  61862	+	  1	TRUE
I	  61943	+	  1	TRUE
I	  61958	+	  1	TRUE
I	  62003	+	  1	TRUE
I	  62016	+	  1	TRUE
I	  62025	+	  1	TRUE
I	  62045	+	  2	TRUE
I	  62047	+	  1	TRUE
I	  62066	+	  5	TRUE
I	  62072	+	  2	TRUE
I	  62075	+	  2	TRUE
I	  62082	+	  1	TRUE
I	  62086	+	  1	TRUE
I	  62107	+	  2	TRUE
I	  62109	+	  1	TRUE
I	  62112	+	  2	TRUE
I	  62119	+	  1	TRUE
I	  62125	+	  2	TRUE
I	  62144	+	  1	TRUE
I	  62147	+	  3	TRUE
I	  62173	+	  1	TRUE
I	  62178	+	  1	TRUE
I	  62183	+	  1	TRUE
I	  62184	+	  1	TRUE
I	  62186	+	  1	TRUE
I	  62188	+	  2	TRUE
I	  62198	+	  1	TRUE
I	  62199	+	  1	TRUE
I	  62214	+	  2	TRUE
I	  62218	+	  1	TRUE
I	  62221	+	  1	TRUE
I	  62240	+	  2	TRUE
I	  62250	+	  1	TRUE
I	  62276	+	  1	TRUE
I	  62294	+	  1	TRUE
I	  62307	+	  1	TRUE
I	  62334	+	  1	TRUE
I	  62336	+	  1	TRUE
I	  62370	+	  1	TRUE
I	  62381	+	  1	TRUE
I	  62435	+	  1	TRUE
I	  62769	+	  1	TRUE
I	  62773	+	  6	TRUE
I	  62776	+	  9	TRUE
I	  62799	+	  2	TRUE
I	  62805	+	  1	TRUE
I	  62808	+	  3	TRUE
I	  62817	+	  1	TRUE
I	  62827	+	  2	TRUE
I	  62832	+	  3	TRUE
I	  62912	+	  1	TRUE
I	  62936	+	  3	TRUE
I	  62938	+	  1	TRUE
I	  62951	+	  2	TRUE
I	  62979	+	  1	TRUE
I	  62991	+	  1	TRUE
I	  63154	+	  1	TRUE
I	  64734	+	  1	TRUE
I	  65216	+	  1	TRUE
I	  68692	+	  1	TRUE
I	  68938	+	  1	TRUE
I	  68947	+	  1	TRUE
I	  69947	+	  1	TRUE
I	  70588	+	  1	TRUE
I	  70603	+	  1	TRUE
I	  71510	+	  1	TRUE
I	  71649	+	  3	TRUE
I	  71666	+	  1	TRUE
I	  71670	+	  3	TRUE
I	  71682	+	  1	TRUE
I	  71696	+	  5	TRUE
I	  71711	+	 10	TRUE
I	  71722	+	  1	TRUE
I	  71729	+	 18	TRUE
I	  71734	+	  2	TRUE
I	  71745	+	  1	TRUE
I	  71746	+	  1	TRUE
I	  71749	+	  3	TRUE
I	  71751	+	 25	TRUE
I	  71752	+	  1	TRUE
I	  71753	+	 33	TRUE
I	  71755	+	  1	TRUE
I	  71756	+	 83	TRUE
I	  71757	+	  1	TRUE
I	  71759	+	188	TRUE
I	  71762	+	  2	TRUE
I	  71763	+	  5	TRUE
I	  71764	+	  1	TRUE
I	  71768	+	 15	TRUE
I	  71772	+	  1	TRUE
I	  71777	+	 17	TRUE
I	  71780	+	  4	TRUE
I	  71783	+	  2	TRUE
I	  71785	+	  1	TRUE
I	  71793	+	  1	TRUE
I	  71812	+	  1	TRUE
I	  71827	+	  1	TRUE
I	  71848	+	  1	TRUE
I	  71852	+	  2	TRUE
I	  71855	+	  2	TRUE
I	  71859	+	  1	TRUE
I	  71864	+	  1	TRUE
I	  71866	+	  1	TRUE
I	  71867	+	  1	TRUE
I	  71882	+	  1	TRUE
I	  71895	+	  1	TRUE
I	  71923	+	  1	TRUE
I	  71964	+	  1	TRUE
I	  71966	+	  2	TRUE
I	  71992	+	  1	TRUE
I	  72007	+	  1	TRUE
I	  72034	+	  1	TRUE
I	  72043	+	  1	TRUE
I	  72056	+	  3	TRUE
I	  72063	+	  1	TRUE
I	  72071	+	  1	TRUE
I	  72074	+	  5	TRUE
I	  72100	+	  1	TRUE
I	  72140	+	  2	TRUE
I	  72152	+	  2	TRUE
I	  72243	+	  1	TRUE
I	  72250	+	  1	TRUE
I	  72266	+	  1	TRUE
I	  72268	+	  1	TRUE
I	  72283	+	  2	TRUE
I	  72293	+	  1	TRUE
I	  72311	+	  1	TRUE
I	  72322	+	  1	TRUE
I	  72332	+	  2	TRUE
I	  72333	+	  1	TRUE
I	  72368	+	  1	TRUE
I	  72395	+	  1	TRUE
I	  72407	+	  1	TRUE
I	  72410	+	  2	TRUE
I	  72412	+	  2	TRUE
I	  72418	+	  1	TRUE
I	  72419	+	  1	TRUE
I	  72423	+	  1	TRUE
I	  72428	+	  3	TRUE
I	  72431	+	  2	TRUE
I	  72436	+	  1	TRUE
I	  72440	+	  3	TRUE
I	  72455	+	  2	TRUE
I	  72457	+	  1	TRUE
I	  72458	+	  4	TRUE
I	  72461	+	  1	TRUE
I	  72469	+	  5	TRUE
I	  72477	+	  7	TRUE
I	  72478	+	  1	TRUE
I	  72482	+	  4	TRUE
I	  72484	+	  2	TRUE
I	  72485	+	  1	TRUE
I	  72488	+	  4	TRUE
I	  72491	+	  1	TRUE
I	  72493	+	  1	TRUE
I	  72497	+	  3	TRUE
I	  72503	+	  2	TRUE
I	  72518	+	  1	TRUE
I	  72521	+	  1	TRUE
I	  72527	+	  1	TRUE
I	  72529	+	  1	TRUE
I	  72530	+	  2	TRUE
I	  72531	+	  1	TRUE
I	  72536	+	  2	TRUE
I	  72539	+	  1	TRUE
I	  72550	+	  6	TRUE
I	  72551	+	  1	TRUE
I	  72557	+	  1	TRUE
I	  72560	+	  2	TRUE
I	  72561	+	  1	TRUE
I	  72566	+	  5	TRUE
I	  72568	+	  4	TRUE
I	  72569	+	  2	TRUE
I	  72571	+	  1	TRUE
I	  72573	+	  1	TRUE
I	  72575	+	  1	TRUE
I	  72578	+	  1	TRUE
I	  72579	+	  2	TRUE
I	  72586	+	  2	TRUE
I	  72590	+	  1	TRUE
I	  72593	+	  1	TRUE
I	  72600	+	  2	TRUE
I	  72601	+	  5	TRUE
I	  72608	+	  1	TRUE
I	  72616	+	  1	TRUE
I	  72643	+	  1	TRUE
I	  72652	+	  1	TRUE
I	  72664	+	  1	TRUE
I	  72667	+	  1	TRUE
I	  72676	+	  1	TRUE
I	  72679	+	  1	TRUE
I	  72689	+	  1	TRUE
I	  72695	+	  1	TRUE
I	  72703	+	  1	TRUE
I	  72704	+	  4	TRUE
I	  72708	+	  2	TRUE
I	  72709	+	  1	TRUE
I	  72717	+	  1	TRUE
I	  72718	+	  2	TRUE
I	  72719	+	  5	TRUE
I	  72725	+	  2	TRUE
I	  72733	+	  1	TRUE
I	  72737	+	  1	TRUE
I	  72743	+	  1	TRUE
I	  72749	+	  1	TRUE
I	  72754	+	  2	TRUE
I	  72758	+	  4	TRUE
I	  72763	+	  1	TRUE
I	  72764	+	  1	TRUE
I	  72775	+	  1	TRUE
I	  72794	+	  2	TRUE
I	  72796	+	  3	TRUE
I	  72809	+	  1	TRUE
I	  72812	+	  2	TRUE
I	  72815	+	  1	TRUE
I	  72817	+	  1	TRUE
I	  72827	+	  2	TRUE
I	  72828	+	  1	TRUE
I	  72829	+	  3	TRUE
I	  72845	+	  1	TRUE
I	  72860	+	  1	TRUE
I	  72877	+	  1	TRUE
I	  72879	+	  1	TRUE
I	  72889	+	  1	TRUE
I	  72899	+	  2	TRUE
I	  72917	+	  1	TRUE
I	  72919	+	  1	TRUE
I	  72920	+	  2	TRUE
I	  72944	+	  1	TRUE
I	  72971	+	  1	TRUE
I	  72988	+	  1	TRUE
I	  73003	+	  1	TRUE
I	  73009	+	  1	TRUE
I	  73226	+	  1	TRUE
I	  73409	+	  1	TRUE
I	  73491	+	  1	TRUE
I	  73758	+	  1	TRUE
I	  73818	+	  2	TRUE
I	  73851	+	  1	TRUE
I	  73888	+	  1	TRUE
I	  73903	+	  1	TRUE
I	  73914	+	  2	TRUE
I	  73916	+	  2	TRUE
I	  73921	+	  1	TRUE
I	  73940	+	  1	TRUE
I	  73952	+	  2	TRUE
I	  73957	+	  1	TRUE
I	  73970	+	  3	TRUE
I	  74035	+	  1	TRUE
I	  74155	+	  1	TRUE
I	  74574	+	  1	TRUE
I	  74730	+	  1	TRUE
I	  76084	+	  1	TRUE
I	  76338	+	  2	TRUE
I	  76354	+	  3	TRUE
I	  76368	+	  6	TRUE
I	  76371	+	  1	TRUE
I	  76373	+	  1	TRUE
I	  76377	+	 28	TRUE
I	  76384	+	 11	TRUE
I	  76386	+	 33	TRUE
I	  76387	+	  4	TRUE
I	  76388	+	  1	TRUE
I	  76392	+	 67	TRUE
I	  76393	+	  1	TRUE
I	  76394	+	 29	TRUE
I	  76395	+	  4	TRUE
I	  76396	+	 14	TRUE
I	  76397	+	 30	TRUE
I	  76398	+	  5	TRUE
I	  76399	+	  1	TRUE
I	  76401	+	215	TRUE
I	  76404	+	  2	TRUE
I	  76405	+	 53	TRUE
I	  76406	+	  2	TRUE
I	  76409	+	  2	TRUE
I	  76411	+	  6	TRUE
I	  76414	+	  3	TRUE
I	  76418	+	  2	TRUE
I	  76422	+	  1	TRUE
I	  76426	+	  3	TRUE
I	  76456	+	  1	TRUE
I	  76462	+	  1	TRUE
I	  76494	+	  1	TRUE
I	  76511	+	  1	TRUE
I	  76516	+	  1	TRUE
I	  76538	+	  1	TRUE
I	  76543	+	  1	TRUE
I	  76570	+	  1	TRUE
I	  76586	+	  1	TRUE
I	  76587	+	  1	TRUE
I	  76598	+	  1	TRUE
I	  76604	+	  1	TRUE
I	  76692	+	  1	TRUE
I	  76702	+	  1	TRUE
I	  76708	+	  1	TRUE
I	  76711	+	  1	TRUE
I	  76729	+	  1	TRUE
I	  76735	+	  1	TRUE
I	  76737	+	  1	TRUE
I	  76760	+	  1	TRUE
I	  76761	+	  1	TRUE
I	  76768	+	  1	TRUE
I	  76773	+	  1	TRUE
I	  76799	+	  1	TRUE
I	  76801	+	  2	TRUE
I	  76802	+	  1	TRUE
I	  76843	+	  1	TRUE
I	  76862	+	  1	TRUE
I	  76899	+	  1	TRUE
I	  76915	+	  1	TRUE
I	  76950	+	  1	TRUE
I	  76983	+	  1	TRUE
I	  77024	+	  1	TRUE
I	  77028	+	  1	TRUE
I	  77044	+	  1	TRUE
I	  77048	+	  1	TRUE
I	  77051	+	  2	TRUE
I	  77086	+	  2	TRUE
I	  77092	+	  2	TRUE
I	  77120	+	  1	TRUE
I	  77129	+	  1	TRUE
I	  77178	+	  1	TRUE
I	  77181	+	  1	TRUE
I	  77191	+	  1	TRUE
I	  77224	+	  1	TRUE
I	  77228	+	  1	TRUE
I	  77237	+	  1	TRUE
I	  77249	+	  1	TRUE
I	  77254	+	  3	TRUE
I	  77261	+	  1	TRUE
I	  77290	+	  1	TRUE
I	  77348	+	  2	TRUE
I	  77360	+	  1	TRUE
I	  77392	+	  1	TRUE
I	  77428	+	  1	TRUE
I	  77464	+	  1	TRUE
I	  77469	+	  1	TRUE
I	  77490	+	  1	TRUE
I	  77572	+	  1	TRUE
I	  77576	+	  1	TRUE
I	  77584	+	  1	TRUE
I	  77659	+	  1	TRUE
I	  77664	+	  1	TRUE
I	  77678	+	  1	TRUE
I	  77711	+	  2	TRUE
I	  77732	+	  1	TRUE
I	  77733	+	  1	TRUE
I	  77960	+	  1	TRUE
I	  78808	+	  1	TRUE
I	  78838	+	  1	TRUE
I	  79032	+	  1	TRUE
I	  79645	+	  1	TRUE
I	  79674	+	  2	TRUE
I	  79684	+	  4	TRUE
I	  79686	+	  3	TRUE
I	  79695	+	 10	TRUE
I	  79705	+	  1	TRUE
I	  79841	+	  1	TRUE
I	  79981	+	  1	TRUE
I	  82237	+	  1	TRUE
I	  82282	+	  1	TRUE
I	  82667	+	  1	TRUE
I	  82683	+	  1	TRUE
I	  82685	+	  1	TRUE
I	  82688	+	  8	TRUE
I	  82691	+	  1	TRUE
I	  82696	+	  4	TRUE
I	  82698	+	  2	TRUE
I	  82701	+	  7	TRUE
I	  82704	+	  1	TRUE
I	  82711	+	  4	TRUE
I	  82753	+	  1	TRUE
I	  82759	+	  1	TRUE
I	  82763	+	  1	TRUE
I	  84355	+	  1	TRUE
I	  87248	+	  1	TRUE
I	  87250	+	  7	TRUE
I	  87259	+	  6	TRUE
I	  87261	+	  3	TRUE
I	  87264	+	 14	TRUE
I	  87270	+	  1	TRUE
I	  87273	+	  1	TRUE
I	  87314	+	  1	TRUE
I	  92424	+	  1	TRUE
I	  92831	+	  1	TRUE
I	  92849	+	  8	TRUE
I	  92852	+	  4	TRUE
I	  92859	+	  6	TRUE
I	  92862	+	  2	TRUE
I	  92866	+	  1	TRUE
I	  92875	+	  1	TRUE
I	  92885	+	  3	TRUE
I	  92889	+	  1	TRUE
I	  92893	+	  1	TRUE
I	  92902	+	  1	TRUE
I	  93841	+	  1	TRUE
I	  93898	+	  1	TRUE
I	  93923	+	  1	TRUE
I	  94583	+	  2	TRUE
I	  94591	+	  1	TRUE
I	  94593	+	  2	TRUE
I	  94595	+	  3	TRUE
I	  94602	+	  1	TRUE
I	  94603	+	  1	TRUE
I	  94607	+	  3	TRUE
I	  94610	+	  1	TRUE
I	  94615	+	  3	TRUE
I	  94618	+	  1	TRUE
I	  94620	+	  1	TRUE
I	  94625	+	  5	TRUE
I	  94634	+	  1	TRUE
I	  94640	+	  3	TRUE
I	  94642	+	  2	TRUE
I	  94646	+	  5	TRUE
I	  94648	+	  1	TRUE
I	  94655	+	  5	TRUE
I	  94664	+	  1	TRUE
I	  94680	+	  2	TRUE
I	  94689	+	  1	TRUE
I	  94744	+	  1	TRUE
I	  94768	+	  1	TRUE
I	  94804	+	  1	TRUE
I	  94810	+	  1	TRUE
I	  94821	+	  1	TRUE
I	  94863	+	  1	TRUE
I	  94896	+	  1	TRUE
I	  94953	+	  1	TRUE
I	  94970	+	  1	TRUE
I	  94981	+	  1	TRUE
I	  95081	+	  1	TRUE
I	  95118	+	  2	TRUE
I	  95133	+	  1	TRUE
I	  95135	+	  2	TRUE
I	  95146	+	  1	TRUE
I	  95152	+	  1	TRUE
I	  95155	+	  1	TRUE
I	 101437	+	  1	TRUE
I	 114295	+	  1	TRUE
I	 114786	+	  1	TRUE
I	 114803	+	  6	TRUE
I	 114806	+	  1	TRUE
I	 114809	+	  6	TRUE
I	 114811	+	  7	TRUE
I	 114818	+	  3	TRUE
I	 114821	+	  2	TRUE
I	 114826	+	  2	TRUE
I	 114828	+	  3	TRUE
I	 114832	+	  2	TRUE
I	 114855	+	  1	TRUE
I	 114858	+	  2	TRUE
I	 114862	+	  1	TRUE
I	 114866	+	  1	TRUE
I	 114949	+	  1	TRUE
I	 115245	+	  1	TRUE
I	 115876	+	  1	TRUE
I	 116016	+	  1	TRUE
I	 116032	+	  1	TRUE
I	 116115	+	  1	TRUE
I	 116706	+	  1	TRUE
I	 116822	+	  1	TRUE
I	 117016	+	  1	TRUE
I	 119826	+	  2	TRUE
I	 119829	+	  3	TRUE
I	 119840	+	  3	TRUE
I	 119843	+	  3	TRUE
I	 119847	+	  4	TRUE
I	 119850	+	  1	TRUE
I	 119851	+	  2	TRUE
I	 119855	+	  4	TRUE
I	 119858	+	 11	TRUE
I	 119862	+	  4	TRUE
I	 119864	+	  2	TRUE
I	 119865	+	  1	TRUE
I	 119867	+	  8	TRUE
I	 119870	+	  2	TRUE
I	 119872	+	  9	TRUE
I	 119876	+	  5	TRUE
I	 119879	+	  4	TRUE
I	 119883	+	  1	TRUE
I	 119891	+	  9	TRUE
I	 119894	+	  2	TRUE
I	 119899	+	  1	TRUE
I	 119904	+	  2	TRUE
I	 119919	+	  1	TRUE
I	 119953	+	  2	TRUE
I	 119954	+	  1	TRUE
I	 119957	+	  2	TRUE
I	 119960	+	  5	TRUE
I	 119963	+	  4	TRUE
I	 119965	+	  2	TRUE
I	 120017	+	  1	TRUE
I	 120019	+	  2	TRUE
I	 120070	+	  1	TRUE
I	 120076	+	  1	TRUE
I	 120094	+	  1	TRUE
I	 120134	+	  1	TRUE
I	 120203	+	  1	TRUE
I	 120209	+	  1	TRUE
I	 120216	+	  1	TRUE
I	 120227	+	  1	TRUE
I	 120275	+	  1	TRUE
I	 120363	+	  1	TRUE
I	 120530	+	  1	TRUE
I	 120613	+	  1	TRUE
I	 121074	+	  1	TRUE
I	 121490	+	  1	TRUE
I	 121577	+	  1	TRUE
I	 122328	+	  1	TRUE
I	 122471	+	  1	TRUE
I	 122764	+	  1	TRUE
I	 122985	+	  1	TRUE
I	 123014	+	  1	TRUE
I	 123862	+	  1	TRUE
I	 124779	+	  1	TRUE
I	 124782	+	  1	TRUE
I	 124783	+	  2	TRUE
I	 124786	+	  1	TRUE
I	 124789	+	  2	TRUE
I	 124790	+	  1	TRUE
I	 124792	+	  5	TRUE
I	 124795	+	  1	TRUE
I	 124798	+	 11	TRUE
I	 124801	+	 11	TRUE
I	 124803	+	  4	TRUE
I	 124804	+	  1	TRUE
I	 124806	+	  1	TRUE
I	 124815	+	  1	TRUE
I	 124818	+	  2	TRUE
I	 124885	+	  2	TRUE
I	 124890	+	  1	TRUE
I	 124938	+	  2	TRUE
I	 124968	+	  2	TRUE
I	 125775	+	  1	TRUE
I	 125812	+	  1	TRUE
I	 126330	+	  1	TRUE
I	 126946	+	  1	TRUE
I	 127071	+	  1	TRUE
I	 127837	+	  2	TRUE
I	 129200	+	  2	TRUE
I	 129208	+	 32	TRUE
I	 129210	+	 11	TRUE
I	 129213	+	 17	TRUE
I	 129216	+	 12	TRUE
I	 129217	+	  1	TRUE
I	 129221	+	  1	TRUE
I	 129223	+	 32	TRUE
I	 129224	+	  5	TRUE
I	 129225	+	 10	TRUE
I	 129226	+	  6	TRUE
I	 129227	+	  7	TRUE
I	 129229	+	  7	TRUE
I	 129230	+	 57	TRUE
I	 129231	+	 57	TRUE
I	 129232	+	  7	TRUE
I	 129233	+	  3	TRUE
I	 129234	+	  6	TRUE
I	 129236	+	106	TRUE
I	 129238	+	 22	TRUE
I	 129239	+	 32	TRUE
I	 129240	+	  3	TRUE
I	 129241	+	 16	TRUE
I	 129242	+	  2	TRUE
I	 129244	+	 24	TRUE
I	 129246	+	  2	TRUE
I	 129248	+	 37	TRUE
I	 129249	+	 12	TRUE
I	 129250	+	  1	TRUE
I	 129251	+	 46	TRUE
I	 129252	+	 18	TRUE
I	 129254	+	 26	TRUE
I	 129256	+	  1	TRUE
I	 129259	+	  4	TRUE
I	 129263	+	  2	TRUE
I	 129265	+	  1	TRUE
I	 129268	+	  1	TRUE
I	 129272	+	  1	TRUE
I	 129277	+	  1	TRUE
I	 129327	+	  1	TRUE
I	 129331	+	  2	TRUE
I	 129371	+	  1	TRUE
I	 129376	+	  1	TRUE
I	 129392	+	  1	TRUE
I	 129402	+	  1	TRUE
I	 129411	+	  1	TRUE
I	 129416	+	  2	TRUE
I	 129417	+	  1	TRUE
