seq	TSS	strand	nTAGs	isreal
I	  72477	+	  7	TRUE
I	  72486	+	  1	TRUE
I	  72488	+	  1	TRUE
I	  72489	+	  1	TRUE
I	  72493	+	  1	TRUE
I	  72497	+	  2	TRUE
I	  72519	+	  1	TRUE
I	  72521	+	  1	TRUE
I	  72550	+	  2	TRUE
I	  72557	+	  1	TRUE
I	  72566	+	  2	TRUE
I	  72568	+	  2	TRUE
I	  72571	+	  1	TRUE
I	  72586	+	  2	TRUE
I	  72600	+	  1	TRUE
I	  72601	+	  2	TRUE
I	  72615	+	  1	TRUE
I	  72619	+	  1	TRUE
I	  72661	+	  1	TRUE
I	  72681	+	  1	TRUE
I	  72687	+	  1	TRUE
I	  72689	+	  1	TRUE
I	  72704	+	  4	TRUE
I	  72714	+	  1	TRUE
I	  72718	+	  1	TRUE
I	  72719	+	  2	TRUE
I	  72737	+	  2	TRUE
I	  72743	+	  1	TRUE
I	  72753	+	  1	TRUE
I	  72758	+	  3	TRUE
I	  72773	+	  1	TRUE
I	  72789	+	  1	TRUE
I	  72796	+	  1	TRUE
I	  72797	+	  1	TRUE
I	  72807	+	  1	TRUE
I	  72812	+	  1	TRUE
I	  72818	+	  1	TRUE
I	  72845	+	  2	TRUE
I	  72867	+	  1	TRUE
I	  72906	+	  1	TRUE
I	  72910	+	  1	TRUE
I	  72911	+	  1	TRUE
I	  72917	+	  2	TRUE
I	  72919	+	  1	TRUE
I	  72959	+	  1	TRUE
I	  72967	+	  2	TRUE
I	  73517	+	  1	TRUE
I	  73840	+	  1	TRUE
I	  73916	+	  1	TRUE
I	  73921	+	  1	TRUE
I	  73940	+	  2	TRUE
I	  73955	+	  1	TRUE
I	  75040	+	  1	TRUE
I	  76344	+	  1	TRUE
I	  76356	+	  1	TRUE
I	  76368	+	  7	TRUE
I	  76369	+	  1	TRUE
I	  76372	+	  1	TRUE
I	  76377	+	 21	TRUE
I	  76384	+	 12	TRUE
I	  76386	+	 35	TRUE
I	  76387	+	  6	TRUE
I	  76388	+	  2	TRUE
I	  76392	+	 50	TRUE
I	  76393	+	  2	TRUE
I	  76394	+	 21	TRUE
I	  76395	+	  3	TRUE
I	  76396	+	  7	TRUE
I	  76397	+	 33	TRUE
I	  76398	+	  4	TRUE
I	  76400	+	  1	TRUE
I	  76401	+	186	TRUE
I	  76404	+	  3	TRUE
I	  76405	+	 41	TRUE
I	  76406	+	  1	TRUE
I	  76411	+	  5	TRUE
I	  76414	+	  2	TRUE
I	  76422	+	  1	TRUE
I	  76426	+	  2	TRUE
I	  76429	+	  2	TRUE
I	  76455	+	  2	TRUE
I	  76464	+	  2	TRUE
I	  76508	+	  1	TRUE
I	  76538	+	  1	TRUE
I	  76562	+	  1	TRUE
I	  76570	+	  1	TRUE
I	  76576	+	  1	TRUE
I	  76594	+	  1	TRUE
I	  76604	+	  1	TRUE
I	  76661	+	  1	TRUE
I	  76673	+	  1	TRUE
I	  76690	+	  1	TRUE
I	  76724	+	  1	TRUE
I	  76737	+	  1	TRUE
I	  76801	+	  1	TRUE
I	  76807	+	  1	TRUE
I	  76823	+	  1	TRUE
I	  76887	+	  1	TRUE
I	  76957	+	  1	TRUE
I	  77003	+	  1	TRUE
I	  77017	+	  1	TRUE
I	  77029	+	  1	TRUE
I	  77043	+	  1	TRUE
I	  77048	+	  2	TRUE
I	  77057	+	  1	TRUE
I	  77059	+	  2	TRUE
I	  77062	+	  1	TRUE
I	  77086	+	  2	TRUE
I	  77092	+	  2	TRUE
I	  77108	+	  1	TRUE
I	  77115	+	  1	TRUE
I	  77124	+	  2	TRUE
I	  77134	+	  2	TRUE
I	  77142	+	  1	TRUE
I	  77144	+	  1	TRUE
I	  77167	+	  2	TRUE
I	  77194	+	  1	TRUE
I	  77199	+	  3	TRUE
I	  77222	+	  1	TRUE
I	  77224	+	  1	TRUE
I	  77233	+	  3	TRUE
I	  77249	+	  1	TRUE
I	  77260	+	  1	TRUE
I	  77290	+	  1	TRUE
I	  77407	+	  1	TRUE
I	  77489	+	  1	TRUE
I	  77493	+	  1	TRUE
I	  77498	+	  1	TRUE
I	  77612	+	  1	TRUE
I	  77621	+	  1	TRUE
I	  77722	+	  1	TRUE
I	  77733	+	  1	TRUE
I	  77936	+	  1	TRUE
I	  78518	+	  1	TRUE
I	  78578	+	  1	TRUE
I	  78620	+	  1	TRUE
I	  78961	+	  1	TRUE
I	  79674	+	  2	TRUE
I	  79684	+	  2	TRUE
I	  79686	+	  2	TRUE
I	  79695	+	  7	TRUE
I	  79943	+	  1	TRUE
I	  82228	+	  1	TRUE
I	  82665	+	  1	TRUE
I	  82680	+	  2	TRUE
I	  82683	+	  2	TRUE
I	  82688	+	  6	TRUE
I	  82696	+	  3	TRUE
I	  82698	+	  1	TRUE
I	  82701	+	  5	TRUE
I	  82711	+	  2	TRUE
I	  82713	+	  1	TRUE
I	  82753	+	  4	TRUE
I	  82757	+	  1	TRUE
I	  82759	+	  2	TRUE
I	  82918	+	  1	TRUE
I	  87237	+	  1	TRUE
I	  87250	+	  6	TRUE
I	  87254	+	  1	TRUE
I	  87259	+	  5	TRUE
I	  87261	+	  2	TRUE
I	  87264	+	  9	TRUE
I	  87268	+	  2	TRUE
I	  87270	+	  1	TRUE
I	  87273	+	  1	TRUE
I	  87282	+	  1	TRUE
I	  87325	+	  1	TRUE
I	  92412	+	  1	TRUE
I	  92424	+	  1	TRUE
I	  92831	+	  2	TRUE
I	  92843	+	  1	TRUE
I	  92849	+	  3	TRUE
I	  92850	+	  2	TRUE
I	  92852	+	  3	TRUE
I	  92854	+	  1	TRUE
I	  92859	+	  6	TRUE
I	  92862	+	  2	TRUE
I	  92885	+	  1	TRUE
I	  92889	+	  3	TRUE
I	  92899	+	  1	TRUE
I	  94593	+	  1	TRUE
I	  94595	+	  4	TRUE
I	  94602	+	  1	TRUE
I	  94607	+	  3	TRUE
I	  94616	+	  1	TRUE
I	  94625	+	  1	TRUE
I	  94634	+	  1	TRUE
I	  94642	+	  1	TRUE
I	  94646	+	  1	TRUE
I	  94792	+	  1	TRUE
I	  95125	+	  1	TRUE
I	  95148	+	  1	TRUE
I	  95162	+	  1	TRUE
I	  95334	+	  1	TRUE
I	 112607	+	  1	TRUE
I	 113579	+	  1	TRUE
I	 114788	+	  1	TRUE
I	 114795	+	  1	TRUE
I	 114803	+	  4	TRUE
I	 114806	+	  1	TRUE
I	 114809	+	  4	TRUE
I	 114811	+	  2	TRUE
I	 114818	+	  2	TRUE
I	 114832	+	  2	TRUE
I	 114862	+	  1	TRUE
I	 115088	+	  1	TRUE
I	 115290	+	  1	TRUE
I	 115350	+	  1	TRUE
I	 116081	+	  1	TRUE
I	 116148	+	  1	TRUE
I	 116716	+	  1	TRUE
I	 119829	+	  2	TRUE
I	 119843	+	  1	TRUE
I	 119845	+	  1	TRUE
I	 119847	+	  1	TRUE
I	 119850	+	  3	TRUE
I	 119851	+	  2	TRUE
I	 119855	+	  1	TRUE
I	 119858	+	  9	TRUE
I	 119861	+	  1	TRUE
I	 119862	+	  3	TRUE
I	 119864	+	  5	TRUE
I	 119867	+	  5	TRUE
I	 119872	+	  8	TRUE
I	 119876	+	  4	TRUE
I	 119879	+	  1	TRUE
I	 119883	+	  1	TRUE
I	 119891	+	  2	TRUE
I	 119894	+	  1	TRUE
I	 119897	+	  1	TRUE
I	 119953	+	  4	TRUE
I	 119957	+	  2	TRUE
I	 119960	+	  5	TRUE
I	 119963	+	  3	TRUE
I	 120007	+	  1	TRUE
I	 120068	+	  1	TRUE
I	 120145	+	  1	TRUE
I	 120216	+	  1	TRUE
I	 120224	+	  1	TRUE
I	 120361	+	  1	TRUE
I	 121469	+	  1	TRUE
I	 122564	+	  1	TRUE
I	 124778	+	  1	TRUE
I	 124782	+	  3	TRUE
I	 124783	+	  3	TRUE
I	 124786	+	  3	TRUE
I	 124789	+	  2	TRUE
I	 124792	+	  5	TRUE
I	 124795	+	  2	TRUE
I	 124798	+	  8	TRUE
I	 124801	+	 13	TRUE
I	 124803	+	  2	TRUE
I	 124815	+	  1	TRUE
I	 124818	+	  1	TRUE
I	 124831	+	  1	TRUE
I	 124860	+	  1	TRUE
I	 124881	+	  1	TRUE
I	 125104	+	  1	TRUE
I	 125632	+	  1	TRUE
I	 126993	+	  1	TRUE
I	 127729	+	  1	TRUE
I	 127848	+	  1	TRUE
I	 128792	+	  1	TRUE
I	 129200	+	  1	TRUE
I	 129208	+	 33	TRUE
I	 129210	+	  9	TRUE
I	 129213	+	 21	TRUE
I	 129214	+	  1	TRUE
I	 129216	+	 13	TRUE
I	 129221	+	  2	TRUE
I	 129223	+	 34	TRUE
I	 129224	+	  9	TRUE
I	 129225	+	 11	TRUE
I	 129226	+	  5	TRUE
I	 129227	+	  7	TRUE
I	 129229	+	  3	TRUE
I	 129230	+	 61	TRUE
I	 129231	+	 56	TRUE
I	 129232	+	  6	TRUE
I	 129233	+	  2	TRUE
I	 129234	+	  9	TRUE
I	 129236	+	104	TRUE
I	 129238	+	 16	TRUE
I	 129239	+	 30	TRUE
I	 129240	+	  5	TRUE
I	 129241	+	 10	TRUE
I	 129242	+	  2	TRUE
I	 129244	+	 28	TRUE
I	 129245	+	  2	TRUE
I	 129246	+	  2	TRUE
I	 129248	+	 44	TRUE
I	 129249	+	 11	TRUE
I	 129250	+	  1	TRUE
I	 129251	+	 53	TRUE
I	 129252	+	 16	TRUE
I	 129254	+	 35	TRUE
I	 129256	+	  1	TRUE
I	 129259	+	  6	TRUE
I	 129263	+	  3	TRUE
I	 129265	+	  1	TRUE
I	 129297	+	  2	TRUE
I	 129337	+	  1	TRUE
I	 129354	+	  1	TRUE
I	 129383	+	  1	TRUE
I	 129408	+	  1	TRUE
I	 129480	+	  1	TRUE
I	 129494	+	  1	TRUE
I	 130683	+	  2	TRUE
I	 130684	+	  1	TRUE
I	 130686	+	  3	TRUE
I	 130690	+	  2	TRUE
I	 130694	+	  1	TRUE
I	 130701	+	 17	TRUE
I	 130703	+	  1	TRUE
I	 130706	+	  2	TRUE
I	 130708	+	  3	TRUE
I	 130711	+	  1	TRUE
I	 130716	+	  5	TRUE
I	 130723	+	  1	TRUE
I	 130724	+	  1	TRUE
I	 130726	+	  1	TRUE
I	 130732	+	  1	TRUE
I	 130735	+	 52	TRUE
I	 130737	+	  1	TRUE
I	 130740	+	  2	TRUE
I	 130742	+	  7	TRUE
I	 130744	+	 32	TRUE
I	 130745	+	  2	TRUE
I	 130746	+	  1	TRUE
I	 130748	+	  2	TRUE
I	 130750	+	 12	TRUE
I	 130751	+	  1	TRUE
I	 130758	+	  3	TRUE
I	 130775	+	  1	TRUE
I	 130779	+	  2	TRUE
I	 130788	+	  1	TRUE
I	 130847	+	  1	TRUE
I	 130888	+	  1	TRUE
I	 130988	+	  1	TRUE
I	 131054	+	  1	TRUE
I	 131119	+	  1	TRUE
I	 131151	+	  1	TRUE
I	 131229	+	  1	TRUE
I	 131246	+	  1	TRUE
I	 131251	+	  1	TRUE
I	 131257	+	  1	TRUE
I	 131276	+	  1	TRUE
I	 131296	+	  1	TRUE
I	 131303	+	  1	TRUE
I	 131309	+	  1	TRUE
I	 131320	+	  1	TRUE
I	 131330	+	  1	TRUE
I	 131353	+	  1	TRUE
I	 131355	+	  1	TRUE
I	 131357	+	  2	TRUE
I	 131367	+	  1	TRUE
I	 131378	+	  3	TRUE
I	 131387	+	  1	TRUE
I	 131407	+	  1	TRUE
I	 131435	+	  1	TRUE
I	 131614	+	  1	TRUE
I	 131711	+	  1	TRUE
I	 131712	+	  1	TRUE
I	 132182	+	  1	TRUE
I	 132220	+	  3	TRUE
I	 132603	+	  1	TRUE
I	 133702	+	  1	TRUE
I	 134218	+	  1	TRUE
I	 135815	+	  3	TRUE
I	 135818	+	  1	TRUE
I	 135822	+	  1	TRUE
I	 135824	+	  4	TRUE
I	 135825	+	  1	TRUE
I	 135829	+	  6	TRUE
I	 135840	+	  1	TRUE
I	 135869	+	  1	TRUE
I	 136157	+	  1	TRUE
I	 136517	+	  2	TRUE
I	 136593	+	  1	TRUE
I	 136696	+	  1	TRUE
I	 136702	+	  1	TRUE
I	 136749	+	  1	TRUE
I	 136815	+	  1	TRUE
I	 136816	+	  1	TRUE
I	 136822	+	  2	TRUE
I	 136835	+	  1	TRUE
I	 136839	+	  2	TRUE
I	 136858	+	  1	TRUE
I	 136860	+	  2	TRUE
I	 136866	+	  6	TRUE
I	 136868	+	  9	TRUE
I	 136871	+	  1	TRUE
I	 136874	+	  2	TRUE
I	 136877	+	  1	TRUE
I	 136882	+	  2	TRUE
I	 136916	+	  1	TRUE
I	 136946	+	  1	TRUE
I	 137045	+	  1	TRUE
I	 137076	+	  1	TRUE
I	 137153	+	  1	TRUE
I	 137190	+	  1	TRUE
I	 137270	+	  1	TRUE
I	 137338	+	  1	TRUE
I	 137417	+	  1	TRUE
I	 139152	+	  1	TRUE
I	 142035	+	  2	TRUE
I	 142117	+	  5	TRUE
I	 142122	+	 13	TRUE
I	 142124	+	  2	TRUE
I	 142129	+	  2	TRUE
I	 142131	+	 23	TRUE
I	 142132	+	  1	TRUE
I	 142133	+	  1	TRUE
I	 142136	+	  1	TRUE
I	 142138	+	 28	TRUE
I	 142139	+	  9	TRUE
I	 142141	+	 51	TRUE
I	 142144	+	 37	TRUE
I	 142146	+	 15	TRUE
I	 142147	+	 23	TRUE
I	 142149	+	 16	TRUE
I	 142151	+	 10	TRUE
I	 142152	+	  2	TRUE
I	 142153	+	 78	TRUE
I	 142157	+	  7	TRUE
I	 142161	+	  7	TRUE
I	 142163	+	  5	TRUE
I	 142165	+	  9	TRUE
I	 142167	+	 12	TRUE
I	 142169	+	  1	TRUE
I	 142171	+	  1	TRUE
I	 142176	+	  2	TRUE
I	 142179	+	  1	TRUE
I	 142186	+	  1	TRUE
I	 142187	+	  1	TRUE
I	 142195	+	  4	TRUE
I	 142201	+	  1	TRUE
I	 142230	+	  6	TRUE
I	 142234	+	  6	TRUE
I	 142236	+	  1	TRUE
I	 142237	+	  2	TRUE
I	 142242	+	  6	TRUE
I	 142243	+	  1	TRUE
I	 142246	+	  5	TRUE
I	 142443	+	  1	TRUE
I	 142624	+	  1	TRUE
I	 142647	+	  1	TRUE
I	 142648	+	  2	TRUE
I	 142649	+	  2	TRUE
I	 142653	+	  1	TRUE
I	 142654	+	  1	TRUE
I	 142656	+	  2	TRUE
I	 142663	+	  2	TRUE
I	 142672	+	  1	TRUE
I	 142673	+	  1	TRUE
I	 142677	+	  4	TRUE
I	 142678	+	  1	TRUE
I	 142680	+	  1	TRUE
I	 142686	+	  1	TRUE
I	 142687	+	  1	TRUE
I	 142688	+	  1	TRUE
I	 142689	+	  1	TRUE
I	 142690	+	  1	TRUE
I	 142691	+	  1	TRUE
I	 142695	+	  1	TRUE
I	 142696	+	  3	TRUE
I	 142705	+	  1	TRUE
I	 142709	+	  1	TRUE
I	 142710	+	  3	TRUE
I	 142711	+	  5	TRUE
I	 142713	+	  2	TRUE
I	 142714	+	  3	TRUE
I	 142717	+	  1	TRUE
I	 142719	+	  1	TRUE
I	 142726	+	  2	TRUE
I	 142730	+	  1	TRUE
I	 142747	+	  1	TRUE
I	 142752	+	  2	TRUE
I	 142753	+	  2	TRUE
I	 142756	+	  1	TRUE
I	 142758	+	  2	TRUE
I	 142759	+	  4	TRUE
I	 142762	+	  1	TRUE
I	 142764	+	  1	TRUE
I	 142768	+	  2	TRUE
I	 142771	+	  2	TRUE
I	 142777	+	  2	TRUE
I	 142788	+	  1	TRUE
I	 142792	+	  2	TRUE
I	 142793	+	  1	TRUE
I	 142797	+	  2	TRUE
I	 142798	+	  2	TRUE
I	 142802	+	  2	TRUE
I	 142807	+	  2	TRUE
I	 142813	+	  3	TRUE
I	 142818	+	  1	TRUE
I	 142819	+	  3	TRUE
I	 142823	+	  1	TRUE
I	 142835	+	  1	TRUE
I	 142840	+	  1	TRUE
I	 142849	+	  2	TRUE
I	 142852	+	  1	TRUE
I	 142858	+	  5	TRUE
I	 142860	+	  2	TRUE
I	 142866	+	  1	TRUE
I	 142869	+	  1	TRUE
I	 142871	+	  1	TRUE
I	 142878	+	  1	TRUE
I	 142892	+	  1	TRUE
I	 142899	+	  1	TRUE
I	 142902	+	  2	TRUE
I	 142903	+	  3	TRUE
I	 142906	+	  2	TRUE
I	 142915	+	  1	TRUE
I	 142920	+	  1	TRUE
I	 142921	+	  1	TRUE
I	 142925	+	  1	TRUE
I	 142926	+	  2	TRUE
I	 142928	+	  1	TRUE
I	 142929	+	  2	TRUE
I	 142930	+	  1	TRUE
I	 142936	+	  1	TRUE
I	 142956	+	  1	TRUE
I	 142962	+	  1	TRUE
I	 142971	+	  1	TRUE
I	 142972	+	  2	TRUE
I	 142987	+	  1	TRUE
I	 142997	+	  1	TRUE
I	 142998	+	  2	TRUE
I	 142999	+	  1	TRUE
