seq	TSS	strand	nTAGs	isreal
I	  61684	+	    1	TRUE
I	  61685	+	    2	TRUE
I	  61688	+	    2	TRUE
I	  61781	+	    1	TRUE
I	  61784	+	    1	TRUE
I	  61787	+	    1	TRUE
I	  61835	+	    1	TRUE
I	  61837	+	    1	TRUE
I	  61838	+	    1	TRUE
I	  61848	+	    2	TRUE
I	  61849	+	    1	TRUE
I	  61850	+	    1	TRUE
I	  61862	+	    1	TRUE
I	  61871	+	    1	TRUE
I	  61881	+	    1	TRUE
I	  61898	+	    1	TRUE
I	  61928	+	    1	TRUE
I	  61933	+	    1	TRUE
I	  61950	+	    1	TRUE
I	  62113	+	    1	TRUE
I	  62126	+	    2	TRUE
I	  62183	+	    1	TRUE
I	  62231	+	    1	TRUE
I	  62240	+	    1	TRUE
I	  62242	+	    1	TRUE
I	  62260	+	    1	TRUE
I	  62270	+	    1	TRUE
I	  62766	+	    4	TRUE
I	  62769	+	    4	TRUE
I	  62773	+	   44	TRUE
I	  62776	+	   17	TRUE
I	  62779	+	    1	TRUE
I	  62799	+	    1	TRUE
I	  62805	+	    1	TRUE
I	  62810	+	    1	TRUE
I	  62815	+	    1	TRUE
I	  62832	+	    2	TRUE
I	  62845	+	    1	TRUE
I	  62856	+	    1	TRUE
I	  62936	+	    3	TRUE
I	  62938	+	    1	TRUE
I	  62951	+	    1	TRUE
I	  63001	+	    1	TRUE
I	  63897	+	    1	TRUE
I	  66079	+	    2	TRUE
I	  66118	+	    4	TRUE
I	  66119	+	    2	TRUE
I	  68703	+	    2	TRUE
I	  68723	+	    1	TRUE
I	  68725	+	    3	TRUE
I	  68735	+	    1	TRUE
I	  68931	+	    1	TRUE
I	  68984	+	    1	TRUE
I	  69021	+	    1	TRUE
I	  69893	+	    2	TRUE
I	  69944	+	    1	TRUE
I	  69947	+	    2	TRUE
I	  69969	+	    1	TRUE
I	  69972	+	    3	TRUE
I	  71644	+	    3	TRUE
I	  71649	+	    4	TRUE
I	  71652	+	    1	TRUE
I	  71670	+	    2	TRUE
I	  71680	+	    1	TRUE
I	  71696	+	   24	TRUE
I	  71710	+	    1	TRUE
I	  71711	+	   22	TRUE
I	  71712	+	    1	TRUE
I	  71717	+	   13	TRUE
I	  71718	+	    1	TRUE
I	  71722	+	    1	TRUE
I	  71726	+	    1	TRUE
I	  71729	+	   15	TRUE
I	  71732	+	    3	TRUE
I	  71734	+	   26	TRUE
I	  71739	+	    4	TRUE
I	  71743	+	    1	TRUE
I	  71749	+	    2	TRUE
I	  71751	+	    2	TRUE
I	  71752	+	    6	TRUE
I	  71753	+	 1008	TRUE
I	  71754	+	    2	TRUE
I	  71755	+	    3	TRUE
I	  71756	+	 9359	TRUE
I	  71757	+	   20	TRUE
I	  71758	+	   52	TRUE
I	  71759	+	13838	TRUE
I	  71760	+	   85	TRUE
I	  71761	+	   12	TRUE
I	  71762	+	    2	TRUE
I	  71763	+	   23	TRUE
I	  71764	+	   16	TRUE
I	  71765	+	    8	TRUE
I	  71767	+	    2	TRUE
I	  71768	+	   78	TRUE
I	  71772	+	    2	TRUE
I	  71777	+	  399	TRUE
I	  71778	+	    1	TRUE
I	  71780	+	    6	TRUE
I	  71782	+	    1	TRUE
I	  71784	+	    1	TRUE
I	  71785	+	    2	TRUE
I	  71788	+	    6	TRUE
I	  71790	+	    1	TRUE
I	  71806	+	   18	TRUE
I	  71808	+	    3	TRUE
I	  71809	+	    2	TRUE
I	  71819	+	    5	TRUE
I	  71828	+	    1	TRUE
I	  71829	+	    1	TRUE
I	  71839	+	    3	TRUE
I	  71845	+	    1	TRUE
I	  71848	+	    2	TRUE
I	  71852	+	    1	TRUE
I	  71864	+	    1	TRUE
I	  71867	+	    5	TRUE
I	  71868	+	    6	TRUE
I	  71875	+	    2	TRUE
I	  71876	+	    1	TRUE
I	  71877	+	    1	TRUE
I	  71881	+	    1	TRUE
I	  71885	+	    2	TRUE
I	  71896	+	    2	TRUE
I	  71899	+	    1	TRUE
I	  71900	+	    2	TRUE
I	  71905	+	    2	TRUE
I	  71911	+	    4	TRUE
I	  71913	+	    3	TRUE
I	  71915	+	    2	TRUE
I	  71916	+	    2	TRUE
I	  71920	+	    2	TRUE
I	  71921	+	    1	TRUE
I	  71922	+	    1	TRUE
I	  71927	+	    9	TRUE
I	  71931	+	    1	TRUE
I	  71941	+	    1	TRUE
I	  71945	+	    5	TRUE
I	  71948	+	    4	TRUE
I	  71949	+	    7	TRUE
I	  71965	+	    2	TRUE
I	  71967	+	    1	TRUE
I	  71972	+	    3	TRUE
I	  71984	+	    1	TRUE
I	  71985	+	    1	TRUE
I	  71992	+	    8	TRUE
I	  71996	+	    1	TRUE
I	  72004	+	    2	TRUE
I	  72009	+	    3	TRUE
I	  72010	+	    1	TRUE
I	  72011	+	    2	TRUE
I	  72012	+	    6	TRUE
I	  72014	+	    1	TRUE
I	  72015	+	    5	TRUE
I	  72022	+	   10	TRUE
I	  72023	+	    8	TRUE
I	  72034	+	    3	TRUE
I	  72037	+	    2	TRUE
I	  72042	+	    2	TRUE
I	  72043	+	   25	TRUE
I	  72044	+	    3	TRUE
I	  72045	+	    2	TRUE
I	  72047	+	    1	TRUE
I	  72050	+	    5	TRUE
I	  72054	+	    1	TRUE
I	  72057	+	    3	TRUE
I	  72067	+	    2	TRUE
I	  72070	+	    2	TRUE
I	  72071	+	    3	TRUE
I	  72074	+	    2	TRUE
I	  72077	+	    5	TRUE
I	  72087	+	    1	TRUE
I	  72096	+	    3	TRUE
I	  72104	+	    3	TRUE
I	  72107	+	    1	TRUE
I	  72112	+	    3	TRUE
I	  72118	+	    2	TRUE
I	  72121	+	    1	TRUE
I	  72122	+	    2	TRUE
I	  72125	+	    6	TRUE
I	  72144	+	    1	TRUE
I	  72149	+	    3	TRUE
I	  72151	+	    3	TRUE
I	  72154	+	    5	TRUE
I	  72160	+	    1	TRUE
I	  72164	+	    1	TRUE
I	  72167	+	    1	TRUE
I	  72172	+	    1	TRUE
I	  72184	+	    3	TRUE
I	  72187	+	    1	TRUE
I	  72190	+	    1	TRUE
I	  72193	+	    2	TRUE
I	  72200	+	   10	TRUE
I	  72201	+	    7	TRUE
I	  72204	+	    1	TRUE
I	  72211	+	    1	TRUE
I	  72218	+	    4	TRUE
I	  72227	+	    5	TRUE
I	  72235	+	    2	TRUE
I	  72251	+	    8	TRUE
I	  72254	+	    2	TRUE
I	  72257	+	    6	TRUE
I	  72259	+	    1	TRUE
I	  72260	+	    5	TRUE
I	  72267	+	    4	TRUE
I	  72268	+	    2	TRUE
I	  72283	+	    4	TRUE
I	  72289	+	    1	TRUE
I	  72294	+	    2	TRUE
I	  72296	+	    3	TRUE
I	  72313	+	    1	TRUE
I	  72315	+	    2	TRUE
I	  72316	+	   45	TRUE
I	  72317	+	    5	TRUE
I	  72320	+	    2	TRUE
I	  72322	+	    2	TRUE
I	  72330	+	    7	TRUE
I	  72333	+	    1	TRUE
I	  72338	+	    3	TRUE
I	  72341	+	    1	TRUE
I	  72351	+	    2	TRUE
I	  72358	+	    3	TRUE
I	  72360	+	    1	TRUE
I	  72362	+	    1	TRUE
I	  72367	+	   10	TRUE
I	  72370	+	    2	TRUE
I	  72372	+	    1	TRUE
I	  72373	+	    1	TRUE
I	  72389	+	    9	TRUE
I	  72390	+	    1	TRUE
I	  72391	+	    1	TRUE
I	  72394	+	    4	TRUE
I	  72395	+	    1	TRUE
I	  72401	+	    6	TRUE
I	  72404	+	    5	TRUE
I	  72412	+	    3	TRUE
I	  72413	+	    1	TRUE
I	  72418	+	    1	TRUE
I	  72435	+	    1	TRUE
I	  72443	+	    3	TRUE
I	  72451	+	    1	TRUE
I	  72452	+	    1	TRUE
I	  72454	+	    1	TRUE
I	  72457	+	    5	TRUE
I	  72458	+	    1	TRUE
I	  72464	+	    1	TRUE
I	  72469	+	   16	TRUE
I	  72470	+	   10	TRUE
I	  72473	+	    3	TRUE
I	  72476	+	    1	TRUE
I	  72477	+	    4	TRUE
I	  72484	+	    2	TRUE
I	  72485	+	    4	TRUE
I	  72496	+	    2	TRUE
I	  72497	+	    1	TRUE
I	  72500	+	    3	TRUE
I	  72502	+	    1	TRUE
I	  72515	+	    1	TRUE
I	  72518	+	    2	TRUE
I	  72521	+	   12	TRUE
I	  72524	+	    4	TRUE
I	  72535	+	    3	TRUE
I	  72536	+	    5	TRUE
I	  72550	+	    3	TRUE
I	  72557	+	    2	TRUE
I	  72560	+	    2	TRUE
I	  72566	+	    1	TRUE
I	  72568	+	    7	TRUE
I	  72569	+	    1	TRUE
I	  72570	+	    2	TRUE
I	  72571	+	    1	TRUE
I	  72576	+	    1	TRUE
I	  72578	+	    5	TRUE
I	  72586	+	   11	TRUE
I	  72587	+	    3	TRUE
I	  72600	+	    2	TRUE
I	  72603	+	    1	TRUE
I	  72608	+	    1	TRUE
I	  72616	+	    3	TRUE
I	  72617	+	    7	TRUE
I	  72620	+	    2	TRUE
I	  72622	+	    2	TRUE
I	  72643	+	    1	TRUE
I	  72652	+	    2	TRUE
I	  72654	+	    2	TRUE
I	  72656	+	    1	TRUE
I	  72657	+	    1	TRUE
I	  72661	+	    1	TRUE
I	  72662	+	    3	TRUE
I	  72665	+	    1	TRUE
I	  72672	+	    4	TRUE
I	  72685	+	    3	TRUE
I	  72687	+	    1	TRUE
I	  72688	+	    1	TRUE
I	  72689	+	    1	TRUE
I	  72691	+	    2	TRUE
I	  72711	+	    1	TRUE
I	  72715	+	    2	TRUE
I	  72717	+	    1	TRUE
I	  72718	+	    2	TRUE
I	  72725	+	    1	TRUE
I	  72737	+	    2	TRUE
I	  72759	+	    2	TRUE
I	  72770	+	    1	TRUE
I	  72791	+	    2	TRUE
I	  72795	+	    2	TRUE
I	  72796	+	    3	TRUE
I	  72815	+	    2	TRUE
I	  73442	+	    1	TRUE
I	  73486	+	    3	TRUE
I	  73907	+	    1	TRUE
I	  73914	+	    5	TRUE
I	  73916	+	    1	TRUE
I	  73921	+	    7	TRUE
I	  73952	+	    1	TRUE
I	  73981	+	    1	TRUE
I	  75955	+	    1	TRUE
I	  76275	+	    2	TRUE
I	  76344	+	    3	TRUE
I	  76354	+	    1	TRUE
I	  76364	+	    1	TRUE
I	  76366	+	    5	TRUE
I	  76368	+	   48	TRUE
I	  76370	+	    1	TRUE
I	  76374	+	    5	TRUE
I	  76377	+	  169	TRUE
I	  76378	+	    1	TRUE
I	  76384	+	   12	TRUE
I	  76385	+	    1	TRUE
I	  76386	+	  503	TRUE
I	  76387	+	   13	TRUE
I	  76388	+	    4	TRUE
I	  76392	+	   53	TRUE
I	  76393	+	    4	TRUE
I	  76394	+	  132	TRUE
I	  76395	+	    1	TRUE
I	  76396	+	   86	TRUE
I	  76397	+	  147	TRUE
I	  76398	+	   25	TRUE
I	  76399	+	    1	TRUE
I	  76401	+	  124	TRUE
I	  76404	+	   27	TRUE
I	  76405	+	  340	TRUE
I	  76406	+	    3	TRUE
I	  76409	+	    1	TRUE
I	  76411	+	   10	TRUE
I	  76418	+	    1	TRUE
I	  76432	+	    2	TRUE
I	  76464	+	    2	TRUE
I	  76465	+	    2	TRUE
I	  76466	+	    1	TRUE
I	  76478	+	    1	TRUE
I	  76492	+	    1	TRUE
I	  76495	+	    2	TRUE
I	  76509	+	    1	TRUE
I	  76516	+	    1	TRUE
I	  76518	+	    1	TRUE
I	  76541	+	    1	TRUE
I	  76572	+	    1	TRUE
I	  76580	+	    1	TRUE
I	  76592	+	    1	TRUE
I	  76634	+	    1	TRUE
I	  76643	+	    1	TRUE
I	  76655	+	    1	TRUE
I	  76702	+	    1	TRUE
I	  76714	+	    2	TRUE
I	  76723	+	    4	TRUE
I	  76729	+	    1	TRUE
I	  76732	+	    1	TRUE
I	  76792	+	    1	TRUE
I	  76874	+	    1	TRUE
I	  76906	+	    1	TRUE
I	  76911	+	    2	TRUE
I	  76936	+	    1	TRUE
I	  76990	+	    1	TRUE
I	  77029	+	    1	TRUE
I	  77030	+	    1	TRUE
I	  77059	+	    1	TRUE
I	  77092	+	    3	TRUE
I	  77119	+	    1	TRUE
I	  77120	+	    1	TRUE
I	  77127	+	    1	TRUE
I	  77171	+	    2	TRUE
I	  77175	+	    1	TRUE
I	  77234	+	    1	TRUE
I	  77296	+	    1	TRUE
I	  77374	+	    1	TRUE
I	  77378	+	    1	TRUE
I	  77431	+	    1	TRUE
I	  77437	+	    1	TRUE
I	  77492	+	    1	TRUE
I	  77504	+	    1	TRUE
I	  77600	+	    1	TRUE
I	  77798	+	    1	TRUE
I	  78118	+	    1	TRUE
I	  78233	+	    1	TRUE
I	  78525	+	    1	TRUE
I	  79674	+	   13	TRUE
I	  79684	+	    6	TRUE
I	  79686	+	    3	TRUE
I	  79695	+	    9	TRUE
I	  79714	+	    1	TRUE
I	  79933	+	    1	TRUE
I	  81781	+	    1	TRUE
I	  82698	+	    1	TRUE
I	  82730	+	    1	TRUE
I	  82763	+	    2	TRUE
I	  82766	+	    1	TRUE
I	  84718	+	    1	TRUE
I	  85288	+	    1	TRUE
I	  87250	+	    4	TRUE
I	  87264	+	    5	TRUE
I	  87270	+	    1	TRUE
I	  87282	+	    2	TRUE
I	  92419	+	    1	TRUE
I	  92424	+	    1	TRUE
I	  92426	+	    1	TRUE
I	  92849	+	   18	TRUE
I	  92852	+	    1	TRUE
I	  92859	+	   25	TRUE
I	  92862	+	   15	TRUE
I	  92889	+	    2	TRUE
I	  92893	+	    2	TRUE
I	  92909	+	    1	TRUE
I	  94593	+	    4	TRUE
I	  94595	+	    9	TRUE
I	  94602	+	    1	TRUE
I	  94603	+	    2	TRUE
I	  94604	+	    3	TRUE
I	  94610	+	    7	TRUE
I	  94621	+	    1	TRUE
I	  94634	+	    2	TRUE
I	  94640	+	    7	TRUE
I	  94646	+	    4	TRUE
I	  94655	+	    7	TRUE
I	  94664	+	    1	TRUE
I	  94680	+	    1	TRUE
I	  95135	+	    2	TRUE
I	  95152	+	    2	TRUE
I	 102441	+	    1	TRUE
I	 108211	+	    1	TRUE
I	 110762	+	    1	TRUE
I	 112387	+	    1	TRUE
I	 113591	+	    1	TRUE
I	 114170	+	    1	TRUE
I	 114356	+	    2	TRUE
I	 114781	+	    6	TRUE
I	 114786	+	    1	TRUE
I	 114788	+	    2	TRUE
I	 114790	+	    1	TRUE
I	 114802	+	    1	TRUE
I	 114803	+	   39	TRUE
I	 114806	+	   49	TRUE
I	 114809	+	  120	TRUE
I	 114811	+	   31	TRUE
I	 114813	+	    2	TRUE
I	 114816	+	    3	TRUE
I	 114818	+	    2	TRUE
I	 114821	+	    5	TRUE
I	 114826	+	    4	TRUE
I	 114828	+	    3	TRUE
I	 114832	+	   20	TRUE
I	 114850	+	    5	TRUE
I	 114858	+	    6	TRUE
I	 114862	+	    6	TRUE
I	 114866	+	    1	TRUE
I	 114940	+	    1	TRUE
I	 114943	+	    1	TRUE
I	 114949	+	    5	TRUE
I	 114961	+	    1	TRUE
I	 115254	+	    2	TRUE
I	 115372	+	    1	TRUE
I	 116028	+	    1	TRUE
I	 116778	+	    1	TRUE
I	 119829	+	    1	TRUE
I	 119843	+	    1	TRUE
I	 119855	+	    1	TRUE
I	 119858	+	   42	TRUE
I	 119864	+	    1	TRUE
I	 120227	+	    3	TRUE
I	 121487	+	    1	TRUE
I	 122136	+	    1	TRUE
I	 122471	+	    1	TRUE
I	 122757	+	    1	TRUE
I	 124772	+	    2	TRUE
I	 124774	+	    1	TRUE
I	 124776	+	    1	TRUE
I	 124778	+	    1	TRUE
I	 124779	+	    2	TRUE
I	 124783	+	   11	TRUE
I	 124786	+	   16	TRUE
I	 124789	+	    3	TRUE
I	 124795	+	    1	TRUE
I	 124798	+	   31	TRUE
I	 124800	+	    1	TRUE
I	 124801	+	   52	TRUE
I	 124815	+	    1	TRUE
I	 124818	+	   12	TRUE
I	 124845	+	    2	TRUE
I	 125321	+	    2	TRUE
I	 125586	+	    1	TRUE
I	 129208	+	   36	TRUE
I	 129210	+	   11	TRUE
I	 129213	+	   23	TRUE
I	 129223	+	   33	TRUE
I	 129224	+	    8	TRUE
I	 129225	+	    4	TRUE
I	 129226	+	    3	TRUE
I	 129227	+	    5	TRUE
I	 129229	+	    1	TRUE
I	 129230	+	  205	TRUE
I	 129231	+	   16	TRUE
I	 129234	+	    2	TRUE
I	 129236	+	   59	TRUE
I	 129238	+	    1	TRUE
I	 129239	+	   39	TRUE
I	 129241	+	   12	TRUE
I	 129244	+	   15	TRUE
I	 129246	+	    4	TRUE
I	 129248	+	   56	TRUE
I	 129249	+	    4	TRUE
I	 129251	+	   45	TRUE
I	 129252	+	    2	TRUE
I	 129254	+	    1	TRUE
I	 129256	+	    3	TRUE
I	 129263	+	    3	TRUE
I	 129272	+	    1	TRUE
I	 129277	+	    1	TRUE
I	 129283	+	    1	TRUE
I	 129515	+	    2	TRUE
I	 130686	+	    2	TRUE
I	 130701	+	   11	TRUE
I	 130703	+	    2	TRUE
I	 130706	+	    2	TRUE
I	 130708	+	    2	TRUE
I	 130716	+	   24	TRUE
I	 130723	+	    1	TRUE
I	 130725	+	    1	TRUE
I	 130735	+	  261	TRUE
I	 130736	+	    1	TRUE
I	 130737	+	    3	TRUE
I	 130740	+	    2	TRUE
I	 130742	+	    1	TRUE
I	 130743	+	    1	TRUE
I	 130744	+	   54	TRUE
I	 130748	+	    8	TRUE
I	 130750	+	    3	TRUE
I	 130751	+	    1	TRUE
I	 130779	+	    1	TRUE
I	 131021	+	    1	TRUE
I	 131029	+	    1	TRUE
I	 131153	+	    1	TRUE
I	 131209	+	    1	TRUE
I	 131282	+	    2	TRUE
I	 131614	+	    2	TRUE
I	 131745	+	    1	TRUE
I	 132156	+	    1	TRUE
I	 132162	+	    1	TRUE
I	 132164	+	    3	TRUE
I	 132182	+	   15	TRUE
I	 132185	+	   49	TRUE
I	 132187	+	    1	TRUE
I	 132191	+	    6	TRUE
I	 132195	+	    2	TRUE
I	 132200	+	    1	TRUE
I	 132201	+	   31	TRUE
I	 132205	+	    6	TRUE
I	 132208	+	    8	TRUE
I	 132213	+	    6	TRUE
I	 132221	+	    7	TRUE
I	 132371	+	    1	TRUE
I	 132524	+	    1	TRUE
I	 135777	+	    1	TRUE
I	 135792	+	    3	TRUE
I	 135811	+	    1	TRUE
I	 135818	+	    6	TRUE
I	 135819	+	    2	TRUE
I	 135824	+	    7	TRUE
I	 135825	+	    2	TRUE
I	 135829	+	   11	TRUE
I	 135830	+	    2	TRUE
I	 135832	+	    2	TRUE
I	 135841	+	    3	TRUE
I	 135847	+	    3	TRUE
I	 135854	+	   11	TRUE
I	 136816	+	    1	TRUE
I	 136844	+	    2	TRUE
I	 136868	+	   11	TRUE
I	 136875	+	    3	TRUE
I	 136877	+	    1	TRUE
I	 136882	+	    2	TRUE
I	 136916	+	    1	TRUE
I	 136970	+	    1	TRUE
I	 137795	+	    1	TRUE
I	 142117	+	    1	TRUE
I	 142122	+	    9	TRUE
I	 142124	+	    1	TRUE
I	 142131	+	   50	TRUE
I	 142138	+	   20	TRUE
I	 142139	+	    2	TRUE
I	 142141	+	  160	TRUE
I	 142144	+	  164	TRUE
I	 142146	+	   67	TRUE
I	 142147	+	  116	TRUE
I	 142149	+	   98	TRUE
I	 142151	+	    6	TRUE
I	 142152	+	    2	TRUE
I	 142153	+	 2173	TRUE
I	 142154	+	   20	TRUE
I	 142155	+	    2	TRUE
I	 142156	+	    1	TRUE
I	 142157	+	   20	TRUE
I	 142161	+	    1	TRUE
I	 142165	+	    2	TRUE
I	 142167	+	    9	TRUE
I	 142169	+	    1	TRUE
I	 142179	+	    1	TRUE
I	 142183	+	    1	TRUE
I	 142195	+	    1	TRUE
I	 142230	+	    2	TRUE
I	 142234	+	    1	TRUE
I	 142246	+	    1	TRUE
I	 142373	+	    1	TRUE
I	 142710	+	    2	TRUE
I	 142791	+	    1	TRUE
I	 142866	+	    1	TRUE
I	 142928	+	    1	TRUE
I	 142997	+	    1	TRUE
I	 143442	+	    1	TRUE
I	 143539	+	    2	TRUE
I	 143550	+	    1	TRUE
I	 143561	+	    1	TRUE
I	 143563	+	    1	TRUE
I	 143572	+	    7	TRUE
I	 143576	+	    1	TRUE
I	 143577	+	    2	TRUE
I	 143587	+	    2	TRUE
I	 143588	+	    3	TRUE
I	 143604	+	    2	TRUE
I	 143616	+	    1	TRUE
I	 143675	+	    3	TRUE
I	 143679	+	   12	TRUE
I	 144063	+	    2	TRUE
I	 145017	+	    1	TRUE
I	 145022	+	    1	TRUE
I	 146808	+	    1	TRUE
I	 152183	+	    1	TRUE
I	 152197	+	    1	TRUE
I	 152204	+	    2	TRUE
I	 152208	+	   22	TRUE
I	 152215	+	   36	TRUE
I	 152216	+	    2	TRUE
