seq	TSS	strand	nTAGs	isreal
I	  61685	+	   5	TRUE
I	  61718	+	   2	TRUE
I	  61848	+	   1	TRUE
I	  61862	+	   2	TRUE
I	  61970	+	   5	TRUE
I	  62015	+	   1	TRUE
I	  62138	+	   1	TRUE
I	  62146	+	   1	TRUE
I	  62188	+	   4	TRUE
I	  62273	+	   1	TRUE
I	  62331	+	   1	TRUE
I	  62365	+	   1	TRUE
I	  62376	+	   1	TRUE
I	  62769	+	   6	TRUE
I	  62772	+	   1	TRUE
I	  62773	+	   6	TRUE
I	  62826	+	   3	TRUE
I	  71666	+	   1	TRUE
I	  71696	+	   2	TRUE
I	  71711	+	   1	TRUE
I	  71729	+	   1	TRUE
I	  71734	+	   2	TRUE
I	  71753	+	  86	TRUE
I	  71755	+	   1	TRUE
I	  71756	+	 559	TRUE
I	  71757	+	   8	TRUE
I	  71758	+	   8	TRUE
I	  71759	+	 872	TRUE
I	  71760	+	   7	TRUE
I	  71761	+	   2	TRUE
I	  71763	+	   1	TRUE
I	  71764	+	   1	TRUE
I	  71767	+	   4	TRUE
I	  71768	+	   1	TRUE
I	  71776	+	   1	TRUE
I	  71777	+	  25	TRUE
I	  71782	+	   4	TRUE
I	  71790	+	   1	TRUE
I	  71826	+	   1	TRUE
I	  71836	+	   2	TRUE
I	  71839	+	   9	TRUE
I	  71867	+	   4	TRUE
I	  71886	+	   1	TRUE
I	  71896	+	   4	TRUE
I	  71911	+	   3	TRUE
I	  71913	+	   2	TRUE
I	  71915	+	  10	TRUE
I	  71916	+	   1	TRUE
I	  71917	+	   1	TRUE
I	  71920	+	   9	TRUE
I	  71965	+	   1	TRUE
I	  71992	+	   3	TRUE
I	  71996	+	   2	TRUE
I	  72010	+	   6	TRUE
I	  72011	+	   6	TRUE
I	  72012	+	   1	TRUE
I	  72015	+	   1	TRUE
I	  72022	+	   2	TRUE
I	  72034	+	   3	TRUE
I	  72043	+	  12	TRUE
I	  72045	+	   1	TRUE
I	  72050	+	   6	TRUE
I	  72052	+	   1	TRUE
I	  72055	+	   3	TRUE
I	  72070	+	   2	TRUE
I	  72077	+	   4	TRUE
I	  72085	+	   2	TRUE
I	  72104	+	   1	TRUE
I	  72144	+	   1	TRUE
I	  72149	+	   6	TRUE
I	  72151	+	   9	TRUE
I	  72154	+	   1	TRUE
I	  72167	+	   2	TRUE
I	  72172	+	   2	TRUE
I	  72184	+	   5	TRUE
I	  72187	+	   4	TRUE
I	  72194	+	   1	TRUE
I	  72196	+	   8	TRUE
I	  72201	+	   5	TRUE
I	  72203	+	   1	TRUE
I	  72218	+	   1	TRUE
I	  72221	+	   5	TRUE
I	  72227	+	  10	TRUE
I	  72242	+	   3	TRUE
I	  72251	+	   3	TRUE
I	  72252	+	   2	TRUE
I	  72254	+	   2	TRUE
I	  72257	+	   4	TRUE
I	  72260	+	   1	TRUE
I	  72262	+	   1	TRUE
I	  72265	+	   4	TRUE
I	  72269	+	   1	TRUE
I	  72313	+	   4	TRUE
I	  72316	+	  21	TRUE
I	  72317	+	   6	TRUE
I	  72322	+	   4	TRUE
I	  72330	+	   5	TRUE
I	  72331	+	   1	TRUE
I	  72338	+	   1	TRUE
I	  72351	+	   1	TRUE
I	  72367	+	   7	TRUE
I	  72370	+	   1	TRUE
I	  72382	+	   1	TRUE
I	  72388	+	   1	TRUE
I	  72389	+	   8	TRUE
I	  72392	+	   4	TRUE
I	  72394	+	   4	TRUE
I	  72401	+	   7	TRUE
I	  72404	+	   1	TRUE
I	  72412	+	   9	TRUE
I	  72413	+	   4	TRUE
I	  72457	+	   6	TRUE
I	  72459	+	   1	TRUE
I	  72461	+	   3	TRUE
I	  72462	+	   1	TRUE
I	  72469	+	  51	TRUE
I	  72470	+	  15	TRUE
I	  72473	+	   6	TRUE
I	  72476	+	   4	TRUE
I	  72485	+	  12	TRUE
I	  72486	+	   2	TRUE
I	  72493	+	   1	TRUE
I	  72497	+	   1	TRUE
I	  72502	+	  10	TRUE
I	  72515	+	   3	TRUE
I	  72518	+	   1	TRUE
I	  72521	+	   7	TRUE
I	  72524	+	   4	TRUE
I	  72535	+	   2	TRUE
I	  72536	+	   8	TRUE
I	  72544	+	   1	TRUE
I	  72550	+	  12	TRUE
I	  72554	+	   1	TRUE
I	  72557	+	   3	TRUE
I	  72560	+	  14	TRUE
I	  72576	+	   4	TRUE
I	  72578	+	   1	TRUE
I	  72581	+	   1	TRUE
I	  72585	+	   1	TRUE
I	  72586	+	  39	TRUE
I	  72587	+	   2	TRUE
I	  72608	+	  12	TRUE
I	  72616	+	  11	TRUE
I	  72617	+	   7	TRUE
I	  72620	+	   3	TRUE
I	  72628	+	   1	TRUE
I	  72649	+	   2	TRUE
I	  72653	+	   1	TRUE
I	  72654	+	   7	TRUE
I	  72656	+	   1	TRUE
I	  72661	+	   1	TRUE
I	  72664	+	   1	TRUE
I	  72665	+	   3	TRUE
I	  72672	+	   2	TRUE
I	  72685	+	   1	TRUE
I	  72688	+	  10	TRUE
I	  72689	+	   1	TRUE
I	  72703	+	   5	TRUE
I	  72711	+	   1	TRUE
I	  72719	+	   1	TRUE
I	  72722	+	   2	TRUE
I	  72725	+	   3	TRUE
I	  72734	+	   5	TRUE
I	  72754	+	   6	TRUE
I	  72758	+	   4	TRUE
I	  72759	+	   6	TRUE
I	  72761	+	   3	TRUE
I	  72775	+	   1	TRUE
I	  72782	+	   1	TRUE
I	  72790	+	   1	TRUE
I	  72791	+	   1	TRUE
I	  72796	+	  16	TRUE
I	  72815	+	   1	TRUE
I	  72829	+	   1	TRUE
I	  72844	+	   1	TRUE
I	  72854	+	   2	TRUE
I	  72888	+	   1	TRUE
I	  72916	+	   1	TRUE
I	  72919	+	   2	TRUE
I	  72937	+	   1	TRUE
I	  75926	+	   2	TRUE
I	  76354	+	   1	TRUE
I	  76368	+	   4	TRUE
I	  76377	+	  22	TRUE
I	  76386	+	  46	TRUE
I	  76387	+	   2	TRUE
I	  76388	+	   2	TRUE
I	  76392	+	  14	TRUE
I	  76394	+	  12	TRUE
I	  76397	+	  16	TRUE
I	  76398	+	   1	TRUE
I	  76401	+	  12	TRUE
I	  76404	+	   8	TRUE
I	  76405	+	  34	TRUE
I	  76406	+	   1	TRUE
I	  76408	+	   3	TRUE
I	  76464	+	   7	TRUE
I	  76469	+	   6	TRUE
I	  76486	+	   1	TRUE
I	  76495	+	   1	TRUE
I	  76499	+	   1	TRUE
I	  76518	+	   5	TRUE
I	  76567	+	   2	TRUE
I	  76586	+	   4	TRUE
I	  76595	+	   2	TRUE
I	  76625	+	   1	TRUE
I	  76642	+	   3	TRUE
I	  76643	+	   3	TRUE
I	  76657	+	   1	TRUE
I	  76669	+	   3	TRUE
I	  76673	+	   1	TRUE
I	  76674	+	   1	TRUE
I	  76711	+	   1	TRUE
I	  76712	+	   1	TRUE
I	  76714	+	   1	TRUE
I	  76715	+	   4	TRUE
I	  76723	+	   2	TRUE
I	  76729	+	   3	TRUE
I	  76737	+	   2	TRUE
I	  76769	+	   2	TRUE
I	  76793	+	   3	TRUE
I	  76795	+	   5	TRUE
I	  76801	+	   4	TRUE
I	  76807	+	   2	TRUE
I	  76810	+	   1	TRUE
I	  76820	+	   1	TRUE
I	  76938	+	   2	TRUE
I	  76979	+	   3	TRUE
I	  77018	+	   3	TRUE
I	  77030	+	   3	TRUE
I	  77032	+	   1	TRUE
I	  77086	+	   2	TRUE
I	  77195	+	   1	TRUE
I	  77197	+	   1	TRUE
I	  77233	+	   1	TRUE
I	  77273	+	   1	TRUE
I	  77294	+	   2	TRUE
I	  77498	+	   3	TRUE
I	  78391	+	   1	TRUE
I	  78772	+	   1	TRUE
I	  78869	+	   1	TRUE
I	  79695	+	   1	TRUE
I	  82698	+	   4	TRUE
I	  82701	+	   2	TRUE
I	  87259	+	   1	TRUE
I	  92845	+	   2	TRUE
I	  92849	+	   1	TRUE
I	  92850	+	   1	TRUE
I	  92859	+	   2	TRUE
I	  92862	+	   3	TRUE
I	 114806	+	   2	TRUE
I	 114809	+	   8	TRUE
I	 114832	+	   4	TRUE
I	 114868	+	   2	TRUE
I	 114926	+	   1	TRUE
I	 114949	+	   4	TRUE
I	 115093	+	   1	TRUE
I	 116248	+	   1	TRUE
I	 119858	+	   1	TRUE
I	 120237	+	   3	TRUE
I	 124786	+	   3	TRUE
I	 124801	+	   2	TRUE
I	 124818	+	   1	TRUE
I	 125041	+	   1	TRUE
I	 129213	+	   8	TRUE
I	 129225	+	   2	TRUE
I	 129230	+	  39	TRUE
I	 129236	+	   7	TRUE
I	 129239	+	   4	TRUE
I	 129244	+	   5	TRUE
I	 129246	+	   1	TRUE
I	 129248	+	   9	TRUE
I	 129251	+	   1	TRUE
I	 129418	+	   1	TRUE
I	 130328	+	   1	TRUE
I	 130701	+	   1	TRUE
I	 130708	+	   1	TRUE
I	 130716	+	   4	TRUE
I	 130735	+	  44	TRUE
I	 130737	+	   3	TRUE
I	 130744	+	  10	TRUE
I	 130748	+	   2	TRUE
I	 130750	+	   3	TRUE
I	 130760	+	   1	TRUE
I	 130859	+	   5	TRUE
I	 131089	+	   1	TRUE
I	 131278	+	   1	TRUE
I	 131285	+	   1	TRUE
I	 131309	+	   1	TRUE
I	 132185	+	   1	TRUE
I	 132201	+	   1	TRUE
I	 132246	+	   9	TRUE
I	 133119	+	   1	TRUE
I	 133120	+	   1	TRUE
I	 133396	+	   4	TRUE
I	 135830	+	   1	TRUE
I	 135832	+	   1	TRUE
I	 141045	+	   1	TRUE
I	 142122	+	   1	TRUE
I	 142131	+	   4	TRUE
I	 142138	+	   3	TRUE
I	 142141	+	  19	TRUE
I	 142144	+	  15	TRUE
I	 142146	+	   5	TRUE
I	 142147	+	   9	TRUE
I	 142149	+	   2	TRUE
I	 142153	+	 273	TRUE
I	 142154	+	   1	TRUE
I	 142155	+	   3	TRUE
I	 142367	+	   2	TRUE
I	 142408	+	   2	TRUE
I	 142639	+	   5	TRUE
I	 142713	+	   1	TRUE
I	 142836	+	   1	TRUE
I	 142929	+	   1	TRUE
I	 142960	+	   1	TRUE
I	 142972	+	   1	TRUE
I	 143005	+	   1	TRUE
I	 143037	+	   1	TRUE
I	 143539	+	   1	TRUE
I	 143577	+	   1	TRUE
I	 144379	+	   1	TRUE
I	 152215	+	   4	TRUE
I	 153114	+	   3	TRUE
I	 153212	+	   1	TRUE
I	 154958	+	   5	TRUE
I	 154960	+	   3	TRUE
I	 158850	+	   1	TRUE
I	 158864	+	   5	TRUE
I	 158897	+	   1	TRUE
I	 169272	+	  12	TRUE
I	 169282	+	   3	TRUE
I	 169286	+	   4	TRUE
I	 169325	+	   2	TRUE
I	 169367	+	   1	TRUE
I	 169368	+	   4	TRUE
I	 169533	+	   1	TRUE
I	 183690	+	   1	TRUE
I	 184863	+	   2	TRUE
I	 186916	+	   1	TRUE
I	 186986	+	   1	TRUE
I	 187244	+	   2	TRUE
I	 187305	+	   1	TRUE
I	 187318	+	   1	TRUE
I	 188053	+	   1	TRUE
I	 191563	+	   8	TRUE
I	 191926	+	   3	TRUE
I	 192572	+	   8	TRUE
I	 192587	+	   2	TRUE
I	 192619	+	   3	TRUE
I	 192622	+	   3	TRUE
I	 192810	+	   2	TRUE
I	 192861	+	   1	TRUE
I	 193457	+	   4	TRUE
I	 193479	+	   4	TRUE
I	 194485	+	   4	TRUE
I	 194926	+	   3	TRUE
I	 195365	+	   1	TRUE
I	 195700	+	   4	TRUE
I	 195725	+	   1	TRUE
I	 195792	+	   1	TRUE
I	 195793	+	   1	TRUE
I	 196562	+	   2	TRUE
I	 207256	+	   3	TRUE
I	 213209	+	   2	TRUE
I	 221748	+	   1	TRUE
I	 225393	+	   1	TRUE
I	 225394	+	   2	TRUE
I	 225404	+	   2	TRUE
I	 225413	+	  32	TRUE
I	 225415	+	   4	TRUE
I	 225552	+	   5	TRUE
I	 225554	+	   1	TRUE
I	 225583	+	   2	TRUE
I	 225586	+	   5	TRUE
I	 225905	+	   2	TRUE
I	 226200	+	   3	TRUE
I	 226554	+	   2	TRUE
I	   5613	-	   2	TRUE
I	   6314	-	   1	TRUE
I	  24917	-	   2	TRUE
I	  32511	-	   2	TRUE
I	  32541	-	   1	TRUE
I	  32560	-	   1	TRUE
I	  32562	-	   4	TRUE
I	  32697	-	   2	TRUE
I	  32966	-	   3	TRUE
I	  32968	-	   3	TRUE
I	  34293	-	   5	TRUE
I	  34310	-	   1	TRUE
I	  34355	-	   1	TRUE
I	  34358	-	   4	TRUE
I	  43258	-	   2	TRUE
I	  54787	-	   2	TRUE
I	  57391	-	   1	TRUE
I	  57409	-	   2	TRUE
I	  58294	-	   1	TRUE
I	  58466	-	  13	TRUE
I	  58469	-	  40	TRUE
I	  59249	-	   1	TRUE
I	  59727	-	   2	TRUE
I	  61086	-	   6	TRUE
I	  61088	-	   1	TRUE
I	  61995	-	   1	TRUE
I	  66330	-	   2	TRUE
I	  67844	-	  11	TRUE
I	  67848	-	   2	TRUE
I	  67850	-	   4	TRUE
I	  69044	-	   4	TRUE
I	  69046	-	   1	TRUE
I	  69476	-	   1	TRUE
I	  69553	-	   3	TRUE
I	  69562	-	   2	TRUE
I	  69571	-	   3	TRUE
I	  69573	-	   1	TRUE
I	  69605	-	   4	TRUE
I	  73059	-	   1	TRUE
I	  73168	-	   1	TRUE
I	  73227	-	   1	TRUE
I	  76108	-	   1	TRUE
I	  76197	-	   1	TRUE
I	  76199	-	   3	TRUE
I	  84123	-	   4	TRUE
I	  84276	-	   2	TRUE
I	  84440	-	   1	TRUE
I	  84500	-	   3	TRUE
I	  84504	-	   4	TRUE
I	  84507	-	   3	TRUE
I	  87058	-	   1	TRUE
I	  87060	-	   2	TRUE
I	  87078	-	   2	TRUE
I	  88880	-	   1	TRUE
I	  90563	-	   2	TRUE
I	  90697	-	   1	TRUE
I	  91493	-	   1	TRUE
I	  91520	-	   1	TRUE
I	  91542	-	   3	TRUE
I	  91543	-	   2	TRUE
I	  91638	-	   1	TRUE
I	  91765	-	   2	TRUE
I	  91960	-	   2	TRUE
I	  92171	-	   1	TRUE
I	  92473	-	   1	TRUE
I	  92547	-	   1	TRUE
I	  99657	-	   1	TRUE
I	  99739	-	   1	TRUE
I	  99790	-	   1	TRUE
I	 100528	-	   2	TRUE
I	 100726	-	   1	TRUE
I	 100764	-	   2	TRUE
I	 101008	-	   3	TRUE
I	 101084	-	   2	TRUE
I	 101151	-	  18	TRUE
I	 101154	-	   1	TRUE
I	 101161	-	   6	TRUE
I	 101162	-	   1	TRUE
I	 101165	-	   2	TRUE
I	 101168	-	  66	TRUE
I	 101188	-	   1	TRUE
I	 101190	-	   3	TRUE
I	 101196	-	   7	TRUE
I	 101225	-	   5	TRUE
I	 105042	-	   1	TRUE
I	 106007	-	   2	TRUE
I	 106637	-	   1	TRUE
I	 106763	-	   4	TRUE
I	 106767	-	   4	TRUE
I	 106810	-	   1	TRUE
I	 107179	-	   1	TRUE
I	 107559	-	   4	TRUE
I	 107661	-	   1	TRUE
I	 107678	-	   2	TRUE
I	 107869	-	   2	TRUE
I	 108530	-	   1	TRUE
I	 108617	-	   3	TRUE
I	 108623	-	  10	TRUE
I	 108642	-	   1	TRUE
I	 108643	-	  12	TRUE
I	 108653	-	   1	TRUE
I	 108654	-	   3	TRUE
I	 109863	-	   1	TRUE
I	 111064	-	   1	TRUE
I	 111325	-	   3	TRUE
I	 112619	-	   1	TRUE
I	 112765	-	   1	TRUE
I	 113038	-	   2	TRUE
I	 113389	-	   6	TRUE
I	 113399	-	   3	TRUE
I	 113400	-	   1	TRUE
I	 113411	-	   2	TRUE
I	 113422	-	   1	TRUE
I	 113424	-	   4	TRUE
I	 114619	-	   4	TRUE
I	 114676	-	   2	TRUE
I	 120406	-	   1	TRUE
I	 127496	-	   1	TRUE
I	 127919	-	   1	TRUE
I	 128033	-	   1	TRUE
I	 128101	-	   1	TRUE
I	 128102	-	   7	TRUE
I	 128726	-	   1	TRUE
I	 129033	-	   1	TRUE
I	 129036	-	   2	TRUE
I	 129047	-	   1	TRUE
I	 129050	-	   1	TRUE
I	 129062	-	   4	TRUE
I	 131348	-	   2	TRUE
I	 131996	-	   1	TRUE
I	 135702	-	   4	TRUE
I	 135723	-	   1	TRUE
I	 138417	-	   3	TRUE
I	 138420	-	  23	TRUE
I	 138423	-	   4	TRUE
I	 138430	-	   1	TRUE
I	 139683	-	   1	TRUE
I	 139728	-	   1	TRUE
I	 139920	-	  10	TRUE
I	 139962	-	   1	TRUE
I	 140013	-	   1	TRUE
I	 140018	-	   1	TRUE
I	 140044	-	   1	TRUE
I	 140088	-	   6	TRUE
I	 140111	-	   3	TRUE
I	 140197	-	   6	TRUE
I	 140222	-	   1	TRUE
I	 140224	-	   3	TRUE
I	 140385	-	   3	TRUE
I	 140394	-	   1	TRUE
I	 140428	-	   6	TRUE
I	 140433	-	   2	TRUE
I	 140436	-	   3	TRUE
I	 140447	-	   3	TRUE
I	 140450	-	   5	TRUE
I	 140455	-	   1	TRUE
I	 140497	-	   2	TRUE
I	 140499	-	   1	TRUE
I	 140576	-	   2	TRUE
I	 140610	-	   1	TRUE
I	 140613	-	   1	TRUE
I	 140634	-	   3	TRUE
I	 140688	-	   1	TRUE
I	 140694	-	   1	TRUE
I	 140756	-	  13	TRUE
I	 140757	-	   5	TRUE
I	 140798	-	   8	TRUE
I	 140804	-	   1	TRUE
I	 140811	-	   1	TRUE
I	 140822	-	   2	TRUE
I	 140836	-	   5	TRUE
I	 140840	-	   1	TRUE
I	 140841	-	   8	TRUE
I	 140858	-	   1	TRUE
I	 140867	-	   1	TRUE
I	 140870	-	   1	TRUE
I	 140874	-	   3	TRUE
I	 140879	-	   2	TRUE
I	 140889	-	   1	TRUE
I	 140961	-	   2	TRUE
I	 141011	-	   1	TRUE
I	 141072	-	   3	TRUE
I	 141078	-	   5	TRUE
I	 141114	-	   1	TRUE
I	 141200	-	   1	TRUE
I	 141287	-	   1	TRUE
I	 141300	-	   4	TRUE
I	 141306	-	   2	TRUE
I	 141310	-	   1	TRUE
I	 141429	-	   4	TRUE
I	 141473	-	   1	TRUE
I	 141479	-	   1	TRUE
I	 141491	-	   2	TRUE
I	 141493	-	   7	TRUE
I	 141497	-	   1	TRUE
I	 141553	-	   1	TRUE
I	 141558	-	   1	TRUE
I	 149996	-	   1	TRUE
I	 151203	-	   4	TRUE
I	 153859	-	   1	TRUE
I	 154415	-	   1	TRUE
I	 154416	-	   1	TRUE
I	 154499	-	   1	TRUE
I	 154744	-	  24	TRUE
I	 154747	-	   5	TRUE
I	 154756	-	   1	TRUE
I	 154762	-	   2	TRUE
I	 158118	-	   1	TRUE
I	 158473	-	   2	TRUE
I	 158698	-	   5	TRUE
I	 164822	-	   4	TRUE
I	 165919	-	  38	TRUE
I	 167970	-	   1	TRUE
I	 168796	-	   3	TRUE
I	 168829	-	   2	TRUE
I	 168992	-	   3	TRUE
I	 169021	-	   3	TRUE
I	 171738	-	   2	TRUE
I	 181012	-	   1	TRUE
I	 184328	-	   1	TRUE
I	 185496	-	   1	TRUE
I	 188649	-	   2	TRUE
I	 207175	-	   1	TRUE
I	 221651	-	   1	TRUE
I	 222953	-	   2	TRUE
I	 227266	-	   2	TRUE
II	   4025	+	   1	TRUE
II	   9332	+	  28	TRUE
II	  12902	+	   2	TRUE
II	  23980	+	   6	TRUE
II	  23990	+	   2	TRUE
II	  24041	+	   3	TRUE
II	  31869	+	   3	TRUE
II	  31910	+	   2	TRUE
II	  31921	+	   1	TRUE
II	  33035	+	   2	TRUE
II	  36753	+	   2	TRUE
II	  36757	+	   3	TRUE
II	  36758	+	   1	TRUE
II	  37437	+	   3	TRUE
II	  37756	+	   5	TRUE
II	  38026	+	   2	TRUE
II	  38354	+	   5	TRUE
II	  41824	+	   2	TRUE
II	  41909	+	   1	TRUE
II	  42062	+	   3	TRUE
II	  44233	+	   2	TRUE
II	  45536	+	   2	TRUE
II	  45590	+	   2	TRUE
II	  45591	+	   3	TRUE
II	  45594	+	  26	TRUE
II	  45612	+	   2	TRUE
II	  45613	+	 417	TRUE
II	  45614	+	   6	TRUE
II	  45615	+	   2	TRUE
II	  45616	+	  15	TRUE
II	  45617	+	   1	TRUE
II	  45618	+	   1	TRUE
II	  45620	+	  86	TRUE
II	  45621	+	  64	TRUE
II	  45622	+	  63	TRUE
II	  45623	+	   4	TRUE
II	  45629	+	   6	TRUE
II	  45631	+	   1	TRUE
II	  45634	+	   1	TRUE
II	  45980	+	   2	TRUE
II	  45993	+	   1	TRUE
II	  46007	+	   1	TRUE
II	  46022	+	   1	TRUE
II	  46085	+	   1	TRUE
II	  46098	+	   2	TRUE
II	  46778	+	   7	TRUE
II	  48794	+	   2	TRUE
II	  48796	+	   1	TRUE
II	  48812	+	   1	TRUE
II	  48818	+	   1	TRUE
II	  49517	+	   1	TRUE
II	  49535	+	   2	TRUE
II	  49545	+	   1	TRUE
II	  49625	+	   2	TRUE
II	  63536	+	   3	TRUE
II	  63617	+	   1	TRUE
II	  63661	+	   1	TRUE
II	  63670	+	   2	TRUE
II	  63736	+	   2	TRUE
II	  63740	+	   9	TRUE
II	  63763	+	   2	TRUE
II	  65978	+	   3	TRUE
II	  71537	+	   1	TRUE
II	  71555	+	  15	TRUE
II	  71566	+	   2	TRUE
II	  71595	+	   1	TRUE
II	  71692	+	   2	TRUE
II	  75153	+	   1	TRUE
II	  75178	+	   4	TRUE
II	  75972	+	   3	TRUE
II	  76725	+	   3	TRUE
II	  78254	+	   2	TRUE
II	  78979	+	   4	TRUE
II	  89937	+	   7	TRUE
II	  89938	+	   1	TRUE
II	  89943	+	  26	TRUE
II	  89968	+	   1	TRUE
II	  89990	+	   3	TRUE
II	  90673	+	   1	TRUE
II	  90677	+	   2	TRUE
II	  90685	+	   8	TRUE
II	  92339	+	   1	TRUE
II	  92345	+	   2	TRUE
II	  92372	+	   4	TRUE
II	  93068	+	   2	TRUE
II	  99656	+	   1	TRUE
II	 101869	+	   5	TRUE
II	 103742	+	   1	TRUE
II	 107676	+	   1	TRUE
II	 111396	+	   5	TRUE
II	 111403	+	  10	TRUE
II	 111409	+	   2	TRUE
II	 111414	+	   1	TRUE
II	 111795	+	   1	TRUE
II	 111848	+	   1	TRUE
II	 111969	+	   5	TRUE
II	 111982	+	   2	TRUE
II	 112349	+	   2	TRUE
II	 113651	+	   2	TRUE
II	 113658	+	   1	TRUE
II	 113717	+	   1	TRUE
II	 114338	+	   2	TRUE
II	 114803	+	   3	TRUE
II	 114952	+	   1	TRUE
II	 117470	+	   1	TRUE
II	 117478	+	   1	TRUE
II	 117491	+	   1	TRUE
II	 117492	+	   1	TRUE
II	 118962	+	   1	TRUE
II	 123103	+	   1	TRUE
II	 123165	+	   2	TRUE
II	 125038	+	   3	TRUE
II	 125039	+	   2	TRUE
II	 125045	+	   2	TRUE
II	 125048	+	  45	TRUE
II	 125114	+	   1	TRUE
II	 125345	+	   3	TRUE
II	 125520	+	   2	TRUE
II	 125803	+	   2	TRUE
II	 131706	+	   1	TRUE
II	 135328	+	   1	TRUE
II	 136531	+	   1	TRUE
II	 136750	+	   1	TRUE
II	 136766	+	   1	TRUE
II	 141082	+	   3	TRUE
II	 141191	+	   4	TRUE
II	 141196	+	   9	TRUE
II	 141211	+	   1	TRUE
II	 141212	+	   2	TRUE
II	 141225	+	   1	TRUE
II	 141238	+	   3	TRUE
II	 141276	+	   1	TRUE
II	 146133	+	   1	TRUE
II	 147100	+	   3	TRUE
II	 147162	+	   1	TRUE
II	 148336	+	   2	TRUE
II	 152153	+	   1	TRUE
II	 158666	+	   1	TRUE
II	 160075	+	   1	TRUE
II	 160094	+	   3	TRUE
II	 160097	+	   1	TRUE
II	 160110	+	   1	TRUE
II	 160113	+	   6	TRUE
II	 160124	+	   9	TRUE
II	 160147	+	   2	TRUE
II	 160354	+	   2	TRUE
II	 160553	+	   1	TRUE
II	 160699	+	   1	TRUE
II	 161108	+	   1	TRUE
II	 166953	+	   1	TRUE
II	 168384	+	   2	TRUE
II	 168391	+	   1	TRUE
II	 168392	+	 435	TRUE
II	 168394	+	   3	TRUE
II	 168396	+	   2	TRUE
II	 168397	+	   2	TRUE
II	 168403	+	   8	TRUE
II	 168404	+	 196	TRUE
II	 168405	+	   1	TRUE
II	 168406	+	   2	TRUE
II	 168892	+	   2	TRUE
II	 168947	+	   1	TRUE
II	 169035	+	   1	TRUE
II	 169088	+	   1	TRUE
II	 169091	+	   1	TRUE
II	 169096	+	   1	TRUE
II	 169152	+	   2	TRUE
II	 169208	+	   2	TRUE
II	 169710	+	   1	TRUE
II	 170558	+	   2	TRUE
II	 172516	+	   4	TRUE
II	 173251	+	   1	TRUE
II	 173265	+	   1	TRUE
II	 173287	+	   1	TRUE
II	 173414	+	   2	TRUE
II	 173425	+	   2	TRUE
II	 182310	+	   1	TRUE
II	 182322	+	  14	TRUE
II	 182811	+	   4	TRUE
II	 183039	+	   1	TRUE
II	 184321	+	   1	TRUE
II	 192408	+	   3	TRUE
II	 192415	+	   1	TRUE
II	 192423	+	   2	TRUE
II	 194126	+	   1	TRUE
II	 202036	+	   1	TRUE
II	 202772	+	   1	TRUE
II	 203051	+	   4	TRUE
II	 203363	+	   1	TRUE
II	 203458	+	   1	TRUE
II	 203460	+	   2	TRUE
II	 203462	+	   1	TRUE
II	 203525	+	   5	TRUE
II	 203526	+	   1	TRUE
II	 203886	+	   6	TRUE
II	 204732	+	   1	TRUE
II	 205169	+	   1	TRUE
II	 205269	+	   1	TRUE
II	 209576	+	   4	TRUE
II	 209579	+	   3	TRUE
II	 217418	+	  32	TRUE
II	 217421	+	   3	TRUE
II	 217428	+	   3	TRUE
II	 217430	+	  21	TRUE
II	 217463	+	   5	TRUE
II	 217467	+	   5	TRUE
II	 217478	+	   2	TRUE
