seq	TSS	strand	nTAGs	isreal
I	  33586	+	    1	TRUE
I	  33736	+	    1	TRUE
I	  33755	+	    1	TRUE
I	  33764	+	    1	TRUE
I	  33767	+	    3	TRUE
I	  33770	+	    1	TRUE
I	  33773	+	    1	TRUE
I	  33780	+	    1	TRUE
I	  33857	+	    1	TRUE
I	  33862	+	    1	TRUE
I	  33907	+	    1	TRUE
I	  33927	+	    3	TRUE
I	  33980	+	    1	TRUE
I	  33986	+	    1	TRUE
I	  33994	+	    1	TRUE
I	  34003	+	    5	TRUE
I	  34061	+	    1	TRUE
I	  34146	+	    1	TRUE
I	  34180	+	    1	TRUE
I	  34197	+	    1	TRUE
I	  34276	+	    1	TRUE
I	  34306	+	    1	TRUE
I	  34450	+	    1	TRUE
I	  34820	+	    1	TRUE
I	  35068	+	    4	TRUE
I	  35097	+	    1	TRUE
I	  35103	+	    2	TRUE
I	  35107	+	    1	TRUE
I	  35155	+	    1	TRUE
I	  35166	+	    3	TRUE
I	  35185	+	   47	TRUE
I	  35210	+	    1	TRUE
I	  35236	+	    1	TRUE
I	  36466	+	    2	TRUE
I	  36504	+	    1	TRUE
I	  36511	+	    3	TRUE
I	  36513	+	    9	TRUE
I	  36522	+	    3	TRUE
I	  36525	+	  147	TRUE
I	  36547	+	    1	TRUE
I	  36553	+	    2	TRUE
I	  36556	+	   10	TRUE
I	  36559	+	    8	TRUE
I	  36561	+	    1	TRUE
I	  36564	+	    5	TRUE
I	  36567	+	   40	TRUE
I	  36568	+	    1	TRUE
I	  36583	+	    1	TRUE
I	  37342	+	    1	TRUE
I	  37371	+	    1	TRUE
I	  37378	+	   10	TRUE
I	  37380	+	   16	TRUE
I	  37382	+	   10	TRUE
I	  37389	+	    3	TRUE
I	  37392	+	   14	TRUE
I	  37401	+	    1	TRUE
I	  37403	+	    2	TRUE
I	  37405	+	    4	TRUE
I	  37411	+	    1	TRUE
I	  37412	+	    1	TRUE
I	  37415	+	   14	TRUE
I	  37417	+	    2	TRUE
I	  37419	+	    6	TRUE
I	  37420	+	    1	TRUE
I	  37422	+	   15	TRUE
I	  37423	+	    1	TRUE
I	  37445	+	    3	TRUE
I	  37449	+	    2	TRUE
I	  37476	+	    1	TRUE
I	  37489	+	    1	TRUE
I	  37508	+	    4	TRUE
I	  37562	+	    3	TRUE
I	  37610	+	    3	TRUE
I	  37711	+	    1	TRUE
I	  37723	+	    1	TRUE
I	  37726	+	    1	TRUE
I	  37933	+	    1	TRUE
I	  38422	+	    1	TRUE
I	  39195	+	    1	TRUE
I	  39201	+	    1	TRUE
I	  39205	+	    1	TRUE
I	  39214	+	    1	TRUE
I	  39215	+	   12	TRUE
I	  39217	+	    2	TRUE
I	  39225	+	    2	TRUE
I	  39229	+	    2	TRUE
I	  39234	+	    2	TRUE
I	  39237	+	   29	TRUE
I	  40260	+	    1	TRUE
I	  40329	+	    1	TRUE
I	  40774	+	    2	TRUE
I	  40964	+	    1	TRUE
I	  41062	+	    1	TRUE
I	  41122	+	    1	TRUE
I	  42137	+	    3	TRUE
I	  42148	+	    9	TRUE
I	  42151	+	    2	TRUE
I	  42155	+	    9	TRUE
I	  42156	+	    1	TRUE
I	  42158	+	    5	TRUE
I	  42161	+	    3	TRUE
I	  42164	+	   11	TRUE
I	  42166	+	    1	TRUE
I	  42167	+	    6	TRUE
I	  42185	+	    4	TRUE
I	  42188	+	    1	TRUE
I	  42191	+	    1	TRUE
I	  42221	+	    1	TRUE
I	  42383	+	    1	TRUE
I	  42395	+	    1	TRUE
I	  42801	+	    1	TRUE
I	  43295	+	    1	TRUE
I	  43435	+	    1	TRUE
I	  43460	+	    1	TRUE
I	  43466	+	    1	TRUE
I	  43469	+	    3	TRUE
I	  43471	+	    3	TRUE
I	  43475	+	    3	TRUE
I	  43490	+	    1	TRUE
I	  43526	+	    1	TRUE
I	  43539	+	    3	TRUE
I	  43540	+	    1	TRUE
I	  44189	+	    1	TRUE
I	  44573	+	    1	TRUE
I	  45744	+	    2	TRUE
I	  45748	+	    5	TRUE
I	  45762	+	    1	TRUE
I	  45769	+	    6	TRUE
I	  45810	+	    3	TRUE
I	  45863	+	    1	TRUE
I	  45874	+	    2	TRUE
I	  45875	+	    1	TRUE
I	  45877	+	    2	TRUE
I	  46400	+	    1	TRUE
I	  46883	+	    1	TRUE
I	  47161	+	    1	TRUE
I	  47342	+	    1	TRUE
I	  47467	+	    1	TRUE
I	  47524	+	    1	TRUE
I	  48345	+	    1	TRUE
I	  48493	+	    1	TRUE
I	  48511	+	    4	TRUE
I	  48523	+	    2	TRUE
I	  48532	+	    1	TRUE
I	  48534	+	    7	TRUE
I	  48535	+	    1	TRUE
I	  48550	+	   13	TRUE
I	  48555	+	   28	TRUE
I	  48564	+	    8	TRUE
I	  48566	+	    5	TRUE
I	  48567	+	    1	TRUE
I	  48579	+	    1	TRUE
I	  48587	+	    1	TRUE
I	  48790	+	    1	TRUE
I	  49268	+	    1	TRUE
I	  53702	+	    1	TRUE
I	  54994	+	    1	TRUE
I	  54995	+	    5	TRUE
I	  56595	+	    1	TRUE
I	  56968	+	    1	TRUE
I	  56972	+	    2	TRUE
I	  57006	+	    1	TRUE
I	  57033	+	    1	TRUE
I	  57257	+	    1	TRUE
I	  57462	+	    1	TRUE
I	  57465	+	    2	TRUE
I	  57475	+	    2	TRUE
I	  57479	+	    1	TRUE
I	  57484	+	   27	TRUE
I	  57493	+	    9	TRUE
I	  57497	+	    1	TRUE
I	  57500	+	    1	TRUE
I	  57502	+	    1	TRUE
I	  57504	+	    3	TRUE
I	  57506	+	   50	TRUE
I	  57507	+	    2	TRUE
I	  57508	+	    2	TRUE
I	  57509	+	    1	TRUE
I	  57510	+	    1	TRUE
I	  57511	+	   19	TRUE
I	  57517	+	   37	TRUE
I	  57520	+	    2	TRUE
I	  57524	+	    1	TRUE
I	  57526	+	    3	TRUE
I	  57530	+	    1	TRUE
I	  57584	+	    1	TRUE
I	  59004	+	    9	TRUE
I	  59334	+	    1	TRUE
I	  59840	+	    1	TRUE
I	  59929	+	    1	TRUE
I	  61267	+	   11	TRUE
I	  61269	+	  264	TRUE
I	  61270	+	    1	TRUE
I	  61271	+	    1	TRUE
I	  61272	+	    6	TRUE
I	  61274	+	  125	TRUE
I	  61275	+	    8	TRUE
I	  61279	+	   14	TRUE
I	  61280	+	    4	TRUE
I	  61282	+	   22	TRUE
I	  61285	+	    1	TRUE
I	  61287	+	   17	TRUE
I	  61290	+	   60	TRUE
I	  61294	+	   47	TRUE
I	  61295	+	    1	TRUE
I	  61296	+	   16	TRUE
I	  61297	+	    1	TRUE
I	  61300	+	  468	TRUE
I	  61301	+	   18	TRUE
I	  61302	+	    1	TRUE
I	  61304	+	   93	TRUE
I	  61307	+	    2	TRUE
I	  61308	+	    1	TRUE
I	  61309	+	    1	TRUE
I	  61310	+	    3	TRUE
I	  61313	+	   32	TRUE
I	  61315	+	    1	TRUE
I	  61316	+	    9	TRUE
I	  61323	+	    3	TRUE
I	  61330	+	    1	TRUE
I	  61336	+	    1	TRUE
I	  61339	+	    1	TRUE
I	  61391	+	    1	TRUE
I	  61450	+	    1	TRUE
I	  61459	+	    1	TRUE
I	  61486	+	    3	TRUE
I	  61489	+	    4	TRUE
I	  61497	+	    2	TRUE
I	  61499	+	    1	TRUE
I	  61517	+	    1	TRUE
I	  61528	+	    2	TRUE
I	  61532	+	    1	TRUE
I	  61534	+	    1	TRUE
I	  61535	+	    2	TRUE
I	  61556	+	    1	TRUE
I	  61594	+	    2	TRUE
I	  61598	+	    1	TRUE
I	  61604	+	    4	TRUE
I	  61613	+	    1	TRUE
I	  61618	+	    2	TRUE
I	  61619	+	    3	TRUE
I	  61620	+	    1	TRUE
I	  61627	+	    1	TRUE
I	  61636	+	    1	TRUE
I	  61660	+	    3	TRUE
I	  61661	+	    1	TRUE
I	  61673	+	    1	TRUE
I	  61684	+	    5	TRUE
I	  61688	+	    2	TRUE
I	  61718	+	    2	TRUE
I	  61736	+	    1	TRUE
I	  61765	+	    1	TRUE
I	  61786	+	    2	TRUE
I	  61817	+	    2	TRUE
I	  61837	+	    1	TRUE
I	  61838	+	    1	TRUE
I	  61848	+	    2	TRUE
I	  61862	+	    2	TRUE
I	  61863	+	    1	TRUE
I	  61906	+	    1	TRUE
I	  61928	+	    1	TRUE
I	  61969	+	    1	TRUE
I	  61976	+	    2	TRUE
I	  61979	+	    1	TRUE
I	  62015	+	    4	TRUE
I	  62016	+	    1	TRUE
I	  62102	+	    1	TRUE
I	  62119	+	    1	TRUE
I	  62126	+	    1	TRUE
I	  62147	+	    1	TRUE
I	  62153	+	    1	TRUE
I	  62156	+	    2	TRUE
I	  62174	+	    1	TRUE
I	  62177	+	    1	TRUE
I	  62178	+	    1	TRUE
I	  62186	+	    1	TRUE
I	  62194	+	    1	TRUE
I	  62240	+	    2	TRUE
I	  62263	+	    2	TRUE
I	  62324	+	    1	TRUE
I	  62327	+	    1	TRUE
I	  62364	+	    1	TRUE
I	  62386	+	    1	TRUE
I	  62748	+	    2	TRUE
I	  62769	+	    4	TRUE
I	  62771	+	    1	TRUE
I	  62773	+	   89	TRUE
I	  62776	+	   27	TRUE
I	  62779	+	    2	TRUE
I	  62795	+	    4	TRUE
I	  62799	+	    3	TRUE
I	  62805	+	    2	TRUE
I	  62807	+	    2	TRUE
I	  62813	+	    2	TRUE
I	  62831	+	    1	TRUE
I	  62832	+	    3	TRUE
I	  62836	+	    1	TRUE
I	  62866	+	    1	TRUE
I	  62926	+	    2	TRUE
I	  62933	+	    1	TRUE
I	  62936	+	    3	TRUE
I	  62991	+	    1	TRUE
I	  63131	+	    1	TRUE
I	  63457	+	    1	TRUE
I	  63991	+	    1	TRUE
I	  65980	+	    2	TRUE
I	  66088	+	    1	TRUE
I	  66118	+	   27	TRUE
I	  66119	+	    2	TRUE
I	  66850	+	    2	TRUE
I	  66967	+	    2	TRUE
I	  67568	+	    1	TRUE
I	  68703	+	    1	TRUE
I	  68725	+	    3	TRUE
I	  68735	+	    1	TRUE
I	  68983	+	    1	TRUE
I	  68984	+	    2	TRUE
I	  69947	+	    1	TRUE
I	  70629	+	    1	TRUE
I	  71549	+	    1	TRUE
I	  71644	+	    1	TRUE
I	  71649	+	    7	TRUE
I	  71650	+	    1	TRUE
I	  71666	+	    1	TRUE
I	  71670	+	    3	TRUE
I	  71680	+	    5	TRUE
I	  71696	+	   48	TRUE
I	  71703	+	    2	TRUE
I	  71711	+	   49	TRUE
I	  71712	+	    1	TRUE
I	  71715	+	    1	TRUE
I	  71717	+	   29	TRUE
I	  71722	+	    3	TRUE
I	  71724	+	    1	TRUE
I	  71726	+	    1	TRUE
I	  71729	+	   61	TRUE
I	  71732	+	    3	TRUE
I	  71734	+	   57	TRUE
I	  71735	+	    3	TRUE
I	  71736	+	    1	TRUE
I	  71739	+	    5	TRUE
I	  71746	+	    3	TRUE
I	  71747	+	    2	TRUE
I	  71749	+	    3	TRUE
I	  71751	+	   12	TRUE
I	  71752	+	    6	TRUE
I	  71753	+	 1420	TRUE
I	  71754	+	    1	TRUE
I	  71755	+	    5	TRUE
I	  71756	+	13036	TRUE
I	  71757	+	   37	TRUE
I	  71758	+	   80	TRUE
I	  71759	+	22817	TRUE
I	  71760	+	  186	TRUE
I	  71761	+	   32	TRUE
I	  71762	+	    8	TRUE
I	  71763	+	   34	TRUE
I	  71764	+	   15	TRUE
I	  71765	+	   18	TRUE
I	  71766	+	    1	TRUE
I	  71767	+	    8	TRUE
I	  71768	+	  120	TRUE
I	  71772	+	    1	TRUE
I	  71776	+	    7	TRUE
I	  71777	+	  658	TRUE
I	  71779	+	    3	TRUE
I	  71780	+	    5	TRUE
I	  71782	+	    2	TRUE
I	  71783	+	    2	TRUE
I	  71784	+	    6	TRUE
I	  71785	+	    1	TRUE
I	  71788	+	    6	TRUE
I	  71790	+	    9	TRUE
I	  71792	+	    1	TRUE
I	  71793	+	    2	TRUE
I	  71796	+	    1	TRUE
I	  71806	+	   30	TRUE
I	  71809	+	    2	TRUE
I	  71819	+	    9	TRUE
I	  71822	+	    2	TRUE
I	  71825	+	    4	TRUE
I	  71826	+	    5	TRUE
I	  71827	+	    2	TRUE
I	  71828	+	    2	TRUE
I	  71829	+	    1	TRUE
I	  71830	+	    2	TRUE
I	  71834	+	    2	TRUE
I	  71835	+	    1	TRUE
I	  71839	+	    3	TRUE
I	  71841	+	    2	TRUE
I	  71848	+	    1	TRUE
I	  71851	+	    4	TRUE
I	  71852	+	    3	TRUE
I	  71866	+	    1	TRUE
I	  71867	+	   19	TRUE
I	  71875	+	    3	TRUE
I	  71881	+	    7	TRUE
I	  71883	+	    1	TRUE
I	  71885	+	    4	TRUE
I	  71896	+	    4	TRUE
I	  71899	+	    1	TRUE
I	  71900	+	    1	TRUE
I	  71904	+	    2	TRUE
I	  71905	+	    1	TRUE
I	  71911	+	    7	TRUE
I	  71912	+	    1	TRUE
I	  71913	+	    2	TRUE
I	  71915	+	   20	TRUE
I	  71916	+	    1	TRUE
I	  71920	+	   14	TRUE
I	  71923	+	    1	TRUE
I	  71924	+	    2	TRUE
I	  71927	+	   17	TRUE
I	  71928	+	    4	TRUE
I	  71930	+	    1	TRUE
I	  71931	+	    3	TRUE
I	  71935	+	    5	TRUE
I	  71938	+	    3	TRUE
I	  71943	+	    1	TRUE
I	  71945	+	    4	TRUE
I	  71946	+	    1	TRUE
I	  71948	+	    4	TRUE
I	  71949	+	   11	TRUE
I	  71961	+	    1	TRUE
I	  71965	+	    3	TRUE
I	  71968	+	    3	TRUE
I	  71972	+	    4	TRUE
I	  71974	+	    1	TRUE
I	  71984	+	    4	TRUE
I	  71985	+	    3	TRUE
I	  71987	+	    1	TRUE
I	  71992	+	   11	TRUE
I	  71995	+	    1	TRUE
I	  71996	+	    6	TRUE
I	  71999	+	    1	TRUE
I	  72004	+	    6	TRUE
I	  72006	+	    1	TRUE
I	  72009	+	    5	TRUE
I	  72011	+	    7	TRUE
I	  72012	+	    7	TRUE
I	  72015	+	    5	TRUE
I	  72018	+	    1	TRUE
I	  72021	+	    1	TRUE
I	  72022	+	   11	TRUE
I	  72023	+	    2	TRUE
I	  72034	+	   13	TRUE
I	  72036	+	    1	TRUE
I	  72037	+	    1	TRUE
I	  72040	+	    3	TRUE
I	  72042	+	    8	TRUE
I	  72043	+	   48	TRUE
I	  72044	+	    3	TRUE
I	  72045	+	    6	TRUE
I	  72046	+	    1	TRUE
I	  72047	+	    2	TRUE
I	  72050	+	    4	TRUE
I	  72055	+	    2	TRUE
I	  72057	+	    9	TRUE
I	  72060	+	    2	TRUE
I	  72066	+	    2	TRUE
I	  72067	+	    3	TRUE
I	  72069	+	    1	TRUE
I	  72070	+	    6	TRUE
I	  72071	+	    5	TRUE
I	  72073	+	    1	TRUE
I	  72074	+	    4	TRUE
I	  72077	+	    7	TRUE
I	  72095	+	    1	TRUE
I	  72096	+	    5	TRUE
I	  72103	+	    1	TRUE
I	  72104	+	    3	TRUE
I	  72107	+	    3	TRUE
I	  72112	+	   10	TRUE
I	  72118	+	    2	TRUE
I	  72121	+	    5	TRUE
I	  72124	+	    1	TRUE
I	  72125	+	    5	TRUE
I	  72130	+	    4	TRUE
I	  72133	+	    1	TRUE
I	  72140	+	    3	TRUE
I	  72141	+	    2	TRUE
I	  72142	+	    4	TRUE
I	  72149	+	   14	TRUE
I	  72151	+	    7	TRUE
I	  72152	+	    3	TRUE
I	  72154	+	    9	TRUE
I	  72157	+	    2	TRUE
I	  72160	+	   10	TRUE
I	  72163	+	    2	TRUE
I	  72164	+	    2	TRUE
I	  72165	+	    1	TRUE
I	  72167	+	    7	TRUE
I	  72168	+	    1	TRUE
I	  72169	+	    1	TRUE
I	  72170	+	    2	TRUE
I	  72172	+	    1	TRUE
I	  72175	+	    1	TRUE
I	  72178	+	    2	TRUE
I	  72181	+	    1	TRUE
I	  72184	+	    4	TRUE
I	  72187	+	    6	TRUE
I	  72190	+	    2	TRUE
I	  72191	+	    1	TRUE
I	  72193	+	    7	TRUE
I	  72196	+	    2	TRUE
I	  72198	+	    2	TRUE
I	  72199	+	    1	TRUE
I	  72200	+	    8	TRUE
I	  72201	+	    7	TRUE
I	  72203	+	    2	TRUE
I	  72204	+	   10	TRUE
I	  72211	+	    5	TRUE
I	  72212	+	    1	TRUE
I	  72215	+	    1	TRUE
I	  72217	+	    1	TRUE
I	  72218	+	   14	TRUE
I	  72221	+	    7	TRUE
I	  72224	+	   11	TRUE
I	  72227	+	   14	TRUE
I	  72228	+	    1	TRUE
I	  72234	+	    1	TRUE
I	  72235	+	    5	TRUE
I	  72242	+	    4	TRUE
I	  72245	+	    1	TRUE
I	  72250	+	    3	TRUE
I	  72251	+	    6	TRUE
I	  72254	+	    2	TRUE
I	  72257	+	   13	TRUE
I	  72260	+	    9	TRUE
I	  72265	+	    4	TRUE
I	  72268	+	    2	TRUE
I	  72273	+	    2	TRUE
I	  72274	+	    6	TRUE
I	  72275	+	    2	TRUE
I	  72277	+	    6	TRUE
I	  72280	+	    2	TRUE
I	  72283	+	    4	TRUE
I	  72292	+	    1	TRUE
I	  72293	+	    2	TRUE
I	  72294	+	    1	TRUE
I	  72295	+	    1	TRUE
I	  72296	+	    7	TRUE
I	  72297	+	    3	TRUE
I	  72304	+	    2	TRUE
I	  72308	+	    1	TRUE
I	  72315	+	    1	TRUE
I	  72316	+	   56	TRUE
I	  72317	+	   12	TRUE
I	  72318	+	    1	TRUE
I	  72320	+	    1	TRUE
I	  72322	+	    2	TRUE
I	  72330	+	    3	TRUE
I	  72334	+	    1	TRUE
I	  72335	+	    1	TRUE
I	  72336	+	    2	TRUE
I	  72341	+	    3	TRUE
I	  72349	+	    2	TRUE
I	  72351	+	    5	TRUE
I	  72352	+	    1	TRUE
I	  72358	+	    1	TRUE
I	  72362	+	    1	TRUE
I	  72365	+	    1	TRUE
I	  72367	+	   13	TRUE
I	  72368	+	    3	TRUE
I	  72370	+	    5	TRUE
I	  72371	+	    2	TRUE
I	  72373	+	    5	TRUE
I	  72374	+	    4	TRUE
I	  72375	+	    1	TRUE
I	  72382	+	    5	TRUE
I	  72389	+	   10	TRUE
I	  72390	+	    2	TRUE
I	  72391	+	    2	TRUE
I	  72392	+	    3	TRUE
I	  72394	+	    6	TRUE
I	  72397	+	    5	TRUE
I	  72401	+	   17	TRUE
I	  72402	+	    1	TRUE
I	  72403	+	    2	TRUE
I	  72404	+	    3	TRUE
I	  72409	+	    1	TRUE
I	  72410	+	    2	TRUE
I	  72411	+	    1	TRUE
I	  72412	+	   15	TRUE
I	  72413	+	    1	TRUE
I	  72427	+	    6	TRUE
I	  72436	+	    4	TRUE
I	  72439	+	    3	TRUE
I	  72440	+	    2	TRUE
I	  72443	+	    8	TRUE
I	  72450	+	    3	TRUE
I	  72451	+	    2	TRUE
I	  72454	+	    4	TRUE
I	  72457	+	   12	TRUE
I	  72458	+	    2	TRUE
I	  72459	+	    2	TRUE
I	  72461	+	    7	TRUE
I	  72468	+	    2	TRUE
I	  72469	+	   30	TRUE
I	  72470	+	    9	TRUE
I	  72471	+	    1	TRUE
I	  72473	+	    2	TRUE
I	  72476	+	    4	TRUE
I	  72477	+	    8	TRUE
I	  72484	+	    3	TRUE
I	  72485	+	    8	TRUE
I	  72487	+	    3	TRUE
I	  72493	+	    5	TRUE
I	  72496	+	    6	TRUE
I	  72497	+	    9	TRUE
I	  72499	+	    1	TRUE
I	  72500	+	    3	TRUE
I	  72502	+	   12	TRUE
I	  72512	+	    1	TRUE
I	  72515	+	    1	TRUE
I	  72516	+	    1	TRUE
I	  72518	+	    4	TRUE
I	  72519	+	    1	TRUE
I	  72521	+	   14	TRUE
I	  72522	+	    1	TRUE
I	  72529	+	    1	TRUE
I	  72532	+	    6	TRUE
I	  72535	+	    6	TRUE
I	  72536	+	    8	TRUE
I	  72538	+	    1	TRUE
I	  72539	+	    1	TRUE
I	  72550	+	   15	TRUE
I	  72552	+	    1	TRUE
I	  72553	+	    2	TRUE
I	  72557	+	    8	TRUE
I	  72559	+	    1	TRUE
I	  72560	+	   11	TRUE
I	  72566	+	    4	TRUE
I	  72568	+	    9	TRUE
I	  72569	+	    3	TRUE
I	  72572	+	    1	TRUE
I	  72574	+	    3	TRUE
I	  72576	+	    6	TRUE
I	  72577	+	    1	TRUE
I	  72578	+	    3	TRUE
I	  72581	+	    2	TRUE
I	  72585	+	    3	TRUE
I	  72586	+	   24	TRUE
I	  72587	+	    3	TRUE
I	  72588	+	    2	TRUE
I	  72596	+	    1	TRUE
I	  72599	+	    2	TRUE
I	  72600	+	    3	TRUE
I	  72603	+	    1	TRUE
I	  72608	+	    6	TRUE
I	  72611	+	    2	TRUE
I	  72613	+	    1	TRUE
I	  72616	+	    9	TRUE
I	  72617	+	    4	TRUE
I	  72620	+	   10	TRUE
I	  72622	+	    2	TRUE
I	  72628	+	    2	TRUE
I	  72634	+	    1	TRUE
I	  72635	+	    1	TRUE
I	  72643	+	    1	TRUE
I	  72645	+	    1	TRUE
I	  72651	+	    2	TRUE
I	  72652	+	    3	TRUE
I	  72653	+	    2	TRUE
I	  72661	+	    3	TRUE
I	  72662	+	    1	TRUE
I	  72665	+	    1	TRUE
I	  72672	+	    1	TRUE
I	  72677	+	    3	TRUE
I	  72680	+	    1	TRUE
I	  72682	+	    1	TRUE
I	  72685	+	   14	TRUE
I	  72688	+	   10	TRUE
I	  72691	+	    1	TRUE
I	  72696	+	    2	TRUE
I	  72703	+	    2	TRUE
I	  72714	+	    2	TRUE
I	  72718	+	    2	TRUE
I	  72719	+	    1	TRUE
I	  72720	+	    2	TRUE
I	  72725	+	    5	TRUE
I	  72728	+	    2	TRUE
I	  72734	+	    3	TRUE
I	  72737	+	    2	TRUE
I	  72748	+	    1	TRUE
I	  72754	+	    1	TRUE
I	  72758	+	    3	TRUE
I	  72759	+	    4	TRUE
I	  72761	+	    1	TRUE
I	  72768	+	    1	TRUE
I	  72775	+	    1	TRUE
I	  72778	+	    1	TRUE
I	  72780	+	    1	TRUE
I	  72782	+	    1	TRUE
I	  72790	+	    1	TRUE
I	  72795	+	    2	TRUE
I	  72796	+	    9	TRUE
I	  72807	+	    1	TRUE
I	  72808	+	    2	TRUE
I	  72815	+	    8	TRUE
I	  72823	+	    1	TRUE
I	  72828	+	    1	TRUE
I	  72839	+	    1	TRUE
I	  72851	+	    3	TRUE
I	  72877	+	    2	TRUE
I	  72897	+	    1	TRUE
I	  72906	+	    1	TRUE
I	  72920	+	    2	TRUE
I	  72948	+	    1	TRUE
I	  73102	+	    1	TRUE
I	  73444	+	    1	TRUE
I	  73462	+	    1	TRUE
I	  73761	+	    1	TRUE
I	  73877	+	    1	TRUE
I	  73914	+	    2	TRUE
I	  73921	+	    2	TRUE
I	  73947	+	    1	TRUE
I	  73993	+	    1	TRUE
I	  74685	+	    1	TRUE
I	  76090	+	    1	TRUE
I	  76335	+	    1	TRUE
I	  76338	+	    1	TRUE
I	  76344	+	    9	TRUE
I	  76354	+	    1	TRUE
I	  76364	+	    2	TRUE
I	  76366	+	    6	TRUE
I	  76368	+	   78	TRUE
I	  76369	+	    3	TRUE
I	  76371	+	    2	TRUE
I	  76372	+	    2	TRUE
I	  76374	+	    3	TRUE
I	  76375	+	    1	TRUE
I	  76377	+	  296	TRUE
I	  76379	+	    1	TRUE
I	  76384	+	   11	TRUE
I	  76386	+	  649	TRUE
I	  76387	+	   25	TRUE
I	  76388	+	   10	TRUE
I	  76392	+	  113	TRUE
I	  76393	+	    4	TRUE
I	  76394	+	  261	TRUE
I	  76395	+	    2	TRUE
I	  76396	+	  138	TRUE
I	  76397	+	  276	TRUE
I	  76398	+	   57	TRUE
I	  76399	+	    1	TRUE
I	  76401	+	  358	TRUE
I	  76402	+	    2	TRUE
I	  76404	+	   44	TRUE
I	  76405	+	  716	TRUE
I	  76406	+	   20	TRUE
I	  76407	+	    7	TRUE
I	  76408	+	    1	TRUE
I	  76411	+	   29	TRUE
I	  76414	+	    1	TRUE
I	  76418	+	    6	TRUE
I	  76432	+	    2	TRUE
I	  76433	+	    1	TRUE
I	  76437	+	    2	TRUE
I	  76440	+	    2	TRUE
I	  76451	+	    1	TRUE
I	  76452	+	    1	TRUE
I	  76456	+	    2	TRUE
I	  76464	+	    3	TRUE
I	  76465	+	    3	TRUE
I	  76466	+	    2	TRUE
I	  76469	+	    4	TRUE
I	  76486	+	    1	TRUE
I	  76495	+	    3	TRUE
I	  76499	+	    2	TRUE
I	  76502	+	    2	TRUE
I	  76509	+	    1	TRUE
I	  76518	+	    1	TRUE
I	  76537	+	    1	TRUE
I	  76539	+	    1	TRUE
I	  76542	+	    1	TRUE
I	  76544	+	    1	TRUE
