seq	TSS	strand	nTAGs	isreal
I	  33410	+	  1	TRUE
I	  33693	+	  2	TRUE
I	  33767	+	  1	TRUE
I	  33780	+	  1	TRUE
I	  33832	+	  1	TRUE
I	  33864	+	  1	TRUE
I	  33868	+	  1	TRUE
I	  33873	+	  1	TRUE
I	  33874	+	  1	TRUE
I	  33898	+	  1	TRUE
I	  33965	+	  1	TRUE
I	  33972	+	  2	TRUE
I	  34003	+	  1	TRUE
I	  34056	+	  1	TRUE
I	  34093	+	  1	TRUE
I	  34132	+	  1	TRUE
I	  34138	+	  1	TRUE
I	  34153	+	  1	TRUE
I	  34154	+	  1	TRUE
I	  34162	+	  1	TRUE
I	  34199	+	  1	TRUE
I	  34260	+	  1	TRUE
I	  34320	+	  1	TRUE
I	  34328	+	  2	TRUE
I	  34331	+	  1	TRUE
I	  34347	+	  1	TRUE
I	  34412	+	  1	TRUE
I	  34450	+	  1	TRUE
I	  34452	+	  1	TRUE
I	  34462	+	  1	TRUE
I	  34485	+	  2	TRUE
I	  34652	+	  1	TRUE
I	  34662	+	  1	TRUE
I	  34807	+	  1	TRUE
I	  34811	+	  1	TRUE
I	  34820	+	  1	TRUE
I	  34874	+	  1	TRUE
I	  35020	+	  1	TRUE
I	  35029	+	  1	TRUE
I	  35057	+	 13	TRUE
I	  35065	+	  1	TRUE
I	  35068	+	  4	TRUE
I	  35097	+	  2	TRUE
I	  35099	+	  2	TRUE
I	  35103	+	  9	TRUE
I	  35107	+	  7	TRUE
I	  35113	+	  1	TRUE
I	  35185	+	  2	TRUE
I	  35212	+	  1	TRUE
I	  35782	+	  1	TRUE
I	  36007	+	  1	TRUE
I	  36463	+	  1	TRUE
I	  36511	+	  1	TRUE
I	  36513	+	  5	TRUE
I	  36522	+	  1	TRUE
I	  36525	+	 17	TRUE
I	  36528	+	  1	TRUE
I	  36535	+	  1	TRUE
I	  36556	+	  4	TRUE
I	  36559	+	  1	TRUE
I	  36564	+	  3	TRUE
I	  36567	+	  9	TRUE
I	  36571	+	  3	TRUE
I	  36572	+	  1	TRUE
I	  36581	+	  2	TRUE
I	  36583	+	  2	TRUE
I	  37338	+	  1	TRUE
I	  37380	+	  1	TRUE
I	  37382	+	  1	TRUE
I	  37387	+	  1	TRUE
I	  37392	+	  1	TRUE
I	  37403	+	  2	TRUE
I	  37405	+	  1	TRUE
I	  37415	+	  5	TRUE
I	  37417	+	  2	TRUE
I	  37419	+	  1	TRUE
I	  37461	+	  1	TRUE
I	  39190	+	  1	TRUE
I	  39195	+	  1	TRUE
I	  39198	+	  1	TRUE
I	  39205	+	  1	TRUE
I	  39215	+	  2	TRUE
I	  39217	+	  2	TRUE
I	  39234	+	  1	TRUE
I	  39237	+	  3	TRUE
I	  41157	+	  1	TRUE
I	  41248	+	  1	TRUE
I	  41266	+	  1	TRUE
I	  41365	+	  1	TRUE
I	  41379	+	  1	TRUE
I	  42107	+	  1	TRUE
I	  42134	+	  3	TRUE
I	  42137	+	  2	TRUE
I	  42142	+	  2	TRUE
I	  42145	+	  3	TRUE
I	  42148	+	  8	TRUE
I	  42151	+	  1	TRUE
I	  42155	+	 25	TRUE
I	  42156	+	  1	TRUE
I	  42158	+	 11	TRUE
I	  42161	+	  5	TRUE
I	  42164	+	  6	TRUE
I	  42165	+	  1	TRUE
I	  42167	+	 10	TRUE
I	  42168	+	  1	TRUE
I	  42170	+	  4	TRUE
I	  42177	+	 10	TRUE
I	  42182	+	  9	TRUE
I	  42185	+	 13	TRUE
I	  42188	+	  3	TRUE
I	  42191	+	  2	TRUE
I	  42198	+	  1	TRUE
I	  42203	+	  6	TRUE
I	  42207	+	  1	TRUE
I	  42212	+	  4	TRUE
I	  42221	+	  1	TRUE
I	  42324	+	  1	TRUE
I	  42395	+	  1	TRUE
I	  42615	+	  1	TRUE
I	  42856	+	  1	TRUE
I	  43125	+	  1	TRUE
I	  43505	+	  1	TRUE
I	  45700	+	  1	TRUE
I	  45709	+	  2	TRUE
I	  45744	+	  1	TRUE
I	  45746	+	  1	TRUE
I	  45748	+	  3	TRUE
I	  45751	+	  1	TRUE
I	  45759	+	  1	TRUE
I	  45761	+	  3	TRUE
I	  45764	+	  1	TRUE
I	  45766	+	  1	TRUE
I	  45769	+	  7	TRUE
I	  45795	+	  1	TRUE
I	  45810	+	  2	TRUE
I	  45813	+	  3	TRUE
I	  45823	+	  1	TRUE
I	  45825	+	  1	TRUE
I	  45843	+	  1	TRUE
I	  45874	+	  2	TRUE
I	  45877	+	  3	TRUE
I	  45879	+	  2	TRUE
I	  46552	+	  1	TRUE
I	  46784	+	  1	TRUE
I	  47425	+	  1	TRUE
I	  47875	+	  1	TRUE
I	  47906	+	  1	TRUE
I	  48046	+	  1	TRUE
I	  48068	+	  1	TRUE
I	  48444	+	  1	TRUE
I	  48511	+	  1	TRUE
I	  48534	+	  1	TRUE
I	  48539	+	  1	TRUE
I	  48545	+	  2	TRUE
I	  48550	+	  4	TRUE
I	  48555	+	  9	TRUE
I	  48559	+	  1	TRUE
I	  48564	+	  7	TRUE
I	  48566	+	  2	TRUE
I	  48579	+	  1	TRUE
I	  48788	+	  1	TRUE
I	  48795	+	  1	TRUE
I	  48965	+	  1	TRUE
I	  48977	+	  1	TRUE
I	  49944	+	  1	TRUE
I	  51606	+	  1	TRUE
I	  54181	+	  2	TRUE
I	  54233	+	  1	TRUE
I	  56561	+	  1	TRUE
I	  56688	+	  1	TRUE
I	  57297	+	  1	TRUE
I	  57425	+	  1	TRUE
I	  57465	+	  1	TRUE
I	  57493	+	  4	TRUE
I	  57496	+	  2	TRUE
I	  57500	+	  1	TRUE
I	  57501	+	  1	TRUE
I	  57502	+	  2	TRUE
I	  57504	+	  4	TRUE
I	  57506	+	  3	TRUE
I	  57507	+	  1	TRUE
I	  57510	+	  3	TRUE
I	  57511	+	  2	TRUE
I	  57517	+	  7	TRUE
I	  57520	+	  5	TRUE
I	  57524	+	  1	TRUE
I	  57526	+	  1	TRUE
I	  57528	+	  1	TRUE
I	  61269	+	  5	TRUE
I	  61270	+	  1	TRUE
I	  61274	+	  8	TRUE
I	  61279	+	  5	TRUE
I	  61282	+	  6	TRUE
I	  61285	+	  3	TRUE
I	  61287	+	  8	TRUE
I	  61290	+	  6	TRUE
I	  61294	+	 11	TRUE
I	  61300	+	 31	TRUE
I	  61301	+	  1	TRUE
I	  61302	+	  1	TRUE
I	  61304	+	  8	TRUE
I	  61307	+	  1	TRUE
I	  61313	+	  1	TRUE
I	  61386	+	  1	TRUE
I	  61391	+	  1	TRUE
I	  61394	+	  1	TRUE
I	  61466	+	  1	TRUE
I	  61477	+	  1	TRUE
I	  61480	+	  1	TRUE
I	  61486	+	  1	TRUE
I	  61490	+	  1	TRUE
I	  61506	+	  1	TRUE
I	  61537	+	  1	TRUE
I	  61583	+	  1	TRUE
I	  61603	+	  1	TRUE
I	  61648	+	  1	TRUE
I	  61739	+	  1	TRUE
I	  61848	+	  2	TRUE
I	  61863	+	  1	TRUE
I	  61889	+	  1	TRUE
I	  61891	+	  1	TRUE
I	  61932	+	  1	TRUE
I	  61979	+	  1	TRUE
I	  62025	+	  1	TRUE
I	  62027	+	  1	TRUE
I	  62038	+	  2	TRUE
I	  62045	+	  1	TRUE
I	  62048	+	  1	TRUE
I	  62064	+	  1	TRUE
I	  62065	+	  2	TRUE
I	  62066	+	  1	TRUE
I	  62072	+	  2	TRUE
I	  62078	+	  1	TRUE
I	  62101	+	  2	TRUE
I	  62106	+	  1	TRUE
I	  62107	+	  1	TRUE
I	  62109	+	  2	TRUE
I	  62112	+	  2	TRUE
I	  62115	+	  1	TRUE
I	  62126	+	  2	TRUE
I	  62127	+	  1	TRUE
I	  62132	+	  1	TRUE
I	  62139	+	  1	TRUE
I	  62144	+	  3	TRUE
I	  62145	+	  1	TRUE
I	  62146	+	  2	TRUE
I	  62147	+	  3	TRUE
I	  62162	+	  1	TRUE
I	  62165	+	  1	TRUE
I	  62166	+	  2	TRUE
I	  62173	+	  4	TRUE
I	  62174	+	  1	TRUE
I	  62178	+	  1	TRUE
I	  62181	+	  1	TRUE
I	  62183	+	  1	TRUE
I	  62184	+	  2	TRUE
I	  62185	+	  4	TRUE
I	  62186	+	  2	TRUE
I	  62188	+	  2	TRUE
I	  62194	+	  1	TRUE
I	  62198	+	  2	TRUE
I	  62208	+	  2	TRUE
I	  62213	+	  1	TRUE
I	  62214	+	  1	TRUE
I	  62218	+	  1	TRUE
I	  62224	+	  1	TRUE
I	  62233	+	  1	TRUE
I	  62236	+	  1	TRUE
I	  62239	+	  2	TRUE
I	  62240	+	  3	TRUE
I	  62241	+	  3	TRUE
I	  62249	+	  1	TRUE
I	  62250	+	  1	TRUE
I	  62263	+	  1	TRUE
I	  62267	+	  1	TRUE
I	  62278	+	  1	TRUE
I	  62284	+	  2	TRUE
I	  62289	+	  1	TRUE
I	  62297	+	  1	TRUE
I	  62307	+	  1	TRUE
I	  62310	+	  2	TRUE
I	  62324	+	  1	TRUE
I	  62334	+	  3	TRUE
I	  62338	+	  1	TRUE
I	  62342	+	  1	TRUE
I	  62364	+	  1	TRUE
I	  62366	+	  1	TRUE
I	  62369	+	  1	TRUE
I	  62375	+	  1	TRUE
I	  62381	+	  1	TRUE
I	  62383	+	  1	TRUE
I	  62423	+	  1	TRUE
I	  62449	+	  1	TRUE
I	  62748	+	  2	TRUE
I	  62773	+	  3	TRUE
I	  62776	+	  4	TRUE
I	  62795	+	  1	TRUE
I	  62799	+	  1	TRUE
I	  62808	+	  3	TRUE
I	  62813	+	  1	TRUE
I	  62822	+	  1	TRUE
I	  62827	+	  1	TRUE
I	  62933	+	  2	TRUE
I	  62936	+	  1	TRUE
I	  62944	+	  1	TRUE
I	  62948	+	  2	TRUE
I	  62958	+	  1	TRUE
I	  62959	+	  1	TRUE
I	  62968	+	  2	TRUE
I	  62991	+	  1	TRUE
I	  62992	+	  1	TRUE
I	  63049	+	  1	TRUE
I	  63085	+	  1	TRUE
I	  63303	+	  1	TRUE
I	  63476	+	  1	TRUE
I	  63723	+	  1	TRUE
I	  64969	+	  1	TRUE
I	  65059	+	  1	TRUE
I	  68732	+	  2	TRUE
I	  68737	+	  1	TRUE
I	  70015	+	  1	TRUE
I	  71510	+	  1	TRUE
I	  71649	+	  3	TRUE
I	  71670	+	  6	TRUE
I	  71680	+	  1	TRUE
I	  71682	+	  2	TRUE
I	  71686	+	  1	TRUE
I	  71696	+	  8	TRUE
I	  71711	+	 16	TRUE
I	  71717	+	  1	TRUE
I	  71722	+	  1	TRUE
I	  71724	+	  1	TRUE
I	  71728	+	  1	TRUE
I	  71729	+	 18	TRUE
I	  71734	+	  2	TRUE
I	  71739	+	  4	TRUE
I	  71745	+	  3	TRUE
I	  71749	+	  3	TRUE
I	  71751	+	 29	TRUE
I	  71752	+	  1	TRUE
I	  71753	+	 28	TRUE
I	  71754	+	  1	TRUE
I	  71756	+	 81	TRUE
I	  71757	+	  2	TRUE
I	  71758	+	  2	TRUE
I	  71759	+	212	TRUE
I	  71760	+	  1	TRUE
I	  71763	+	 11	TRUE
I	  71764	+	  1	TRUE
I	  71768	+	 25	TRUE
I	  71772	+	  4	TRUE
I	  71777	+	 16	TRUE
I	  71780	+	  4	TRUE
I	  71783	+	  3	TRUE
I	  71788	+	  1	TRUE
I	  71792	+	  2	TRUE
I	  71806	+	  2	TRUE
I	  71825	+	  1	TRUE
I	  71827	+	  1	TRUE
I	  71834	+	  1	TRUE
I	  71851	+	  1	TRUE
I	  71852	+	  2	TRUE
I	  71855	+	  1	TRUE
I	  71858	+	  2	TRUE
I	  71864	+	  2	TRUE
I	  71865	+	  1	TRUE
I	  71867	+	  2	TRUE
I	  71882	+	  1	TRUE
I	  71896	+	  3	TRUE
I	  71904	+	  1	TRUE
I	  71913	+	  1	TRUE
I	  71915	+	  1	TRUE
I	  71924	+	  1	TRUE
I	  71928	+	  1	TRUE
I	  71941	+	  1	TRUE
I	  71961	+	  2	TRUE
I	  71963	+	  1	TRUE
I	  71981	+	  1	TRUE
I	  71991	+	  1	TRUE
I	  71992	+	  1	TRUE
I	  72004	+	  1	TRUE
I	  72014	+	  1	TRUE
I	  72022	+	  1	TRUE
I	  72026	+	  1	TRUE
I	  72034	+	  1	TRUE
I	  72043	+	  3	TRUE
I	  72056	+	  1	TRUE
I	  72065	+	  1	TRUE
I	  72068	+	  1	TRUE
I	  72071	+	  1	TRUE
I	  72073	+	  1	TRUE
I	  72094	+	  1	TRUE
I	  72122	+	  1	TRUE
I	  72126	+	  1	TRUE
I	  72135	+	  1	TRUE
I	  72140	+	  1	TRUE
I	  72149	+	  1	TRUE
I	  72150	+	  1	TRUE
I	  72164	+	  1	TRUE
I	  72170	+	  2	TRUE
I	  72188	+	  1	TRUE
I	  72190	+	  1	TRUE
I	  72193	+	  1	TRUE
I	  72194	+	  1	TRUE
I	  72200	+	  1	TRUE
I	  72235	+	  1	TRUE
I	  72277	+	  1	TRUE
I	  72314	+	  1	TRUE
I	  72316	+	  1	TRUE
I	  72331	+	  1	TRUE
I	  72332	+	  1	TRUE
I	  72333	+	  1	TRUE
I	  72351	+	  1	TRUE
I	  72358	+	  1	TRUE
I	  72393	+	  1	TRUE
I	  72401	+	  1	TRUE
I	  72410	+	  1	TRUE
I	  72412	+	  1	TRUE
I	  72426	+	  1	TRUE
I	  72430	+	  1	TRUE
I	  72439	+	  1	TRUE
I	  72440	+	  1	TRUE
I	  72443	+	  1	TRUE
I	  72450	+	  1	TRUE
I	  72452	+	  1	TRUE
I	  72455	+	  3	TRUE
I	  72457	+	  2	TRUE
I	  72458	+	  4	TRUE
I	  72459	+	  1	TRUE
I	  72461	+	  1	TRUE
I	  72463	+	  1	TRUE
I	  72464	+	  1	TRUE
I	  72468	+	  1	TRUE
I	  72469	+	  2	TRUE
I	  72470	+	  5	TRUE
I	  72472	+	  1	TRUE
I	  72477	+	  5	TRUE
I	  72479	+	  1	TRUE
I	  72482	+	  1	TRUE
I	  72483	+	  1	TRUE
I	  72484	+	  6	TRUE
I	  72485	+	  1	TRUE
I	  72488	+	  4	TRUE
I	  72490	+	  2	TRUE
I	  72493	+	  1	TRUE
I	  72495	+	  1	TRUE
I	  72497	+	  5	TRUE
I	  72503	+	  2	TRUE
I	  72520	+	  1	TRUE
I	  72521	+	  3	TRUE
I	  72522	+	  1	TRUE
I	  72527	+	  1	TRUE
I	  72535	+	  1	TRUE
I	  72536	+	  1	TRUE
I	  72539	+	  1	TRUE
I	  72550	+	  5	TRUE
I	  72551	+	  1	TRUE
I	  72553	+	  1	TRUE
I	  72556	+	  1	TRUE
I	  72557	+	  6	TRUE
I	  72560	+	  3	TRUE
I	  72565	+	  1	TRUE
I	  72566	+	  3	TRUE
I	  72568	+	  5	TRUE
I	  72569	+	  2	TRUE
I	  72571	+	  1	TRUE
I	  72572	+	  1	TRUE
I	  72575	+	  2	TRUE
I	  72578	+	  2	TRUE
I	  72579	+	  2	TRUE
I	  72580	+	  1	TRUE
I	  72581	+	  1	TRUE
I	  72585	+	  2	TRUE
I	  72586	+	  6	TRUE
I	  72587	+	  1	TRUE
I	  72596	+	  1	TRUE
I	  72599	+	  1	TRUE
I	  72600	+	  1	TRUE
I	  72601	+	  4	TRUE
I	  72607	+	  1	TRUE
I	  72608	+	  2	TRUE
I	  72615	+	  1	TRUE
I	  72620	+	  1	TRUE
I	  72642	+	  1	TRUE
I	  72643	+	  1	TRUE
I	  72656	+	  1	TRUE
I	  72661	+	  2	TRUE
I	  72667	+	  1	TRUE
I	  72674	+	  1	TRUE
I	  72681	+	  1	TRUE
I	  72685	+	  3	TRUE
I	  72688	+	  2	TRUE
I	  72697	+	  1	TRUE
I	  72703	+	  2	TRUE
I	  72704	+	  4	TRUE
I	  72708	+	  1	TRUE
I	  72709	+	  1	TRUE
I	  72711	+	  3	TRUE
I	  72715	+	  2	TRUE
I	  72718	+	  2	TRUE
I	  72719	+	  4	TRUE
I	  72725	+	  1	TRUE
I	  72733	+	  1	TRUE
I	  72739	+	  1	TRUE
I	  72743	+	  1	TRUE
I	  72746	+	  1	TRUE
I	  72754	+	  1	TRUE
I	  72755	+	  1	TRUE
I	  72758	+	  4	TRUE
I	  72759	+	  1	TRUE
I	  72775	+	  1	TRUE
I	  72778	+	  2	TRUE
I	  72780	+	  2	TRUE
I	  72782	+	  1	TRUE
I	  72784	+	  1	TRUE
I	  72788	+	  1	TRUE
I	  72790	+	  2	TRUE
I	  72793	+	  2	TRUE
I	  72796	+	  4	TRUE
I	  72808	+	  2	TRUE
I	  72812	+	  2	TRUE
I	  72818	+	  1	TRUE
I	  72820	+	  1	TRUE
I	  72821	+	  1	TRUE
I	  72823	+	  2	TRUE
I	  72827	+	  2	TRUE
I	  72829	+	  2	TRUE
I	  72839	+	  2	TRUE
I	  72842	+	  1	TRUE
I	  72845	+	  2	TRUE
I	  72860	+	  1	TRUE
I	  72870	+	  1	TRUE
I	  72873	+	  2	TRUE
I	  72877	+	  1	TRUE
I	  72879	+	  1	TRUE
I	  72881	+	  2	TRUE
I	  72887	+	  1	TRUE
I	  72899	+	  2	TRUE
I	  72916	+	  3	TRUE
I	  72917	+	  2	TRUE
I	  72919	+	  1	TRUE
I	  72920	+	  1	TRUE
I	  72932	+	  1	TRUE
I	  72988	+	  1	TRUE
I	  73015	+	  1	TRUE
I	  73029	+	  1	TRUE
I	  73657	+	  1	TRUE
I	  73914	+	  1	TRUE
I	  73940	+	  1	TRUE
I	  73952	+	  2	TRUE
I	  73978	+	  2	TRUE
I	  73993	+	  1	TRUE
I	  74434	+	  1	TRUE
I	  74567	+	  1	TRUE
I	  76364	+	  1	TRUE
I	  76365	+	  2	TRUE
I	  76368	+	  6	TRUE
I	  76371	+	  3	TRUE
I	  76372	+	  1	TRUE
I	  76374	+	  2	TRUE
I	  76377	+	 26	TRUE
I	  76384	+	 10	TRUE
I	  76386	+	 32	TRUE
I	  76387	+	  6	TRUE
I	  76388	+	  2	TRUE
I	  76392	+	 83	TRUE
I	  76393	+	  3	TRUE
I	  76394	+	 32	TRUE
I	  76395	+	  3	TRUE
I	  76396	+	 16	TRUE
I	  76397	+	 36	TRUE
I	  76398	+	  1	TRUE
I	  76399	+	  1	TRUE
I	  76401	+	224	TRUE
I	  76404	+	  3	TRUE
I	  76405	+	 68	TRUE
I	  76406	+	  1	TRUE
I	  76408	+	  1	TRUE
I	  76409	+	  1	TRUE
I	  76411	+	  3	TRUE
I	  76414	+	  1	TRUE
I	  76418	+	  2	TRUE
I	  76422	+	  3	TRUE
I	  76429	+	  4	TRUE
I	  76432	+	  2	TRUE
I	  76452	+	  1	TRUE
I	  76453	+	  1	TRUE
I	  76465	+	  2	TRUE
I	  76466	+	  1	TRUE
I	  76469	+	  1	TRUE
I	  76493	+	  1	TRUE
I	  76515	+	  1	TRUE
I	  76516	+	  2	TRUE
I	  76556	+	  1	TRUE
I	  76557	+	  1	TRUE
I	  76563	+	  1	TRUE
I	  76587	+	  1	TRUE
I	  76589	+	  1	TRUE
I	  76594	+	  1	TRUE
I	  76598	+	  1	TRUE
I	  76601	+	  1	TRUE
I	  76604	+	  1	TRUE
I	  76615	+	  1	TRUE
I	  76629	+	  1	TRUE
I	  76639	+	  1	TRUE
I	  76643	+	  1	TRUE
I	  76664	+	  1	TRUE
I	  76681	+	  1	TRUE
I	  76686	+	  1	TRUE
I	  76708	+	  1	TRUE
I	  76723	+	  1	TRUE
I	  76724	+	  1	TRUE
I	  76728	+	  1	TRUE
I	  76729	+	  1	TRUE
I	  76751	+	  1	TRUE
I	  76765	+	  1	TRUE
I	  76789	+	  1	TRUE
I	  76792	+	  1	TRUE
I	  76801	+	  1	TRUE
I	  76833	+	  1	TRUE
I	  76874	+	  1	TRUE
I	  76936	+	  2	TRUE
I	  76947	+	  1	TRUE
I	  76949	+	  1	TRUE
I	  76979	+	  1	TRUE
I	  76994	+	  1	TRUE
I	  77013	+	  1	TRUE
I	  77024	+	  1	TRUE
I	  77029	+	  1	TRUE
I	  77030	+	  1	TRUE
I	  77041	+	  2	TRUE
I	  77062	+	  1	TRUE
I	  77092	+	  3	TRUE
I	  77095	+	  1	TRUE
I	  77108	+	  1	TRUE
I	  77115	+	  1	TRUE
I	  77119	+	  1	TRUE
I	  77131	+	  1	TRUE
I	  77134	+	  3	TRUE
I	  77156	+	  1	TRUE
I	  77167	+	  2	TRUE
I	  77178	+	  1	TRUE
I	  77186	+	  1	TRUE
I	  77193	+	  1	TRUE
I	  77230	+	  1	TRUE
I	  77237	+	  2	TRUE
I	  77249	+	  2	TRUE
I	  77254	+	  1	TRUE
I	  77257	+	  1	TRUE
I	  77260	+	  2	TRUE
I	  77269	+	  1	TRUE
I	  77270	+	  1	TRUE
I	  77290	+	  1	TRUE
I	  77348	+	  1	TRUE
I	  77357	+	  1	TRUE
I	  77366	+	  1	TRUE
I	  77407	+	  1	TRUE
I	  77423	+	  1	TRUE
I	  77431	+	  1	TRUE
I	  77432	+	  1	TRUE
I	  77449	+	  1	TRUE
I	  77477	+	  1	TRUE
I	  77490	+	  1	TRUE
I	  77492	+	  1	TRUE
I	  77498	+	  1	TRUE
I	  77519	+	  1	TRUE
I	  77522	+	  1	TRUE
I	  77547	+	  1	TRUE
I	  77551	+	  1	TRUE
I	  77569	+	  1	TRUE
I	  77570	+	  1	TRUE
I	  77572	+	  1	TRUE
I	  77575	+	  1	TRUE
I	  77583	+	  1	TRUE
I	  77584	+	  1	TRUE
I	  77664	+	  1	TRUE
I	  77675	+	  1	TRUE
I	  77692	+	  1	TRUE
I	  77702	+	  1	TRUE
I	  77711	+	  1	TRUE
I	  77718	+	  1	TRUE
I	  77721	+	  1	TRUE
I	  77724	+	  1	TRUE
I	  77732	+	  2	TRUE
I	  77733	+	  2	TRUE
I	  77940	+	  1	TRUE
I	  78382	+	  1	TRUE
I	  78383	+	  1	TRUE
I	  78471	+	  1	TRUE
I	  78628	+	  1	TRUE
I	  78966	+	  1	TRUE
I	  79023	+	  1	TRUE
I	  79059	+	  1	TRUE
I	  79369	+	  1	TRUE
I	  79674	+	  4	TRUE
I	  79676	+	  1	TRUE
I	  79684	+	  6	TRUE
I	  79686	+	  2	TRUE
I	  79689	+	  2	TRUE
I	  79695	+	 10	TRUE
I	  79700	+	  3	TRUE
I	  79877	+	  1	TRUE
I	  80077	+	  1	TRUE
I	  80100	+	  1	TRUE
I	  80923	+	  1	TRUE
I	  82683	+	  1	TRUE
I	  82688	+	 11	TRUE
I	  82696	+	  8	TRUE
I	  82701	+	  9	TRUE
I	  82711	+	  1	TRUE
I	  82713	+	  1	TRUE
I	  82724	+	  1	TRUE
I	  82733	+	  1	TRUE
I	  82739	+	  1	TRUE
I	  82809	+	  1	TRUE
I	  82885	+	  1	TRUE
I	  84101	+	  1	TRUE
I	  86940	+	  1	TRUE
I	  87237	+	  1	TRUE
I	  87248	+	  1	TRUE
I	  87250	+	  8	TRUE
I	  87254	+	  1	TRUE
I	  87259	+	  2	TRUE
I	  87261	+	  4	TRUE
I	  87262	+	  1	TRUE
I	  87264	+	 13	TRUE
I	  87268	+	  1	TRUE
I	  87270	+	  1	TRUE
I	  87273	+	  1	TRUE
I	  87279	+	  1	TRUE
I	  87282	+	  1	TRUE
I	  87325	+	  1	TRUE
I	  87329	+	  1	TRUE
I	  92831	+	  2	TRUE
I	  92836	+	  1	TRUE
I	  92845	+	  1	TRUE
I	  92849	+	 11	TRUE
I	  92850	+	  1	TRUE
I	  92852	+	  4	TRUE
I	  92859	+	  8	TRUE
I	  92862	+	  2	TRUE
I	  92877	+	  1	TRUE
I	  92878	+	  1	TRUE
I	  92889	+	  2	TRUE
I	  92893	+	  2	TRUE
I	  92899	+	  2	TRUE
I	  92933	+	  1	TRUE
I	  92948	+	  1	TRUE
I	  94583	+	  2	TRUE
I	  94591	+	  1	TRUE
I	  94593	+	  2	TRUE
I	  94595	+	  5	TRUE
I	  94600	+	  2	TRUE
I	  94602	+	  1	TRUE
I	  94604	+	  1	TRUE
I	  94607	+	  4	TRUE
I	  94610	+	  5	TRUE
I	  94615	+	  1	TRUE
I	  94620	+	  2	TRUE
I	  94625	+	  3	TRUE
I	  94631	+	  1	TRUE
I	  94634	+	  1	TRUE
I	  94640	+	  3	TRUE
I	  94642	+	  3	TRUE
I	  94646	+	  5	TRUE
I	  94655	+	  2	TRUE
I	  94664	+	  1	TRUE
I	  94680	+	  2	TRUE
I	  94689	+	  1	TRUE
I	  94791	+	  1	TRUE
I	  94889	+	  1	TRUE
I	  94923	+	  1	TRUE
I	  94980	+	  1	TRUE
I	  95028	+	  1	TRUE
I	  95059	+	  2	TRUE
I	  95108	+	  1	TRUE
I	  95123	+	  1	TRUE
I	  95152	+	  1	TRUE
I	  95173	+	  2	TRUE
I	 110701	+	  1	TRUE
I	 114022	+	  1	TRUE
I	 114788	+	  1	TRUE
I	 114803	+	  3	TRUE
I	 114809	+	  4	TRUE
I	 114811	+	  5	TRUE
I	 114816	+	  1	TRUE
I	 114818	+	  3	TRUE
I	 114819	+	  1	TRUE
I	 114821	+	  1	TRUE
I	 114826	+	  2	TRUE
I	 114858	+	  1	TRUE
I	 114862	+	  1	TRUE
I	 115370	+	  1	TRUE
I	 115453	+	  1	TRUE
I	 116213	+	  1	TRUE
I	 116799	+	  1	TRUE
I	 116926	+	  1	TRUE
