seq	start	end	strand	nTSSs	nTAGs	tsrPeak	tsrWdth	tsrTrq	tsrSI	tsrMSI	featureID
I	 184832	 184878	+	 9	   58	0.36	 47	  8.00	-0.75	0.13	gene:YAR028W
I	 186951	 187006	+	 6	   40	0.42	 56	  3.83	-0.27	0.12	NA
I	 187410	 187410	+	 1	    3	1.00	  1	  0.00	 2.00	1.00	NA
I	 188032	 188065	+	 4	   17	0.29	 34	  1.56	 0.03	0.01	gene:YAR033W
I	 188854	 188867	+	 2	    7	0.57	 14	  0.93	 1.01	0.01	NA
I	 191926	 191926	+	 1	    3	1.00	  1	  0.00	 2.00	1.00	NA
I	 192544	 192612	+	13	   85	0.19	 69	 -1.14	-1.44	0.07	gene:YAR042W
I	 198745	 198745	+	 1	    4	1.00	  1	  0.00	 2.00	1.00	NA
I	 200628	 200628	+	 1	    3	1.00	  1	  0.00	 2.00	1.00	NA
I	 225393	 225426	+	16	  483	0.22	 34	  1.83	-1.34	0.16	gene:YAR071W
I	   8782	   8782	-	 1	    3	1.00	  1	  0.00	 2.00	1.00	NA
I	   9211	   9211	-	 1	    3	1.00	  1	  0.00	 2.00	1.00	gene:YAL067C
I	  29776	  29776	-	 1	    5	1.00	  1	  0.00	 2.00	1.00	NA
I	  30787	  30787	-	 1	    3	1.00	  1	  0.00	 2.00	1.00	NA
I	  31457	  31457	-	 1	    3	1.00	  1	  0.00	 2.00	1.00	NA
I	  31588	  31588	-	 1	    3	1.00	  1	  0.00	 2.00	1.00	NA
I	  32684	  32684	-	 1	    5	1.00	  1	  0.00	 2.00	1.00	NA
I	  32728	  32754	-	 3	   10	0.40	 27	  1.10	 0.43	0.01	NA
I	  32966	  32966	-	 1	    4	1.00	  1	  0.00	 2.00	1.00	NA
I	  34358	  34358	-	 1	    4	1.00	  1	  0.00	 2.00	1.00	NA
I	  43063	  43099	-	 3	   19	0.47	 37	 -0.47	 0.54	0.08	NA
I	  43269	  43269	-	 1	    3	1.00	  1	  0.00	 2.00	1.00	NA
I	  52617	  52679	-	 8	   56	0.29	 63	  3.30	-0.76	0.08	gene:YAL049C
I	  54790	  54790	-	 1	    3	1.00	  1	  0.00	 2.00	1.00	gene:YAL048C
I	  56882	  56886	-	 2	   10	0.50	  5	  0.00	 1.00	0.00	gene:YAL047C
I	  57374	  57415	-	 5	   28	0.43	 42	 -4.46	-0.12	0.09	gene:YAL046C
I	  58463	  58483	-	 7	  298	0.47	 21	 -0.68	-0.12	0.24	gene:YAL044C
I	  61053	  61053	-	 1	    3	1.00	  1	  0.00	 2.00	1.00	gene:YAL043C
I	  67833	  67853	-	 6	  100	0.37	 21	  1.04	-0.27	0.12	NA
I	  69553	  69614	-	14	  130	0.21	 62	  2.90	-1.41	0.11	gene:YAL039C
I	  76174	  76218	-	14	  196	0.46	 45	 -5.95	-0.70	0.29	gene:YAL036C
I	  82537	  82585	-	 4	   18	0.39	 49	  4.94	 0.10	0.05	NA
I	  84494	  84504	-	 2	   11	0.64	 11	 -1.36	 1.05	0.05	gene:YAL032C
I	  87060	  87078	-	 3	   34	0.68	 19	  4.41	 0.82	0.25	gene:YAL031C
I	  92473	  92560	-	10	  116	0.32	 88	 -4.28	-0.85	0.14	gene:YAL029C
I	  99767	  99783	-	 4	   58	0.76	 17	  6.07	 0.86	0.43	gene:YAL026C
I	 100881	 100881	-	 1	    3	1.00	  1	  0.00	 2.00	1.00	NA
I	 101151	 101196	-	15	  555	0.53	 46	 -5.84	-0.40	0.39	gene:YAL025C
I	 105962	 105976	-	 3	   11	0.36	 15	 -1.73	 0.43	0.01	gene:YAL024C
I	 108617	 108651	-	 7	   40	0.25	 35	  3.45	-0.65	0.05	gene:YAL023C
I	 110446	 110471	-	 3	   22	0.55	 26	 -3.68	 0.61	0.12	gene:YAL022C
I	 113373	 113432	-	15	  337	0.34	 60	  6.10	-1.09	0.21	gene:YAL021C
I	 114571	 114571	-	 1	    4	1.00	  1	  0.00	 2.00	1.00	gene:YAL020C
I	 114619	 114619	-	 1	    4	1.00	  1	  0.00	 2.00	1.00	gene:YAL020C
I	 127575	 127575	-	 1	    4	1.00	  1	  0.00	 2.00	1.00	NA
I	 127757	 127757	-	 1	    3	1.00	  1	  0.00	 2.00	1.00	NA
I	 128070	 128079	-	 3	   14	0.43	 10	  1.14	 0.47	0.03	gene:YAL015C
I	 129036	 129076	-	 8	   56	0.32	 41	  1.07	-0.74	0.09	gene:YAL014C
I	 135682	 135715	-	 9	   54	0.24	 34	  1.41	-0.98	0.06	gene:YAL010C
I	 138406	 138465	-	11	  282	0.30	 60	-11.87	-0.74	0.21	gene:YAL007C
I	 140690	 140690	-	 1	    3	1.00	  1	  0.00	 2.00	1.00	NA
I	 140780	 140780	-	 1	    3	1.00	  1	  0.00	 2.00	1.00	NA
I	 140872	 140906	-	 3	    9	0.33	 35	 -5.00	 0.42	0.00	NA
I	 141112	 141112	-	 1	    3	1.00	  1	  0.00	 2.00	1.00	NA
I	 141441	 141538	-	20	 1918	0.60	 98	  3.60	-0.11	0.51	gene:YAL005C
I	 141585	 141585	-	 1	    5	1.00	  1	  0.00	 2.00	1.00	gene:YAL005C
I	 141640	 141678	-	 3	   18	0.56	 39	 -1.00	 0.58	0.11	gene:YAL005C
I	 151179	 151204	-	 5	   28	0.32	 26	  5.07	-0.22	0.05	gene:YAL001C
I	 154724	 154767	-	 8	  300	0.46	 44	 -2.07	-0.18	0.27	gene:YAR002C-A
I	 158646	 158698	-	 5	   27	0.44	 53	 -2.15	-0.08	0.10	gene:YAR007C
I	 164806	 164813	-	 2	    6	0.50	  8	  0.00	 1.00	0.00	NA
I	 165919	 165919	-	 1	    9	1.00	  1	  0.00	 2.00	1.00	NA
I	 168982	 169027	-	 7	  101	0.49	 46	 14.76	-0.20	0.21	gene:YAR014C
I	 171711	 171711	-	 1	    7	1.00	  1	  0.00	 2.00	1.00	gene:YAR018C
I	 175179	 175179	-	 1	    5	1.00	  1	  0.00	 2.00	1.00	gene:YAR019C
I	 183545	 183545	-	 1	    3	1.00	  1	  0.00	 2.00	1.00	NA
I	 188649	 188661	-	 2	   12	0.67	 13	  2.00	 1.08	0.08	NA
I	 189587	 189587	-	 1	    6	1.00	  1	  0.00	 2.00	1.00	NA
I	 190041	 190047	-	 2	    9	0.67	  7	  1.00	 1.08	0.08	NA
I	 200419	 200419	-	 1	    5	1.00	  1	  0.00	 2.00	1.00	NA
II	   9332	   9332	+	 1	    3	1.00	  1	  0.00	 2.00	1.00	gene:YBL107W-A
II	  23980	  24041	+	 9	   71	0.21	 62	 -7.53	-1.01	0.05	gene:YBL102W
II	  24085	  24085	+	 1	    4	1.00	  1	  0.00	 2.00	1.00	gene:YBL102W
II	  30057	  30085	+	 3	   10	0.40	 29	  1.00	 0.43	0.01	NA
II	  36691	  36763	+	18	  199	0.29	 73	 10.41	-1.60	0.14	NA
II	  39115	  39121	+	 2	   12	0.50	  7	  0.00	 1.00	0.00	gene:YBL098W
II	  40756	  40768	+	 2	    8	0.62	 13	 -1.50	 1.05	0.05	gene:YBL097W
II	  43261	  43261	+	 1	    3	1.00	  1	  0.00	 2.00	1.00	gene:YBL095W
II	  45536	  45649	+	29	 1981	0.27	114	 20.60	-1.24	0.33	NA
II	  46782	  46782	+	 1	    3	1.00	  1	  0.00	 2.00	1.00	NA
II	  48753	  48818	+	 8	  178	0.56	 66	 12.32	-0.03	0.32	gene:YBL090W
II	  49524	  49558	+	 2	    9	0.67	 35	  5.67	 1.08	0.08	gene:YBL089W
II	  63654	  63685	+	 5	   40	0.57	 32	  8.40	 0.21	0.23	gene:YBL085W
II	  63736	  63742	+	 4	   36	0.42	  7	 -0.53	 0.19	0.10	gene:YBL085W
II	  71540	  71579	+	12	  172	0.26	 40	 -1.97	-1.05	0.15	NA
II	  72181	  72181	+	 1	    3	1.00	  1	  0.00	 2.00	1.00	NA
II	  72223	  72223	+	 1	    3	1.00	  1	  0.00	 2.00	1.00	NA
II	  75153	  75222	+	18	  290	0.32	 70	  7.10	-1.23	0.23	gene:YBL079W
II	  88049	  88049	+	 1	    3	1.00	  1	  0.00	 2.00	1.00	NA
II	  89935	  89943	+	 4	   52	0.56	  9	  1.04	 0.42	0.21	gene:YBL071W-A
II	  90635	  90712	+	 6	   48	0.42	 78	 11.25	-0.21	0.14	gene:YBL069W
II	  92336	  92396	+	14	  159	0.18	 61	 -2.70	-1.56	0.07	gene:YBL068W
II	 101864	 101882	+	 4	   25	0.56	 19	 -0.92	 0.33	0.17	gene:YBL063W
II	 107712	 107712	+	 1	    3	1.00	  1	  0.00	 2.00	1.00	gene:YBL060W
II	 110661	 110704	+	 9	   54	0.22	 44	 -0.81	-1.05	0.04	gene:YBL059W
II	 111396	 111409	+	 4	  128	0.51	 14	  3.51	 0.27	0.13	gene:YBL058W
II	 113626	 113658	+	 6	   44	0.27	 33	  0.84	-0.45	0.05	gene:YBL056W
II	 113707	 113720	+	 4	   41	0.46	 14	  3.04	 0.35	0.18	gene:YBL056W
II	 117378	 117412	+	 3	   16	0.44	 35	  1.75	 0.49	0.05	gene:YBL054W
II	 117460	 117483	+	 6	   54	0.46	 24	  3.96	-0.09	0.19	gene:YBL054W
II	 125038	 125062	+	 8	  125	0.36	 25	 -2.74	-0.48	0.17	gene:YBL050W
II	 132406	 132426	+	 6	   37	0.35	 21	 -0.08	-0.40	0.07	gene:YBL046W
II	 140991	 140991	+	 1	    3	1.00	  1	  0.00	 2.00	1.00	NA
II	 141033	 141033	+	 1	    4	1.00	  1	  0.00	 2.00	1.00	gene:YBL041W
II	 141191	 141242	+	11	  407	0.27	 52	 -3.20	-0.80	0.19	gene:YBL041W
II	 143091	 143108	+	 2	   12	0.67	 18	 -2.83	 1.08	0.08	NA
II	 146105	 146136	+	 9	   78	0.28	 32	  3.96	-0.87	0.09	gene:YBL038W
II	 147100	 147162	+	 4	   26	0.35	 63	-11.81	 0.06	0.03	gene:YBL037W
II	 160074	 160136	+	 8	   76	0.36	 63	 -5.03	-0.66	0.11	gene:YBL032W
II	 161663	 161677	+	 2	   10	0.70	 15	  2.80	 1.12	0.12	gene:YBL031W
II	 168345	 168416	+	23	 3156	0.55	 72	 16.55	-0.17	0.52	gene:YBL027W
II	 168485	 168485	+	 1	    3	1.00	  1	  0.00	 2.00	1.00	gene:YBL027W
II	 168870	 168870	+	 1	    7	1.00	  1	  0.00	 2.00	1.00	NA
II	 168967	 168967	+	 1	    8	1.00	  1	  0.00	 2.00	1.00	NA
II	 169018	 169018	+	 1	   11	1.00	  1	  0.00	 2.00	1.00	NA
II	 170552	 170587	+	 7	   76	0.36	 36	 -5.03	-0.48	0.12	gene:YBL026W
II	 171418	 171435	+	 3	   21	0.43	 18	  1.17	 0.49	0.05	gene:YBL025W
II	 172476	 172528	+	 8	   87	0.39	 53	  7.33	-0.48	0.17	gene:YBL024W
II	 182319	 182346	+	 5	   58	0.48	 28	 -6.47	 0.05	0.16	gene:YBL020W
II	 192361	 192428	+	 7	   36	0.19	 68	 -7.17	-0.77	0.01	gene:YBL016W
II	 194019	 194037	+	 2	   16	0.81	 19	 -5.62	 1.30	0.30	gene:YBL015W
II	 201990	 201990	+	 1	    5	1.00	  1	  0.00	 2.00	1.00	gene:YBL013W
II	 203437	 203471	+	 5	   32	0.38	 35	 -3.34	-0.13	0.08	gene:YBL011W
II	 207168	 207168	+	 1	    3	1.00	  1	  0.00	 2.00	1.00	gene:YBL009W
II	 209557	 209611	+	 7	   32	0.28	 55	  1.53	-0.68	0.05	gene:YBL008W
II	 216701	 216701	+	 1	    6	1.00	  1	  0.00	 2.00	1.00	gene:YBL006W-A
II	 217388	 217430	+	 9	   95	0.36	 43	  3.18	-0.58	0.19	gene:YBL005W
II	 217472	 217478	+	 2	   12	0.58	  7	 -0.50	 1.02	0.02	gene:YBL005W
II	 217522	 217522	+	 1	    4	1.00	  1	  0.00	 2.00	1.00	gene:YBL005W
II	 220888	 220888	+	 1	    3	1.00	  1	  0.00	 2.00	1.00	NA
II	 220948	 220948	+	 1	    4	1.00	  1	  0.00	 2.00	1.00	NA
II	 221459	 221459	+	 1	    6	1.00	  1	  0.00	 2.00	1.00	NA
II	 221706	 221706	+	 1	    3	1.00	  1	  0.00	 2.00	1.00	NA
II	 222215	 222215	+	 1	    3	1.00	  1	  0.00	 2.00	1.00	NA
II	 226841	 226860	+	 3	   23	0.70	 20	 -3.89	 0.81	0.25	NA
II	 227511	 227572	+	14	  134	0.16	 62	 -8.71	-1.56	0.06	gene:YBL004W
II	 236321	 236480	+	22	 1002	0.45	160	 55.28	-0.77	0.38	gene:YBL002W
II	 236796	 236796	+	 1	    3	1.00	  1	  0.00	 2.00	1.00	NA
II	 238484	 238484	+	 1	    5	1.00	  1	  0.00	 2.00	1.00	NA
II	 242775	 242803	+	 7	   45	0.24	 29	 -6.00	-0.59	0.08	gene:YBR003W
II	 245817	 245846	+	 3	   14	0.43	 30	  0.64	 0.47	0.03	gene:YBR005W
II	 246879	 246894	+	 3	   23	0.39	 16	 -0.54	 0.46	0.03	gene:YBR006W
II	 248775	 248775	+	 1	    3	1.00	  1	  0.00	 2.00	1.00	NA
II	 256291	 256320	+	12	  971	0.72	 30	 -1.31	 0.48	0.58	gene:YBR010W
II	 265382	 265382	+	 1	   46	1.00	  1	  0.00	 2.00	1.00	NA
II	 270189	 270256	+	21	  828	0.21	 68	-10.82	-1.51	0.20	gene:YBR016W
II	 276742	 276742	+	 1	    4	1.00	  1	  0.00	 2.00	1.00	NA
II	 276816	 276816	+	 1	   10	1.00	  1	  0.00	 2.00	1.00	NA
II	 283651	 283724	+	 8	   71	0.31	 74	 -0.46	-0.71	0.10	gene:YBR022W
II	 289336	 289353	+	 2	   11	0.64	 18	  2.32	 1.05	0.05	gene:YBR024W
II	 290150	 290150	+	 1	    3	1.00	  1	  0.00	 2.00	1.00	NA
II	 298213	 298226	+	 4	   19	0.42	 14	  1.92	 0.13	0.06	gene:YBR030W
II	 300106	 300163	+	14	 1188	0.75	 58	 13.84	 0.58	0.63	gene:YBR031W
II	 300368	 300406	+	 3	    9	0.33	 39	  6.00	 0.42	0.00	NA
II	 300677	 300677	+	 1	   24	1.00	  1	  0.00	 2.00	1.00	NA
II	 300739	 300740	+	 2	    8	0.50	  2	  0.00	 1.00	0.00	NA
II	 300822	 300822	+	 1	    4	1.00	  1	  0.00	 2.00	1.00	NA
II	 303853	 303853	+	 1	    3	1.00	  1	  0.00	 2.00	1.00	NA
II	 307529	 307608	+	20	  549	0.31	 80	 22.19	-1.13	0.28	NA
II	 311816	 311880	+	12	  166	0.27	 65	  3.83	-1.03	0.16	gene:YBR038W
II	 315484	 315545	+	10	  147	0.27	 62	 -8.91	-0.88	0.13	gene:YBR039W
II	 318204	 318237	+	 5	   26	0.42	 34	 -3.69	-0.09	0.10	gene:YBR041W
II	 331776	 331824	+	 6	   54	0.44	 49	  1.26	-0.21	0.15	gene:YBR047W
II	 332749	 332825	+	36	 2568	0.26	 77	 20.56	-1.52	0.32	gene:YBR048W
II	 337194	 337194	+	 1	    3	1.00	  1	  0.00	 2.00	1.00	NA
II	 340994	 340994	+	 1	    4	1.00	  1	  0.00	 2.00	1.00	NA
II	 341454	 341454	+	 1	    3	1.00	  1	  0.00	 2.00	1.00	NA
II	 341631	 341631	+	 1	    3	1.00	  1	  0.00	 2.00	1.00	NA
II	 342596	 342596	+	 1	    3	1.00	  1	  0.00	 2.00	1.00	NA
II	 342787	 342787	+	 1	   14	1.00	  1	  0.00	 2.00	1.00	NA
II	 347772	 347809	+	 3	   15	0.47	 38	  7.83	 0.47	0.03	gene:YBR056W
II	 351055	 351055	+	 1	    3	1.00	  1	  0.00	 2.00	1.00	gene:YBR056W-A
II	 351160	 351160	+	 1	    3	1.00	  1	  0.00	 2.00	1.00	gene:YBR056W-A
II	 362849	 362889	+	 4	   25	0.32	 41	 -4.00	 0.08	0.04	NA
II	 365894	 365894	+	 1	    6	1.00	  1	  0.00	 2.00	1.00	NA
II	 370530	 370530	+	 1	    5	1.00	  1	  0.00	 2.00	1.00	NA
II	 371431	 371431	+	 1	    5	1.00	  1	  0.00	 2.00	1.00	NA
II	 376498	 376498	+	 1	    3	1.00	  1	  0.00	 2.00	1.00	NA
II	 380197	 380197	+	 1	    4	1.00	  1	  0.00	 2.00	1.00	gene:YBR071W
II	 380240	 380240	+	 1	    3	1.00	  1	  0.00	 2.00	1.00	gene:YBR071W
II	 380328	 380358	+	 8	  118	0.38	 31	 -0.71	-0.49	0.17	gene:YBR071W
II	 380435	 380450	+	 2	   13	0.77	 16	 -4.04	 1.22	0.22	gene:YBR071W
II	 381848	 381848	+	 1	   16	1.00	  1	  0.00	 2.00	1.00	gene:YBR072W
II	 381956	 381970	+	 4	   83	0.75	 15	 -5.30	 0.85	0.42	gene:YBR072W
II	 383127	 383159	+	 9	   93	0.47	 33	  0.09	-0.46	0.22	gene:YBR073W
II	 386231	 386326	+	11	  151	0.43	 96	  0.29	-0.73	0.21	gene:YBR074W
II	 392870	 393001	+	13	  450	0.39	132	 17.06	-0.43	0.34	gene:YBR078W
II	 393476	 393476	+	 1	    8	1.00	  1	  0.00	 2.00	1.00	NA
II	 394246	 394246	+	 1	    3	1.00	  1	  0.00	 2.00	1.00	NA
II	 409122	 409122	+	 1	    5	1.00	  1	  0.00	 2.00	1.00	gene:YBR083W
II	 410960	 411042	+	 8	  136	0.62	 83	 25.65	 0.21	0.40	gene:YBR084W
II	 415827	 415921	+	13	   86	0.17	 95	 27.36	-1.43	0.07	gene:YBR085W
II	 423586	 423586	+	 1	    3	1.00	  1	  0.00	 2.00	1.00	gene:YBR087W
II	 423735	 423754	+	 3	   28	0.68	 20	  5.32	 0.80	0.24	gene:YBR087W
II	 429566	 429566	+	 1	    5	1.00	  1	  0.00	 2.00	1.00	NA
II	 431970	 431985	+	 2	   10	0.60	 16	  1.50	 1.03	0.03	gene:YBR094W
II	 432038	 432038	+	 1	    4	1.00	  1	  0.00	 2.00	1.00	gene:YBR094W
II	 435930	 435972	+	 5	   61	0.56	 43	 -5.11	 0.21	0.23	gene:YBR096W
II	 436887	 436920	+	 6	   27	0.22	 34	 -2.02	-0.55	0.01	gene:YBR097W
II	 441467	 441467	+	 1	    5	1.00	  1	  0.00	 2.00	1.00	gene:YBR098W
II	 447534	 447592	+	 3	   14	0.50	 59	 10.86	 0.51	0.06	gene:YBR103W
II	 448347	 448347	+	 1	    3	1.00	  1	  0.00	 2.00	1.00	NA
II	 449575	 449607	+	 6	   45	0.38	 33	 -4.53	-0.34	0.10	gene:YBR104W
II	 452545	 452646	+	29	  581	0.20	102	  9.01	-2.13	0.15	gene:YBR106W
II	 454774	 454807	+	 5	   32	0.31	 34	 -8.44	-0.16	0.07	gene:YBR108W
II	 458657	 458718	+	 7	   33	0.27	 62	 -4.77	-0.66	0.05	gene:YBR110W
II	 458801	 458837	+	 6	   63	0.62	 37	  4.81	 0.20	0.30	gene:YBR110W
II	 462093	 462141	+	 7	   34	0.26	 49	 -2.47	-0.68	0.04	gene:YBR111W-A
II	 467146	 467170	+	 5	   39	0.23	 25	  0.54	-0.24	0.04	gene:YBR114W
II	 467216	 467236	+	 3	   11	0.45	 21	  2.27	 0.46	0.03	gene:YBR114W
II	 474297	 474329	+	 2	    7	0.57	 33	 -2.29	 1.01	0.01	NA
II	 477542	 477677	+	50	11546	0.71	136	 34.77	 0.18	0.68	gene:YBR118W
II	 477745	 477745	+	 1	    4	1.00	  1	  0.00	 2.00	1.00	gene:YBR118W
II	 477835	 477846	+	 3	   16	0.44	 12	  2.31	 0.45	0.02	NA
II	 477905	 477905	+	 1	    3	1.00	  1	  0.00	 2.00	1.00	NA
II	 478152	 478152	+	 1	    3	1.00	  1	  0.00	 2.00	1.00	NA
II	 478306	 478338	+	 4	   24	0.46	 33	 -7.54	 0.15	0.08	NA
II	 478607	 478671	+	 4	   15	0.33	 65	  1.73	 0.03	0.02	NA
II	 478716	 478717	+	 2	    7	0.57	  2	  0.07	 1.01	0.01	NA
II	 479268	 479320	+	 7	   43	0.35	 53	 -2.23	-0.57	0.09	gene:YBR119W
II	 490822	 490831	+	 4	  100	0.73	 10	  0.05	 0.80	0.40	gene:YBR126W-B
II	 493059	 493059	+	 1	    4	1.00	  1	  0.00	 2.00	1.00	NA
II	 497114	 497160	+	 5	   19	0.26	 47	  0.42	-0.29	0.01	gene:YBR131W
II	 504745	 504827	+	 8	   86	0.31	 83	-15.97	-0.44	0.19	gene:YBR135W
II	 505668	 505668	+	 1	    3	1.00	  1	  0.00	 2.00	1.00	gene:YBR136W
II	 512937	 512991	+	 6	   53	0.47	 55	  7.40	-0.12	0.18	gene:YBR137W
II	 513249	 513249	+	 1	    5	1.00	  1	  0.00	 2.00	1.00	NA
II	 515648	 515659	+	 4	   26	0.38	 12	  1.69	 0.11	0.06	gene:YBR139W
II	 528241	 528274	+	 5	   36	0.50	 34	  2.67	 0.04	0.16	gene:YBR142W
II	 533706	 533721	+	 4	   32	0.44	 16	  1.28	 0.17	0.09	gene:YBR145W
II	 535171	 535248	+	11	  143	0.31	 78	-10.42	-1.01	0.13	gene:YBR146W
II	 537712	 537712	+	 1	    3	1.00	  1	  0.00	 2.00	1.00	gene:YBR148W
II	 539477	 539477	+	 1	    3	1.00	  1	  0.00	 2.00	1.00	NA
II	 539914	 539981	+	10	  108	0.30	 68	 -9.37	-0.90	0.13	gene:YBR149W
II	 540023	 540023	+	 1	    3	1.00	  1	  0.00	 2.00	1.00	gene:YBR149W
II	 544866	 544956	+	11	   80	0.30	 91	 -7.07	-1.09	0.11	gene:YBR151W
II	 546308	 546325	+	 2	   12	0.75	 18	 -4.25	 1.19	0.19	gene:YBR152W
