seq	start	end	strand	nTSSs	nTAGs	tsrPeak	tsrWdth	tsrTrq	tsrSI	tsrMSI	featureID
I	  71696	  72714	+	111	14903	0.48	1019	-426.58	 0.05	0.71	gene:YAL038W
I	  72754	  72754	+	  1	    4	1.00	   1	   0.00	 2.00	1.00	NA
I	  72796	  72796	+	  1	    5	1.00	   1	   0.00	 2.00	1.00	NA
I	  73921	  73921	+	  1	    6	1.00	   1	   0.00	 2.00	1.00	gene:YAL037W
I	  76338	  76411	+	 17	 1350	0.25	  74	  18.46	-1.26	0.20	gene:YAL035W
I	  76464	  76464	+	  1	    3	1.00	   1	   0.00	 2.00	1.00	gene:YAL035W
I	  76550	  76550	+	  1	    7	1.00	   1	   0.00	 2.00	1.00	NA
I	  76702	  76714	+	  2	   11	0.73	  13	  -2.73	 1.15	0.15	NA
I	  77257	  77257	+	  1	    3	1.00	   1	   0.00	 2.00	1.00	NA
I	  77659	  77659	+	  1	    3	1.00	   1	   0.00	 2.00	1.00	NA
I	  79674	  79705	+	  3	   25	0.72	  32	   3.34	 0.87	0.29	gene:YAL034W-A
I	  80087	  80087	+	  1	    7	1.00	   1	   0.00	 2.00	1.00	NA
I	  82753	  82753	+	  1	    3	1.00	   1	   0.00	 2.00	1.00	gene:YAL033W
I	  87264	  87270	+	  2	    8	0.62	   7	  -0.75	 1.05	0.05	gene:YAL030W
I	  92849	  92889	+	  5	   28	0.43	  41	 -11.71	-0.09	0.10	gene:YAL028W
I	  94595	  94595	+	  1	    4	1.00	   1	   0.00	 2.00	1.00	gene:YAL027W
I	  94640	  94655	+	  2	   10	0.70	  16	   3.00	 1.12	0.12	gene:YAL027W
I	 114178	 114178	+	  1	    3	1.00	   1	   0.00	 2.00	1.00	gene:YAL019W-A
I	 114803	 114832	+	  7	  108	0.51	  30	  -6.25	-0.20	0.22	gene:YAL019W
I	 119858	 119876	+	  2	   21	0.86	  19	  -6.43	 1.41	0.41	NA
I	 122276	 122276	+	  1	    3	1.00	   1	   0.00	 2.00	1.00	NA
I	 124783	 124801	+	  6	   46	0.37	  19	   4.24	-0.14	0.17	gene:YAL016W
I	 127476	 127476	+	  1	    4	1.00	   1	   0.00	 2.00	1.00	NA
I	 129208	 129251	+	 16	  444	0.34	  44	   1.68	-1.26	0.19	gene:YAL013W
I	 130701	 130748	+	  9	  277	0.70	  48	   8.85	 0.42	0.50	gene:YAL012W
I	 130862	 130862	+	  1	    3	1.00	   1	   0.00	 2.00	1.00	gene:YAL012W
I	 131164	 131164	+	  1	    4	1.00	   1	   0.00	 2.00	1.00	NA
I	 132162	 132213	+	  6	   50	0.32	  52	   3.02	-0.32	0.10	gene:YAL011W
I	 135818	 135832	+	  3	   13	0.46	  15	   2.00	 0.47	0.04	gene:YAL009W
I	 135878	 135878	+	  1	    3	1.00	   1	   0.00	 2.00	1.00	gene:YAL009W
I	 136868	 136868	+	  1	   16	1.00	   1	   0.00	 2.00	1.00	gene:YAL008W
I	 142131	 142182	+	 14	 1840	0.76	  52	  -5.50	 0.46	0.60	gene:YAL003W
I	 142367	 142367	+	  1	    8	1.00	   1	   0.00	 2.00	1.00	NA
I	 142878	 142878	+	  1	    3	1.00	   1	   0.00	 2.00	1.00	NA
I	 143577	 143578	+	  2	    6	0.50	   2	   0.00	 1.00	0.00	gene:YAL002W
I	 143679	 143679	+	  1	    5	1.00	   1	   0.00	 2.00	1.00	gene:YAL002W
I	 152208	 152228	+	  3	   36	0.39	  21	   0.31	 0.44	0.02	gene:YAR002W
I	 154920	 154960	+	  3	   26	0.58	  41	  -4.92	 0.66	0.15	gene:YAR003W
I	 158847	 158897	+	  6	   43	0.26	  51	  -5.51	-0.45	0.05	gene:YAR008W
I	 169259	 169339	+	 10	  225	0.35	  81	  -7.61	-0.40	0.28	gene:YAR015W
I	 183688	 183696	+	  3	   18	0.67	   9	  -1.33	 0.75	0.21	gene:YAR027W
I	 184853	 184876	+	  3	   14	0.43	  24	   1.21	 0.44	0.02	gene:YAR028W
I	 188045	 188061	+	  3	   20	0.40	  17	  -0.40	 0.44	0.02	gene:YAR033W
I	 191563	 191563	+	  1	    3	1.00	   1	   0.00	 2.00	1.00	NA
I	 191926	 191926	+	  1	    6	1.00	   1	   0.00	 2.00	1.00	NA
I	 192571	 192619	+	  4	   51	0.43	  49	 -14.51	 0.29	0.14	gene:YAR042W
I	 193770	 193770	+	  1	    5	1.00	   1	   0.00	 2.00	1.00	NA
I	 194729	 194729	+	  1	    6	1.00	   1	   0.00	 2.00	1.00	NA
I	 195497	 195497	+	  1	    4	1.00	   1	   0.00	 2.00	1.00	NA
I	 195811	 195811	+	  1	    3	1.00	   1	   0.00	 2.00	1.00	NA
I	 200630	 200630	+	  1	    3	1.00	   1	   0.00	 2.00	1.00	NA
I	 221867	 221867	+	  1	    3	1.00	   1	   0.00	 2.00	1.00	NA
I	 225394	 225416	+	  9	  360	0.60	  23	   6.63	 0.15	0.42	gene:YAR071W
I	  32562	  32583	-	  2	   12	0.75	  22	  -5.25	 1.19	0.19	NA
I	  32700	  32749	-	  5	   27	0.44	  50	   1.28	-0.08	0.10	NA
I	  32942	  32966	-	  4	   13	0.31	  25	  -2.31	 0.01	0.01	NA
I	  34293	  34293	-	  1	    9	1.00	   1	   0.00	 2.00	1.00	NA
I	  34355	  34404	-	  6	   72	0.35	  50	 -15.11	-0.26	0.13	NA
I	  34518	  34518	-	  1	    9	1.00	   1	   0.00	 2.00	1.00	NA
I	  35857	  35857	-	  1	    4	1.00	   1	   0.00	 2.00	1.00	NA
I	  36329	  36329	-	  1	    3	1.00	   1	   0.00	 2.00	1.00	NA
I	  52616	  52616	-	  1	    3	1.00	   1	   0.00	 2.00	1.00	gene:YAL049C
I	  54799	  54822	-	  2	   15	0.67	  24	  -3.83	 1.08	0.08	gene:YAL048C
I	  56857	  56873	-	  2	    7	0.57	  17	   1.14	 1.01	0.01	gene:YAL047C
I	  57383	  57391	-	  2	   11	0.73	   9	   1.82	 1.15	0.15	gene:YAL046C
I	  58466	  58481	-	  3	  163	0.79	  16	  -4.21	 1.08	0.42	gene:YAL044C
I	  59450	  59450	-	  1	    4	1.00	   1	   0.00	 2.00	1.00	NA
I	  61050	  61088	-	  6	   50	0.38	  39	   1.80	-0.32	0.10	gene:YAL043C
I	  67833	  67848	-	  5	  107	0.72	  16	   2.86	 0.67	0.43	NA
I	  69430	  69430	-	  1	    5	1.00	   1	   0.00	 2.00	1.00	gene:YAL039C
I	  69552	  69596	-	  5	   58	0.55	  45	   9.07	 0.19	0.22	gene:YAL039C
I	  73062	  73062	-	  1	    4	1.00	   1	   0.00	 2.00	1.00	NA
I	  76178	  76218	-	  8	  187	0.39	  41	  -4.62	-0.29	0.24	gene:YAL036C
I	  82495	  82495	-	  1	    4	1.00	   1	   0.00	 2.00	1.00	NA
I	  82557	  82557	-	  1	    3	1.00	   1	   0.00	 2.00	1.00	NA
I	  84482	  84507	-	  5	   35	0.26	  26	   1.76	-0.25	0.03	gene:YAL032C
I	  87078	  87078	-	  1	    4	1.00	   1	   0.00	 2.00	1.00	gene:YAL031C
I	  91541	  91543	-	  2	    8	0.50	   3	   0.00	 1.00	0.00	NA
I	  92261	  92261	-	  1	    4	1.00	   1	   0.00	 2.00	1.00	gene:YAL029C
I	  92486	  92486	-	  1	    3	1.00	   1	   0.00	 2.00	1.00	gene:YAL029C
I	  92535	  92553	-	  3	   29	0.52	  19	   2.17	 0.53	0.07	NA
I	  97202	  97202	-	  1	    3	1.00	   1	   0.00	 2.00	1.00	NA
I	  99778	  99783	-	  2	   12	0.75	   6	   1.25	 1.19	0.19	gene:YAL026C
I	 100913	 100913	-	  1	    3	1.00	   1	   0.00	 2.00	1.00	NA
I	 101151	 101224	-	  9	  531	0.59	  74	 -19.76	-0.08	0.34	gene:YAL025C
I	 107179	 107179	-	  1	    3	1.00	   1	   0.00	 2.00	1.00	NA
I	 107379	 107379	-	  1	    3	1.00	   1	   0.00	 2.00	1.00	NA
I	 108280	 108280	-	  1	    3	1.00	   1	   0.00	 2.00	1.00	NA
I	 108604	 108643	-	  4	   54	0.57	  40	   9.72	 0.48	0.24	gene:YAL023C
I	 109701	 109701	-	  1	    3	1.00	   1	   0.00	 2.00	1.00	NA
I	 110471	 110471	-	  1	   10	1.00	   1	   0.00	 2.00	1.00	gene:YAL022C
I	 112858	 112858	-	  1	    3	1.00	   1	   0.00	 2.00	1.00	NA
I	 113329	 113329	-	  1	    4	1.00	   1	   0.00	 2.00	1.00	gene:YAL021C
I	 113389	 113450	-	 11	  155	0.23	  62	 -13.13	-1.12	0.10	gene:YAL021C
I	 114619	 114619	-	  1	   26	1.00	   1	   0.00	 2.00	1.00	gene:YAL020C
I	 114665	 114665	-	  1	    4	1.00	   1	   0.00	 2.00	1.00	gene:YAL020C
I	 127910	 127938	-	  2	   15	0.60	  29	   2.80	 1.03	0.03	NA
I	 128049	 128102	-	  3	   28	0.75	  54	  16.96	 0.94	0.33	gene:YAL015C
I	 129047	 129064	-	  3	   57	0.75	  18	  -5.34	 1.01	0.38	gene:YAL014C
I	 131349	 131349	-	  1	    7	1.00	   1	   0.00	 2.00	1.00	NA
I	 131667	 131667	-	  1	    9	1.00	   1	   0.00	 2.00	1.00	NA
I	 135699	 135702	-	  2	    8	0.62	   4	   0.38	 1.05	0.05	gene:YAL010C
I	 138417	 138430	-	  4	  114	0.70	  14	  -2.07	 0.69	0.34	gene:YAL007C
I	 139887	 139887	-	  1	    5	1.00	   1	   0.00	 2.00	1.00	NA
I	 139962	 139962	-	  1	    6	1.00	   1	   0.00	 2.00	1.00	NA
I	 140033	 140033	-	  1	    3	1.00	   1	   0.00	 2.00	1.00	NA
I	 140238	 140259	-	  2	    9	0.56	  22	   1.17	 1.01	0.01	NA
I	 140339	 140339	-	  1	    5	1.00	   1	   0.00	 2.00	1.00	NA
I	 140514	 140514	-	  1	    3	1.00	   1	   0.00	 2.00	1.00	NA
I	 140573	 140573	-	  1	    5	1.00	   1	   0.00	 2.00	1.00	NA
I	 140703	 140706	-	  2	    7	0.57	   4	   0.21	 1.01	0.01	NA
I	 140832	 140874	-	  5	   21	0.29	  43	  -3.81	-0.28	0.02	NA
I	 141002	 141023	-	  3	   15	0.40	  22	  -2.70	 0.48	0.04	NA
I	 141113	 141114	-	  2	   13	0.77	   2	   0.27	 1.22	0.22	NA
I	 141191	 141191	-	  1	    3	1.00	   1	   0.00	 2.00	1.00	NA
I	 141325	 141362	-	  4	   16	0.38	  38	  10.50	 0.06	0.03	gene:YAL005C
I	 141441	 141497	-	  7	  171	0.48	  57	  21.50	-0.09	0.26	gene:YAL005C
I	 141661	 141661	-	  1	    6	1.00	   1	   0.00	 2.00	1.00	gene:YAL005C
I	 151179	 151203	-	  4	   41	0.44	  25	   2.29	 0.22	0.11	gene:YAL001C
I	 153859	 153859	-	  1	    6	1.00	   1	   0.00	 2.00	1.00	NA
I	 154735	 154802	-	  6	  132	0.84	  68	 -21.53	 1.02	0.62	gene:YAR002C-A
I	 164814	 164814	-	  1	   12	1.00	   1	   0.00	 2.00	1.00	NA
I	 165919	 165919	-	  1	   29	1.00	   1	   0.00	 2.00	1.00	NA
I	 168469	 168469	-	  1	    3	1.00	   1	   0.00	 2.00	1.00	NA
I	 168862	 168862	-	  1	    3	1.00	   1	   0.00	 2.00	1.00	gene:YAR014C
I	 169021	 169061	-	  5	  102	0.81	  41	 -15.78	 0.96	0.55	gene:YAR014C
I	 171711	 171711	-	  1	   10	1.00	   1	   0.00	 2.00	1.00	gene:YAR018C
I	 175135	 175135	-	  1	    9	1.00	   1	   0.00	 2.00	1.00	gene:YAR019C
I	 175187	 175197	-	  3	   15	0.47	  11	  -1.40	 0.47	0.03	gene:YAR019C
I	 180658	 180658	-	  1	    3	1.00	   1	   0.00	 2.00	1.00	NA
I	 181008	 181008	-	  1	    4	1.00	   1	   0.00	 2.00	1.00	NA
I	 183511	 183511	-	  1	    3	1.00	   1	   0.00	 2.00	1.00	NA
I	 188649	 188649	-	  1	    3	1.00	   1	   0.00	 2.00	1.00	NA
I	 190041	 190047	-	  2	    6	0.50	   7	   0.00	 1.00	0.00	NA
I	 190315	 190315	-	  1	    3	1.00	   1	   0.00	 2.00	1.00	NA
I	 206431	 206431	-	  1	    3	1.00	   1	   0.00	 2.00	1.00	NA
I	 222875	 222961	-	  5	   17	0.29	  87	  -9.06	-0.29	0.02	NA
II	   9332	   9332	+	  1	  111	1.00	   1	   0.00	 2.00	1.00	gene:YBL107W-A
II	  21503	  21503	+	  1	    3	1.00	   1	   0.00	 2.00	1.00	NA
II	  24001	  24041	+	  3	   15	0.40	  41	  -2.67	 0.43	0.01	gene:YBL102W
II	  24085	  24085	+	  1	    3	1.00	   1	   0.00	 2.00	1.00	gene:YBL102W
II	  33027	  33027	+	  1	    4	1.00	   1	   0.00	 2.00	1.00	NA
II	  40768	  40768	+	  1	    4	1.00	   1	   0.00	 2.00	1.00	gene:YBL097W
II	  43240	  43267	+	  2	    7	0.57	  28	   1.93	 1.01	0.01	gene:YBL095W
II	  45302	  45302	+	  1	    3	1.00	   1	   0.00	 2.00	1.00	NA
II	  45536	  45536	+	  1	    3	1.00	   1	   0.00	 2.00	1.00	NA
II	  45579	  45651	+	 20	 3895	0.64	  73	   0.09	 0.10	0.56	NA
II	  45978	  45978	+	  1	    6	1.00	   1	   0.00	 2.00	1.00	gene:YBL092W
II	  46022	  46022	+	  1	    4	1.00	   1	   0.00	 2.00	1.00	gene:YBL092W
II	  46575	  46586	+	  3	   11	0.45	  12	   1.68	 0.46	0.03	NA
II	  46778	  46778	+	  1	    5	1.00	   1	   0.00	 2.00	1.00	NA
II	  48753	  48753	+	  1	    8	1.00	   1	   0.00	 2.00	1.00	gene:YBL090W
II	  48794	  48818	+	  3	   22	0.50	  25	   3.18	 0.53	0.07	gene:YBL090W
II	  63617	  63672	+	  4	   19	0.32	  56	   2.87	 0.04	0.02	gene:YBL085W
II	  63736	  63740	+	  2	   23	0.74	   5	   0.96	 1.17	0.17	gene:YBL085W
II	  70131	  70131	+	  1	    4	1.00	   1	   0.00	 2.00	1.00	NA
II	  71540	  71595	+	  5	   99	0.60	  56	 -10.76	 0.36	0.29	NA
II	  75153	  75227	+	  7	   54	0.46	  75	  -9.43	-0.34	0.17	gene:YBL079W
II	  89937	  90002	+	  5	  131	0.60	  66	 -25.54	 0.58	0.39	gene:YBL071W-A
II	  90660	  90685	+	  2	   51	0.80	  26	   7.60	 1.29	0.29	gene:YBL069W
II	  92339	  92357	+	  4	   46	0.65	  19	  -1.28	 0.52	0.26	gene:YBL068W
II	 101866	 101888	+	  3	   42	0.76	  23	  -7.14	 1.00	0.37	gene:YBL063W
II	 102710	 102710	+	  1	    4	1.00	   1	   0.00	 2.00	1.00	NA
II	 107884	 107897	+	  3	   20	0.45	  14	   2.35	 0.46	0.03	gene:YBL060W
II	 110676	 110700	+	  3	   11	0.45	  25	   1.91	 0.46	0.03	gene:YBL059W
II	 111396	 111409	+	  4	  160	0.38	  14	   0.34	 0.10	0.05	gene:YBL058W
II	 111817	 111817	+	  1	    4	1.00	   1	   0.00	 2.00	1.00	NA
II	 113636	 113651	+	  3	   12	0.50	  16	   3.00	 0.50	0.05	gene:YBL056W
II	 113691	 113720	+	  4	   31	0.48	  30	   8.11	 0.19	0.09	gene:YBL056W
II	 113870	 113870	+	  1	    4	1.00	   1	   0.00	 2.00	1.00	NA
II	 114646	 114646	+	  1	    9	1.00	   1	   0.00	 2.00	1.00	NA
II	 116461	 116461	+	  1	    4	1.00	   1	   0.00	 2.00	1.00	NA
II	 117410	 117410	+	  1	    3	1.00	   1	   0.00	 2.00	1.00	gene:YBL054W
II	 117466	 117498	+	  4	   21	0.43	  33	  -4.00	 0.11	0.05	gene:YBL054W
II	 118599	 118599	+	  1	    3	1.00	   1	   0.00	 2.00	1.00	NA
II	 123103	 123103	+	  1	    9	1.00	   1	   0.00	 2.00	1.00	NA
II	 125038	 125078	+	  8	  256	0.64	  41	 -11.33	 0.28	0.43	gene:YBL050W
II	 128582	 128582	+	  1	    3	1.00	   1	   0.00	 2.00	1.00	NA
II	 131706	 131706	+	  1	    6	1.00	   1	   0.00	 2.00	1.00	NA
II	 132426	 132432	+	  2	    8	0.62	   7	  -0.75	 1.05	0.05	gene:YBL046W
II	 139063	 139063	+	  1	    4	1.00	   1	   0.00	 2.00	1.00	NA
II	 141028	 141028	+	  1	    4	1.00	   1	   0.00	 2.00	1.00	gene:YBL041W
II	 141082	 141082	+	  1	    3	1.00	   1	   0.00	 2.00	1.00	gene:YBL041W
II	 141191	 141238	+	  6	  101	0.39	  48	  -4.11	-0.28	0.12	gene:YBL041W
II	 146098	 146136	+	  3	   32	0.56	  39	  14.41	 0.68	0.17	gene:YBL038W
II	 147100	 147111	+	  2	   16	0.56	  12	   0.69	 1.01	0.01	gene:YBL037W
II	 160074	 160180	+	 11	  193	0.37	 107	  -8.76	-0.56	0.26	gene:YBL032W
II	 160472	 160472	+	  1	    4	1.00	   1	   0.00	 2.00	1.00	NA
II	 163001	 163001	+	  1	    3	1.00	   1	   0.00	 2.00	1.00	NA
II	 168334	 168334	+	  1	    3	1.00	   1	   0.00	 2.00	1.00	gene:YBL027W
II	 168384	 168415	+	  9	 3348	0.53	  32	  -1.89	 0.82	0.63	gene:YBL027W
II	 171418	 171435	+	  2	    8	0.62	  18	   2.12	 1.05	0.05	gene:YBL025W
II	 171619	 171625	+	  2	    9	0.67	   7	   1.00	 1.08	0.08	NA
II	 172500	 172530	+	  4	   43	0.40	  31	   4.16	 0.22	0.11	gene:YBL024W
II	 182305	 182357	+	  7	   84	0.38	  53	  -0.12	-0.38	0.15	gene:YBL020W
II	 182865	 182865	+	  1	    3	1.00	   1	   0.00	 2.00	1.00	NA
II	 184709	 184709	+	  1	    4	1.00	   1	   0.00	 2.00	1.00	NA
II	 192369	 192423	+	  4	   21	0.38	  55	   5.71	 0.14	0.07	gene:YBL016W
II	 196698	 196698	+	  1	    3	1.00	   1	   0.00	 2.00	1.00	NA
II	 201990	 202027	+	  2	   18	0.78	  38	 -10.28	 1.24	0.24	gene:YBL013W
II	 202139	 202139	+	  1	    3	1.00	   1	   0.00	 2.00	1.00	gene:YBL013W
II	 202596	 202596	+	  1	    5	1.00	   1	   0.00	 2.00	1.00	NA
II	 203460	 203471	+	  3	   25	0.60	  12	  -2.98	 0.68	0.16	gene:YBL011W
II	 203613	 203613	+	  1	    6	1.00	   1	   0.00	 2.00	1.00	gene:YBL011W
II	 205509	 205509	+	  1	    3	1.00	   1	   0.00	 2.00	1.00	NA
II	 209576	 209576	+	  1	   15	1.00	   1	   0.00	 2.00	1.00	gene:YBL008W
II	 216701	 216701	+	  1	    3	1.00	   1	   0.00	 2.00	1.00	gene:YBL006W-A
II	 216828	 216828	+	  1	    3	1.00	   1	   0.00	 2.00	1.00	NA
II	 217404	 217543	+	 12	  257	0.48	 140	 -39.94	-0.32	0.35	gene:YBL005W
II	 221450	 221459	+	  2	   10	0.60	  10	   0.90	 1.03	0.03	NA
II	 227499	 227546	+	  6	   24	0.25	  48	   2.46	-0.53	0.02	gene:YBL004W
II	 236386	 236386	+	  1	    4	1.00	   1	   0.00	 2.00	1.00	gene:YBL002W
II	 236449	 236480	+	  6	  272	0.73	  32	   1.97	 0.78	0.53	gene:YBL002W
II	 236539	 236552	+	  2	    7	0.57	  14	   0.93	 1.01	0.01	gene:YBL002W
II	 242777	 242803	+	  3	   17	0.47	  27	   3.24	 0.48	0.04	gene:YBR003W
II	 243015	 243015	+	  1	    3	1.00	   1	   0.00	 2.00	1.00	NA
II	 245817	 245817	+	  1	    4	1.00	   1	   0.00	 2.00	1.00	gene:YBR005W
II	 245885	 245885	+	  1	    4	1.00	   1	   0.00	 2.00	1.00	gene:YBR005W
II	 256303	 256307	+	  2	  304	0.96	   5	  -1.86	 1.78	0.78	gene:YBR010W
II	 265382	 265382	+	  1	   12	1.00	   1	   0.00	 2.00	1.00	NA
II	 269719	 269719	+	  1	    4	1.00	   1	   0.00	 2.00	1.00	NA
II	 270198	 270232	+	  7	   90	0.36	  35	  -8.14	-0.51	0.11	gene:YBR016W
II	 270389	 270389	+	  1	    3	1.00	   1	   0.00	 2.00	1.00	NA
II	 276742	 276742	+	  1	    3	1.00	   1	   0.00	 2.00	1.00	NA
II	 276816	 276816	+	  1	    6	1.00	   1	   0.00	 2.00	1.00	NA
II	 289319	 289353	+	  2	   13	0.54	  35	   1.31	 1.00	0.00	gene:YBR024W
II	 298213	 298223	+	  2	    8	0.62	  11	   1.25	 1.05	0.05	gene:YBR030W
II	 300106	 300173	+	 13	 2512	0.86	  68	  10.68	 1.08	0.75	gene:YBR031W
II	 300324	 300324	+	  1	    3	1.00	   1	   0.00	 2.00	1.00	NA
II	 300449	 300501	+	  5	   28	0.39	  53	   0.64	-0.08	0.10	NA
II	 300567	 300567	+	  1	    3	1.00	   1	   0.00	 2.00	1.00	NA
II	 300615	 300633	+	  2	    9	0.67	  19	  -3.00	 1.08	0.08	NA
II	 300738	 300738	+	  1	    3	1.00	   1	   0.00	 2.00	1.00	NA
II	 300816	 300816	+	  1	    3	1.00	   1	   0.00	 2.00	1.00	NA
II	 300951	 300951	+	  1	    3	1.00	   1	   0.00	 2.00	1.00	NA
II	 307584	 307599	+	  3	   23	0.52	  16	  -0.72	 0.60	0.11	NA
II	 307729	 307729	+	  1	    3	1.00	   1	   0.00	 2.00	1.00	NA
II	 311828	 311857	+	  4	   51	0.39	  30	   6.32	 0.21	0.10	gene:YBR038W
II	 315488	 315545	+	  5	   58	0.64	  58	  11.83	 0.40	0.31	gene:YBR039W
II	 315598	 315598	+	  1	    3	1.00	   1	   0.00	 2.00	1.00	gene:YBR039W
II	 318231	 318253	+	  2	    6	0.50	  23	   0.00	 1.00	0.00	gene:YBR041W
II	 327303	 327303	+	  1	    3	1.00	   1	   0.00	 2.00	1.00	NA
II	 331813	 331813	+	  1	    5	1.00	   1	   0.00	 2.00	1.00	gene:YBR047W
II	 332752	 332833	+	 17	 1425	0.45	  82	  16.94	-0.54	0.38	gene:YBR048W
II	 337198	 337198	+	  1	    4	1.00	   1	   0.00	 2.00	1.00	NA
II	 347809	 347809	+	  1	    9	1.00	   1	   0.00	 2.00	1.00	gene:YBR056W
II	 351284	 351284	+	  1	    4	1.00	   1	   0.00	 2.00	1.00	gene:YBR056W-A
II	 362849	 362886	+	  3	   22	0.41	  38	  -1.55	 0.46	0.03	NA
II	 370514	 370514	+	  1	    3	1.00	   1	   0.00	 2.00	1.00	NA
II	 372063	 372063	+	  1	    3	1.00	   1	   0.00	 2.00	1.00	NA
II	 380341	 380352	+	  2	   18	0.83	  12	   3.67	 1.35	0.35	gene:YBR071W
II	 380450	 380450	+	  1	    9	1.00	   1	   0.00	 2.00	1.00	gene:YBR071W
II	 381956	 381956	+	  1	   51	1.00	   1	   0.00	 2.00	1.00	gene:YBR072W
II	 383096	 383096	+	  1	    3	1.00	   1	   0.00	 2.00	1.00	gene:YBR073W
II	 383137	 383140	+	  2	   13	0.62	   4	   0.35	 1.04	0.04	gene:YBR073W
II	 386264	 386281	+	  2	   41	0.90	  18	   6.84	 1.54	0.54	gene:YBR074W
II	 387969	 387969	+	  1	    4	1.00	   1	   0.00	 2.00	1.00	NA
II	 392947	 392962	+	  3	   78	0.78	  16	   4.69	 1.04	0.39	gene:YBR078W
II	 393095	 393095	+	  1	    3	1.00	   1	   0.00	 2.00	1.00	gene:YBR078W
II	 393476	 393476	+	  1	    9	1.00	   1	   0.00	 2.00	1.00	NA
II	 394559	 394559	+	  1	    3	1.00	   1	   0.00	 2.00	1.00	NA
II	 408488	 408488	+	  1	    4	1.00	   1	   0.00	 2.00	1.00	NA
II	 410971	 410971	+	  1	    6	1.00	   1	   0.00	 2.00	1.00	gene:YBR084W
II	 411040	 411086	+	  3	  103	0.94	  47	 -21.28	 1.62	0.76	gene:YBR084W
II	 415879	 415921	+	  4	   23	0.30	  43	   0.70	 0.01	0.01	gene:YBR085W
II	 418375	 418381	+	  2	    9	0.67	   7	  -1.00	 1.08	0.08	NA
II	 422105	 422105	+	  1	    5	1.00	   1	   0.00	 2.00	1.00	NA
II	 423754	 423767	+	  2	    9	0.67	  14	  -2.17	 1.08	0.08	gene:YBR087W
II	 427715	 427716	+	  2	   19	0.74	   2	   0.24	 1.17	0.17	NA
