seq	start	end	strand	nTSSs	nTAGs	tsrPeak	tsrWdth	tsrTrq	tsrSI	tsrMSI	featureID
I	 135829	 135829	+	  1	  15	1.00	  1	  0.00	 2.00	1.00	gene:YAL009W
I	 136868	 136882	+	  2	  10	0.50	 15	  0.00	 1.00	0.00	gene:YAL008W
I	 142117	 142246	+	 28	 495	0.21	130	-30.01	-2.05	0.16	gene:YAL003W
I	 142639	 142858	+	 27	 115	0.07	220	-13.10	-2.66	0.02	NA
I	 142903	 142936	+	  4	  14	0.29	 34	  4.79	 0.01	0.01	NA
I	 143616	 143616	+	  1	  10	1.00	  1	  0.00	 2.00	1.00	gene:YAL002W
I	 152215	 152228	+	  3	  54	0.69	 14	 -2.63	 0.89	0.30	gene:YAR002W
I	 158847	 158897	+	  5	  54	0.35	 51	-11.52	-0.15	0.07	gene:YAR008W
I	 169263	 169330	+	  8	  75	0.21	 68	  0.22	-0.80	0.07	gene:YAR015W
I	 180251	 180251	+	  1	   3	1.00	  1	  0.00	 2.00	1.00	NA
I	 188061	 188061	+	  1	   4	1.00	  1	  0.00	 2.00	1.00	gene:YAR033W
I	 190145	 190149	+	  2	   7	0.57	  5	  0.29	 1.01	0.01	gene:YAR035W
I	 190198	 190198	+	  1	   3	1.00	  1	  0.00	 2.00	1.00	gene:YAR035W
I	 192583	 192583	+	  1	   4	1.00	  1	  0.00	 2.00	1.00	gene:YAR042W
I	 195811	 195811	+	  1	   4	1.00	  1	  0.00	 2.00	1.00	NA
I	 198958	 198958	+	  1	   3	1.00	  1	  0.00	 2.00	1.00	NA
I	 199098	 199134	+	  2	  12	0.58	 37	 -3.00	 1.02	0.02	NA
I	 199207	 199211	+	  2	   8	0.62	  5	 -0.50	 1.05	0.05	NA
I	 213056	 213056	+	  1	   3	1.00	  1	  0.00	 2.00	1.00	NA
I	 225159	 225159	+	  1	   6	1.00	  1	  0.00	 2.00	1.00	NA
I	 225413	 225415	+	  2	   6	0.50	  3	  0.00	 1.00	0.00	gene:YAR071W
I	   6331	   6331	-	  1	   5	1.00	  1	  0.00	 2.00	1.00	NA
I	  32391	  32391	-	  1	   4	1.00	  1	  0.00	 2.00	1.00	NA
I	  32501	  32501	-	  1	   6	1.00	  1	  0.00	 2.00	1.00	NA
I	  32541	  32549	-	  2	   9	0.67	  9	  1.33	 1.08	0.08	NA
I	  32604	  32604	-	  1	   4	1.00	  1	  0.00	 2.00	1.00	NA
I	  32684	  32761	-	  8	  50	0.26	 78	 -6.80	-0.82	0.06	NA
I	  32951	  32982	-	  3	  17	0.65	 32	  0.97	 0.71	0.19	NA
I	  34345	  34362	-	  4	  24	0.46	 18	  2.79	 0.18	0.09	NA
I	  52651	  52661	-	  2	  13	0.54	 11	  0.38	 1.00	0.00	gene:YAL049C
I	  54790	  54822	-	  2	   6	0.50	 33	  0.00	 1.00	0.00	gene:YAL048C
I	  57391	  57391	-	  1	   6	1.00	  1	  0.00	 2.00	1.00	gene:YAL046C
I	  58469	  58476	-	  3	  20	0.55	  8	 -1.35	 0.59	0.11	gene:YAL044C
I	  67825	  67848	-	  5	  68	0.37	 24	  4.34	 0.02	0.15	NA
I	  69553	  69623	-	 11	  70	0.17	 71	 -4.01	-1.32	0.04	gene:YAL039C
I	  75261	  75261	-	  1	   3	1.00	  1	  0.00	 2.00	1.00	NA
I	  76178	  76199	-	  4	  22	0.32	 22	 -2.55	 0.03	0.02	gene:YAL036C
I	  81978	  81997	-	  3	  19	0.37	 20	 -1.45	 0.43	0.01	gene:YAL034C
I	  82537	  82537	-	  1	   3	1.00	  1	  0.00	 2.00	1.00	NA
I	  84276	  84276	-	  1	   3	1.00	  1	  0.00	 2.00	1.00	NA
I	  84494	  84509	-	  4	  20	0.35	 16	  1.20	 0.04	0.02	gene:YAL032C
I	  87060	  87078	-	  2	  13	0.77	 19	  4.85	 1.22	0.22	gene:YAL031C
I	  92473	  92486	-	  2	   8	0.62	 14	 -1.62	 1.05	0.05	gene:YAL029C
I	  92547	  92547	-	  1	   3	1.00	  1	  0.00	 2.00	1.00	NA
I	  99783	  99790	-	  2	  17	0.82	  8	 -2.26	 1.33	0.33	gene:YAL026C
I	 100913	 100913	-	  1	   3	1.00	  1	  0.00	 2.00	1.00	NA
I	 101151	 101196	-	 15	 348	0.20	 46	 -2.98	-1.45	0.12	gene:YAL025C
I	 105962	 105966	-	  2	   6	0.50	  5	  0.00	 1.00	0.00	gene:YAL024C
I	 108623	 108671	-	  4	  22	0.32	 49	  0.59	 0.06	0.03	gene:YAL023C
I	 110446	 110463	-	  2	   8	0.62	 18	 -2.12	 1.05	0.05	gene:YAL022C
I	 113389	 113420	-	 10	  50	0.22	 32	  3.58	-1.15	0.05	gene:YAL021C
I	 114571	 114627	-	  6	  26	0.27	 57	  8.96	-0.53	0.02	gene:YAL020C
I	 128102	 128102	-	  1	   3	1.00	  1	  0.00	 2.00	1.00	gene:YAL015C
I	 129050	 129072	-	  3	  12	0.42	 23	  0.17	 0.45	0.02	gene:YAL014C
I	 135686	 135704	-	  3	  16	0.50	 19	 -0.62	 0.52	0.07	gene:YAL010C
I	 138394	 138453	-	  8	  62	0.34	 60	 -2.74	-0.63	0.12	gene:YAL007C
I	 140705	 140705	-	  1	   3	1.00	  1	  0.00	 2.00	1.00	NA
I	 140766	 140766	-	  1	   3	1.00	  1	  0.00	 2.00	1.00	NA
I	 140868	 140883	-	  2	   7	0.57	 16	  1.07	 1.01	0.01	NA
I	 140977	 140977	-	  1	   6	1.00	  1	  0.00	 2.00	1.00	NA
I	 141026	 141027	-	  2	   6	0.50	  2	  0.00	 1.00	0.00	NA
I	 141095	 141116	-	  3	  14	0.50	 22	  5.00	 0.51	0.06	NA
I	 141203	 141203	-	  1	   3	1.00	  1	  0.00	 2.00	1.00	NA
I	 141306	 141371	-	  4	  12	0.25	 66	 -0.50	 0.00	0.00	gene:YAL005C
I	 141416	 141538	-	 19	 393	0.40	123	 11.31	-1.11	0.27	gene:YAL005C
I	 141611	 141640	-	  2	   6	0.50	 30	  0.00	 1.00	0.00	gene:YAL005C
I	 151175	 151203	-	  4	  26	0.46	 29	  3.69	 0.24	0.12	gene:YAL001C
I	 154731	 154800	-	 11	  67	0.16	 70	 -8.59	-1.31	0.04	gene:YAR002C-A
I	 158698	 158698	-	  1	   3	1.00	  1	  0.00	 2.00	1.00	gene:YAR007C
I	 164813	 164813	-	  1	   3	1.00	  1	  0.00	 2.00	1.00	NA
I	 165919	 165919	-	  1	  11	1.00	  1	  0.00	 2.00	1.00	NA
I	 168869	 168869	-	  1	   4	1.00	  1	  0.00	 2.00	1.00	gene:YAR014C
I	 168942	 169045	-	 10	 103	0.54	104	 23.33	-0.35	0.29	gene:YAR014C
I	 171711	 171711	-	  1	   3	1.00	  1	  0.00	 2.00	1.00	gene:YAR018C
I	 175135	 175161	-	  2	   6	0.50	 27	  0.00	 1.00	0.00	gene:YAR019C
I	 180056	 180056	-	  1	   3	1.00	  1	  0.00	 2.00	1.00	gene:YAR023C
I	 188530	 188530	-	  1	   3	1.00	  1	  0.00	 2.00	1.00	NA
I	 188637	 188661	-	  3	  22	0.50	 25	  0.55	 0.50	0.06	NA
I	 198982	 199014	-	  3	  14	0.50	 33	  1.64	 0.51	0.06	NA
I	 207674	 207674	-	  1	   3	1.00	  1	  0.00	 2.00	1.00	NA
II	  23980	  24041	+	  8	  35	0.17	 62	 -1.41	-0.94	0.02	gene:YBL102W
II	  29884	  29884	+	  1	  22	1.00	  1	  0.00	 2.00	1.00	NA
II	  31838	  31838	+	  1	   3	1.00	  1	  0.00	 2.00	1.00	NA
II	  31885	  31912	+	  4	  15	0.33	 28	 -1.63	 0.03	0.02	NA
II	  36717	  36766	+	  7	  84	0.46	 50	  9.25	-0.21	0.21	NA
II	  39125	  39125	+	  1	   5	1.00	  1	  0.00	 2.00	1.00	gene:YBL098W
II	  40768	  40789	+	  2	  19	0.74	 22	 -4.97	 1.17	0.17	gene:YBL097W
II	  43267	  43267	+	  1	   5	1.00	  1	  0.00	 2.00	1.00	gene:YBL095W
II	  45295	  45305	+	  2	   8	0.50	 11	  0.00	 1.00	0.00	NA
II	  45364	  45371	+	  2	   8	0.62	  8	 -0.88	 1.05	0.05	NA
II	  45517	  45680	+	 29	 451	0.18	164	 14.59	-2.08	0.16	NA
II	  46575	  46583	+	  2	  13	0.62	  9	  0.92	 1.04	0.04	NA
II	  48794	  48824	+	  4	  27	0.48	 31	 -2.33	 0.21	0.10	gene:YBL090W
II	  49540	  49540	+	  1	   5	1.00	  1	  0.00	 2.00	1.00	gene:YBL089W
II	  63672	  63694	+	  3	  24	0.58	 23	  5.62	 0.65	0.15	gene:YBL085W
II	  63736	  63784	+	  7	  82	0.46	 49	-17.73	-0.27	0.19	gene:YBL085W
II	  63839	  63846	+	  2	   7	0.57	  8	  0.50	 1.01	0.01	gene:YBL085W
II	  71540	  71595	+	  6	  60	0.40	 56	-11.10	-0.11	0.18	NA
II	  75153	  75210	+	  5	  26	0.27	 58	  8.88	-0.29	0.02	gene:YBL079W
II	  89930	  89980	+	  7	  65	0.43	 51	-12.09	-0.36	0.16	gene:YBL071W-A
II	  90685	  90709	+	  2	  27	0.85	 25	 -8.44	 1.39	0.39	gene:YBL069W
II	  92345	  92396	+	  5	  24	0.38	 52	 -8.96	-0.20	0.05	gene:YBL068W
II	 101864	 101869	+	  2	   7	0.57	  6	  0.36	 1.01	0.01	gene:YBL063W
II	 107870	 107906	+	  5	  20	0.30	 37	  5.40	-0.25	0.03	gene:YBL060W
II	 110672	 110700	+	  4	  24	0.42	 29	  5.42	 0.11	0.06	gene:YBL059W
II	 111396	 111409	+	  4	  38	0.45	 14	  2.53	 0.14	0.07	gene:YBL058W
II	 111452	 111452	+	  1	   6	1.00	  1	  0.00	 2.00	1.00	gene:YBL058W
II	 113651	 113651	+	  1	   5	1.00	  1	  0.00	 2.00	1.00	gene:YBL056W
II	 113716	 113720	+	  2	  13	0.54	  5	 -0.15	 1.00	0.00	gene:YBL056W
II	 117466	 117491	+	  6	  31	0.29	 26	 -0.21	-0.47	0.04	gene:YBL054W
II	 125038	 125094	+	 12	 121	0.26	 57	-12.95	-1.20	0.11	gene:YBL050W
II	 132399	 132432	+	  5	  30	0.47	 34	 -0.60	 0.00	0.14	gene:YBL046W
II	 136553	 136555	+	  2	   9	0.56	  3	  0.11	 1.01	0.01	gene:YBL043W
II	 140991	 140991	+	  1	   3	1.00	  1	  0.00	 2.00	1.00	NA
II	 141186	 141247	+	 10	 131	0.21	 62	 -3.75	-1.00	0.10	gene:YBL041W
II	 143082	 143108	+	  4	  24	0.54	 27	 -2.75	 0.30	0.15	NA
II	 143188	 143191	+	  2	   9	0.67	  4	 -0.50	 1.08	0.08	gene:YBL039W-B
II	 146113	 146136	+	  5	  30	0.37	 24	  4.13	-0.20	0.05	gene:YBL038W
II	 147097	 147162	+	  7	  67	0.33	 66	 -9.93	-0.58	0.08	gene:YBL037W
II	 151458	 151471	+	  2	   6	0.50	 14	  0.00	 1.00	0.00	NA
II	 160074	 160147	+	 11	 129	0.23	 74	  1.45	-1.05	0.12	gene:YBL032W
II	 161661	 161724	+	  7	  28	0.21	 64	 -6.57	-0.76	0.02	gene:YBL031W
II	 167050	 167050	+	  1	   3	1.00	  1	  0.00	 2.00	1.00	NA
II	 168384	 168415	+	  8	 512	0.40	 32	  1.42	-0.08	0.31	gene:YBL027W
II	 169052	 169076	+	  2	   7	0.57	 25	  1.71	 1.01	0.01	NA
II	 169179	 169188	+	  2	   6	0.50	 10	  0.00	 1.00	0.00	NA
II	 170552	 170602	+	  3	  12	0.50	 51	 -5.25	 0.50	0.05	gene:YBL026W
II	 171433	 171483	+	  4	  12	0.25	 51	  6.75	 0.00	0.00	gene:YBL025W
II	 171625	 171625	+	  1	   4	1.00	  1	  0.00	 2.00	1.00	NA
II	 172472	 172530	+	 10	  64	0.22	 59	 10.50	-1.11	0.06	gene:YBL024W
II	 173329	 173329	+	  1	   4	1.00	  1	  0.00	 2.00	1.00	NA
II	 182319	 182357	+	  5	  39	0.33	 39	 -6.95	-0.13	0.08	gene:YBL020W
II	 184293	 184297	+	  2	   8	0.62	  5	  0.50	 1.05	0.05	gene:YBL019W
II	 184709	 184709	+	  1	   3	1.00	  1	  0.00	 2.00	1.00	NA
II	 192363	 192429	+	  8	  43	0.23	 67	  6.02	-0.89	0.04	gene:YBL016W
II	 194019	 194033	+	  3	  16	0.44	 15	  0.31	 0.49	0.05	gene:YBL015W
II	 201990	 201990	+	  1	   5	1.00	  1	  0.00	 2.00	1.00	gene:YBL013W
II	 202602	 202602	+	  1	   5	1.00	  1	  0.00	 2.00	1.00	NA
II	 203356	 203356	+	  1	   4	1.00	  1	  0.00	 2.00	1.00	gene:YBL011W
II	 203437	 203471	+	  7	  52	0.23	 35	  2.69	-0.60	0.07	gene:YBL011W
II	 207172	 207172	+	  1	   3	1.00	  1	  0.00	 2.00	1.00	gene:YBL009W
II	 209573	 209598	+	  4	  36	0.44	 26	 -5.67	 0.14	0.07	gene:YBL008W
II	 209748	 209748	+	  1	   8	1.00	  1	  0.00	 2.00	1.00	gene:YBL008W
II	 217404	 217430	+	  5	  23	0.30	 27	 -0.35	-0.23	0.04	gene:YBL005W
II	 217539	 217543	+	  2	  10	0.70	  5	  0.80	 1.12	0.12	gene:YBL005W
II	 221457	 221459	+	  2	   7	0.57	  3	  0.14	 1.01	0.01	NA
II	 221549	 221549	+	  1	   4	1.00	  1	  0.00	 2.00	1.00	NA
II	 222036	 222145	+	  6	  19	0.21	110	 10.66	-0.58	0.00	NA
II	 227511	 227586	+	 10	  69	0.16	 76	-16.53	-1.19	0.04	gene:YBL004W
II	 236356	 236518	+	 17	 165	0.24	163	 11.93	-1.46	0.15	gene:YBL002W
II	 236566	 236566	+	  1	   3	1.00	  1	  0.00	 2.00	1.00	gene:YBL002W
II	 236652	 236652	+	  1	   3	1.00	  1	  0.00	 2.00	1.00	NA
II	 236743	 236744	+	  2	  11	0.55	  2	 -0.05	 1.01	0.01	NA
II	 241674	 241674	+	  1	   8	1.00	  1	  0.00	 2.00	1.00	NA
II	 242775	 242803	+	  7	  39	0.33	 29	 -4.36	-0.60	0.07	gene:YBR003W
II	 245882	 245883	+	  2	  10	0.70	  2	  0.20	 1.12	0.12	gene:YBR005W
II	 246970	 246970	+	  1	   8	1.00	  1	  0.00	 2.00	1.00	gene:YBR006W
II	 248042	 248099	+	  5	  19	0.32	 58	 -2.13	-0.26	0.03	NA
II	 256303	 256324	+	  3	  61	0.80	 22	 -8.88	 1.13	0.45	gene:YBR010W
II	 260575	 260575	+	  1	  11	1.00	  1	  0.00	 2.00	1.00	NA
II	 260751	 260751	+	  1	   3	1.00	  1	  0.00	 2.00	1.00	NA
II	 270189	 270266	+	 16	 290	0.20	 78	-11.19	-1.39	0.15	gene:YBR016W
II	 270389	 270389	+	  1	   3	1.00	  1	  0.00	 2.00	1.00	NA
II	 283655	 283719	+	  5	  26	0.27	 65	  2.65	-0.26	0.03	gene:YBR022W
II	 289328	 289328	+	  1	   4	1.00	  1	  0.00	 2.00	1.00	gene:YBR024W
II	 298213	 298249	+	  4	  18	0.33	 37	 -1.72	 0.05	0.02	gene:YBR030W
II	 300142	 300160	+	  5	 108	0.80	 19	 -1.35	 0.88	0.52	gene:YBR031W
II	 300689	 300689	+	  1	   4	1.00	  1	  0.00	 2.00	1.00	NA
II	 300748	 300775	+	  2	   9	0.67	 28	  4.50	 1.08	0.08	NA
II	 303880	 303880	+	  1	   5	1.00	  1	  0.00	 2.00	1.00	NA
II	 307556	 307599	+	  4	  23	0.35	 44	 12.24	 0.12	0.06	NA
II	 311782	 311869	+	 13	  70	0.19	 88	 18.63	-1.52	0.05	gene:YBR038W
II	 311952	 311952	+	  1	   3	1.00	  1	  0.00	 2.00	1.00	gene:YBR038W
II	 315484	 315549	+	 11	 101	0.28	 66	  1.04	-1.14	0.09	gene:YBR039W
II	 318237	 318237	+	  1	   3	1.00	  1	  0.00	 2.00	1.00	gene:YBR041W
II	 326316	 326338	+	  4	  18	0.33	 23	  1.50	 0.08	0.04	NA
II	 331734	 331734	+	  1	   3	1.00	  1	  0.00	 2.00	1.00	gene:YBR047W
II	 331780	 331824	+	  6	  36	0.25	 45	 -0.56	-0.50	0.03	gene:YBR047W
II	 332677	 332677	+	  1	   3	1.00	  1	  0.00	 2.00	1.00	gene:YBR048W
II	 332733	 332900	+	 50	1177	0.15	168	-12.20	-2.58	0.19	gene:YBR048W
II	 333388	 333461	+	  8	  54	0.28	 74	-12.74	-0.73	0.09	NA
II	 337198	 337198	+	  1	   9	1.00	  1	  0.00	 2.00	1.00	NA
II	 342769	 342791	+	  6	  47	0.49	 23	  5.21	-0.08	0.19	NA
II	 347806	 347809	+	  2	  15	0.80	  4	  0.90	 1.28	0.28	gene:YBR056W
II	 347885	 347885	+	  1	   4	1.00	  1	  0.00	 2.00	1.00	gene:YBR056W
II	 351244	 351244	+	  1	  12	1.00	  1	  0.00	 2.00	1.00	gene:YBR056W-A
II	 362849	 362889	+	  3	  11	0.45	 41	  7.73	 0.46	0.03	NA
II	 370525	 370548	+	  4	  14	0.29	 24	 -3.07	 0.01	0.01	NA
II	 371908	 371952	+	  4	  27	0.56	 45	  9.70	 0.32	0.16	NA
II	 375916	 375916	+	  1	   4	1.00	  1	  0.00	 2.00	1.00	NA
II	 376526	 376526	+	  1	   3	1.00	  1	  0.00	 2.00	1.00	NA
II	 380210	 380250	+	  3	  16	0.44	 41	 -0.62	 0.45	0.02	gene:YBR071W
II	 380328	 380365	+	  7	  54	0.33	 38	 -1.81	-0.48	0.12	gene:YBR071W
II	 380446	 380450	+	  2	  10	0.70	  5	  0.80	 1.12	0.12	gene:YBR071W
II	 381956	 381959	+	  2	  44	0.91	  4	 -1.23	 1.56	0.56	gene:YBR072W
II	 383137	 383156	+	  3	  45	0.51	 20	 -5.43	 0.59	0.11	gene:YBR073W
II	 386231	 386303	+	  7	  68	0.46	 73	  7.21	-0.32	0.17	gene:YBR074W
II	 392913	 392984	+	  6	  95	0.37	 72	  4.49	-0.02	0.22	gene:YBR078W
II	 406197	 406197	+	  1	   3	1.00	  1	  0.00	 2.00	1.00	NA
II	 409093	 409136	+	  7	  52	0.42	 44	  6.15	-0.42	0.14	gene:YBR083W
II	 409187	 409187	+	  1	   9	1.00	  1	  0.00	 2.00	1.00	gene:YBR083W
II	 410971	 411040	+	  4	  56	0.64	 70	 14.57	 0.55	0.27	gene:YBR084W
II	 418375	 418375	+	  1	   3	1.00	  1	  0.00	 2.00	1.00	NA
II	 423754	 423754	+	  1	   3	1.00	  1	  0.00	 2.00	1.00	gene:YBR087W
II	 429566	 429566	+	  1	   3	1.00	  1	  0.00	 2.00	1.00	NA
II	 431985	 431985	+	  1	   3	1.00	  1	  0.00	 2.00	1.00	gene:YBR094W
II	 435972	 435972	+	  1	   3	1.00	  1	  0.00	 2.00	1.00	gene:YBR096W
II	 436891	 436901	+	  2	   8	0.50	 11	  0.00	 1.00	0.00	gene:YBR097W
II	 441467	 441517	+	  4	  25	0.36	 51	  1.52	 0.07	0.03	gene:YBR098W
II	 447549	 447592	+	  3	  10	0.40	 44	  1.60	 0.43	0.01	gene:YBR103W
II	 449575	 449607	+	  3	  16	0.38	 33	 -2.75	 0.42	0.00	gene:YBR104W
II	 452583	 452635	+	 11	  85	0.20	 53	  8.13	-1.20	0.08	gene:YBR106W
II	 454774	 454824	+	  9	  64	0.36	 51	-11.62	-0.80	0.12	gene:YBR108W
II	 458657	 458718	+	  3	   9	0.33	 62	  1.50	 0.42	0.00	gene:YBR110W
II	 458824	 458891	+	  5	  24	0.42	 68	-15.71	-0.12	0.09	gene:YBR110W
II	 462098	 462141	+	  5	  31	0.35	 44	-12.34	-0.18	0.06	gene:YBR111W-A
II	 462187	 462187	+	  1	   3	1.00	  1	  0.00	 2.00	1.00	gene:YBR111W-A
II	 467146	 467236	+	 16	 190	0.24	 91	 -8.99	-1.53	0.12	gene:YBR114W
II	 467279	 467279	+	  1	   4	1.00	  1	  0.00	 2.00	1.00	gene:YBR114W
II	 467358	 467392	+	  3	  17	0.65	 35	 -7.65	 0.71	0.19	NA
II	 474277	 474344	+	  9	  53	0.19	 68	  4.07	-1.10	0.02	NA
II	 477559	 477667	+	 14	 369	0.45	109	 28.07	-0.67	0.30	gene:YBR118W
II	 477758	 477758	+	  1	   3	1.00	  1	  0.00	 2.00	1.00	gene:YBR118W
II	 477843	 477843	+	  1	   3	1.00	  1	  0.00	 2.00	1.00	NA
II	 478149	 478149	+	  1	   6	1.00	  1	  0.00	 2.00	1.00	NA
II	 478214	 478319	+	  5	  15	0.20	106	 -1.90	-0.32	0.00	NA
II	 478685	 478685	+	  1	   3	1.00	  1	  0.00	 2.00	1.00	NA
II	 479288	 479338	+	  5	  31	0.35	 51	 -5.68	-0.17	0.07	gene:YBR119W
II	 488673	 488673	+	  1	   4	1.00	  1	  0.00	 2.00	1.00	NA
II	 490827	 490831	+	  2	   9	0.56	  5	 -0.22	 1.01	0.01	gene:YBR126W-B
II	 497848	 497848	+	  1	   3	1.00	  1	  0.00	 2.00	1.00	NA
II	 504745	 504827	+	  9	  46	0.28	 83	-11.65	-0.96	0.07	gene:YBR135W
II	 505617	 505646	+	  4	  13	0.31	 30	 -2.04	 0.01	0.01	gene:YBR136W
II	 512964	 512991	+	  3	  11	0.36	 28	  2.86	 0.43	0.01	gene:YBR137W
II	 515653	 515666	+	  5	  66	0.29	 14	 -2.18	-0.13	0.08	gene:YBR139W
II	 516663	 516663	+	  1	   4	1.00	  1	  0.00	 2.00	1.00	NA
II	 528238	 528285	+	  5	  39	0.51	 48	  0.53	 0.11	0.19	gene:YBR142W
II	 533706	 533717	+	  2	  14	0.71	 12	 -2.36	 1.14	0.14	gene:YBR145W
II	 535171	 535248	+	  8	  63	0.35	 78	 -9.44	-0.70	0.10	gene:YBR146W
II	 536441	 536474	+	  3	  20	0.50	 34	  3.45	 0.56	0.09	gene:YBR147W
II	 536515	 536558	+	  7	  53	0.43	 44	  4.24	-0.36	0.16	gene:YBR147W
II	 539922	 539962	+	  6	  49	0.35	 41	  1.04	-0.33	0.10	gene:YBR149W
II	 540007	 540020	+	  3	  19	0.42	 14	  1.61	 0.44	0.02	gene:YBR149W
II	 544866	 544992	+	 12	 107	0.37	127	-31.00	-0.99	0.17	gene:YBR151W
II	 546322	 546378	+	  6	  20	0.25	 57	  2.95	-0.55	0.01	gene:YBR152W
II	 547386	 547410	+	  2	   7	0.57	 25	 -1.71	 1.01	0.01	gene:YBR153W
II	 549674	 549734	+	  5	  29	0.38	 61	  4.00	-0.14	0.08	gene:YBR155W
II	 556266	 556311	+	  5	  60	0.58	 46	 -1.33	 0.24	0.24	gene:YBR158W
II	 558644	 558665	+	  3	  23	0.43	 22	 -0.15	 0.45	0.02	gene:YBR159W
II	 559944	 559947	+	  2	  10	0.60	  4	 -0.30	 1.03	0.03	gene:YBR160W
II	 560002	 560031	+	  3	  14	0.50	 30	 -3.71	 0.51	0.06	gene:YBR160W
II	 561535	 561567	+	  2	   6	0.50	 33	  0.00	 1.00	0.00	gene:YBR161W
II	 564854	 564860	+	  2	   6	0.50	  7	  0.00	 1.00	0.00	NA
