seq	start	end	strand	nTSSs	nTAGs	tsrPeak	tsrWdth	tsrTrq	tsrSI	tsrMSI	featureID
I	 129044	 129076	-	  4	  17	0.47	 33	  -2.59	 0.16	0.08	gene:YAL014C
I	 135686	 135702	-	  3	  15	0.40	 17	  -2.13	 0.43	0.01	gene:YAL010C
I	 138280	 138280	-	  1	   3	1.00	  1	   0.00	 2.00	1.00	gene:YAL007C
I	 138365	 138365	-	  1	   3	1.00	  1	   0.00	 2.00	1.00	gene:YAL007C
I	 138417	 138453	-	  4	  55	0.49	 37	 -10.31	 0.26	0.13	gene:YAL007C
I	 140133	 140133	-	  1	   6	1.00	  1	   0.00	 2.00	1.00	NA
I	 140247	 140306	-	  3	  11	0.36	 60	  -3.23	 0.43	0.01	NA
I	 140346	 140378	-	  3	  20	0.55	 33	  -3.65	 0.59	0.11	NA
I	 140452	 140452	-	  1	   3	1.00	  1	   0.00	 2.00	1.00	NA
I	 140540	 140553	-	  5	  16	0.25	 14	   1.56	-0.31	0.00	NA
I	 140598	 140598	-	  1	   4	1.00	  1	   0.00	 2.00	1.00	NA
I	 140671	 141027	-	 39	 244	0.11	357	  57.73	-2.94	0.07	NA
I	 141095	 141133	-	  9	  50	0.26	 39	   1.42	-0.95	0.07	NA
I	 141182	 141517	-	 61	 578	0.24	336	  64.60	-2.86	0.18	gene:YAL005C
I	 141611	 141649	-	  2	   6	0.50	 39	   0.00	 1.00	0.00	gene:YAL005C
I	 151189	 151203	-	  2	  18	0.67	 15	   2.33	 1.08	0.08	gene:YAL001C
I	 154541	 154541	-	  1	   3	1.00	  1	   0.00	 2.00	1.00	NA
I	 154669	 154798	-	 12	  64	0.17	130	   5.41	-1.41	0.05	gene:YAR002C-A
I	 164813	 164818	-	  3	  15	0.40	  6	   0.30	 0.48	0.04	NA
I	 165835	 165919	-	  5	  33	0.36	 85	   0.82	-0.18	0.06	NA
I	 167413	 167413	-	  1	   3	1.00	  1	   0.00	 2.00	1.00	NA
I	 168862	 168869	-	  2	   7	0.57	  8	   0.50	 1.01	0.01	gene:YAR014C
I	 168942	 168942	-	  1	   3	1.00	  1	   0.00	 2.00	1.00	gene:YAR014C
I	 168982	 169061	-	  7	  83	0.48	 80	   3.60	-0.25	0.20	gene:YAR014C
I	 171711	 171711	-	  1	   3	1.00	  1	   0.00	 2.00	1.00	gene:YAR018C
I	 175135	 175161	-	  2	   7	0.57	 27	  -1.86	 1.01	0.01	gene:YAR019C
I	 188533	 188533	-	  1	   3	1.00	  1	   0.00	 2.00	1.00	NA
I	 188637	 188661	-	  4	  19	0.32	 25	   0.47	 0.04	0.02	NA
I	 198999	 199014	-	  2	  10	0.50	 16	   0.00	 1.00	0.00	NA
II	  23980	  24020	+	  6	  31	0.23	 41	   1.10	-0.55	0.01	gene:YBL102W
II	  29884	  29884	+	  1	  11	1.00	  1	   0.00	 2.00	1.00	NA
II	  31487	  31487	+	  1	   3	1.00	  1	   0.00	 2.00	1.00	NA
II	  31825	  31929	+	 13	  52	0.13	105	  10.85	-1.63	0.02	NA
II	  36717	  36757	+	  7	 101	0.44	 41	  12.89	-0.25	0.20	NA
II	  36957	  36957	+	  1	   3	1.00	  1	   0.00	 2.00	1.00	gene:YBL099W
II	  39115	  39125	+	  2	   6	0.50	 11	   0.00	 1.00	0.00	gene:YBL098W
II	  40756	  40813	+	  6	  36	0.47	 58	  -9.08	-0.21	0.15	gene:YBL097W
II	  41741	  41741	+	  1	   3	1.00	  1	   0.00	 2.00	1.00	NA
II	  43267	  43267	+	  1	   5	1.00	  1	   0.00	 2.00	1.00	gene:YBL095W
II	  45305	  45305	+	  1	   4	1.00	  1	   0.00	 2.00	1.00	NA
II	  45496	  45738	+	 36	 462	0.16	243	  -3.47	-2.37	0.16	gene:YBL092W
II	  46036	  46036	+	  1	   9	1.00	  1	   0.00	 2.00	1.00	gene:YBL092W
II	  46132	  46132	+	  1	   3	1.00	  1	   0.00	 2.00	1.00	NA
II	  46575	  46583	+	  2	   8	0.62	  9	   1.00	 1.05	0.05	NA
II	  48794	  48818	+	  6	  34	0.26	 25	   1.06	-0.45	0.05	gene:YBL090W
II	  49545	  49558	+	  3	  11	0.36	 14	   0.68	 0.43	0.01	gene:YBL089W
II	  63669	  63763	+	 10	  76	0.34	 95	  10.29	-0.91	0.12	gene:YBL085W
II	  63846	  63846	+	  1	   4	1.00	  1	   0.00	 2.00	1.00	gene:YBL085W
II	  63983	  63983	+	  1	   3	1.00	  1	   0.00	 2.00	1.00	NA
II	  66248	  66248	+	  1	   4	1.00	  1	   0.00	 2.00	1.00	NA
II	  71540	  71566	+	  5	  56	0.39	 27	   2.25	 0.02	0.15	NA
II	  71887	  71887	+	  1	   3	1.00	  1	   0.00	 2.00	1.00	gene:YBL081W
II	  72334	  72334	+	  1	   3	1.00	  1	   0.00	 2.00	1.00	NA
II	  75186	  75210	+	  5	  30	0.43	 25	  -4.70	-0.10	0.09	gene:YBL079W
II	  76021	  76085	+	  3	  11	0.45	 65	  -5.27	 0.46	0.03	NA
II	  76135	  76135	+	  1	   3	1.00	  1	   0.00	 2.00	1.00	NA
II	  76271	  76271	+	  1	   4	1.00	  1	   0.00	 2.00	1.00	NA
II	  89928	  89971	+	  7	  72	0.43	 44	  -6.12	-0.26	0.19	gene:YBL071W-A
II	  90685	  90712	+	  4	  26	0.62	 28	  -8.54	 0.43	0.22	gene:YBL069W
II	  91827	  91827	+	  1	   3	1.00	  1	   0.00	 2.00	1.00	gene:YBL068W-A
II	  92345	  92396	+	  7	  37	0.24	 52	   0.39	-0.70	0.04	gene:YBL068W
II	 101869	 101869	+	  1	   4	1.00	  1	   0.00	 2.00	1.00	gene:YBL063W
II	 107870	 107906	+	  5	  24	0.25	 37	   4.83	-0.28	0.02	gene:YBL060W
II	 110672	 110700	+	  3	  12	0.50	 29	   3.75	 0.50	0.05	gene:YBL059W
II	 111396	 111409	+	  4	  55	0.35	 14	   1.65	 0.03	0.02	gene:YBL058W
II	 111452	 111473	+	  2	   9	0.67	 22	  -3.50	 1.08	0.08	gene:YBL058W
II	 111618	 111618	+	  1	   5	1.00	  1	   0.00	 2.00	1.00	NA
II	 112239	 112239	+	  1	   4	1.00	  1	   0.00	 2.00	1.00	NA
II	 113626	 113658	+	  5	  17	0.24	 33	   1.18	-0.31	0.01	gene:YBL056W
II	 113712	 113730	+	  4	  33	0.42	 19	  -2.76	 0.26	0.13	gene:YBL056W
II	 113952	 113952	+	  1	   3	1.00	  1	   0.00	 2.00	1.00	NA
II	 115049	 115049	+	  1	   3	1.00	  1	   0.00	 2.00	1.00	NA
II	 117378	 117414	+	  3	  15	0.47	 37	   0.53	 0.49	0.05	gene:YBL054W
II	 117460	 117491	+	  4	  38	0.34	 32	   2.79	 0.16	0.08	gene:YBL054W
II	 125038	 125103	+	 15	 155	0.19	 66	 -17.01	-1.48	0.11	gene:YBL050W
II	 132399	 132432	+	  3	  23	0.65	 34	  -4.37	 0.74	0.20	gene:YBL046W
II	 136561	 136561	+	  1	   3	1.00	  1	   0.00	 2.00	1.00	gene:YBL043W
II	 141028	 141028	+	  1	   3	1.00	  1	   0.00	 2.00	1.00	gene:YBL041W
II	 141191	 141247	+	  9	 111	0.21	 57	  -3.91	-0.91	0.08	gene:YBL041W
II	 143082	 143099	+	  3	  12	0.42	 18	   0.92	 0.45	0.02	NA
II	 143191	 143191	+	  1	   3	1.00	  1	   0.00	 2.00	1.00	gene:YBL039W-B
II	 146113	 146136	+	  5	  34	0.26	 24	   2.97	-0.29	0.01	gene:YBL038W
II	 147097	 147162	+	  8	  57	0.32	 66	  -7.80	-0.64	0.12	gene:YBL037W
II	 151458	 151458	+	  1	   3	1.00	  1	   0.00	 2.00	1.00	NA
II	 160074	 160156	+	 13	 113	0.20	 83	  -0.65	-1.33	0.10	gene:YBL032W
II	 160244	 160244	+	  1	   3	1.00	  1	   0.00	 2.00	1.00	gene:YBL032W
II	 160305	 160313	+	  2	   7	0.57	  9	  -0.57	 1.01	0.01	NA
II	 160358	 160358	+	  1	   3	1.00	  1	   0.00	 2.00	1.00	NA
II	 160667	 160667	+	  1	   5	1.00	  1	   0.00	 2.00	1.00	NA
II	 160796	 160796	+	  1	   3	1.00	  1	   0.00	 2.00	1.00	NA
II	 160877	 160877	+	  1	   3	1.00	  1	   0.00	 2.00	1.00	NA
II	 161661	 161724	+	  7	  36	0.28	 64	  -9.36	-0.67	0.05	gene:YBL031W
II	 168384	 168416	+	 10	 423	0.45	 33	   1.13	-0.06	0.38	gene:YBL027W
II	 168470	 168470	+	  1	   3	1.00	  1	   0.00	 2.00	1.00	gene:YBL027W
II	 168852	 168879	+	  2	  10	0.70	 28	  -5.40	 1.12	0.12	NA
II	 168927	 168927	+	  1	   4	1.00	  1	   0.00	 2.00	1.00	NA
II	 168978	 169076	+	 10	  62	0.19	 99	  -2.45	-1.17	0.05	NA
II	 169121	 169209	+	  7	  27	0.19	 89	   5.33	-0.79	0.01	NA
II	 170543	 170581	+	  6	  28	0.32	 39	  -0.54	-0.45	0.05	gene:YBL026W
II	 171418	 171483	+	  4	  17	0.35	 66	  -4.32	 0.05	0.02	gene:YBL025W
II	 171625	 171625	+	  1	   5	1.00	  1	   0.00	 2.00	1.00	NA
II	 172472	 172530	+	 10	  82	0.33	 59	   7.09	-0.97	0.11	gene:YBL024W
II	 173216	 173229	+	  2	   6	0.50	 14	   0.00	 1.00	0.00	NA
II	 173320	 173329	+	  3	  11	0.36	 10	   1.68	 0.43	0.01	NA
II	 173369	 173437	+	  6	  21	0.24	 69	  -1.33	-0.55	0.01	NA
II	 173516	 173516	+	  1	   3	1.00	  1	   0.00	 2.00	1.00	NA
II	 173731	 173731	+	  1	   4	1.00	  1	   0.00	 2.00	1.00	NA
II	 182319	 182357	+	  5	  43	0.44	 39	  -7.65	-0.03	0.13	gene:YBL020W
II	 192363	 192369	+	  2	  12	0.58	  7	  -0.50	 1.02	0.02	gene:YBL016W
II	 192415	 192429	+	  4	  16	0.38	 15	   1.94	 0.06	0.03	gene:YBL016W
II	 194019	 194045	+	  3	  15	0.53	 27	  -4.07	 0.54	0.08	gene:YBL015W
II	 201990	 201990	+	  1	   3	1.00	  1	   0.00	 2.00	1.00	gene:YBL013W
II	 202772	 202772	+	  1	   4	1.00	  1	   0.00	 2.00	1.00	NA
II	 203356	 203356	+	  1	   5	1.00	  1	   0.00	 2.00	1.00	gene:YBL011W
II	 203437	 203471	+	  6	  36	0.22	 35	   4.36	-0.55	0.01	gene:YBL011W
II	 205585	 205585	+	  1	   4	1.00	  1	   0.00	 2.00	1.00	NA
II	 209566	 209616	+	  7	  42	0.31	 51	  -9.12	-0.61	0.07	gene:YBL008W
II	 209748	 209748	+	  1	   8	1.00	  1	   0.00	 2.00	1.00	gene:YBL008W
II	 217388	 217418	+	  4	  14	0.36	 31	   2.00	 0.04	0.02	gene:YBL005W
II	 217543	 217545	+	  2	  10	0.50	  3	   0.00	 1.00	0.00	gene:YBL005W
II	 221302	 221326	+	  4	  32	0.38	 25	   0.56	 0.15	0.07	NA
II	 221370	 221370	+	  1	   9	1.00	  1	   0.00	 2.00	1.00	NA
II	 221413	 221413	+	  1	   3	1.00	  1	   0.00	 2.00	1.00	NA
II	 221509	 221529	+	  2	   6	0.50	 21	   0.00	 1.00	0.00	NA
II	 221613	 221635	+	  2	  11	0.73	 23	  -5.00	 1.15	0.15	NA
II	 221764	 221764	+	  1	   6	1.00	  1	   0.00	 2.00	1.00	NA
II	 221813	 221842	+	  2	   8	0.50	 30	   0.00	 1.00	0.00	NA
II	 222036	 222036	+	  1	   6	1.00	  1	   0.00	 2.00	1.00	NA
II	 222106	 222137	+	  3	  14	0.50	 32	  -3.86	 0.51	0.06	NA
II	 222206	 222227	+	  2	   8	0.62	 22	   2.62	 1.05	0.05	NA
II	 223808	 223808	+	  1	   3	1.00	  1	   0.00	 2.00	1.00	NA
II	 223885	 223885	+	  1	   5	1.00	  1	   0.00	 2.00	1.00	NA
II	 224537	 224537	+	  1	   3	1.00	  1	   0.00	 2.00	1.00	NA
II	 224602	 224602	+	  1	   3	1.00	  1	   0.00	 2.00	1.00	NA
II	 224645	 224645	+	  1	   4	1.00	  1	   0.00	 2.00	1.00	NA
II	 224725	 224725	+	  1	   3	1.00	  1	   0.00	 2.00	1.00	NA
II	 224765	 224765	+	  1	   4	1.00	  1	   0.00	 2.00	1.00	NA
II	 225256	 225259	+	  2	  11	0.73	  4	  -0.68	 1.15	0.15	NA
II	 225371	 225414	+	  3	  11	0.36	 44	  -0.68	 0.43	0.01	NA
II	 227511	 227580	+	 14	  91	0.14	 70	 -11.40	-1.66	0.04	gene:YBL004W
II	 227914	 227928	+	  2	   6	0.50	 15	   0.00	 1.00	0.00	NA
II	 228092	 228092	+	  1	   3	1.00	  1	   0.00	 2.00	1.00	NA
II	 229132	 229132	+	  1	   4	1.00	  1	   0.00	 2.00	1.00	NA
II	 229198	 229234	+	  2	   6	0.50	 37	   0.00	 1.00	0.00	NA
II	 230698	 230698	+	  1	   5	1.00	  1	   0.00	 2.00	1.00	NA
II	 234688	 234688	+	  1	   3	1.00	  1	   0.00	 2.00	1.00	NA
II	 236368	 236386	+	  2	  23	0.87	 19	  -6.65	 1.44	0.44	gene:YBL002W
II	 236449	 236517	+	 12	 118	0.27	 69	 -17.32	-0.96	0.18	gene:YBL002W
II	 236566	 236684	+	  6	  27	0.26	119	  -5.63	-0.52	0.03	gene:YBL002W
II	 236743	 236747	+	  2	   9	0.67	  5	  -0.67	 1.08	0.08	NA
II	 236880	 236880	+	  1	   4	1.00	  1	   0.00	 2.00	1.00	NA
II	 241674	 241674	+	  1	   5	1.00	  1	   0.00	 2.00	1.00	NA
II	 242777	 242803	+	  5	  28	0.32	 27	  -1.86	-0.24	0.04	gene:YBR003W
II	 245859	 245883	+	  3	  15	0.40	 25	   0.27	 0.43	0.01	gene:YBR005W
II	 246962	 246962	+	  1	   3	1.00	  1	   0.00	 2.00	1.00	gene:YBR006W
II	 248002	 248101	+	 11	  51	0.20	100	   7.83	-1.32	0.04	NA
II	 256303	 256312	+	  3	  62	0.84	 10	  -3.61	 1.22	0.51	gene:YBR010W
II	 260575	 260575	+	  1	   9	1.00	  1	   0.00	 2.00	1.00	NA
II	 262960	 262960	+	  1	   3	1.00	  1	   0.00	 2.00	1.00	NA
II	 263195	 263195	+	  1	   3	1.00	  1	   0.00	 2.00	1.00	NA
II	 270198	 270236	+	 12	 159	0.25	 39	  -1.83	-1.09	0.14	gene:YBR016W
II	 270515	 270515	+	  1	   4	1.00	  1	   0.00	 2.00	1.00	NA
II	 276816	 276816	+	  1	   3	1.00	  1	   0.00	 2.00	1.00	NA
II	 283676	 283719	+	  3	  10	0.40	 44	  -0.40	 0.43	0.01	gene:YBR022W
II	 289328	 289353	+	  3	  15	0.47	 26	  -1.90	 0.49	0.05	gene:YBR024W
II	 298213	 298213	+	  1	   3	1.00	  1	   0.00	 2.00	1.00	gene:YBR030W
II	 300142	 300160	+	  5	 111	0.80	 19	  -1.74	 0.91	0.53	gene:YBR031W
II	 300416	 300442	+	  3	  15	0.60	 27	  -5.40	 0.63	0.14	NA
II	 300689	 300767	+	  4	  20	0.40	 79	  -5.85	 0.13	0.06	NA
