seq	start	end	strand	nTSSs	nTAGs	tsrPeak	tsrWdth	tsrTrq	tsrSI	tsrMSI	featureID
I	 119855	 119894	+	  7	  46	0.24	 40	 -6.63	-0.66	0.05	NA
I	 119953	 119963	+	  3	  12	0.33	 11	  0.67	 0.42	0.00	NA
I	 124792	 124801	+	  3	  17	0.41	 10	  0.62	 0.45	0.02	gene:YAL016W
I	 129200	 129263	+	 26	 503	0.19	 64	  3.63	-2.06	0.14	gene:YAL013W
I	 130701	 130750	+	  7	 116	0.41	 50	  8.14	-0.21	0.21	gene:YAL012W
I	 135829	 135829	+	  1	  11	1.00	  1	  0.00	 2.00	1.00	gene:YAL009W
I	 136866	 136882	+	  3	  12	0.42	 17	 -1.83	 0.45	0.02	gene:YAL008W
I	 142117	 142249	+	 26	 420	0.19	133	-31.01	-2.07	0.13	gene:YAL003W
I	 142648	 142648	+	  1	   3	1.00	  1	  0.00	 2.00	1.00	NA
I	 142696	 142713	+	  3	  13	0.38	 18	  2.50	 0.42	0.01	NA
I	 142753	 142798	+	  3	   9	0.33	 46	  0.50	 0.42	0.00	NA
I	 142849	 142858	+	  2	   7	0.57	 10	  0.64	 1.01	0.01	NA
I	 142903	 142936	+	  3	  11	0.45	 34	  3.41	 0.46	0.03	NA
I	 143616	 143616	+	  1	   3	1.00	  1	  0.00	 2.00	1.00	gene:YAL002W
I	 152215	 152228	+	  2	  37	0.73	 14	 -2.99	 1.16	0.16	gene:YAR002W
I	 158847	 158864	+	  3	  15	0.40	 18	 -0.70	 0.43	0.01	gene:YAR008W
I	 169272	 169330	+	  6	  43	0.26	 59	 -2.47	-0.47	0.04	gene:YAR015W
I	 188854	 188854	+	  1	   3	1.00	  1	  0.00	 2.00	1.00	NA
I	 192549	 192572	+	  3	   9	0.33	 24	  2.17	 0.42	0.00	gene:YAR042W
I	 199098	 199134	+	  2	   8	0.50	 37	  0.00	 1.00	0.00	NA
I	  32386	  32386	-	  1	   3	1.00	  1	  0.00	 2.00	1.00	NA
I	  32501	  32562	-	  4	  16	0.38	 62	 -5.19	 0.06	0.03	NA
I	  32684	  32728	-	  4	  16	0.31	 45	 -2.00	 0.02	0.01	NA
I	  32951	  32968	-	  2	   9	0.67	 18	  2.83	 1.08	0.08	NA
I	  34355	  34365	-	  3	  16	0.38	 11	 -1.38	 0.44	0.01	NA
I	  54790	  54790	-	  1	   4	1.00	  1	  0.00	 2.00	1.00	gene:YAL048C
I	  57374	  57374	-	  1	   3	1.00	  1	  0.00	 2.00	1.00	gene:YAL046C
I	  58469	  58476	-	  3	  20	0.45	  8	 -1.15	 0.46	0.03	gene:YAL044C
I	  61088	  61088	-	  1	   3	1.00	  1	  0.00	 2.00	1.00	gene:YAL043C
I	  67833	  67850	-	  5	  45	0.36	 18	  2.01	-0.06	0.11	NA
I	  69564	  69605	-	  5	  36	0.39	 42	  3.14	-0.09	0.10	gene:YAL039C
I	  76184	  76184	-	  1	   4	1.00	  1	  0.00	 2.00	1.00	gene:YAL036C
I	  81982	  81997	-	  2	   9	0.67	 16	 -2.50	 1.08	0.08	gene:YAL034C
I	  84507	  84509	-	  2	   6	0.50	  3	  0.00	 1.00	0.00	gene:YAL032C
I	  87060	  87078	-	  2	  12	0.67	 19	  3.00	 1.08	0.08	gene:YAL031C
I	  92473	  92486	-	  2	   7	0.57	 14	 -0.93	 1.01	0.01	gene:YAL029C
I	  99783	  99783	-	  1	  11	1.00	  1	  0.00	 2.00	1.00	gene:YAL026C
I	 101151	 101196	-	 12	 203	0.20	 46	 -3.00	-1.23	0.10	gene:YAL025C
I	 105966	 105966	-	  1	   4	1.00	  1	  0.00	 2.00	1.00	gene:YAL024C
I	 108639	 108666	-	  2	   8	0.50	 28	  0.00	 1.00	0.00	gene:YAL023C
I	 110446	 110446	-	  1	   6	1.00	  1	  0.00	 2.00	1.00	gene:YAL022C
I	 113400	 113420	-	  4	  17	0.29	 21	 -0.29	 0.03	0.01	gene:YAL021C
I	 114581	 114621	-	  5	  21	0.29	 41	  7.95	-0.27	0.02	gene:YAL020C
I	 114667	 114667	-	  1	   4	1.00	  1	  0.00	 2.00	1.00	gene:YAL020C
I	 127193	 127193	-	  1	   5	1.00	  1	  0.00	 2.00	1.00	NA
I	 128102	 128102	-	  1	   3	1.00	  1	  0.00	 2.00	1.00	gene:YAL015C
I	 129050	 129050	-	  1	   3	1.00	  1	  0.00	 2.00	1.00	gene:YAL014C
I	 138394	 138453	-	  7	  50	0.40	 60	 -0.30	-0.41	0.14	gene:YAL007C
I	 140757	 140757	-	  1	   3	1.00	  1	  0.00	 2.00	1.00	NA
I	 141026	 141026	-	  1	   3	1.00	  1	  0.00	 2.00	1.00	NA
I	 141203	 141203	-	  1	   4	1.00	  1	  0.00	 2.00	1.00	NA
I	 141441	 141522	-	 17	 274	0.40	 82	  8.53	-1.08	0.25	gene:YAL005C
I	 141569	 141585	-	  2	   7	0.57	 17	 -1.14	 1.01	0.01	gene:YAL005C
I	 151189	 151203	-	  2	   8	0.62	 15	  1.75	 1.05	0.05	gene:YAL001C
I	 154731	 154798	-	  9	  44	0.20	 68	-15.43	-1.05	0.04	gene:YAR002C-A
I	 158698	 158698	-	  1	   5	1.00	  1	  0.00	 2.00	1.00	gene:YAR007C
I	 165849	 165849	-	  1	   3	1.00	  1	  0.00	 2.00	1.00	NA
I	 165919	 165919	-	  1	  20	1.00	  1	  0.00	 2.00	1.00	NA
I	 168942	 168942	-	  1	   4	1.00	  1	  0.00	 2.00	1.00	gene:YAR014C
I	 169019	 169061	-	  6	  69	0.65	 43	-13.97	 0.30	0.34	gene:YAR014C
I	 175161	 175161	-	  1	   3	1.00	  1	  0.00	 2.00	1.00	gene:YAR019C
I	 188637	 188649	-	  2	  14	0.71	 13	  2.57	 1.14	0.14	NA
I	 198999	 199014	-	  2	   7	0.57	 16	 -1.07	 1.01	0.01	NA
I	 222875	 222875	-	  1	   3	1.00	  1	  0.00	 2.00	1.00	NA
II	  23992	  24020	+	  2	   8	0.50	 29	  0.00	 1.00	0.00	gene:YBL102W
II	  29884	  29884	+	  1	  12	1.00	  1	  0.00	 2.00	1.00	NA
II	  36717	  36757	+	  4	  34	0.47	 41	 12.32	 0.34	0.17	NA
II	  40768	  40768	+	  1	  11	1.00	  1	  0.00	 2.00	1.00	gene:YBL097W
II	  45364	  45364	+	  1	   3	1.00	  1	  0.00	 2.00	1.00	NA
II	  45517	  45651	+	 23	 315	0.19	135	 27.20	-1.81	0.16	NA
II	  46774	  46774	+	  1	   3	1.00	  1	  0.00	 2.00	1.00	NA
II	  48753	  48753	+	  1	   3	1.00	  1	  0.00	 2.00	1.00	gene:YBL090W
II	  48794	  48818	+	  3	  13	0.38	 25	  2.00	 0.45	0.02	gene:YBL090W
II	  49540	  49540	+	  1	   3	1.00	  1	  0.00	 2.00	1.00	gene:YBL089W
II	  63685	  63694	+	  2	  17	0.82	 10	  2.91	 1.33	0.33	gene:YBL085W
II	  63736	  63763	+	  5	  44	0.66	 28	 -8.11	 0.40	0.31	gene:YBL085W
II	  71540	  71566	+	  5	  38	0.45	 27	  0.45	 0.01	0.14	NA
II	  75189	  75210	+	  2	  10	0.70	 22	 -4.20	 1.12	0.12	gene:YBL079W
II	  88056	  88056	+	  1	   3	1.00	  1	  0.00	 2.00	1.00	NA
II	  89935	  89968	+	  5	  39	0.44	 34	 -9.65	-0.02	0.13	gene:YBL071W-A
II	  90685	  90689	+	  2	  17	0.76	  5	 -1.06	 1.21	0.21	gene:YBL069W
II	  92345	  92372	+	  3	  11	0.36	 28	  1.14	 0.43	0.01	gene:YBL068W
II	 107906	 107936	+	  2	   6	0.50	 31	  0.00	 1.00	0.00	gene:YBL060W
II	 110687	 110700	+	  2	   7	0.57	 14	  0.93	 1.01	0.01	gene:YBL059W
II	 111396	 111437	+	  5	  33	0.30	 42	 -8.68	-0.25	0.03	gene:YBL058W
II	 113716	 113716	+	  1	   8	1.00	  1	  0.00	 2.00	1.00	gene:YBL056W
II	 117470	 117491	+	  3	  15	0.53	 22	  2.83	 0.54	0.08	gene:YBL054W
II	 125038	 125094	+	 12	  99	0.24	 57	-14.04	-1.21	0.10	gene:YBL050W
II	 132399	 132426	+	  3	  18	0.61	 28	 -0.17	 0.65	0.15	gene:YBL046W
II	 141033	 141033	+	  1	   3	1.00	  1	  0.00	 2.00	1.00	gene:YBL041W
II	 141191	 141238	+	  6	  71	0.27	 48	 -0.65	-0.43	0.06	gene:YBL041W
II	 143091	 143108	+	  2	  10	0.70	 18	 -3.40	 1.12	0.12	NA
II	 146113	 146133	+	  3	  14	0.43	 21	  2.21	 0.47	0.03	gene:YBL038W
II	 147097	 147129	+	  4	  29	0.48	 33	 -3.00	 0.22	0.11	gene:YBL037W
II	 160074	 160147	+	 10	  88	0.28	 74	 -0.06	-0.98	0.10	gene:YBL032W
II	 161669	 161669	+	  1	   4	1.00	  1	  0.00	 2.00	1.00	gene:YBL031W
II	 168384	 168415	+	  7	 396	0.44	 32	  1.26	 0.13	0.34	gene:YBL027W
II	 170552	 170552	+	  1	   5	1.00	  1	  0.00	 2.00	1.00	gene:YBL026W
II	 171418	 171418	+	  1	   3	1.00	  1	  0.00	 2.00	1.00	gene:YBL025W
II	 171625	 171625	+	  1	   4	1.00	  1	  0.00	 2.00	1.00	NA
II	 172490	 172525	+	  4	  24	0.50	 36	  3.46	 0.22	0.11	gene:YBL024W
II	 182319	 182346	+	  4	  31	0.39	 28	 -1.21	 0.19	0.09	gene:YBL020W
II	 184293	 184293	+	  1	   3	1.00	  1	  0.00	 2.00	1.00	gene:YBL019W
II	 192363	 192363	+	  1	   5	1.00	  1	  0.00	 2.00	1.00	gene:YBL016W
II	 192423	 192423	+	  1	   6	1.00	  1	  0.00	 2.00	1.00	gene:YBL016W
II	 194019	 194030	+	  2	   7	0.57	 12	 -0.79	 1.01	0.01	gene:YBL015W
II	 203356	 203356	+	  1	   3	1.00	  1	  0.00	 2.00	1.00	gene:YBL011W
II	 203431	 203471	+	  6	  32	0.28	 41	  5.16	-0.45	0.05	gene:YBL011W
II	 209573	 209598	+	  4	  20	0.40	 26	 -2.90	 0.13	0.06	gene:YBL008W
II	 209748	 209748	+	  1	   6	1.00	  1	  0.00	 2.00	1.00	gene:YBL008W
II	 217380	 217421	+	  4	  17	0.35	 42	  8.38	 0.07	0.03	gene:YBL005W
II	 217539	 217543	+	  2	  12	0.67	  5	  0.67	 1.08	0.08	gene:YBL005W
II	 221437	 221459	+	  2	   6	0.50	 23	  0.00	 1.00	0.00	NA
II	 222116	 222116	+	  1	   4	1.00	  1	  0.00	 2.00	1.00	NA
II	 227511	 227580	+	 11	  53	0.17	 70	-12.12	-1.38	0.02	gene:YBL004W
II	 236368	 236390	+	  3	  21	0.62	 23	 -3.57	 0.68	0.17	gene:YBL002W
II	 236449	 236480	+	  8	  99	0.32	 32	 -1.31	-0.51	0.16	gene:YBL002W
II	 236743	 236743	+	  1	   5	1.00	  1	  0.00	 2.00	1.00	NA
II	 241674	 241674	+	  1	   6	1.00	  1	  0.00	 2.00	1.00	NA
II	 242775	 242803	+	  4	  17	0.29	 29	  0.53	 0.01	0.00	gene:YBR003W
II	 246970	 246970	+	  1	   4	1.00	  1	  0.00	 2.00	1.00	gene:YBR006W
II	 248045	 248075	+	  3	   9	0.33	 31	  2.00	 0.42	0.00	NA
II	 256303	 256307	+	  2	  35	0.91	  5	 -1.66	 1.58	0.58	gene:YBR010W
II	 260575	 260613	+	  2	  11	0.73	 39	 -8.64	 1.15	0.15	NA
II	 270198	 270236	+	 10	 121	0.24	 39	 -1.62	-0.99	0.10	gene:YBR016W
II	 283655	 283689	+	  3	  10	0.40	 35	 -0.50	 0.43	0.01	gene:YBR022W
II	 289328	 289328	+	  1	   4	1.00	  1	  0.00	 2.00	1.00	gene:YBR024W
II	 298209	 298246	+	  4	  13	0.31	 38	 -6.65	 0.01	0.01	gene:YBR030W
II	 300142	 300150	+	  3	  81	0.86	  9	  3.02	 1.31	0.57	gene:YBR031W
II	 307596	 307599	+	  2	   8	0.50	  4	  0.00	 1.00	0.00	NA
II	 311777	 311869	+	  7	  38	0.24	 93	 16.42	-0.71	0.04	gene:YBR038W
II	 315484	 315549	+	  8	  64	0.33	 66	  8.23	-0.72	0.09	gene:YBR039W
II	 326316	 326338	+	  2	   9	0.56	 23	 -1.22	 1.01	0.01	NA
II	 331750	 331813	+	  4	  16	0.44	 64	  3.38	 0.12	0.06	gene:YBR047W
II	 332677	 332677	+	  1	   3	1.00	  1	  0.00	 2.00	1.00	gene:YBR048W
II	 332740	 332853	+	 28	 607	0.21	114	  8.89	-2.01	0.17	gene:YBR048W
II	 333396	 333402	+	  2	   9	0.56	  7	  0.33	 1.01	0.01	NA
II	 337198	 337210	+	  2	  10	0.70	 13	 -2.40	 1.12	0.12	NA
II	 342787	 342791	+	  2	  18	0.78	  5	 -1.11	 1.24	0.24	NA
II	 347806	 347809	+	  2	  16	0.81	  4	  0.94	 1.30	0.30	gene:YBR056W
II	 351244	 351244	+	  1	   5	1.00	  1	  0.00	 2.00	1.00	gene:YBR056W-A
II	 362886	 362889	+	  2	  11	0.55	  4	  0.14	 1.01	0.01	NA
II	 370525	 370530	+	  2	   7	0.57	  6	  0.36	 1.01	0.01	NA
II	 371420	 371420	+	  1	   3	1.00	  1	  0.00	 2.00	1.00	NA
II	 371882	 371882	+	  1	   5	1.00	  1	  0.00	 2.00	1.00	NA
II	 371952	 371952	+	  1	   9	1.00	  1	  0.00	 2.00	1.00	NA
II	 380210	 380210	+	  1	   4	1.00	  1	  0.00	 2.00	1.00	gene:YBR071W
II	 380328	 380355	+	  4	  28	0.50	 28	  1.00	 0.22	0.11	gene:YBR071W
II	 380450	 380450	+	  1	   5	1.00	  1	  0.00	 2.00	1.00	gene:YBR071W
II	 381956	 381956	+	  1	  29	1.00	  1	  0.00	 2.00	1.00	gene:YBR072W
II	 383096	 383096	+	  1	   3	1.00	  1	  0.00	 2.00	1.00	gene:YBR073W
II	 383137	 383156	+	  3	  29	0.55	 20	 -4.57	 0.58	0.10	gene:YBR073W
II	 386231	 386281	+	  6	  47	0.47	 51	 14.70	-0.15	0.17	gene:YBR074W
II	 392947	 392984	+	  4	  68	0.53	 38	 -8.04	 0.39	0.20	gene:YBR078W
II	 409122	 409122	+	  1	   5	1.00	  1	  0.00	 2.00	1.00	gene:YBR083W
II	 411007	 411040	+	  2	  24	0.79	 34	  9.62	 1.26	0.26	gene:YBR084W
II	 423754	 423754	+	  1	   4	1.00	  1	  0.00	 2.00	1.00	gene:YBR087W
II	 429566	 429566	+	  1	   4	1.00	  1	  0.00	 2.00	1.00	NA
II	 431980	 431980	+	  1	   3	1.00	  1	  0.00	 2.00	1.00	gene:YBR094W
II	 435939	 435939	+	  1	   7	1.00	  1	  0.00	 2.00	1.00	gene:YBR096W
II	 436891	 436920	+	  2	   6	0.50	 30	  0.00	 1.00	0.00	gene:YBR097W
II	 441467	 441517	+	  3	  12	0.50	 51	  8.25	 0.50	0.05	gene:YBR098W
II	 447592	 447592	+	  1	   5	1.00	  1	  0.00	 2.00	1.00	gene:YBR103W
II	 449575	 449607	+	  3	  11	0.45	 33	 -6.18	 0.46	0.03	gene:YBR104W
II	 452583	 452635	+	  8	  56	0.18	 53	 11.21	-0.91	0.03	gene:YBR106W
II	 454774	 454796	+	  5	  35	0.46	 23	 -5.11	-0.04	0.12	gene:YBR108W
II	 458668	 458692	+	  2	   8	0.62	 25	  3.00	 1.05	0.05	gene:YBR110W
II	 458824	 458825	+	  2	  11	0.55	  2	 -0.05	 1.01	0.01	gene:YBR110W
II	 462102	 462102	+	  1	   7	1.00	  1	  0.00	 2.00	1.00	gene:YBR111W-A
II	 467146	 467170	+	  6	 120	0.40	 25	 -0.07	-0.21	0.14	gene:YBR114W
II	 467210	 467248	+	  7	  54	0.20	 39	 -3.56	-0.73	0.03	gene:YBR114W
II	 467358	 467358	+	  1	   8	1.00	  1	  0.00	 2.00	1.00	NA
II	 474297	 474344	+	  6	  35	0.34	 48	  5.53	-0.42	0.06	NA
II	 477559	 477663	+	 13	 262	0.46	105	 29.37	-0.60	0.30	gene:YBR118W
II	 478087	 478087	+	  1	   3	1.00	  1	  0.00	 2.00	1.00	NA
II	 478291	 478291	+	  1	   3	1.00	  1	  0.00	 2.00	1.00	NA
II	 479288	 479314	+	  3	  19	0.37	 27	  0.68	 0.42	0.00	gene:YBR119W
II	 483793	 483793	+	  1	   3	1.00	  1	  0.00	 2.00	1.00	NA
II	 490827	 490827	+	  1	  10	1.00	  1	  0.00	 2.00	1.00	gene:YBR126W-B
II	 504745	 504804	+	  6	  35	0.37	 60	 -1.50	-0.37	0.08	gene:YBR135W
II	 505617	 505617	+	  1	   4	1.00	  1	  0.00	 2.00	1.00	gene:YBR136W
II	 515653	 515659	+	  3	  36	0.42	  7	  0.75	 0.52	0.06	gene:YBR139W
II	 528246	 528270	+	  3	  27	0.59	 25	  3.67	 0.68	0.17	gene:YBR142W
II	 533706	 533706	+	  1	  13	1.00	  1	  0.00	 2.00	1.00	gene:YBR145W
II	 535182	 535248	+	  9	  44	0.20	 67	 -5.77	-1.08	0.03	gene:YBR146W
II	 536474	 536474	+	  1	   5	1.00	  1	  0.00	 2.00	1.00	gene:YBR147W
II	 536515	 536554	+	  4	  22	0.55	 40	  8.55	 0.29	0.15	gene:YBR147W
II	 539922	 539962	+	  3	  28	0.61	 41	  4.18	 0.70	0.18	gene:YBR149W
II	 540007	 540020	+	  2	  16	0.62	 14	  1.62	 1.05	0.05	gene:YBR149W
II	 544866	 544955	+	  7	  58	0.43	 90	-16.14	-0.41	0.14	gene:YBR151W
II	 549674	 549674	+	  1	   8	1.00	  1	  0.00	 2.00	1.00	gene:YBR155W
II	 549726	 549726	+	  1	  10	1.00	  1	  0.00	 2.00	1.00	gene:YBR155W
II	 556278	 556311	+	  3	  24	0.67	 34	 -4.29	 0.76	0.22	gene:YBR158W
II	 558630	 558644	+	  2	  10	0.70	 15	  2.80	 1.12	0.12	gene:YBR159W
II	 559947	 559956	+	  2	   6	0.50	 10	  0.00	 1.00	0.00	gene:YBR160W
II	 564985	 565005	+	  3	   9	0.33	 21	  0.00	 0.42	0.00	gene:YBR162W-A
II	 565168	 565224	+	 10	  87	0.24	 57	  3.98	-1.05	0.08	gene:YBR162W-A
II	 565617	 565617	+	  1	   5	1.00	  1	  0.00	 2.00	1.00	gene:YBR163W
II	 565733	 565733	+	  1	   5	1.00	  1	  0.00	 2.00	1.00	gene:YBR163W
II	 568760	 568768	+	  3	  18	0.67	  9	  2.17	 0.75	0.21	gene:YBR165W
II	 578302	 578342	+	  9	 103	0.47	 41	 10.48	-0.47	0.22	gene:YBR171W
II	 596051	 596072	+	  3	  12	0.42	 22	 -1.25	 0.45	0.02	gene:YBR183W
II	 602505	 602505	+	  1	   5	1.00	  1	  0.00	 2.00	1.00	gene:YBR187W
II	 602554	 602554	+	  1	   5	1.00	  1	  0.00	 2.00	1.00	gene:YBR187W
II	 604454	 604507	+	 19	 284	0.25	 54	 -1.25	-1.57	0.16	gene:YBR189W
II	 606191	 606263	+	 12	 198	0.65	 73	 12.30	-0.09	0.42	gene:YBR191W
II	 609969	 609969	+	  1	   4	1.00	  1	  0.00	 2.00	1.00	gene:YBR194W
II	 618810	 618851	+	  7	  61	0.28	 42	 -7.53	-0.63	0.06	gene:YBR199W
II	 620817	 620823	+	  2	   6	0.50	  7	  0.00	 1.00	0.00	gene:YBR200W
II	 623426	 623450	+	  3	  16	0.44	 25	 -1.38	 0.49	0.05	gene:YBR201W
II	 625733	 625733	+	  1	   3	1.00	  1	  0.00	 2.00	1.00	gene:YBR202W
II	 628984	 628984	+	  1	   4	1.00	  1	  0.00	 2.00	1.00	gene:YBR203W
II	 633575	 633588	+	  2	   9	0.56	 14	  0.72	 1.01	0.01	gene:YBR205W
II	 635092	 635124	+	  2	   7	0.57	 33	 -2.29	 1.01	0.01	gene:YBR207W
II	 645512	 645534	+	  3	  20	0.55	 23	  2.10	 0.56	0.09	gene:YBR210W
II	 647480	 647480	+	  1	   5	1.00	  1	  0.00	 2.00	1.00	NA
II	 647538	 647538	+	  1	   3	1.00	  1	  0.00	 2.00	1.00	NA
II	 650298	 650298	+	  1	   7	1.00	  1	  0.00	 2.00	1.00	gene:YBR213W
II	 651336	 651359	+	  4	  58	0.45	 24	 -3.71	 0.29	0.15	gene:YBR214W
II	 653282	 653340	+	  4	  15	0.40	 59	  6.20	 0.08	0.04	gene:YBR215W
II	 657768	 657818	+	  5	  29	0.41	 51	 -7.86	-0.12	0.09	gene:YBR217W
II	 680298	 680336	+	  6	  40	0.32	 39	 -1.22	-0.43	0.06	gene:YBR230W-A
II	 680376	 680415	+	  3	  12	0.50	 40	 -4.50	 0.50	0.05	gene:YBR230W-A
II	 681079	 681079	+	  1	   3	1.00	  1	  0.00	 2.00	1.00	NA
II	 684925	 684947	+	  4	  16	0.44	 23	 -0.50	 0.12	0.06	gene:YBR233W-A
II	 686820	 686820	+	  1	   8	1.00	  1	  0.00	 2.00	1.00	gene:YBR235W
II	 691910	 691946	+	  4	  44	0.61	 37	 -1.91	 0.45	0.22	gene:YBR237W
II	 697832	 697832	+	  1	   4	1.00	  1	  0.00	 2.00	1.00	NA
II	 697901	 697901	+	  1	   4	1.00	  1	  0.00	 2.00	1.00	NA
II	 704496	 704559	+	  5	  27	0.26	 64	  4.31	-0.28	0.02	gene:YBR242W
II	 707309	 707309	+	  1	   3	1.00	  1	  0.00	 2.00	1.00	gene:YBR244W
II	 707483	 707504	+	  3	  19	0.47	 22	 -2.61	 0.49	0.05	gene:YBR244W
II	 711556	 711570	+	  2	  11	0.55	 15	 -0.64	 1.01	0.01	gene:YBR246W
II	 714772	 714772	+	  1	   3	1.00	  1	  0.00	 2.00	1.00	NA
II	 721322	 721354	+	  2	   6	0.50	 33	  0.00	 1.00	0.00	gene:YBR251W
II	 722567	 722593	+	  6	  40	0.35	 27	  5.30	-0.35	0.09	gene:YBR252W
II	 723200	 723230	+	  5	  26	0.31	 31	 -2.12	-0.21	0.05	gene:YBR253W
II	 723272	 723272	+	  1	   3	1.00	  1	  0.00	 2.00	1.00	gene:YBR253W
II	 724413	 724432	+	  4	  20	0.35	 20	  1.10	 0.07	0.04	gene:YBR255W
II	 728845	 728854	+	  2	  10	0.70	 10	  1.80	 1.12	0.12	gene:YBR257W
II	 736224	 736238	+	  2	  13	0.77	 15	 -3.77	 1.22	0.22	gene:YBR263W
II	 738541	 738541	+	  1	   7	1.00	  1	  0.00	 2.00	1.00	gene:YBR265W
II	 739820	 739850	+	  9	  63	0.37	 31	 -4.32	-0.80	0.12	gene:YBR267W
II	 741269	 741304	+	  5	  25	0.28	 36	  2.54	-0.26	0.03	gene:YBR268W
II	 744835	 744835	+	  1	   4	1.00	  1	  0.00	 2.00	1.00	gene:YBR271W
II	 749544	 749544	+	  1	   6	1.00	  1	  0.00	 2.00	1.00	gene:YBR274W
II	 760247	 760354	+	  7	  36	0.31	108	-11.14	-0.63	0.06	gene:YBR278W
II	 761210	 761232	+	  4	  28	0.46	 23	  5.79	 0.16	0.08	gene:YBR279W
II	 768193	 768220	+	  5	  36	0.36	 28	 -7.36	-0.05	0.12	gene:YBR282W
II	 773345	 773345	+	  1	   3	1.00	  1	  0.00	 2.00	1.00	NA
II	 774682	 774682	+	  1	   3	1.00	  1	  0.00	 2.00	1.00	gene:YBR286W
II	 776503	 776538	+	  3	  17	0.53	 36	  3.09	 0.55	0.09	gene:YBR287W
II	 779630	 779655	+	  5	  43	0.47	 26	  2.13	 0.03	0.15	gene:YBR289W
II	 782550	 782593	+	  9	 101	0.27	 44	 -4.75	-0.73	0.14	gene:YBR290W
II	 787093	 787093	+	  1	   4	1.00	  1	  0.00	 2.00	1.00	gene:YBR293W
II	 800484	 800502	+	  4	  34	0.47	 19	 -4.91	 0.25	0.13	gene:YBR297W
II	  10545	  10566	-	  6	  58	0.40	 22	 -0.62	-0.26	0.13	gene:YBL107C
II	  17938	  17967	-	  5	  72	0.57	 30	 10.12	 0.44	0.33	gene:YBL105C
II	  23774	  23795	-	  4	  36	0.53	 22	 -1.89	 0.26	0.13	gene:YBL103C
II	  28261	  28261	-	  1	   4	1.00	  1	  0.00	 2.00	1.00	gene:YBL101C
II	  28303	  28303	-	  1	   3	1.00	  1	  0.00	 2.00	1.00	gene:YBL101C
