seq	start	end	strand	nTSSs	nTAGs	tsrPeak	tsrWdth	tsrTrq	tsrSI	tsrMSI	featureID
1	   778819	   778823	+	  2	  14	0.57	  5	   0.29	 1.01	0.01	NA
1	   779028	   779028	+	  1	   7	1.00	  1	   0.00	 2.00	1.00	NA
1	   827608	   827608	+	  1	   7	1.00	  1	   0.00	 2.00	1.00	NA
1	   827652	   827692	+	  6	  72	0.26	 41	  -5.40	-0.41	0.07	NA
1	   839226	   839226	+	  1	   5	1.00	  1	   0.00	 2.00	1.00	NA
1	   960584	   960584	+	  1	   7	1.00	  1	   0.00	 2.00	1.00	transcript:ENST00000622660
1	  1013467	  1013497	+	  6	  47	0.30	 31	   4.09	-0.49	0.04	transcript:ENST00000649529
1	  1020074	  1020126	+	  8	  67	0.25	 53	   9.07	-0.88	0.04	transcript:ENST00000620552
1	  1059711	  1059730	+	  2	  10	0.50	 20	   0.00	 1.00	0.00	NA
1	  1064488	  1064488	+	  1	   8	1.00	  1	   0.00	 2.00	1.00	NA
1	  1232259	  1232259	+	  1	   5	1.00	  1	   0.00	 2.00	1.00	transcript:ENST00000379198
1	  1308594	  1308644	+	  4	  26	0.27	 51	   0.00	 0.00	0.00	transcript:ENST00000467712
1	  1324786	  1324827	+	  8	  80	0.31	 42	   0.52	-0.76	0.08	transcript:ENST00000488011
1	  1399546	  1399587	+	  5	  40	0.32	 42	  -6.38	-0.23	0.04	NA
1	  1407373	  1407373	+	  1	   8	1.00	  1	   0.00	 2.00	1.00	NA
1	  1471756	  1471791	+	 10	 108	0.21	 36	   4.57	-1.17	0.04	transcript:ENST00000308647
1	  1477848	  1477849	+	  2	  36	0.61	  2	   0.11	 1.04	0.04	NA
1	  1512139	  1512220	+	 16	 288	0.22	 82	 -11.40	-1.54	0.11	transcript:ENST00000536055
1	  1615865	  1615865	+	  1	   7	1.00	  1	   0.00	 2.00	1.00	transcript:ENST00000504599
1	  1659027	  1659027	+	  1	   5	1.00	  1	   0.00	 2.00	1.00	NA
1	  2228033	  2228033	+	  1	   5	1.00	  1	   0.00	 2.00	1.00	transcript:ENST00000378536
1	  2391794	  2391868	+	 32	 593	0.10	 75	  -2.00	-2.66	0.07	transcript:ENST00000378512
1	  3624990	  3624990	+	  1	   6	1.00	  1	   0.00	 2.00	1.00	transcript:ENST00000344579
1	  3652516	  3652516	+	  1	   7	1.00	  1	   0.00	 2.00	1.00	transcript:ENST00000346387
1	  3772655	  3772655	+	  1	   7	1.00	  1	   0.00	 2.00	1.00	transcript:ENST00000452264
1	  3772745	  3772800	+	 15	 238	0.28	 56	  -1.89	-1.51	0.10	transcript:ENST00000452264
1	  3773061	  3773061	+	  1	  11	1.00	  1	   0.00	 2.00	1.00	transcript:ENST00000452264
1	  3775295	  3775295	+	  1	   6	1.00	  1	   0.00	 2.00	1.00	NA
1	  3857458	  3857458	+	  1	   9	1.00	  1	   0.00	 2.00	1.00	transcript:ENST00000341385
1	  5992654	  5992707	+	  7	  57	0.23	 54	   6.97	-0.72	0.03	transcript:ENST00000462676
1	  6424776	  6424776	+	  1	  15	1.00	  1	   0.00	 2.00	1.00	transcript:ENST00000636330
1	  6579994	  6580036	+	  8	  64	0.20	 43	   1.03	-0.91	0.03	transcript:ENST00000488936
1	  6613731	  6613755	+	  3	  38	0.42	 25	   0.00	 0.53	0.07	transcript:ENST00000377648
1	  6613820	  6613820	+	  1	   6	1.00	  1	   0.00	 2.00	1.00	transcript:ENST00000377648
1	  6625174	  6625216	+	  8	  78	0.18	 43	  -2.54	-0.93	0.02	transcript:ENST00000472925
1	  6785432	  6785526	+	 20	 413	0.26	 95	 -14.81	-1.60	0.17	transcript:ENST00000461311
1	  7771275	  7771343	+	 10	  90	0.18	 69	  -6.98	-1.21	0.03	transcript:ENST00000054666
1	  7827405	  7827440	+	 11	  98	0.19	 36	  -2.80	-1.25	0.06	NA
1	  7827673	  7827680	+	  3	  24	0.58	  8	   0.79	 0.60	0.12	NA
1	  7961653	  7961752	+	 44	1141	0.11	100	 -13.03	-2.86	0.11	transcript:ENST00000377488
1	  9539444	  9539490	+	  8	  98	0.36	 47	  13.66	-0.57	0.14	transcript:ENST00000302692
1	  9588749	  9588783	+	  2	  15	0.67	 35	  -5.67	 1.08	0.08	transcript:ENST00000340305
1	  9943454	  9943488	+	  7	  89	0.24	 35	   4.28	-0.69	0.04	transcript:ENST00000377205
1	 10032944	 10032965	+	  4	  90	0.50	 22	   5.72	 0.32	0.16	transcript:ENST00000377153
1	 10033138	 10033167	+	  6	  73	0.34	 30	   5.31	-0.31	0.11	transcript:ENST00000377153
1	 10210570	 10210570	+	  1	  14	1.00	  1	   0.00	 2.00	1.00	transcript:ENST00000263934
1	 10399022	 10399097	+	 25	 442	0.16	 76	  -5.11	-2.11	0.11	transcript:ENST00000460189
1	 10419433	 10419433	+	  1	   5	1.00	  1	   0.00	 2.00	1.00	NA
1	 10430433	 10430446	+	  6	  71	0.41	 14	   0.13	-0.30	0.11	transcript:ENST00000462462
1	 10430752	 10430773	+	  2	  20	0.60	 22	  -2.10	 1.03	0.03	transcript:ENST00000462462
1	 10474887	 10474887	+	  1	   5	1.00	  1	   0.00	 2.00	1.00	transcript:ENST00000491661
1	 10474939	 10474963	+	 11	 256	0.23	 25	   3.87	-1.08	0.11	transcript:ENST00000491661
1	 11012639	 11012684	+	 12	 284	0.33	 46	  -2.64	-0.78	0.22	transcript:ENST00000614757
1	 11273208	 11273226	+	  2	  16	0.50	 19	   0.00	 1.00	0.00	transcript:ENST00000483738
1	 11609506	 11609506	+	  1	   5	1.00	  1	   0.00	 2.00	1.00	NA
1	 11654869	 11654900	+	  4	  27	0.26	 32	  -1.17	 0.00	0.00	transcript:ENST00000376762
1	 11664199	 11664245	+	  9	  85	0.19	 47	 -10.42	-1.05	0.04	transcript:ENST00000376753
1	 11736092	 11736179	+	 12	 208	0.19	 88	  -4.72	-1.27	0.09	transcript:ENST00000510878
1	 11806191	 11806252	+	  9	 108	0.30	 62	  14.05	-0.92	0.08	transcript:ENST00000376496
1	 11908152	 11908152	+	  1	  23	1.00	  1	   0.00	 2.00	1.00	NA
1	 11934689	 11934758	+	 19	 237	0.11	 70	  -5.76	-2.04	0.05	transcript:ENST00000429000
1	 11980428	 11980455	+	 10	 370	0.27	 28	   3.47	-0.83	0.15	transcript:ENST00000235329
1	 12019470	 12019533	+	 19	 309	0.14	 64	  -3.63	-2.01	0.06	transcript:ENST00000235332
1	 12166985	 12166995	+	  3	  56	0.39	 11	   1.18	 0.45	0.02	transcript:ENST00000536782
1	 12230021	 12230099	+	 14	 127	0.24	 79	  -9.60	-1.54	0.07	transcript:ENST00000613099
1	 12433625	 12433625	+	  1	  11	1.00	  1	   0.00	 2.00	1.00	NA
1	 12496774	 12496784	+	  2	  16	0.62	 11	   1.25	 1.05	0.05	NA
1	 13749392	 13749438	+	 11	 151	0.23	 47	   7.23	-1.23	0.07	transcript:ENST00000505823
1	 15236518	 15236521	+	  2	  12	0.58	  4	  -0.25	 1.02	0.02	NA
1	 15409892	 15409936	+	 15	 146	0.12	 45	   0.71	-1.82	0.02	transcript:ENST00000445566
1	 15526840	 15526889	+	  8	  61	0.20	 50	   4.98	-0.93	0.02	transcript:ENST00000375847
1	 15604528	 15604549	+	  3	  32	0.50	 22	   3.09	 0.51	0.06	NA
1	 15617433	 15617474	+	  9	 109	0.28	 42	  -0.60	-0.94	0.07	transcript:ENST00000480945
1	 15617534	 15617558	+	  2	  17	0.65	 25	   3.53	 1.06	0.06	transcript:ENST00000480945
1	 15684293	 15684324	+	  5	  62	0.39	 32	   9.44	-0.05	0.12	transcript:ENST00000642363
1	 15847802	 15847859	+	 20	 212	0.13	 58	  -4.22	-2.11	0.05	transcript:ENST00000375759
1	 15933357	 15933357	+	  1	   8	1.00	  1	   0.00	 2.00	1.00	NA
1	 16367207	 16367245	+	 21	 438	0.16	 39	   8.92	-1.90	0.11	transcript:ENST00000492354
1	 16440683	 16440752	+	 12	 264	0.25	 70	  13.19	-1.04	0.15	transcript:ENST00000513161
1	 16895980	 16895980	+	  1	   6	1.00	  1	   0.00	 2.00	1.00	NA
1	 16905199	 16905201	+	  2	  35	0.83	  3	  -0.66	 1.34	0.34	NA
1	 18909635	 18909635	+	  1	   8	1.00	  1	   0.00	 2.00	1.00	NA
1	 19210395	 19210420	+	  3	  23	0.52	 26	  -4.67	 0.53	0.07	NA
1	 19210479	 19210523	+	  7	  49	0.35	 45	  -1.00	-0.62	0.07	NA
1	 19251581	 19251590	+	  4	  28	0.32	 10	  -0.18	 0.03	0.01	transcript:ENST00000330263
1	 19251793	 19251824	+	 11	 251	0.23	 32	  -4.39	-1.11	0.10	transcript:ENST00000330263
1	 19312302	 19312327	+	  7	  71	0.39	 26	   4.57	-0.50	0.11	transcript:ENST00000497827
1	 19596979	 19597067	+	 42	1286	0.10	 89	 -11.33	-2.92	0.09	transcript:ENST00000602450
1	 19882365	 19882428	+	  7	  48	0.29	 64	   1.02	-0.69	0.04	transcript:ENST00000375120
1	 20186109	 20186114	+	  2	  11	0.55	  6	   0.23	 1.01	0.01	transcript:ENST00000375099
1	 20633472	 20633472	+	  1	   6	1.00	  1	   0.00	 2.00	1.00	transcript:ENST00000321556
1	 21907096	 21907096	+	  1	   6	1.00	  1	   0.00	 2.00	1.00	NA
1	 21908057	 21908057	+	  1	  10	1.00	  1	   0.00	 2.00	1.00	NA
1	 22025493	 22025511	+	  5	  54	0.35	 19	   2.35	-0.13	0.08	transcript:ENST00000648594
1	 22052639	 22052734	+	 34	1300	0.11	 96	  20.92	-2.48	0.12	transcript:ENST00000662562
1	 22451851	 22451858	+	  3	  58	0.69	  8	  -1.95	 0.80	0.24	transcript:ENST00000400239
1	 23019456	 23019553	+	 23	 343	0.18	 98	 -16.41	-2.00	0.12	transcript:ENST00000400181
1	 23019602	 23019626	+	  4	  28	0.32	 25	  -5.43	 0.04	0.02	transcript:ENST00000400181
1	 23059076	 23059076	+	  1	   5	1.00	  1	   0.00	 2.00	1.00	NA
1	 23369199	 23369216	+	  2	  13	0.54	 18	   0.65	 1.00	0.00	NA
1	 23691777	 23691821	+	 26	 972	0.36	 45	   2.09	-1.66	0.22	transcript:ENST00000458455
1	 23692597	 23692620	+	  2	  20	0.70	 24	  -4.60	 1.12	0.12	transcript:ENST00000458455
1	 23692684	 23692738	+	  3	  35	0.54	 55	   7.97	 0.57	0.10	transcript:ENST00000458455
1	 23693839	 23693906	+	  6	  67	0.24	 68	  10.07	-0.47	0.04	NA
1	 23694666	 23694666	+	  1	   5	1.00	  1	   0.00	 2.00	1.00	NA
1	 23743454	 23743494	+	  8	  62	0.31	 41	   1.39	-0.83	0.06	transcript:ENST00000609199
1	 23778365	 23778446	+	 19	 338	0.33	 82	   6.14	-1.53	0.17	transcript:ENST00000415372
1	 23791145	 23791221	+	 18	 284	0.15	 77	  -8.12	-1.92	0.06	transcript:ENST00000421070
1	 23959805	 23959840	+	 12	 336	0.57	 36	   3.26	-0.41	0.33	transcript:ENST00000334351
1	 24415780	 24415807	+	  8	 114	0.41	 28	   3.70	-0.52	0.16	transcript:ENST00000339255
1	 24643270	 24643312	+	 20	 756	0.17	 43	   2.26	-1.69	0.15	transcript:ENST00000596378
1	 24648933	 24648933	+	  1	   8	1.00	  1	   0.00	 2.00	1.00	NA
1	 24648975	 24648977	+	  2	  12	0.50	  3	   0.00	 1.00	0.00	NA
1	 24654885	 24654885	+	  1	  10	1.00	  1	   0.00	 2.00	1.00	NA
1	 24666857	 24666893	+	  2	  14	0.64	 37	  -5.14	 1.06	0.06	NA
1	 24669189	 24669189	+	  1	   6	1.00	  1	   0.00	 2.00	1.00	NA
1	 24745356	 24745459	+	 17	 294	0.28	104	   8.51	-1.51	0.14	transcript:ENST00000374379
1	 25232642	 25232642	+	  1	   6	1.00	  1	   0.00	 2.00	1.00	NA
1	 25272419	 25272419	+	  1	   9	1.00	  1	   0.00	 2.00	1.00	transcript:ENST00000423810
1	 25272481	 25272533	+	  8	  56	0.25	 53	  -6.45	-0.88	0.04	transcript:ENST00000423810
1	 25338300	 25338391	+	 28	 528	0.14	 92	 -19.09	-2.33	0.10	transcript:ENST00000374358
1	 25338440	 25338440	+	  1	   5	1.00	  1	   0.00	 2.00	1.00	transcript:ENST00000374358
1	 25398712	 25398712	+	  1	  20	1.00	  1	   0.00	 2.00	1.00	NA
1	 25430894	 25430897	+	  2	  29	0.79	  4	   0.88	 1.26	0.26	transcript:ENST00000647928
1	 25430978	 25430978	+	  1	   5	1.00	  1	   0.00	 2.00	1.00	transcript:ENST00000647928
1	 25543585	 25543656	+	  4	  41	0.29	 72	  -4.35	 0.02	0.01	transcript:ENST00000374338
1	 25800193	 25800221	+	  4	  26	0.38	 29	  -5.00	 0.07	0.03	transcript:ENST00000374315
1	 25819939	 25820013	+	 24	 313	0.14	 75	   2.05	-2.31	0.06	transcript:ENST00000374300
1	 26111179	 26111190	+	  2	  12	0.58	 12	   0.92	 1.02	0.02	transcript:ENST00000374271
1	 26111804	 26111851	+	 10	 138	0.32	 48	  -2.52	-0.99	0.10	transcript:ENST00000374271
1	 26169899	 26169961	+	 11	 129	0.26	 63	  -3.61	-1.21	0.07	transcript:ENST00000270812
1	 26234170	 26234229	+	 19	 390	0.15	 60	   9.56	-1.85	0.09	transcript:ENST00000252992
1	 26280021	 26280149	+	 35	 666	0.12	129	  -5.46	-2.64	0.09	transcript:ENST00000319041
1	 26280786	 26280786	+	  1	   7	1.00	  1	   0.00	 2.00	1.00	NA
1	 26280859	 26280880	+	  2	  20	0.75	 22	   5.25	 1.19	0.19	NA
1	 26281058	 26281058	+	  1	   6	1.00	  1	   0.00	 2.00	1.00	NA
1	 26317877	 26317958	+	 34	 652	0.22	 82	   9.52	-2.20	0.18	transcript:ENST00000374213
1	 26432321	 26432403	+	 15	 148	0.14	 83	 -14.22	-1.77	0.03	transcript:ENST00000430232
1	 26472411	 26472535	+	 47	1500	0.12	125	   9.60	-2.80	0.14	transcript:ENST00000619352
1	 26472601	 26472607	+	  6	  56	0.30	  7	  -0.41	-0.47	0.04	transcript:ENST00000619352
1	 26473234	 26473234	+	  1	   5	1.00	  1	   0.00	 2.00	1.00	NA
1	 26473484	 26473484	+	  1	   9	1.00	  1	   0.00	 2.00	1.00	NA
1	 26474628	 26474630	+	  3	  28	0.54	  3	  -0.32	 0.54	0.08	NA
1	 26529751	 26529775	+	  6	  76	0.46	 25	  -2.04	-0.22	0.14	transcript:ENST00000374166
1	 26695693	 26695693	+	  1	   5	1.00	  1	   0.00	 2.00	1.00	transcript:ENST00000457599
1	 26696029	 26696047	+	  3	  38	0.47	 19	  -5.21	 0.58	0.10	transcript:ENST00000457599
1	 26731182	 26731261	+	 10	 141	0.29	 80	 -11.44	-0.89	0.13	NA
1	 26731310	 26731310	+	  1	  10	1.00	  1	   0.00	 2.00	1.00	NA
1	 26780766	 26780766	+	  1	   9	1.00	  1	   0.00	 2.00	1.00	NA
1	 26780890	 26780890	+	  1	   5	1.00	  1	   0.00	 2.00	1.00	NA
1	 26787950	 26787967	+	  3	  19	0.37	 18	   2.50	 0.42	0.00	transcript:ENST00000455364
1	 26788188	 26788188	+	  1	   7	1.00	  1	   0.00	 2.00	1.00	transcript:ENST00000455364
1	 26826688	 26826722	+	  5	  35	0.31	 35	  -7.94	-0.23	0.04	transcript:ENST00000374142
1	 26921720	 26921828	+	 38	1596	0.12	109	 -22.15	-2.57	0.13	transcript:ENST00000452707
1	 26941544	 26941552	+	  2	  13	0.62	  9	   0.92	 1.04	0.04	NA
1	 26941614	 26941614	+	  1	   7	1.00	  1	   0.00	 2.00	1.00	NA
1	 26942730	 26942730	+	  1	  10	1.00	  1	   0.00	 2.00	1.00	NA
1	 26942938	 26942938	+	  1	   6	1.00	  1	   0.00	 2.00	1.00	NA
1	 27234662	 27234745	+	  6	  33	0.21	 84	   3.83	-0.57	0.01	transcript:ENST00000361771
1	 27322245	 27322293	+	  4	  37	0.32	 49	  -8.84	 0.07	0.03	transcript:ENST00000498220
1	 27725982	 27726028	+	  5	  31	0.26	 47	  -1.87	-0.30	0.01	transcript:ENST00000010299
1	 27773195	 27773252	+	  6	  95	0.40	 58	   4.75	-0.19	0.15	transcript:ENST00000440806
1	 27830798	 27830825	+	  9	 217	0.58	 28	   2.90	-0.18	0.31	transcript:ENST00000431586
1	 27872544	 27872555	+	  5	  60	0.33	 12	  -1.40	-0.24	0.04	transcript:ENST00000442118
1	 28236091	 28236183	+	 40	1641	0.12	 93	   1.49	-2.63	0.13	transcript:ENST00000465645
1	 28236230	 28236232	+	  3	  26	0.42	  3	  -0.08	 0.46	0.03	transcript:ENST00000465645
1	 28259480	 28259524	+	  9	  91	0.20	 45	   8.26	-1.01	0.05	transcript:ENST00000253063
1	 28329017	 28329065	+	 16	 147	0.15	 49	  -3.63	-1.85	0.04	transcript:ENST00000398997
1	 28369725	 28369782	+	  8	  86	0.41	 58	  -2.28	-0.58	0.14	transcript:ENST00000493669
1	 28505989	 28505989	+	  1	   7	1.00	  1	   0.00	 2.00	1.00	transcript:ENST00000373833
1	 28506041	 28506062	+	  7	 635	0.53	 22	  -7.46	 0.09	0.32	transcript:ENST00000373833
1	 28506571	 28506571	+	  1	  12	1.00	  1	   0.00	 2.00	1.00	NA
1	 28518226	 28518290	+	 14	 183	0.19	 65	  -0.70	-1.55	0.07	transcript:ENST00000430407
1	 28553084	 28553107	+	  7	 159	0.31	 24	  -2.90	-0.58	0.08	transcript:ENST00000373830
1	 28648600	 28648600	+	  1	  54	1.00	  1	   0.00	 2.00	1.00	NA
1	 28668731	 28668731	+	  1	   7	1.00	  1	   0.00	 2.00	1.00	transcript:ENST00000294409
1	 28668782	 28668811	+	  5	  37	0.32	 30	  -4.26	-0.25	0.03	transcript:ENST00000294409
1	 28736935	 28736992	+	 13	 198	0.32	 58	  -9.59	-1.25	0.12	transcript:ENST00000496288
1	 28887084	 28887172	+	 19	 526	0.17	 89	 -13.75	-1.62	0.15	transcript:ENST00000347529
1	 28914535	 28914570	+	  4	  48	0.42	 36	  10.33	 0.20	0.10	transcript:ENST00000645184
1	 29065087	 29065087	+	  1	   5	1.00	  1	   0.00	 2.00	1.00	NA
1	 30718738	 30718738	+	  1	   5	1.00	  1	   0.00	 2.00	1.00	NA
1	 30731988	 30731988	+	  1	  10	1.00	  1	   0.00	 2.00	1.00	NA
1	 30732069	 30732117	+	  4	  23	0.35	 49	   3.78	 0.03	0.02	NA
1	 31296988	 31297062	+	 19	 300	0.18	 75	  -6.24	-1.87	0.09	transcript:ENST00000627541
1	 31413213	 31413213	+	  1	   5	1.00	  1	   0.00	 2.00	1.00	transcript:ENST00000536384
1	 32013687	 32013687	+	  1	   6	1.00	  1	   0.00	 2.00	1.00	transcript:ENST00000492989
1	 32013849	 32013903	+	 11	 143	0.22	 55	  -4.86	-1.25	0.06	transcript:ENST00000492989
1	 32072925	 32072993	+	 13	 121	0.21	 69	 -15.74	-1.50	0.06	transcript:ENST00000441402
1	 32108045	 32108108	+	 17	 195	0.13	 64	  -1.57	-1.90	0.05	transcript:ENST00000471599
1	 32179675	 32179749	+	 14	 181	0.23	 75	  17.41	-1.52	0.08	transcript:ENST00000373609
1	 32180052	 32180072	+	  3	  18	0.33	 21	  -0.33	 0.42	0.00	transcript:ENST00000373609
1	 32200595	 32200657	+	 13	 146	0.13	 63	   1.64	-1.60	0.03	transcript:ENST00000461819
1	 32201678	 32201701	+	  2	  21	0.57	 24	   1.64	 1.01	0.01	NA
1	 32205656	 32205671	+	  4	  32	0.41	 16	   3.16	 0.10	0.05	transcript:ENST00000537469
1	 32222389	 32222439	+	 28	 607	0.22	 51	  -3.72	-2.14	0.14	transcript:ENST00000373586
1	 32226234	 32226234	+	  1	   5	1.00	  1	   0.00	 2.00	1.00	NA
1	 32226477	 32226477	+	  1	   7	1.00	  1	   0.00	 2.00	1.00	NA
1	 32292069	 32292158	+	 29	 634	0.17	 90	   3.00	-2.38	0.10	transcript:ENST00000428704
1	 32351612	 32351639	+	  3	  15	0.33	 28	   2.17	 0.42	0.00	NA
1	 32651157	 32651300	+	 38	 815	0.09	144	 -13.79	-2.75	0.10	transcript:ENST00000445722
1	 32753963	 32754020	+	  6	  74	0.43	 58	  -0.65	-0.29	0.12	transcript:ENST00000373481
1	 32817555	 32817653	+	 18	 162	0.11	 99	   2.67	-2.02	0.04	transcript:ENST00000482212
1	 32818083	 32818083	+	  1	   7	1.00	  1	   0.00	 2.00	1.00	transcript:ENST00000482212
1	 33350073	 33350073	+	  1	   5	1.00	  1	   0.00	 2.00	1.00	NA
1	 35079380	 35079422	+	  5	  91	0.34	 43	  -4.56	-0.19	0.06	transcript:ENST00000373330
1	 35268672	 35268714	+	  6	  70	0.26	 43	   6.24	-0.49	0.04	transcript:ENST00000441447
1	 35268754	 35268754	+	  1	  12	1.00	  1	   0.00	 2.00	1.00	transcript:ENST00000441447
1	 35268936	 35268991	+	  3	  30	0.57	 56	   1.07	 0.58	0.10	transcript:ENST00000441447
1	 35557780	 35557820	+	  8	  69	0.20	 41	   0.70	-0.91	0.03	transcript:ENST00000437806
1	 35869757	 35869809	+	 13	 138	0.21	 53	   1.57	-1.52	0.05	transcript:ENST00000373206
1	 35883212	 35883236	+	  5	  48	0.35	 25	   5.23	-0.14	0.08	transcript:ENST00000373204
1	 35920051	 35920084	+	  3	  19	0.37	 34	  -7.45	 0.43	0.01	NA
1	 35930718	 35930718	+	  1	  11	1.00	  1	   0.00	 2.00	1.00	transcript:ENST00000246314
1	 35930766	 35930766	+	  1	   5	1.00	  1	   0.00	 2.00	1.00	transcript:ENST00000246314
1	 35931082	 35931082	+	  1	   6	1.00	  1	   0.00	 2.00	1.00	transcript:ENST00000246314
1	 35931251	 35931251	+	  1	   6	1.00	  1	   0.00	 2.00	1.00	transcript:ENST00000246314
1	 36088885	 36088903	+	  6	  59	0.27	 19	  -1.00	-0.50	0.03	transcript:ENST00000373178
1	 36156152	 36156181	+	  8	  83	0.20	 30	  -5.22	-0.89	0.04	transcript:ENST00000373151
1	 36224394	 36224478	+	 27	 665	0.14	 85	   3.37	-2.14	0.13	transcript:ENST00000354618
1	 36307101	 36307101	+	  1	   5	1.00	  1	   0.00	 2.00	1.00	transcript:ENST00000480549
1	 37326154	 37326154	+	  1	  12	1.00	  1	   0.00	 2.00	1.00	NA
1	 37519042	 37519042	+	  1	  20	1.00	  1	   0.00	 2.00	1.00	NA
1	 37692476	 37692545	+	 20	 387	0.16	 70	  -8.84	-1.95	0.09	transcript:ENST00000373055
1	 37807790	 37807828	+	  5	  41	0.29	 39	  -8.44	-0.24	0.04	transcript:ENST00000373042
1	 37808235	 37808296	+	  7	  77	0.23	 62	   1.42	-0.69	0.04	transcript:ENST00000373042
1	 38012697	 38012776	+	 20	 579	0.26	 80	  -2.67	-1.69	0.15	transcript:ENST00000373014
1	 38012826	 38012826	+	  1	   7	1.00	  1	   0.00	 2.00	1.00	transcript:ENST00000373014
1	 38991245	 38991309	+	 13	 252	0.17	 65	   3.19	-1.43	0.07	transcript:ENST00000531822
1	 39005080	 39005080	+	  1	   6	1.00	  1	   0.00	 2.00	1.00	NA
1	 39026300	 39026388	+	 47	1399	0.10	 89	   5.48	-3.13	0.08	transcript:ENST00000372969
1	 39105365	 39105419	+	  5	  39	0.26	 55	  -1.00	-0.29	0.02	transcript:ENST00000524432
1	 39158847	 39158865	+	  3	  33	0.45	 19	   4.73	 0.48	0.04	transcript:ENST00000672812
1	 39204695	 39204695	+	  1	  16	1.00	  1	   0.00	 2.00	1.00	transcript:ENST00000494012
1	 39204780	 39204780	+	  1	   8	1.00	  1	   0.00	 2.00	1.00	transcript:ENST00000494012
1	 39204828	 39204857	+	  2	  15	0.60	 30	   2.90	 1.03	0.03	transcript:ENST00000494012
1	 39215263	 39215275	+	  5	  48	0.33	 13	  -2.71	-0.20	0.05	transcript:ENST00000671089
1	 39738872	 39738898	+	 12	 414	0.20	 27	   0.98	-1.19	0.11	transcript:ENST00000475350
1	 40040705	 40040786	+	 32	 875	0.21	 82	   8.54	-2.27	0.15	transcript:ENST00000446031
1	 40059387	 40059387	+	  1	   5	1.00	  1	   0.00	 2.00	1.00	NA
1	 40161369	 40161396	+	 12	 220	0.25	 28	   2.03	-1.27	0.09	transcript:ENST00000372771
1	 40258210	 40258255	+	 11	 171	0.19	 46	  -0.70	-1.28	0.05	transcript:ENST00000372759
1	 40373686	 40373767	+	 18	 213	0.23	 82	  -3.38	-1.82	0.08	transcript:ENST00000372708
1	 40374631	 40374639	+	  4	  31	0.29	  9	  -0.84	 0.02	0.01	transcript:ENST00000372708
1	 40450121	 40450148	+	  2	  11	0.55	 28	   1.23	 1.01	0.01	transcript:ENST00000361584
1	 40531674	 40531674	+	  1	  11	1.00	  1	   0.00	 2.00	1.00	transcript:ENST00000372696
1	 40691617	 40691617	+	  1	  14	1.00	  1	   0.00	 2.00	1.00	transcript:ENST00000372669
1	 40691686	 40691722	+	  8	  91	0.27	 37	   0.99	-0.80	0.07	transcript:ENST00000372669
1	 40691769	 40691833	+	  4	  20	0.25	 65	  -2.50	 0.00	0.00	transcript:ENST00000372669
1	 40709325	 40709366	+	  5	  36	0.31	 42	  -4.28	-0.26	0.03	transcript:ENST00000372651
1	 40979671	 40979755	+	 14	 200	0.20	 85	  -6.57	-1.55	0.07	transcript:ENST00000470271
1	 42456532	 42456564	+	  6	  58	0.31	 33	   4.59	-0.46	0.05	transcript:ENST00000372556
1	 42658373	 42658447	+	 23	 541	0.36	 75	  12.89	-1.60	0.20	transcript:ENST00000436387
