seq	start	end	strand	nTSSs	nTAGs	tsrPeak	tsrWdth	tsrTrq	tsrSI	tsrMSI	featureID
1	  2391788	  2391868	+	 31	 669	0.09	 81	  0.92	-2.68	0.05	transcript:ENST00000378512
1	  2586798	  2586798	+	  1	   5	1.00	  1	  0.00	 2.00	1.00	transcript:ENST00000498083
1	  3652545	  3652545	+	  1	   7	1.00	  1	  0.00	 2.00	1.00	transcript:ENST00000346387
1	  3772655	  3772655	+	  1	   9	1.00	  1	  0.00	 2.00	1.00	transcript:ENST00000452264
1	  3772749	  3772800	+	 14	 190	0.25	 52	 -4.12	-1.50	0.08	transcript:ENST00000452264
1	  3773061	  3773061	+	  1	   6	1.00	  1	  0.00	 2.00	1.00	transcript:ENST00000452264
1	  3775295	  3775295	+	  1	   5	1.00	  1	  0.00	 2.00	1.00	NA
1	  3857458	  3857460	+	  2	  13	0.62	  3	 -0.23	 1.04	0.04	transcript:ENST00000341385
1	  3976140	  3976140	+	  1	   9	1.00	  1	  0.00	 2.00	1.00	NA
1	  5992654	  5992720	+	  7	  62	0.21	 67	  5.81	-0.74	0.02	transcript:ENST00000462676
1	  6209430	  6209430	+	  1	   5	1.00	  1	  0.00	 2.00	1.00	NA
1	  6424776	  6424776	+	  1	  17	1.00	  1	  0.00	 2.00	1.00	transcript:ENST00000636330
1	  6579994	  6580027	+	  6	  51	0.25	 34	  2.97	-0.52	0.02	transcript:ENST00000488936
1	  6613731	  6613784	+	  5	  49	0.37	 54	 -9.34	-0.15	0.07	transcript:ENST00000377648
1	  6625174	  6625205	+	  6	  57	0.35	 32	 -1.52	-0.40	0.07	transcript:ENST00000472925
1	  6785432	  6785526	+	 21	 402	0.26	 95	-13.31	-1.77	0.14	transcript:ENST00000461311
1	  7771275	  7771332	+	 10	 110	0.17	 58	 -3.37	-1.18	0.04	transcript:ENST00000054666
1	  7827405	  7827440	+	 10	 102	0.15	 36	 -3.39	-1.27	0.02	NA
1	  7827648	  7827680	+	  2	  12	0.58	 33	  2.67	 1.02	0.02	NA
1	  7827728	  7827728	+	  1	   8	1.00	  1	  0.00	 2.00	1.00	NA
1	  7961627	  7961752	+	 42	1230	0.11	126	  0.18	-2.80	0.11	transcript:ENST00000377488
1	  7962762	  7962762	+	  1	   5	1.00	  1	  0.00	 2.00	1.00	NA
1	  9539465	  9539496	+	  5	 101	0.46	 32	  6.40	 0.03	0.15	transcript:ENST00000302692
1	  9588749	  9588749	+	  1	  11	1.00	  1	  0.00	 2.00	1.00	transcript:ENST00000340305
1	  9943434	  9943488	+	 10	 112	0.28	 55	 12.26	-0.97	0.11	transcript:ENST00000377205
1	 10032944	 10032965	+	  5	  87	0.47	 22	  5.30	-0.04	0.12	transcript:ENST00000377153
1	 10033138	 10033188	+	  6	  69	0.32	 51	 -1.55	-0.38	0.08	transcript:ENST00000377153
1	 10210543	 10210570	+	  3	  23	0.57	 28	  3.50	 0.58	0.10	transcript:ENST00000263934
1	 10399018	 10399097	+	 28	 509	0.18	 80	 -4.84	-2.22	0.12	transcript:ENST00000460189
1	 10417493	 10417493	+	  1	   7	1.00	  1	  0.00	 2.00	1.00	NA
1	 10430426	 10430453	+	  7	  77	0.29	 28	 -0.41	-0.65	0.05	transcript:ENST00000462462
1	 10430752	 10430773	+	  3	  24	0.46	 22	 -1.21	 0.48	0.04	transcript:ENST00000462462
1	 10474887	 10474887	+	  1	   6	1.00	  1	  0.00	 2.00	1.00	transcript:ENST00000491661
1	 10474942	 10474966	+	 10	 254	0.28	 25	  1.48	-0.95	0.11	transcript:ENST00000491661
1	 11012639	 11012686	+	 13	 280	0.32	 48	 -1.90	-0.93	0.21	transcript:ENST00000614757
1	 11273208	 11273226	+	  2	  14	0.64	 19	  2.57	 1.06	0.06	transcript:ENST00000483738
1	 11273497	 11273510	+	  2	  12	0.58	 14	  1.08	 1.02	0.02	transcript:ENST00000483738
1	 11609506	 11609506	+	  1	  10	1.00	  1	  0.00	 2.00	1.00	NA
1	 11654869	 11654900	+	  5	  44	0.30	 32	 -0.75	-0.26	0.03	transcript:ENST00000376762
1	 11664198	 11664227	+	 10	  86	0.13	 30	 -2.51	-1.28	0.01	transcript:ENST00000376753
1	 11736094	 11736166	+	 11	 190	0.21	 73	  0.96	-1.12	0.10	transcript:ENST00000510878
1	 11806191	 11806252	+	  9	 110	0.25	 62	 16.51	-1.00	0.05	transcript:ENST00000376496
1	 11908151	 11908152	+	  2	  50	0.84	  2	  0.34	 1.37	0.37	NA
1	 11934689	 11934769	+	 15	 226	0.15	 81	 -8.27	-1.60	0.08	transcript:ENST00000429000
1	 11980236	 11980236	+	  1	   6	1.00	  1	  0.00	 2.00	1.00	transcript:ENST00000235329
1	 11980423	 11980453	+	 10	 355	0.26	 31	  6.72	-0.68	0.19	transcript:ENST00000235329
1	 12019470	 12019539	+	 20	 298	0.18	 70	 -4.89	-1.99	0.08	transcript:ENST00000235332
1	 12034655	 12034655	+	  1	   5	1.00	  1	  0.00	 2.00	1.00	NA
1	 12166985	 12166995	+	  3	  75	0.35	 11	  0.47	 0.42	0.00	transcript:ENST00000536782
1	 12230008	 12230099	+	 12	 128	0.20	 92	 -3.66	-1.36	0.06	transcript:ENST00000613099
1	 12433589	 12433626	+	  4	  31	0.35	 38	  5.31	 0.07	0.03	NA
1	 12496774	 12496784	+	  3	  19	0.37	 11	  0.53	 0.43	0.01	NA
1	 13749376	 13749438	+	 10	 159	0.23	 63	 15.09	-1.07	0.08	transcript:ENST00000505823
1	 15236516	 15236521	+	  2	  14	0.57	  6	  0.36	 1.01	0.01	NA
1	 15409880	 15409937	+	 15	 134	0.12	 58	  6.81	-1.81	0.03	transcript:ENST00000445566
1	 15526854	 15526900	+	  9	  77	0.19	 47	 -3.00	-1.03	0.04	transcript:ENST00000375847
1	 15604528	 15604549	+	  3	  37	0.54	 22	  3.53	 0.55	0.08	NA
1	 15617421	 15617470	+	 10	 113	0.27	 50	  4.52	-1.04	0.09	transcript:ENST00000480945
1	 15617558	 15617558	+	  1	   5	1.00	  1	  0.00	 2.00	1.00	transcript:ENST00000480945
1	 15684293	 15684322	+	  4	  52	0.40	 30	 10.33	 0.26	0.13	transcript:ENST00000642363
1	 15847707	 15847745	+	  2	  12	0.58	 39	 -3.17	 1.02	0.02	transcript:ENST00000375759
1	 15847802	 15847865	+	 18	 209	0.11	 64	 -6.73	-2.01	0.04	transcript:ENST00000375759
1	 16367207	 16367245	+	 19	 412	0.16	 39	  9.95	-1.86	0.09	transcript:ENST00000492354
1	 16440683	 16440752	+	 12	 247	0.26	 70	 12.05	-1.05	0.15	transcript:ENST00000513161
1	 16895980	 16895980	+	  1	   7	1.00	  1	  0.00	 2.00	1.00	NA
1	 16905199	 16905201	+	  2	  38	0.68	  3	 -0.37	 1.10	0.10	NA
1	 18909635	 18909635	+	  1	  22	1.00	  1	  0.00	 2.00	1.00	NA
1	 19210395	 19210395	+	  1	  18	1.00	  1	  0.00	 2.00	1.00	NA
1	 19210497	 19210523	+	  7	  49	0.24	 27	 -2.69	-0.75	0.02	NA
1	 19251581	 19251610	+	  7	  44	0.20	 30	 -4.93	-0.77	0.01	transcript:ENST00000330263
1	 19251769	 19251838	+	 16	 304	0.19	 70	  2.07	-1.57	0.11	transcript:ENST00000330263
1	 19257473	 19257473	+	  1	   7	1.00	  1	  0.00	 2.00	1.00	NA
1	 19312302	 19312327	+	  6	  60	0.40	 26	  5.38	-0.35	0.09	transcript:ENST00000497827
1	 19596979	 19597067	+	 44	1373	0.09	 89	-11.56	-3.01	0.08	transcript:ENST00000602450
1	 19608079	 19608079	+	  1	   9	1.00	  1	  0.00	 2.00	1.00	NA
1	 19623510	 19623510	+	  1	   5	1.00	  1	  0.00	 2.00	1.00	NA
1	 19882365	 19882428	+	  7	  63	0.27	 64	  3.13	-0.65	0.06	transcript:ENST00000375120
1	 20186109	 20186109	+	  1	   6	1.00	  1	  0.00	 2.00	1.00	transcript:ENST00000375099
1	 20633481	 20633481	+	  1	   7	1.00	  1	  0.00	 2.00	1.00	transcript:ENST00000321556
1	 21908057	 21908057	+	  1	  18	1.00	  1	  0.00	 2.00	1.00	NA
1	 22025493	 22025511	+	  7	  74	0.36	 19	  2.78	-0.56	0.09	transcript:ENST00000648594
1	 22052639	 22052732	+	 33	1327	0.10	 94	 21.45	-2.49	0.11	transcript:ENST00000662562
1	 22081759	 22081759	+	  1	   8	1.00	  1	  0.00	 2.00	1.00	NA
1	 22086439	 22086440	+	  2	  10	0.50	  2	  0.00	 1.00	0.00	NA
1	 22451851	 22451858	+	  3	  66	0.62	  8	 -1.33	 0.70	0.18	transcript:ENST00000400239
1	 23019456	 23019553	+	 21	 333	0.18	 98	-17.90	-1.82	0.13	transcript:ENST00000400181
1	 23019602	 23019611	+	  3	  23	0.43	 10	  0.02	 0.45	0.02	transcript:ENST00000400181
1	 23019942	 23019942	+	  1	   6	1.00	  1	  0.00	 2.00	1.00	transcript:ENST00000400181
1	 23368966	 23368966	+	  1	   5	1.00	  1	  0.00	 2.00	1.00	NA
1	 23369199	 23369199	+	  1	   8	1.00	  1	  0.00	 2.00	1.00	NA
1	 23691777	 23691814	+	 26	1029	0.24	 38	  4.72	-2.00	0.15	transcript:ENST00000458455
1	 23692597	 23692641	+	  7	  52	0.21	 45	  1.44	-0.72	0.03	transcript:ENST00000458455
1	 23692682	 23692738	+	 12	 150	0.14	 57	 -5.84	-1.47	0.03	transcript:ENST00000458455
1	 23693839	 23693906	+	 10	 148	0.28	 68	 11.66	-0.98	0.10	NA
1	 23694666	 23694666	+	  1	   7	1.00	  1	  0.00	 2.00	1.00	NA
1	 23743454	 23743494	+	  8	  78	0.29	 41	  5.01	-0.80	0.07	transcript:ENST00000609199
1	 23778383	 23778446	+	 18	 338	0.29	 64	  0.77	-1.62	0.13	transcript:ENST00000415372
1	 23779908	 23779908	+	  1	   5	1.00	  1	  0.00	 2.00	1.00	NA
1	 23791145	 23791221	+	 23	 326	0.13	 77	 -5.22	-2.21	0.07	transcript:ENST00000421070
1	 23959287	 23959287	+	  1	   5	1.00	  1	  0.00	 2.00	1.00	transcript:ENST00000334351
1	 23959805	 23959840	+	 10	 314	0.59	 36	  3.51	-0.22	0.33	transcript:ENST00000334351
1	 23962957	 23962957	+	  1	   6	1.00	  1	  0.00	 2.00	1.00	NA
1	 24415793	 24415802	+	  3	  65	0.68	 10	  2.05	 0.77	0.22	transcript:ENST00000339255
1	 24643191	 24643193	+	  2	  13	0.62	  3	 -0.23	 1.04	0.04	transcript:ENST00000596378
1	 24643254	 24643316	+	 22	 730	0.17	 63	  8.24	-1.80	0.15	transcript:ENST00000596378
1	 24648975	 24648977	+	  3	  29	0.45	  3	 -0.14	 0.46	0.03	NA
1	 24651540	 24651540	+	  1	   5	1.00	  1	  0.00	 2.00	1.00	NA
1	 24652522	 24652522	+	  1	   6	1.00	  1	  0.00	 2.00	1.00	NA
1	 24653012	 24653012	+	  1	   6	1.00	  1	  0.00	 2.00	1.00	NA
1	 24654885	 24654885	+	  1	  19	1.00	  1	  0.00	 2.00	1.00	NA
1	 24666827	 24666857	+	  2	  22	0.68	 31	  5.45	 1.10	0.10	NA
1	 24669189	 24669189	+	  1	   6	1.00	  1	  0.00	 2.00	1.00	NA
1	 24669284	 24669284	+	  1	   9	1.00	  1	  0.00	 2.00	1.00	NA
1	 24672609	 24672609	+	  1	   5	1.00	  1	  0.00	 2.00	1.00	NA
1	 24745348	 24745486	+	 26	 353	0.22	139	 -2.27	-2.17	0.11	transcript:ENST00000374379
1	 24814125	 24814125	+	  1	  10	1.00	  1	  0.00	 2.00	1.00	NA
1	 25232642	 25232642	+	  1	   8	1.00	  1	  0.00	 2.00	1.00	NA
1	 25272481	 25272511	+	  7	  56	0.25	 31	 -1.70	-0.74	0.02	transcript:ENST00000423810
1	 25338300	 25338425	+	 28	 534	0.14	126	-32.41	-2.34	0.10	transcript:ENST00000374358
1	 25398712	 25398712	+	  1	  27	1.00	  1	  0.00	 2.00	1.00	NA
1	 25430340	 25430340	+	  1	   5	1.00	  1	  0.00	 2.00	1.00	transcript:ENST00000647928
1	 25430891	 25430904	+	  4	  36	0.56	 14	 -0.86	 0.31	0.15	transcript:ENST00000647928
1	 25431004	 25431004	+	  1	   5	1.00	  1	  0.00	 2.00	1.00	transcript:ENST00000647928
1	 25543585	 25543653	+	  8	  68	0.25	 69	 -7.00	-0.81	0.06	transcript:ENST00000374338
1	 25800193	 25800221	+	  4	  31	0.35	 29	  1.35	 0.04	0.02	transcript:ENST00000374315
1	 25819939	 25820013	+	 22	 341	0.18	 75	  2.92	-2.13	0.07	transcript:ENST00000374300
1	 25859578	 25859578	+	  1	   5	1.00	  1	  0.00	 2.00	1.00	NA
1	 26111162	 26111179	+	  2	  10	0.50	 18	  0.00	 1.00	0.00	transcript:ENST00000374271
1	 26111804	 26111851	+	 10	 141	0.38	 48	 -3.20	-0.85	0.14	transcript:ENST00000374271
1	 26169899	 26169961	+	 14	 146	0.22	 63	 -2.31	-1.50	0.08	transcript:ENST00000270812
1	 26234157	 26234229	+	 24	 457	0.12	 73	 14.11	-2.17	0.09	transcript:ENST00000252992
1	 26280036	 26280153	+	 35	 675	0.13	118	-13.50	-2.62	0.10	transcript:ENST00000319041
1	 26280199	 26280199	+	  1	   6	1.00	  1	  0.00	 2.00	1.00	transcript:ENST00000319041
1	 26280786	 26280804	+	  2	  24	0.71	 19	 -3.75	 1.13	0.13	NA
1	 26280858	 26280891	+	  5	  50	0.40	 34	  3.64	-0.15	0.07	NA
1	 26281058	 26281058	+	  1	  15	1.00	  1	  0.00	 2.00	1.00	NA
1	 26317859	 26317968	+	 27	 613	0.26	110	 14.60	-1.84	0.19	transcript:ENST00000374213
1	 26432321	 26432403	+	 15	 137	0.12	 83	-15.07	-1.84	0.02	transcript:ENST00000430232
1	 26472405	 26472607	+	 51	1460	0.14	203	-19.38	-2.92	0.13	transcript:ENST00000619352
1	 26473231	 26473231	+	  1	   5	1.00	  1	  0.00	 2.00	1.00	NA
1	 26473484	 26473484	+	  1	  10	1.00	  1	  0.00	 2.00	1.00	NA
1	 26474626	 26474628	+	  3	  53	0.68	  3	  0.55	 0.78	0.23	NA
1	 26529751	 26529777	+	  5	  55	0.36	 27	 -2.71	-0.20	0.05	transcript:ENST00000374166
1	 26695693	 26695693	+	  1	   6	1.00	  1	  0.00	 2.00	1.00	transcript:ENST00000457599
1	 26696029	 26696047	+	  3	  38	0.53	 19	 -3.63	 0.53	0.07	transcript:ENST00000457599
1	 26731182	 26731261	+	 10	 129	0.28	 80	-17.09	-0.98	0.10	NA
1	 26780764	 26780766	+	  2	  18	0.56	  3	  0.11	 1.01	0.01	NA
1	 26787965	 26787967	+	  2	  17	0.59	  3	 -0.18	 1.02	0.02	transcript:ENST00000455364
1	 26788188	 26788191	+	  2	  11	0.55	  4	 -0.14	 1.01	0.01	transcript:ENST00000455364
1	 26826688	 26826719	+	  6	  38	0.24	 32	 -4.16	-0.55	0.01	transcript:ENST00000374142
1	 26921720	 26921828	+	 39	1727	0.12	109	-22.20	-2.62	0.13	transcript:ENST00000452707
1	 26921874	 26921874	+	  1	   6	1.00	  1	  0.00	 2.00	1.00	transcript:ENST00000452707
1	 26941509	 26941552	+	  6	  56	0.30	 44	  1.95	-0.49	0.04	NA
1	 26941614	 26941614	+	  1	   5	1.00	  1	  0.00	 2.00	1.00	NA
1	 26942694	 26942730	+	  2	  11	0.55	 37	 -1.64	 1.01	0.01	NA
1	 26942913	 26942938	+	  2	  18	0.72	 26	  5.56	 1.15	0.15	NA
1	 26943006	 26943066	+	  3	  19	0.37	 61	 -1.58	 0.42	0.00	NA
1	 27234662	 27234662	+	  1	   5	1.00	  1	  0.00	 2.00	1.00	transcript:ENST00000361771
1	 27234727	 27234727	+	  1	   7	1.00	  1	  0.00	 2.00	1.00	transcript:ENST00000361771
1	 27322179	 27322179	+	  1	   5	1.00	  1	  0.00	 2.00	1.00	transcript:ENST00000498220
1	 27322245	 27322293	+	  5	  47	0.23	 49	 -4.11	-0.31	0.01	transcript:ENST00000498220
1	 27525751	 27525751	+	  1	   6	1.00	  1	  0.00	 2.00	1.00	NA
1	 27725961	 27726028	+	  8	  60	0.18	 68	 -6.78	-0.94	0.02	transcript:ENST00000010299
1	 27773195	 27773259	+	  8	  97	0.35	 65	  5.30	-0.58	0.14	transcript:ENST00000440806
1	 27830798	 27830828	+	 12	 228	0.53	 31	  2.14	-0.53	0.29	transcript:ENST00000431586
1	 27872544	 27872556	+	  6	  76	0.34	 13	 -1.25	-0.40	0.07	transcript:ENST00000442118
1	 28236091	 28236254	+	 45	1671	0.13	164	-30.78	-2.72	0.14	transcript:ENST00000465645
1	 28236379	 28236380	+	  2	  10	0.50	  2	  0.00	 1.00	0.00	transcript:ENST00000465645
1	 28259480	 28259524	+	  6	  69	0.25	 45	  8.96	-0.44	0.06	transcript:ENST00000253063
1	 28329010	 28329109	+	 19	 170	0.11	100	-19.99	-2.12	0.03	transcript:ENST00000398997
1	 28369725	 28369771	+	  7	  96	0.43	 47	 -2.19	-0.40	0.14	transcript:ENST00000493669
1	 28460267	 28460267	+	  1	   5	1.00	  1	  0.00	 2.00	1.00	NA
1	 28505980	 28505991	+	  3	  19	0.42	 12	  0.24	 0.44	0.02	transcript:ENST00000373833
1	 28506041	 28506050	+	  7	 920	0.35	 10	 -1.43	-0.04	0.27	transcript:ENST00000373833
1	 28506113	 28506113	+	  1	   5	1.00	  1	  0.00	 2.00	1.00	transcript:ENST00000373833
1	 28506571	 28506571	+	  1	  16	1.00	  1	  0.00	 2.00	1.00	NA
1	 28508900	 28508900	+	  1	   5	1.00	  1	  0.00	 2.00	1.00	NA
1	 28509035	 28509035	+	  1	   5	1.00	  1	  0.00	 2.00	1.00	NA
1	 28518226	 28518290	+	 14	 165	0.18	 65	 -1.17	-1.48	0.09	transcript:ENST00000430407
1	 28553073	 28553107	+	 10	 176	0.22	 35	  2.32	-0.99	0.10	transcript:ENST00000373830
1	 28648600	 28648600	+	  1	  49	1.00	  1	  0.00	 2.00	1.00	NA
1	 28668782	 28668815	+	  4	  31	0.35	 34	 -6.34	 0.07	0.03	transcript:ENST00000294409
1	 28736935	 28737019	+	 18	 240	0.24	 85	-16.25	-1.75	0.10	transcript:ENST00000496288
1	 28887084	 28887172	+	 18	 496	0.17	 89	-13.86	-1.57	0.14	transcript:ENST00000347529
1	 28914535	 28914570	+	  5	  72	0.44	 36	  8.28	-0.04	0.12	transcript:ENST00000645184
1	 28987469	 28987502	+	  2	  15	0.53	 34	  1.10	 1.00	0.00	transcript:ENST00000642643
1	 28997228	 28997228	+	  1	   5	1.00	  1	  0.00	 2.00	1.00	NA
1	 30731988	 30731988	+	  1	  11	1.00	  1	  0.00	 2.00	1.00	NA
1	 30732123	 30732123	+	  1	   6	1.00	  1	  0.00	 2.00	1.00	NA
1	 31296986	 31297049	+	 24	 396	0.16	 64	  1.34	-2.10	0.10	transcript:ENST00000627541
1	 31348866	 31348866	+	  1	  12	1.00	  1	  0.00	 2.00	1.00	NA
1	 32013849	 32013900	+	 10	 127	0.18	 52	 -5.11	-1.13	0.06	transcript:ENST00000492989
1	 32072927	 32072996	+	  9	  94	0.24	 70	-15.65	-1.02	0.05	transcript:ENST00000441402
1	 32108023	 32108105	+	 20	 224	0.13	 83	  6.25	-2.15	0.04	transcript:ENST00000471599
1	 32179675	 32179749	+	 14	 193	0.26	 75	 17.13	-1.49	0.08	transcript:ENST00000373609
1	 32180061	 32180065	+	  2	  14	0.64	  5	  0.57	 1.06	0.06	transcript:ENST00000373609
1	 32180106	 32180106	+	  1	   7	1.00	  1	  0.00	 2.00	1.00	transcript:ENST00000373609
1	 32200595	 32200657	+	 12	 130	0.15	 63	  1.07	-1.46	0.03	transcript:ENST00000461819
1	 32201678	 32201701	+	  2	  22	0.50	 24	  0.00	 1.00	0.00	NA
1	 32205648	 32205672	+	  5	  34	0.35	 25	  5.94	-0.23	0.04	transcript:ENST00000537469
1	 32222389	 32222447	+	 26	 630	0.22	 59	 -7.89	-2.03	0.14	transcript:ENST00000373586
1	 32226233	 32226263	+	  2	  18	0.72	 31	 -6.67	 1.15	0.15	NA
1	 32226477	 32226478	+	  2	  15	0.67	  2	 -0.17	 1.08	0.08	NA
1	 32228508	 32228508	+	  1	   7	1.00	  1	  0.00	 2.00	1.00	NA
1	 32292073	 32292156	+	 25	 612	0.17	 84	  0.95	-2.17	0.10	transcript:ENST00000428704
1	 32330830	 32330830	+	  1	   5	1.00	  1	  0.00	 2.00	1.00	NA
1	 32351612	 32351632	+	  2	  18	0.67	 21	 -3.33	 1.08	0.08	NA
1	 32651148	 32651300	+	 47	 887	0.10	153	 -9.02	-3.02	0.10	transcript:ENST00000445722
1	 32669011	 32669026	+	  2	  11	0.55	 16	  0.68	 1.01	0.01	transcript:ENST00000482190
1	 32753963	 32754020	+	  5	  63	0.44	 58	  1.48	-0.10	0.10	transcript:ENST00000373481
1	 32817555	 32817674	+	 17	 173	0.13	120	 -6.06	-1.96	0.03	transcript:ENST00000482212
1	 32818083	 32818083	+	  1	   9	1.00	  1	  0.00	 2.00	1.00	transcript:ENST00000482212
1	 35079371	 35079422	+	  9	 125	0.32	 52	 -1.74	-0.79	0.12	transcript:ENST00000373330
1	 35268672	 35268714	+	  7	  80	0.32	 43	  3.65	-0.56	0.09	transcript:ENST00000441447
1	 35268754	 35268754	+	  1	   8	1.00	  1	  0.00	 2.00	1.00	transcript:ENST00000441447
1	 35268967	 35268967	+	  1	  26	1.00	  1	  0.00	 2.00	1.00	transcript:ENST00000441447
1	 35370499	 35370499	+	  1	   5	1.00	  1	  0.00	 2.00	1.00	NA
1	 35557790	 35557820	+	  6	  72	0.36	 31	 -2.36	-0.38	0.08	transcript:ENST00000437806
1	 35869755	 35869842	+	 15	 141	0.16	 88	-12.77	-1.75	0.04	transcript:ENST00000373206
1	 35883212	 35883236	+	  6	  51	0.27	 25	  4.37	-0.50	0.03	transcript:ENST00000373204
1	 35920051	 35920052	+	  2	  13	0.54	  2	  0.04	 1.00	0.00	NA
1	 35930718	 35930718	+	  1	   5	1.00	  1	  0.00	 2.00	1.00	transcript:ENST00000246314
1	 35931090	 35931090	+	  1	   5	1.00	  1	  0.00	 2.00	1.00	transcript:ENST00000246314
1	 36088879	 36088903	+	  9	  78	0.24	 25	  0.79	-1.06	0.04	transcript:ENST00000373178
1	 36156116	 36156197	+	 12	 106	0.20	 82	  7.90	-1.41	0.05	transcript:ENST00000373151
1	 36224394	 36224486	+	 26	 736	0.14	 93	  0.14	-2.14	0.12	transcript:ENST00000354618
1	 36287233	 36287233	+	  1	   7	1.00	  1	  0.00	 2.00	1.00	NA
1	 37326154	 37326154	+	  1	  23	1.00	  1	  0.00	 2.00	1.00	NA
1	 37474580	 37474580	+	  1	   9	1.00	  1	  0.00	 2.00	1.00	transcript:ENST00000373087
1	 37519042	 37519042	+	  1	  12	1.00	  1	  0.00	 2.00	1.00	NA
1	 37692469	 37692545	+	 21	 466	0.16	 77	 -7.85	-2.00	0.09	transcript:ENST00000373055
1	 37692940	 37692940	+	  1	   5	1.00	  1	  0.00	 2.00	1.00	transcript:ENST00000373055
1	 37807790	 37807817	+	  4	  39	0.33	 28	 -4.78	 0.06	0.03	transcript:ENST00000373042
1	 37808235	 37808298	+	  7	  75	0.25	 64	  2.30	-0.63	0.06	transcript:ENST00000373042
1	 38012697	 38012779	+	 19	 538	0.28	 83	 -3.52	-1.55	0.16	transcript:ENST00000373014
1	 38012826	 38012826	+	  1	  20	1.00	  1	  0.00	 2.00	1.00	transcript:ENST00000373014
1	 38991245	 38991309	+	 18	 313	0.15	 65	  1.73	-1.85	0.08	transcript:ENST00000531822
1	 39026300	 39026397	+	 48	1547	0.10	 98	  0.49	-3.16	0.08	transcript:ENST00000372969
1	 39105365	 39105405	+	  4	  30	0.40	 41	  5.07	 0.09	0.04	transcript:ENST00000524432
1	 39158824	 39158865	+	  5	  51	0.37	 42	  7.75	-0.20	0.05	transcript:ENST00000672812
